OBJECTID,GEOID10,NAME10,PLNG_REGIO,Median_household_income,Type_5__Annual_Transit_Trips,GlobalID,last_edited_date,Pop_Chng_per_SqMi_2000_2010,Tp5_HousTranspCosts_Pct_Income,Tp5_HousingCosts_Pct_Income,Tp5_TransportCosts_Pct_Income,Tp5_AnnualVehMilesTraveled
154,13067031506,315.06,ARC 10,53906,45.01,{92FA4284-6ED4-416C-8E02-284114066D57},2015-06-02T12:47:15.000Z,92.2,52.28,36.62,15.66,7393
155,13067031508,315.08,ARC 10,70882,54.82,{9E2F7F1D-1298-4EBF-9E02-2F268DCE00CD},2015-06-02T12:47:15.000Z,257.7,57.58,40.99,16.59,7800
156,13067031116,311.16,ARC 10,39228,166.17,{5A910D38-C930-4913-94F9-5FE736952C4F},2015-06-02T12:47:15.000Z,-264.5,43.92,33.22,10.7,2831
157,13067031115,311.15,ARC 10,57560,103.66,{175727C0-0A7A-499C-9936-30DC345E8011},2015-06-02T12:47:15.000Z,425,51.82,38.4,13.42,4778
158,13067030223,302.23,ARC 10,65453,124.56,{82F31FEF-E056-4713-A464-65AD8F0B88AB},2015-06-02T12:47:15.000Z,661.2,53.35,39.81,13.54,4992
159,13067031312,313.12,ARC 10,61176,101.44,{E1D0F21C-119E-40CA-AC5C-07CDAE64BA5A},2015-06-02T12:47:15.000Z,689.6,52.4,38.49,13.92,5296
160,13067031313,313.13,ARC 10,107841,97.8,{4D0C3876-AAA2-4047-96CE-7DA0B6C0138E},2015-06-02T12:47:15.000Z,975,55.21,40.79,14.42,5201
161,13067031309,313.09,ARC 10,52714,80.57,{9B2B7626-C76C-4B49-9D12-29DBF833392A},2015-06-02T12:47:15.000Z,307.1,52.51,38.07,14.44,5817
162,13117130101,1301.01,ARC 20,80040,28.45,{75EB989A-23C1-47A4-AE94-D12641150CC3},2015-06-02T12:47:15.000Z,148.6,56.98,39.4,17.58,9024
163,13117130104,1301.04,ARC 20,71382,31.74,{C6373373-ED36-4B78-BED8-6E9F10C1A9BF},2015-06-02T12:47:15.000Z,147.6,55.59,37.83,17.76,9324
164,13117130506,1305.06,ARC 20,70313,38.75,{9451ADB5-E287-4E22-8C26-4330769B8125},2015-06-02T12:47:15.000Z,309,54.33,38.2,16.13,7945
165,13067031509,315.09,ARC 10,68125,60.85,{AF3E2837-2CB1-4CFF-A8FD-C000EE731230},2015-06-02T12:47:15.000Z,435.1,56.43,39.73,16.71,8068
166,13067031113,311.13,ARC 10,29523,195.86,{4F2B9996-414A-402C-B44C-7FE279C299DE},2015-06-02T12:47:15.000Z,-757.5,30.75,23.26,7.49,80
167,13067031114,311.14,ARC 10,41880,279.45,{5DC7D457-55EC-4EF4-AA0D-34291962466A},2015-06-02T12:47:15.000Z,1146.4,39.77,32.45,7.31,0
168,13067030345,303.45,ARC 10,50553,173.37,{966DD9DE-D413-4D64-9486-B1702A55DE64},2015-06-02T12:47:15.000Z,491.8,40.5,32.99,7.51,0
169,13067030344,303.44,ARC 10,43037,241.86,{152A3F0F-9847-44EB-B1BE-B53C9ED3E6A3},2015-06-02T12:47:15.000Z,-662.2,41.5,34.14,7.36,17
170,13067030411,304.11,ARC 10,27417,280.72,{E3D3EDBA-9BEA-4FFA-B0DB-9C5FC84CA8B9},2015-06-02T12:47:15.000Z,-593.8,34.05,26.83,7.22,423
171,13067030412,304.12,ARC 10,37917,271.24,{493E6F01-DFBA-4D89-8B5A-717D69585FD5},2015-06-02T12:47:15.000Z,-1303.8,38.21,30.3,7.9,514
172,13067030414,304.14,ARC 10,27681,264.39,{66CBCC92-4980-43BB-9205-84C75851EB47},2015-06-02T12:47:15.000Z,-659,41.97,34.65,7.31,147
173,13067030413,304.13,ARC 10,34180,332.44,{C7CF2B4A-D1DE-4901-B01A-64D0271B5943},2015-06-02T12:47:15.000Z,-1313.3,39.18,32.25,6.93,0
174,13067030239,302.39,ARC 10,107622,69.36,{BF856BFB-C137-4A6D-83D8-FB525A99A349},2015-06-02T12:47:15.000Z,228.4,60.94,43.65,17.29,8193
175,13067030238,302.38,ARC 10,101607,96.81,{B119C337-540A-4478-B326-E31945C4F405},2015-06-02T12:47:15.000Z,350.9,60.32,42.99,17.33,8493
176,13067030236,302.36,ARC 10,130867,114.73,{C2D3BEA7-7DF1-4F0B-85F6-D9D6DC745D41},2015-06-02T12:47:15.000Z,370.5,60.62,43.39,17.23,8533
177,13067030407,304.07,ARC 10,67138,119.88,{E899EE58-E657-414D-BE30-E09B315A2504},2015-06-02T12:47:15.000Z,-70.6,53.8,40.43,13.37,4420
178,13067030408,304.08,ARC 10,65682,148.52,{C27992D5-3797-4F38-B385-03554D1814DC},2015-06-02T12:47:15.000Z,7.8,49.59,38.25,11.34,2664
179,13067030410,304.10,ARC 10,43352,142.91,{F112E166-7CEE-453B-B054-CA518A5B8E45},2015-06-02T12:47:15.000Z,-34.1,48.51,37.62,10.89,2421
180,13067030409,304.09,ARC 10,110494,125.51,{FC3CEF4F-D4F4-4035-9DC4-9CC487CFA60E},2015-06-02T12:47:15.000Z,198.6,59.69,44.64,15.05,5562
181,13067030343,303.43,ARC 10,114712,126.25,{ED547891-6A9C-4809-BF09-EBD02FEB70DC},2015-06-02T12:47:15.000Z,71.7,60.63,44.64,15.99,6574
182,13067030342,303.42,ARC 10,113075,93.17,{F6BE5047-E19D-4D8F-A034-3DF6843095D1},2015-06-02T12:47:15.000Z,62.1,60.08,43.93,16.15,6515
183,13067030340,303.40,ARC 10,130263,94.01,{8FD0AAD3-4D9F-47A3-AE55-7FF3AAD4A64F},2015-06-02T12:47:15.000Z,-179.4,60.15,43.94,16.21,6613
184,13067030341,303.41,ARC 10,95469,107.85,{CEC971F3-3F31-4C2E-BAFA-FD8FDDFA3EE9},2015-06-02T12:47:15.000Z,30.6,56.92,41.19,15.74,6707
185,13067031409,314.09,ARC 10,46234,29.11,{52FF6D04-D47D-486F-B31F-C854D8EDF2E0},2015-06-02T12:47:15.000Z,14,53.89,38.69,15.2,6832
186,13067031408,314.08,ARC 10,44708,24.11,{01F3928C-2A00-4A11-95DA-26EDD20F8268},2015-06-02T12:47:15.000Z,211.3,51.38,36.37,15.01,6666
187,13067030107,301.07,ARC 10,77780,89.13,{4168F186-F3B8-4A39-8415-2EBCD47EDE42},2015-06-02T12:47:15.000Z,725.6,55.05,39.43,15.62,7065
188,13067030106,301.06,ARC 10,44878,146.53,{A4E5B0B7-C100-440C-BBA1-58498E358B7A},2015-06-02T12:47:15.000Z,1167.9,48.1,35.39,12.71,5248
189,13067030505,305.05,ARC 10,34185,171.4,{85AD46C5-732E-4800-892E-61F1FC6F11DB},2015-06-02T12:47:15.000Z,395.5,42.13,33.2,8.93,1261
190,13067030800,308,ARC 10,35233,100.74,{BA4D303D-C402-4E4F-89AB-35D258CCA967},2015-06-02T12:47:15.000Z,-498,42.77,33.1,9.68,2057
191,13067030902,309.02,ARC 10,33438,166.49,{97BEDECC-6EFE-478E-BE32-ABF163D69C27},2015-06-02T12:47:15.000Z,-704.5,44.1,33.76,10.34,2735
192,13067031311,313.11,ARC 10,34503,139.79,{2F423D4E-939D-406D-91C6-F04702A8274D},2015-06-02T12:47:15.000Z,592.5,44.87,33.17,11.71,3505
193,13067031406,314.06,ARC 10,37840,118.84,{2EE4194F-790A-481B-AB37-388E7C363D96},2015-06-02T12:47:15.000Z,892.1,46.33,34.82,11.52,3578
194,13067031405,314.05,ARC 10,64291,80.86,{DDDEFC6A-E63F-4E3E-B76B-99AC091C1880},2015-06-02T12:47:15.000Z,5.1,54.15,39.45,14.7,6001
195,13067030320,303.20,ARC 10,80463,161.97,{56C79C51-1AAE-4E91-850F-2E1A46CE0A9C},2015-06-02T12:47:15.000Z,357.5,50.7,39.47,11.23,2454
196,13067030318,303.18,ARC 10,124779,100.73,{05B90E4B-8624-4A3B-8C5B-4B3AD5F535C5},2015-06-02T12:47:15.000Z,67.4,63.51,48.17,15.35,5478
197,13067031005,310.05,ARC 10,47470,70.08,{5EAD7EC9-66BB-4732-BA8C-362FEDBFCD34},2015-06-02T12:47:15.000Z,445,51.96,37.25,14.71,5853
198,13067031002,310.02,ARC 10,27755,139.42,{92702F11-DA1C-46E4-8866-E99A7DD50DCF},2015-06-02T12:47:15.000Z,579.4,41.97,31.73,10.24,2521
199,13067030904,309.04,ARC 10,38118,173.44,{255EE923-4482-4861-A3F1-871B80AB7F3D},2015-06-02T12:47:15.000Z,-38.5,45.24,34.71,10.54,2655
200,13067030901,309.01,ARC 10,59979,134.25,{9402BB59-92C6-4D51-B602-23F69325C1A2},2015-06-02T12:47:15.000Z,-19.3,53.12,39.84,13.28,4627
201,13067031503,315.03,ARC 10,60441,58.73,{C5F31095-8AA3-45A7-976B-96C7AF8E98E9},2015-06-02T12:47:15.000Z,78.4,53.54,38.18,15.36,6686
202,13067031307,313.07,ARC 10,75669,52.1,{59021B43-503E-4F37-8DC7-C6BE2D367DF0},2015-06-02T12:47:15.000Z,28.5,54.67,39.58,15.09,6093
203,13067031308,313.08,ARC 10,41953,51.49,{3D2CC5F2-D8B8-421F-8550-ECCFB6DFB136},2015-06-02T12:47:15.000Z,114.8,49.28,35.19,14.09,5384
204,13067030319,303.19,ARC 10,94219,136.67,{EB5727F1-105D-4076-918D-B6DF06C029CD},2015-06-02T12:47:15.000Z,-9.3,57.81,43.85,13.95,4782
205,13067030333,303.33,ARC 10,113987,89.42,{3B754F21-90CA-42CD-9985-806933308D78},2015-06-02T12:47:15.000Z,28.3,59.09,43.88,15.2,5584
206,13067030332,303.32,ARC 10,105000,110.23,{40188C1B-2AB4-496D-8225-2DC206ED7B9B},2015-06-02T12:47:15.000Z,-35.7,60.61,45.27,15.34,5920
207,13067030335,303.35,ARC 10,112112,91.53,{74186874-E191-4F41-8CE4-B3D72D3945B8},2015-06-02T12:47:15.000Z,-173,59.71,44.02,15.7,6018
208,13067031106,311.06,ARC 10,63228,86.15,{C82DBBEB-51F8-4E86-9BBB-F6B2E3AF3691},2015-06-02T12:47:15.000Z,258.6,52.4,38.39,14.02,5384
209,13067030331,303.31,ARC 10,106549,102.23,{09F7503E-7AA0-46A9-BB36-12D0C777D450},2015-06-02T12:47:16.000Z,-73.6,58.66,43.2,15.46,5977
210,13067030322,303.22,ARC 10,97054,86.05,{D7873233-8B07-4D18-91F9-B2D5F84FBA28},2015-06-02T12:47:16.000Z,-15.7,58.8,42.82,15.98,6298
211,13067031112,311.12,ARC 10,71842,142.1,{B1F18BFB-DD36-4343-A002-1E2F49F507FC},2015-06-02T12:47:16.000Z,10,52.43,40.16,12.27,3385
212,13067030504,305.04,ARC 10,59844,138.58,{8569476A-128B-4BC9-A797-5120E50980F3},2015-06-02T12:47:16.000Z,189.2,51.48,38.45,13.03,4488
213,13067030327,303.27,ARC 10,98241,75.11,{D0394AB9-DBE0-4C92-B6B3-81AD494ED5F5},2015-06-02T12:47:16.000Z,18.4,57.42,41.69,15.74,6271
214,13067030329,303.29,ARC 10,98988,98.21,{8E02D3AA-E08C-47F7-93E2-589A5110E0F8},2015-06-02T12:47:16.000Z,-97.6,56.51,41.26,15.25,5960
215,13067030339,303.39,ARC 10,56409,209.16,{3E172F93-DE1A-4F6C-958F-AD8A74FB9D6C},2015-06-02T12:47:16.000Z,607.2,42.82,35.02,7.8,0
216,13067030314,303.14,ARC 10,91137,90.36,{84531117-4B9B-4802-86CA-3E1AC6DBAC8F},2015-06-02T12:47:16.000Z,271.6,57.44,41.86,15.58,6121
217,13067030336,303.36,ARC 10,145483,105.2,{A02A7E25-DD24-4E18-B37D-2176DD2BC1EE},2015-06-02T12:47:16.000Z,-159.3,64.29,48.55,15.74,5920
218,13063040411,404.11,ARC 10,56258,62.26,{38A24AD7-911E-4C71-8136-C224019693D8},2015-06-02T12:47:16.000Z,679.1,53.49,37.89,15.6,6965
219,13063040512,405.12,ARC 10,36655,114.42,{97E2FBA6-495C-4369-8103-B3F7A3E50FB5},2015-06-02T12:47:16.000Z,360,48.86,36.19,12.67,4907
220,13063040608,406.08,ARC 10,63848,37.36,{093FCCF0-E4DF-411E-9CC3-D2822C5631A6},2015-06-02T12:47:16.000Z,339.3,52.55,36.02,16.53,7950
221,13063040614,406.14,ARC 10,65607,41.46,{5D6AD1BC-007E-4655-977D-149029330120},2015-06-02T12:47:16.000Z,-135.2,52.84,37.2,15.64,6903
222,13063040606,406.06,ARC 10,42692,43.39,{A58E955D-DC03-40FA-ACC2-D05599EEA7E4},2015-06-02T12:47:16.000Z,22.7,53.06,37.39,15.67,7909
223,13063040612,406.12,ARC 10,37052,66.02,{5534A5AC-044B-4480-9763-6A07C2364DA6},2015-06-02T12:47:16.000Z,969.3,50.88,37.51,13.36,5231
224,13063040609,406.09,ARC 10,56493,68.55,{B6AA9714-7D39-482B-8F6B-244B884E2DF1},2015-06-02T12:47:16.000Z,362.2,51.92,37.92,14,5541
225,13063040412,404.12,ARC 10,46772,84.82,{C7672C3D-9E5B-409F-A490-1871F7ADA930},2015-06-02T12:47:16.000Z,142.9,46.88,34.61,12.27,4244
226,13063040413,404.13,ARC 10,38835,93.59,{6009ED89-FC01-4C40-BD22-76EABB62600B},2015-06-02T12:47:16.000Z,569.5,54.24,39.61,14.63,6208
227,13063040613,406.13,ARC 10,58246,67.22,{1609C19F-4C34-472D-AF07-764FFBB2B72E},2015-06-02T12:47:16.000Z,264.7,54.35,38.39,15.96,7209
228,13063040408,404.08,ARC 10,39607,104.38,{FC97C05A-B7A9-416B-82D3-15AC64E9BBF7},2015-06-02T12:47:16.000Z,80.8,43.93,31.98,11.94,3982
229,13063040409,404.09,ARC 10,45833,89.06,{53C7C650-3F38-4C6F-A1A5-9D9BFD95239B},2015-06-02T12:47:16.000Z,170,52.37,38.45,13.92,5473
230,13063040410,404.10,ARC 10,40107,49.89,{142BC6AF-DA44-407D-AD4C-EA4A04F12DE2},2015-06-02T12:47:16.000Z,150.5,51.46,37.02,14.44,5824
231,13063040303,403.03,ARC 10,28264,119.15,{3187CDB2-F520-48B0-8D72-21E1AE7AF727},2015-06-02T12:47:16.000Z,-348.3,42.8,30.58,12.22,4335
232,13063040302,403.02,ARC 10,33030,102.39,{95C3CF64-ED1E-4648-ABD3-E59CD86FDDE8},2015-06-02T12:47:16.000Z,-646.8,42.94,31.36,11.58,3851
233,13063040611,406.11,ARC 10,29464,127.14,{3257E450-F612-4958-819A-398ED6A3DA21},2015-06-02T12:47:16.000Z,155,43.06,32.1,10.96,3552
234,13063040407,404.07,ARC 10,42500,34.5,{7794037A-AB38-4535-8E14-F7FFDE2696A4},2015-06-02T12:47:16.000Z,94,50.34,36.28,14.07,5520
235,13063040510,405.10,ARC 10,41012,120.67,{E2ADB820-9B61-4533-9EF3-985A461F1B3F},2015-06-02T12:47:16.000Z,-286.7,50.54,37.36,13.17,4852
236,13063040514,405.14,ARC 10,41477,147.8,{2C25E82C-3A6D-4CCB-B3E3-01C99E146E71},2015-06-02T12:47:16.000Z,988.4,48.46,36.3,12.17,4478
237,13063040307,403.07,ARC 10,34162,74.97,{650599D4-CBA6-4624-ADD9-0C79E6DE7DC8},2015-06-02T12:47:16.000Z,495,51.21,37.46,13.75,5461
238,13063980000,9800,ARC 10,,,{A1C8C59A-1E64-4B11-8EC4-2C38D008B60E},2015-06-02T12:47:16.000Z,,,,,
239,13063040622,406.22,ARC 10,44246,88.38,{1F8F2062-C1F8-4B09-8DA7-F67A4DA11ECD},2015-06-02T12:47:16.000Z,-87.8,52.21,37.02,15.2,7438
240,13063040621,406.21,ARC 10,56374,79.01,{5BA05739-C3EA-45B9-BD02-EE280338CA29},2015-06-02T12:47:16.000Z,1229,55.33,38.88,16.45,8346
241,13063040619,406.19,ARC 10,47778,80.79,{DBF0C7E5-272F-493C-80DA-80A2195078C4},2015-06-02T12:47:16.000Z,142.9,53.51,39.16,14.35,6008
242,13063040523,405.23,ARC 10,42540,84.3,{4494BF67-E5CB-46BF-BF20-AFA4A0DA9E92},2015-06-02T12:47:16.000Z,978,51.63,38.65,12.98,5074
243,13063040522,405.22,ARC 10,30298,108.95,{CBDF0D66-B2DB-48B7-931D-75EBCDF94C99},2015-06-02T12:47:16.000Z,-504.7,44.85,33.14,11.7,3719
244,13063040520,405.20,ARC 10,29650,248.24,{D9A27808-BB96-46E8-8DCA-7AA49ED41A71},2015-06-02T12:47:16.000Z,-523.8,38.4,29.75,8.65,1251
245,13063040519,405.19,ARC 10,24979,286.17,{FCB3B382-1045-4103-A464-BBBF8584385D},2015-06-02T12:47:16.000Z,1263.3,35.53,28.2,7.33,222
246,13063040417,404.17,ARC 10,23364,147.63,{1B2A34CB-AE30-4720-9442-296CF9F581F3},2015-06-02T12:47:16.000Z,12.5,40.77,30.73,10.04,2342
247,13063040203,402.03,ARC 10,36458,191.13,{A90DDD4C-FDD0-4EC2-B114-5A01CAEEEA02},2015-06-02T12:47:16.000Z,117.3,46.66,36.26,10.4,2660
248,13063040617,406.17,ARC 10,31227,136.98,{C3123A5A-E381-457B-8D13-455D7AAE4ACD},2015-06-02T12:47:16.000Z,520,33.2,20.99,12.21,5153
249,13063040615,406.15,ARC 10,41094,47.15,{F4504472-98F7-443D-AF6D-6C9CB0C7A151},2015-06-02T12:47:16.000Z,138.5,56.85,40.69,16.16,7209
250,13063040521,405.21,ARC 10,54135,69.15,{5D61EFF2-2F87-404A-8016-266B18BD6437},2015-06-02T12:47:16.000Z,-113,48.41,35.06,13.35,5196
251,13063040415,404.15,ARC 10,33271,183.31,{0F9A388A-29E1-472A-A444-5974B8F76E3A},2015-06-02T12:47:16.000Z,-703.1,40.28,30.58,9.7,2254
252,13063040414,404.14,ARC 10,33421,67.24,{647A6C41-E219-4278-9080-F08CBAE5B804},2015-06-02T12:47:16.000Z,403.8,47.41,33.99,13.43,5408
253,13063040204,402.04,ARC 10,35938,207.84,{9F17E8CB-8F53-4F94-9B20-D5CE20ECB8E8},2015-06-02T12:47:16.000Z,-625.5,39.4,29.36,10.04,2670
254,13063040308,403.08,ARC 10,30893,70.84,{2592A749-4292-4D71-B1C4-3E1E33D7672F},2015-06-02T12:47:16.000Z,-215.3,42.56,30.85,11.71,4021
255,13063040620,406.20,ARC 10,63274,59.45,{8925E7B2-869D-443B-865C-CB6BF6ED1AC4},2015-06-02T12:47:16.000Z,366.3,56.33,39.37,16.96,8430
256,13063040616,406.16,ARC 10,36671,125.39,{FD4EC22F-7A89-4533-8521-46B259EB08F1},2015-06-02T12:47:16.000Z,613.8,44.21,32.73,11.48,3753
257,13063040526,405.26,ARC 10,43682,77.46,{EA01E9D2-D827-4D43-A026-5C26404F05FB},2015-06-02T12:47:16.000Z,-89.5,50.52,35.93,14.59,6614
258,13063040525,405.25,ARC 10,42705,100.78,{1191E99F-0E28-4490-B297-25F367C60B0F},2015-06-02T12:47:16.000Z,-22.2,51.88,36.49,15.38,7276
259,13063040524,405.24,ARC 10,42679,105.02,{F8BE2C3D-32DA-4E0B-B15D-FFE0BE96E082},2015-06-02T12:47:16.000Z,-362.9,49.12,36.26,12.87,4827
260,13063040416,404.16,ARC 10,36531,44.73,{05D2631E-1ABC-4C85-81CB-8761F7E2500B},2015-06-02T12:47:16.000Z,-444.7,51.08,37.06,14.02,5352
261,13063040306,403.06,ARC 10,24254,194.97,{60A46367-9307-4F0B-AA2F-EB26E2CE52EF},2015-06-02T12:47:16.000Z,-125.9,33.75,24.9,8.86,1556
262,13063040516,405.16,ARC 10,30273,100.95,{ADC7BB78-F0BC-43BC-9F38-9B20B2832264},2015-06-02T12:47:16.000Z,755.3,50.86,36.46,14.4,6209
263,13063040509,405.09,ARC 10,63750,80.6,{0576B876-62D9-4EEE-A013-7EA75A210426},2015-06-02T12:47:16.000Z,-9,53.35,38.59,14.76,6110
264,13063040202,402.02,ARC 10,30606,90.15,{0940BCDE-6D5C-4A01-A710-9BF617EB4520},2015-06-02T12:47:16.000Z,-415.1,41.12,30.22,10.9,3048
265,13063040518,405.18,ARC 10,30640,90.73,{F14D2698-DE09-48AC-80BE-363DD2D9E54C},2015-06-02T12:47:16.000Z,344.3,49.29,35.47,13.82,5858
266,13063040515,405.15,ARC 10,41290,90.92,{272E7311-361A-4817-8D07-2B6D34E9577E},2015-06-02T12:47:16.000Z,-111.7,50.21,36.85,13.36,5403
267,13063040513,405.13,ARC 10,60798,44.19,{B782C160-396C-4AB3-9342-E512C2FD4A3B},2015-06-02T12:47:16.000Z,-77.8,54.24,38.45,15.79,7240
268,13151070403,704.03,ARC 10,64861,30.98,{8ACF99FA-3E01-49AF-AA33-DB78D403B017},2015-06-02T12:47:16.000Z,204,54.47,36.93,17.54,9817
269,13151070307,703.07,ARC 10,72361,73.85,{6B1E3C1B-A3D3-46C4-8CF5-4D4104BD68D0},2015-06-02T12:47:16.000Z,624.1,56.94,39.9,17.04,9054
270,13151070113,701.13,ARC 10,40982,38.67,{A30E4F50-423E-4C9A-8C58-B718761683F7},2015-06-02T12:47:16.000Z,6.9,49.12,34.46,14.65,6699
271,13151070501,705.01,ARC 10,43145,20.14,{458DC5F7-0F77-4018-86DE-D85997B872D1},2015-06-02T12:47:16.000Z,150.7,51.09,34.62,16.48,8279
272,13151070502,705.02,ARC 10,69662,27.56,{6E5D5898-1CD7-46AD-9933-2B8379025AAD},2015-06-02T12:47:16.000Z,270.4,54.35,36.73,17.62,9465
273,13151070311,703.11,ARC 10,42330,101.89,{574140EF-E8BC-41AA-A465-51B2C3F0D262},2015-06-02T12:47:16.000Z,1014.1,46.57,33.85,12.72,5306
274,13151070404,704.04,ARC 10,60868,22.34,{7A84BD4B-8C2D-44E2-9ECE-2CE5F44C29AA},2015-06-02T12:47:16.000Z,165.4,53.74,36.66,17.08,9462
275,13151070204,702.04,ARC 10,78669,46.97,{41E00B2C-18D2-40F7-BF1B-69F41D6F99D9},2015-06-02T12:47:16.000Z,81.3,56.26,38.82,17.44,9033
276,13151070310,703.10,ARC 10,55682,27.61,{D393A183-0DA8-4ACC-9F3D-3898BAEF3E77},2015-06-02T12:47:16.000Z,-157.9,54.91,38.4,16.51,8502
277,13151070205,702.05,ARC 10,58099,53.32,{9A0F263D-CC58-4174-A7DF-CA65FA8A1162},2015-06-02T12:47:16.000Z,342.1,53.56,38.07,15.49,7402
278,13151070309,703.09,ARC 10,81503,74.26,{A6223165-BA23-4E3C-B20C-9FF9BEC4244F},2015-06-02T12:47:16.000Z,792,56.15,39.61,16.54,8147
279,13151070114,701.14,ARC 10,41624,72.41,{4E69D6B2-F6CD-42A1-BD14-5F5E8318918E},2015-06-02T12:47:16.000Z,437.7,50.41,37.8,12.61,4957
280,13151070111,701.11,ARC 10,44290,58.29,{AD09906D-31EA-4691-AF02-B42407447AC9},2015-06-02T12:47:16.000Z,578.6,48.06,34.2,13.86,6097
281,13151070107,701.07,ARC 10,73967,60.17,{366E186A-43B2-4577-BF4D-BD507AD07B18},2015-06-02T12:47:16.000Z,136.8,55.85,39.1,16.75,8346
282,13151070109,701.09,ARC 10,69362,51.5,{85DA09CF-B2F1-43F6-BB40-977CB440FE0D},2015-06-02T12:47:16.000Z,102.7,56.17,39.42,16.75,8290
283,13151070110,701.10,ARC 10,67588,22.95,{E396AFDF-1E5A-4C5A-BB1F-184D2A70B257},2015-06-02T12:47:16.000Z,108.4,53.67,37.07,16.61,7989
284,13151070108,701.08,ARC 10,56061,47.62,{86E5D0D7-2ED5-46BD-A2F5-9F8AFC85AEBE},2015-06-02T12:47:16.000Z,337.6,52.66,37.02,15.64,7086
285,13151070306,703.06,ARC 10,65311,18.78,{05F049B4-AC17-4DD3-9781-541BD5572B42},2015-06-02T12:47:16.000Z,461.8,52.25,36.28,15.97,7668
286,13151070104,701.04,ARC 10,59686,33.06,{0092AE6E-BCCF-40EC-992A-47936C0A0701},2015-06-02T12:47:16.000Z,718.3,53.4,38.12,15.27,7005
287,13151070202,702.02,ARC 10,81520,50.31,{922B3C56-9449-4102-BB25-613425EBF123},2015-06-02T12:47:16.000Z,256.4,57.02,39.13,17.89,9604
288,13151070305,703.05,ARC 10,73719,38.88,{596EF8DA-DC17-412F-A207-52EE7E57AE27},2015-06-02T12:47:16.000Z,180.5,56.57,39.31,17.26,8540
289,13151070304,703.04,ARC 10,38261,54.85,{76EA4B9E-B071-4D1E-8139-469C0D9BD0C7},2015-06-02T12:47:16.000Z,533.3,50.99,37.14,13.86,6378
290,13151070106,701.06,ARC 10,52314,17.4,{40461E45-CDD6-459F-9A82-D657A273E7C1},2015-06-02T12:47:16.000Z,120,53.56,37.88,15.68,7238
291,13151070203,702.03,ARC 10,80566,44.33,{2EF48861-035E-451C-ADE8-F077B9FDDC8A},2015-06-02T12:47:16.000Z,223.8,56.37,38.23,18.13,9861
292,13151070402,704.02,ARC 10,61583,24.96,{8ADAD5DC-0E2E-4270-A9FF-974C602935FA},2015-06-02T12:47:16.000Z,158.9,54.49,36.38,18.11,10234
293,13015960101,9601.01,ARC 20,74848,11.58,{87847D9E-C234-46D4-B42A-95D3E679F1AA},2015-06-02T12:47:16.000Z,12.2,55.17,36.83,18.35,10257
294,13015960402,9604.02,ARC 20,43032,24.93,{2F6A900B-F035-4A90-8DC9-885DF6F981BE},2015-06-02T12:47:16.000Z,154.4,49.42,34.07,15.35,7884
295,13015960901,9609.01,ARC 20,45375,30.08,{564015B4-14DE-4842-A676-CF523FB8E140},2015-06-02T12:47:16.000Z,6,50.09,33.9,16.19,8524
296,13015960102,9601.02,ARC 20,59920,6.76,{04B0F517-50D6-407E-A5C6-C4880B6F53F1},2015-06-02T12:47:16.000Z,24.6,53.17,35.67,17.5,9413
297,13015960802,9608.02,ARC 20,23381,71.58,{92A97EF0-10F2-4619-89A7-9D3F743BCF7A},2015-06-02T12:47:16.000Z,57.9,50.95,35.99,14.96,7657
298,13015961000,9610,ARC 20,64450,44.51,{55C15B5E-5B3F-41ED-BA05-85CDFD15B2DD},2015-06-02T12:47:16.000Z,31.8,55.81,37.57,18.24,10382
299,13015960801,9608.01,ARC 20,50481,50.4,{52297543-7CD0-4B61-B246-E03EE884B3B7},2015-06-02T12:47:16.000Z,43.9,54.87,38.14,16.73,9070
300,13015960300,9603,ARC 20,58203,28.02,{547F915F-BD4E-4112-B190-B7E709C8535A},2015-06-02T12:47:16.000Z,41.6,55.03,37.26,17.77,9822
301,13015960902,9609.02,ARC 20,57540,41.09,{89A0CB05-B4EA-48A4-8FE1-85EA60B7D9F1},2015-06-02T12:47:16.000Z,78,53.48,36.35,17.13,9384
302,13015960500,9605,ARC 20,40651,38.46,{6935297F-3353-4723-AFFF-984058E0F2B8},2015-06-02T12:47:16.000Z,231.2,48.57,34.01,14.56,7108
303,13015960600,9606,ARC 20,41764,48.19,{2CC85E83-2CCE-4B3D-BFEB-B340B07ED2D4},2015-06-02T12:47:16.000Z,140.7,49.73,35.3,14.42,6876
304,13015960200,9602,ARC 20,44905,32.77,{B2090E7A-7F55-4042-AFA2-64B7B84BA810},2015-06-02T12:47:16.000Z,44.7,50.77,34.35,16.43,8768
305,13015960401,9604.01,ARC 20,45718,51.56,{7ED32F54-E77A-4ACF-BF13-749B23E8C5E1},2015-06-02T12:47:16.000Z,425.7,46.71,32.78,13.93,6547
306,13015960803,9608.03,ARC 20,48558,14.58,{E946464E-CFA2-4CBA-BDBA-8EB9B0A89294},2015-06-02T12:47:16.000Z,22.8,51.23,35.17,16.06,8221
307,13015960700,9607,ARC 20,37589,33.23,{CAB1D05F-4CE8-4C97-8289-A4120824F63C},2015-06-02T12:47:16.000Z,53.3,44.86,31.22,13.64,6334
308,13135050319,503.19,ARC 10,38545,148.19,{59913181-28E8-4B8F-8A81-484049248660},2015-06-02T12:47:16.000Z,-660,46.49,36.33,10.16,2309
