OBJECTID,NAME_R,YEAR_,STORIES,BUILDING_NO,CITY,USAGE_DM,HISTORIC,SHAPEarea,SHAPElen
58753566,Building,0,1,364,Y,Single Family,,824.471639838392,122.629783380358
58753567,Building,0,1, ,Y,Condo Townhouse,,1832.27797269425,186.599528351627
58753568,Building,0,1, ,Y,Single Family,,2180.27875644515,207.779928986043
58753573,Building,0,1,351,Y,Single Family,,922.528714787558,126.337828716839
58753574,Building,0,1, ,Y,Single Family,,2315.20938770072,202.996811300387
58753575,Building,0,1, ,Y,Single Family,,3857.12022448056,293.400592407881
58753576,Building,0,1, ,Y,Retail,,2057.98949570488,231.053792893572
58753580,Building,0,1, ,Y,Single Family,,2720.47669565959,267.20285903264
58753583,Building,0,1, ,Y,Single Family,,2056.76953449856,191.644425719312
58753586,Building,0,1, ,Y,Warehouse,,2068.34921681245,240.812884576881
58753588,Building,0,1, ,Y,Single Family,,4617.21668839331,333.910203250871
58753589,Building,1942,1, ,Y,Condo Townhouse,,1760.57796467092,172.388898488445
58753590,Building,0,1, ,Y,Single Family,,2566.45071821208,232.134033810611
58753592,Building,1942,1, ,Y,Single Family,,853.389119766226,122.712238859405
58753594,Building,0,1, ,Y,Single Family,,1274.81701068871,144.322599460049
58753597,Building,0,1, ,Y,Single Family,,535.969225968555,92.7535236530789
58753600,Building,0,1, ,Y,Single Family,,3449.52206112197,294.096294259463
58753602,Building,0,1, ,Y,Single Family,,1207.39011859314,140.680711922327
58753605,Building,0,1, ,Y,Single Family,,1521.42906512926,169.135094652682
58753611,Building,0,1, ,Y,Single Family,,318.440424392182,77.6401670934301
58753612,Building,0,1, ,Y,Single Family,,926.464172730854,136.79342659051
58753613,Building,0,1, ,Y,Single Family,,2758.12832416875,221.095057711961
58753614,Building,0,1, ,Y,Single Family,,2068.22731603793,198.943802535843
58753615,Building,0,1, ,Y,Single Family,,1028.16788570468,138.626024059733
58753617,Building,0,1, ,Y,Single Family,,1224.81774152153,173.391624099057
58753620,Huntington Lane Apartments,1943,1,1081 ,Y,Apartments,,1688.25878172641,180.481824166894
58753622,Pine Forest Apts/ Canterbury Ln Apts,1943,1,1082 ,Y,Apartments,,2419.03427313908,238.684695252462
58753624,Building,0,1, ,Y,Single Family,,1213.12567306038,154.504732650442
58753625,Building,0,1, ,Y,Single Family,,718.811185889851,107.712287936372
58753626,Building,0,1, ,Y,Single Family,,2103.66212882091,197.064925538823
58753627,Building,0,1, ,Y,Single Family,,1408.78418873799,170.728500068647
58753628,Building,1940,1, ,Y,Single Family,,1607.82598717467,168.01820721016
58753630,Building,0,1, ,Y,Single Family,,1068.93743636766,148.765170323387
58753632,Building,1940,1, ,Y,Single Family,,1087.80935511727,139.892133632972
58753633,Building,0,1, ,Y,Single Family,,1064.43937961946,146.676237206709
58753635,Building,0,1, ,Y,Single Family,,2621.3569298621,244.266116964786
58753636,Building,0,1, ,Y,Single Family,,1149.06388309986,150.144596972377
58753637,Building,0,1, ,Y,Single Family,,1709.44077420787,177.023107171662
58753638,Building,0,1, ,Y,Single Family,,1020.51563000083,130.254751083124
58753639,Building,1940,1, ,Y,Single Family,,1204.4722117844,156.326924942882
58753640,Building,0,1, ,Y,Single Family,,1066.92637908423,141.882404707924
58753641,Building,0,1, ,Y,Single Family,,1052.41445994246,145.021452776721
58753642,Building,0,1, ,Y,Single Family,,2942.98141702463,254.060846735421
58753643,Building,0,1, ,Y,Single Family,,2892.47985975466,241.293221925104
58753645,Building,0,1, ,Y,Single Family,,1783.62373333993,206.36757864013
58753646,Building,0,1, ,Y,Single Family,,2630.6547469346,242.341614121585
58753649,Building,0,1, ,Y,Single Family,,289.781447474447,68.1111106772516
58753651,Building,0,1, ,Y,Single Family,,2000.08450934455,183.278811042105
58753652,Building,0,1, ,Y,Single Family,,749.062401895604,112.085310616993
58753653,Building,0,1, ,Y,Single Family,,129.345999537976,46.0521228642373
58753654,Building,0,1, ,Y,Single Family,,1790.66843033117,186.201144785018
58753656,Building,0,1, ,Y,Single Family,,2845.80160295199,247.074391678368
58753659,Building,1942,1, ,Y,Single Family,,1886.21708007075,179.357923801269
58753660,Building,0,1, ,Y,Single Family,,1704.23391670441,197.998687615758
58753664,Building,0,1, ,Y,Single Family,,3160.87611264059,252.472443279171
58753667,Building,0,1, ,Y,Single Family,,1496.57790306136,173.637472831382
58753668,Building,0,1, ,Y,Retail,,17347.1854380891,720.165168572753
58753671,Building,0,1, ,Y,Cemetery/Funeral,,384.688097505527,79.2565001720803
58753673,Building,0,1, ,Y,Single Family,,1730.61219097615,194.094908806079
58753677,Building,0,1, ,Y,Single Family,,1721.38032533503,171.782179675837
58753678,Building,1942,1, ,Y,Single Family,,1956.34002170074,184.897478793657
58753679,Building,0,1, ,Y,Single Family,,1603.97480223657,166.878631983747
58753680,Building,0,1, ,Y,Retail,,1832.96998333632,175.093037186392
58753681,Building,0,1, ,Y,Single Family,,1273.49883508922,157.298862088666
58753682,Building,0,1, ,Y,Single Family,,1046.50192220801,130.16925591435
58753683,Building,0,1, ,Y,Single Family,,3563.58415124001,276.509795284233
58753684,Building,0,1, ,Y,Single Family,,108.079649708175,41.7549571436119
58753685,Building,0,1, ,Y,Single Family,,1170.08597653463,151.264537076563
58753687,Building,1940,1, ,Y,Single Family,,1513.09276390178,159.665894063399
58753692,Building,0,1, ,Y,Single Family,,143.997065295241,48.0531530571009
58753693,Building,0,1, ,Y,Single Family,,2552.55486039562,249.567498928467
58753694,Building,0,1, ,Y,Single Family,,297.592088858332,71.0482729222641
58753695,Building,0,1, ,Y,Single Family,,794.157254934588,118.439089531993
58753696,Building,0,1, ,Y,Single Family,,1254.74195090716,154.604691096391
58753698,Building,0,1, ,Y,Single Family,,3391.57640904759,303.199502313198
58753700,Building,0,1, ,Y,Single Family,,691.377295939311,118.239291747686
58753701,Building,0,1, ,Y,Single Family,,270.062934795171,70.123282153557
58753702,Building,0,1, ,Y,Single Family,,1717.03812796947,180.778002070992
58753703,Building,0,1, ,Y,Single Family,,2346.67056617997,224.135695922318
58753706,Building,0,1, ,Y,Retail,,4238.25819663876,277.272222619132
58753711,Building,0,1, ,Y,Professional Building,,9166.79076869645,439.132011752556
58753712,Building,0,1, ,Y,Single Family,,1331.13563269811,159.007312025084
58753713,Building,1942,1, ,Y,Condo Townhouse,,1722.43670634334,170.396597598102
58753714,Building,0,1, ,Y,Retail,,2692.87860286057,217.07080326324
58753716,Building,0,1, ,Y,Single Family,,1897.42276221954,215.554055828647
58753717,Building,0,1, ,Y,Single Family,,264.47015826759,65.0586500617359
58753718,Building,0,1, ,Y,Single Family,,1375.05826620453,149.432330544819
58753719,Building,0,1, ,Y,Single Family,,2034.71823675396,220.361246342351
58753721,Building,0,1,372,Y,Single Family,,1042.30359134109,133.073542880245
58753722,Building,0,1, ,Y,Single Family,,2109.75390964603,203.636487883561
58753725,Building,0,1, ,Y,Single Family,,1032.68553235739,132.765728438658
58753726,Building,0,1, ,Y,Retail,,2773.41559141893,210.693702419105
58753730,Building,0,1, ,Y,Other,,5123.19305944299,370.408853045737
58753733,Building,0,1, ,Y,Single Family,,2834.23336656859,258.0736321211
58753736,Building,0,1, ,Y,Single Family,,1842.00089725749,194.082255048443
58753737,Building,0,1, ,Y,Single Family,,1864.79771708703,193.124034221859
58753738,Building,0,1, ,Y,Single Family,,1314.75009860735,158.186091578568
58753742,Building,0,1, ,Y,Single Family,,427.093295949077,83.6081323707352
58753743,Building,0,1, ,Y,Single Family,,1016.09087333601,133.043666840078
58753744,Building,0,1, ,Y,Single Family,,2371.08393578987,237.705032773089
58753747,Building,0,1, ,Y,Single Family,,1883.90489699321,182.224464430018
58753748,Building,0,1, ,Y,Single Family,,1014.31206927983,128.700040766631
58753749,Building,0,1, ,Y,Single Family,,79.1102103542572,37.1035604494819
58753750,Building,0,1, ,Y,Single Family,,3503.51110370073,294.540120693572
58753752,Building,0,1, ,Y,Single Family,,2496.28871024982,242.875678874113
58753754,Building,0,1, ,Y,Single Family,,3282.18465627398,252.255212621449
58753755,Building,0,1, ,Y,School,,9153.45920276599,398.269926748505
58753757,Building,0,1, ,Y,Single Family,,999.31972286011,127.3676366582
58753758,Building,0,1, ,Y,Single Family,,1615.53548109703,177.537642703118
58753762,Building,0,1, ,Y,Single Family,,1773.49010615461,178.325108927748
58753763,Building,0,1, ,Y,Single Family,,3312.47846674324,280.418715841417
58753764,Building,0,1, ,Y,Single Family,,2604.50914209742,213.620650048537
58753766,Building,0,1, ,Y,Single Family,,2214.41119056562,202.27253841491
58753767,Building,0,1, ,Y,Single Family,,1706.59251635803,183.255855765919
58753770,Building,0,1, ,Y,Single Family,,2828.49295027208,259.025799717501
58753771,Building,0,1, ,Y,Single Family,,285.592160012612,75.8037168222153
58753774,Building,1942,1, ,Y,Single Family,,1837.80640664294,177.858465180339
58753775,Building,0,1, ,Y,Single Family,,1397.16657516835,162.94331035677
58753777,Building,0,1, ,Y,Single Family,,446.621526332353,87.0201860581526
58753778,Building,0,1, ,Y,Single Family,,1208.96598372949,153.145303105414
58753779,Building,1942,1, ,Y,Single Family,,2472.42042104898,232.711508194192
58753780,Building,0,1, ,Y,Single Family,,3234.7852344474,255.180955420693
58753784,Building,0,1, ,Y,Retail,,2251.31677675358,215.645753912707
58753785,Building,0,1, ,Y,Single Family,,2063.38324840307,195.087818495091
58753786,Building,0,1, ,Y,Single Family,,2992.15813810673,273.612437762434
58753790,Pine Forest Apts/ Canterbury Ln Apts,1943,1,1106 ,Y,Apartments,,2466.62243545996,250.55777861279
58753791,Building,0,1, ,Y,Single Family,,613.376013249221,99.3719865556536
58753800,Building,0,1, ,Y,Single Family,,1934.19866220606,186.473119682781
58753801,Building,1940,1, ,Y,Single Family,,1401.52543888657,170.458140218215
58753803,Building,0,1, ,Y,Single Family,,111.424055285772,42.8163553648299
58753805,Building,0,1, ,Y,Single Family,,1585.76482395138,170.906976461548
58753808,Building,0,1, ,Y,Single Family,,3229.76484733099,304.761391399526
58753809,Building,0,1, ,Y,Single Family,,1296.89346088505,145.894609579451
58753812,Building,0,1,281,Y,Recreation,,2026.85465221558,204.628478653041
58753814,Building,0,1, ,Y,Single Family,,139.374335511531,48.0791701212328
58753815,Building,0,1, ,Y,Single Family,,2133.83698016147,202.217362557744
58753816,Building,0,1, ,Y,Single Family,,1002.92642434663,131.497417180356
58753817,Building,0,1, ,Y,Single Family,,1969.74843387108,188.67223294093
58753820,Building,0,1,335,Y,Single Family,,856.816634104543,123.004996054782
58753822,Building,0,1, ,Y,Single Family,,2339.36647797039,214.795653763495
58753823,Building,0,1, ,Y,Single Family,,221.808254851576,61.751162974244
58753824,Building,0,1, ,Y,Single Family,,1153.02897701113,145.760280038804
58753828,Building,0,1, ,Y,Single Family,,154.5313576968,50.5296381700591
58753830,Building,0,1, ,Y,Single Family,,1929.45406864887,204.950709509714
58753832,Building,1942,1, ,Y,Single Family,,1859.95543803055,192.298219140848
58753833,Building,0,1, ,Y,Church,,34544.5224350464,1329.24169076496
58753839,Building,1942,1, ,Y,Single Family,,1435.36059692455,174.126992372493
58753842,Building,0,1, ,Y,Single Family,,1134.39953730102,142.687729236488
58753844,Building,0,1, ,Y,Single Family,,4769.49913677553,297.330365260622
58753845,Building,0,1, ,Y,Single Family,,1939.56351756,213.923256227627
58753847,Building,1942,1, ,Y,Single Family,,1536.41947251573,170.441336414464
58753848,Building,0,1, ,Y,Single Family,,893.7638034171,132.338661581226
58753849,Huntington Lane Apartments,1943,1,1109 ,Y,Apartments,,3471.52025403435,308.193989615014
58753850,Building,0,1, ,Y,Single Family,,1500.87523422999,162.367780539043
58753851,Building,0,1, ,Y,Single Family,,1141.81239751151,155.254032355029
58753852,Building,0,1, ,Y,Single Family,,1221.83123565131,156.506666489217
58753853,Building,0,1, ,Y,Single Family,,1213.29818149188,157.764239902171
58753856,Building,1942,1, ,Y,Single Family,,1949.3245341978,184.001815768684
58753859,Building,0,1, ,Y,Single Family,,472.501940865264,87.0009177580778
58753861,Building,0,1, ,Y,Single Family,,1174.02164169979,144.381638156997
58753863,Building,0,1, ,Y,Single Family,,224.828869784787,60.7068954643615
58753865,Building,0,1, ,Y,Single Family,,214.466622345469,58.8221264295409
58753866,Building,0,1, ,Y,Single Family,,3507.63928427956,277.293983235409
58753867,Building,1942,1, ,Y,Single Family,,1786.49644373661,192.252443192282
58753871,Building,1940,1, ,Y,Single Family,,1049.93710841635,139.309021228381
58753872,Building,0,1, ,Y,Single Family,,1697.30077265558,188.002436946678
58753873,Building,0,1, ,Y,Single Family,,2682.95594590543,229.836785605337
58753874,Building,0,1, ,Y,Single Family,,376.120280792721,80.5019670083199
58753875,Building,0,1, ,Y,Single Family,,3203.66123155339,262.594070505207
58753876,Building,0,1, ,Y,Single Family,,937.278553835807,122.543002203495
58753877,Building,0,1, ,Y,Single Family,,2708.03446158008,219.325532145466
58753880,Building,0,1, ,Y,Other,,8056.36476373301,418.824959003854
58753882,Building,0,1, ,Y,Single Family,,2787.17322015642,233.958670444511
58753883,Building,1940,1, ,Y,Single Family,,1104.73326244245,141.047474814701
58753888,Building,0,1, ,Y,Single Family,,2559.00090962683,226.502862611105
58753890,Building,0,1, ,Y,Single Family,,1105.78950240933,143.067342671998
58753893,Building,0,1, ,Y,Single Family,,1532.81075631045,163.212105722252
58753894,Building,1942,1, ,Y,Single Family,,1896.70400057994,182.833142974676
58753895,Building,1940,1, ,Y,Single Family,,1250.37113999796,156.142190007183
58753900,Building,0,1, ,Y,Single Family,,1430.34178942396,153.22354564178
58753902,Building,0,1, ,Y,Single Family,,1229.26458520883,156.252641188596
58753903,Building,0,1, ,Y,Single Family,,1010.93921011853,138.390212883908
58753904,Building,0,1, ,Y,Single Family,,2242.83064993579,206.462527918258
58753905,Building,0,1, ,Y,Single Family,,236.714937823962,62.8750969126446
58753906,Building,1942,1, ,Y,Single Family,,1959.98364238262,204.951882199161
58753908,Building,1940,1, ,Y,Single Family,,816.862934750311,117.790434849298
58753909,Building,0,1, ,Y,Single Family,,1624.98458895987,164.445167190537
58753910,Building,0,1, ,Y,Single Family,,2014.21319658987,199.063380887493
58753914,Building,0,1, ,Y,Single Family,,158.858495054228,50.5074574416155
58753916,Building,0,1, ,Y,Single Family,,1471.16845536944,162.027859169532
58753917,Building,0,1, ,Y,Single Family,,1776.10473058451,175.482345262089
58753918,Building,0,1, ,Y,Single Family,,2583.50008367968,244.35277194446
58753919,Building,0,1, ,Y,Single Family,,2546.98063412457,228.086059847686
58753922,Building,0,1, ,Y,Single Family,,1762.29578478009,174.763636925751
58753925,Building,1940,1, ,Y,Single Family,,834.146152002396,125.094014806334
58753926,Building,0,1, ,Y,Single Family,,2624.26322129824,222.770662738863
58753928,Building,0,1,366,Y,Single Family,,832.015643731789,123.32896023
58753931,Building,0,1, ,Y,Single Family,,3064.5576205843,255.183055912619
58753932,Building,0,1, ,Y,Single Family,,2779.93888500337,250.767911976048
58753935,Building,0,1, ,Y,Single Family,,4326.22718998264,330.684673646084
58753937,Building,0,1, ,Y,School,,1156.28587465491,142.251907594583
58753938,Building,0,1, ,Y,Single Family,,1011.03478635229,130.6391821234
58753940,Building,0,1, ,Y,Single Family,,862.875525148915,118.517236926884
58753942,Building,0,1, ,Y,Single Family,,1999.8779752885,180.550435679691
58753943,Building,0,1, ,Y,Single Family,,1384.93458221183,153.639835027711
58753944,Building,0,1, ,Y,Single Family,,1591.20925054426,169.540629432113
58753945,Building,0,1, ,Y,Single Family,,7619.60904389814,547.856869472466
58753948,Building,0,1,800,Y,Professional Building,,13768.8620502198,477.556389483152
58753949,Building,0,1, ,Y,Single Family,,2791.92887101292,236.1310260724
58753950,Building,0,1, ,Y,Single Family,,2064.84333256089,238.839143945048
58753952,Building,1940,1, ,Y,Single Family,,1604.20523942382,180.50208502547
58753953,Building,0,1, ,Y,Single Family,,383.437583699417,98.143339548527
58753954,Building,0,1, ,Y,Single Family,,1085.85150666063,139.814755821878
58753955,Building,0,1, ,Y,Single Family,,1300.2894862029,148.630142187117
58753956,Building,0,1, ,Y,Single Family,,1558.32879632319,168.585088261374
58753958,Building,0,1, ,Y,Single Family,,1797.5370425587,181.05143139277
58753959,Building,0,1, ,Y,Single Family,,1487.72902257437,159.632207195189
58753960,Building,0,1, ,Y,County Administration,,24608.2250585497,898.993676951831
58753963,Building,1910,1, ,Y,Single Family,,1422.52443232232,164.288831258486
58753964,Building,0,1, ,Y,Single Family,,119.125177398868,48.5753088799166
58753968,Building,0,1, ,Y,Single Family,,2297.74352221999,209.682356305285
58753969,Building,0,1, ,Y,Single Family,,2937.41629010112,237.466896503234
58753972,Building,0,1, ,Y,Retail,,6255.05709975813,327.719690852123
58753974,Building,0,1, ,Y,Single Family,,2790.56733397135,240.358198384019
58753975,Building,1942,1, ,Y,Single Family,,1929.59829375185,183.335124701029
58753976,Building,0,1, ,Y,Single Family,,1697.80706099358,170.925793189061
58753977,Building,0,1, ,Y,Warehouse,,3247.43373687632,269.751879264083
58753978,Building,0,1, ,Y,Single Family,,1357.89310001534,158.000842455494
58753980,Building,0,1, ,Y,Single Family,,3095.58197909967,264.972945957777
58753982,Building,0,1, ,Y,School,,9135.54536380332,398.144147493539
58753983,Building,0,1, ,Y,Single Family,,2487.47407212577,218.400576913109
58753984,Building,0,1, ,Y,Single Family,,2495.04732412323,236.774593279139
58753986,Building,0,1, ,Y,Single Family,,1398.28271040875,155.363211740175
58753987,Building,0,1, ,Y,Single Family,,1118.41101732492,142.444117817591
58753990,Building,0,1, ,Y,Single Family,,1644.2808876963,169.446112663026
58753995,Building,0,1, ,Y,Single Family,,51.375535142869,29.0283698476877
58753996,Building,0,1, ,Y,Single Family,,2564.75876862223,222.126266444646
58753997,Building,0,1, ,Y,Single Family,,1731.02720681348,172.942986829597
58754001,Building,0,1, ,Y,Single Family,,1728.39689891189,181.488170023904
58754002,Building,0,1, ,Y,Single Family,,1115.24507058997,138.327752763118
58754003,Building,1940,1, ,Y,Single Family,,1334.25306294764,158.057380771515
58754006,Building,0,1, ,Y,Cemetery/Funeral,,561.696912007057,88.2379113537589
58754007,Building,0,1, ,Y,Single Family,,2158.87413106463,200.014935223704
58754008,Building,0,1, ,Y,Single Family,,2485.47007189499,235.35084008798
58754011,Building,0,1, ,Y,Single Family,,3028.37389773331,243.660756029837
58754012,Building,0,1, ,Y,Single Family,,2728.37287753192,220.521314887803
58754013,Building,1942,1, ,Y,Single Family,,1409.5347618717,176.541808691422
58754014,Building,0,1, ,Y,Single Family,,2056.47402803013,193.477966794507
58754015,Building,1942,1, ,Y,Single Family,,1356.35949908156,170.062165796722
58754017,Building,1940,1, ,Y,Single Family,,2019.46698148077,224.41671115817
58754018,Building,0,1, ,Y,Single Family,,868.733983839247,120.823986407546
58754020,Building,0,1, ,Y,Single Family,,1839.16559789174,185.981209540187
58754022,Building,1942,1, ,Y,Condo Townhouse,,1637.43230988966,174.020807627138
58754024,Building,1940,1, ,Y,Single Family,,1018.17192871197,148.353395057356
58754026,Building,0,1, ,Y,Single Family,,0.562560956422882,3.00016254605748
58754027,Building,0,1, ,Y,Single Family,,2898.81236886648,234.877057506397
58754028,Building,0,1, ,Y,Single Family,,3729.82017640736,285.382260252772
58754029,Building,0,1, ,Y,Single Family,,569.793317328127,96.0726211098799
58754032,Building,0,1, ,Y,Single Family,,1789.37378892894,188.946924116162
58754034,Building,1940,1, ,Y,Single Family,,1263.76022708865,152.858332212704
58754035,Building,0,1, ,Y,Single Family,,3098.49104117062,237.506225065938
58754036,Building,1940,1, ,Y,Single Family,,1135.25658312608,150.149878314218
58754037,Building,0,1, ,Y,Single Family,,1045.06288544762,131.752770775265
58754038,Building,1940,1, ,Y,Single Family,,1350.45694116143,177.133854806113
58754039,Building,0,1, ,Y,Single Family,,1865.73418366179,186.585018998657
58754040,Building,0,1, ,Y,Single Family,,192.749936051682,59.7650017003936
58754041,Building,0,1, ,Y,Single Family,,1927.1197985832,182.340930442421
58754042,Building,0,1, ,Y,Single Family,,957.388698621475,136.30916718592
58754044,Building,0,1, ,Y,Single Family,,84.5012870789209,36.8422949683043
58754045,Building,0,1, ,Y,Single Family,,1953.75820188391,187.528968071859
58754046,Building,0,1, ,Y,Single Family,,1380.18965761498,153.849242645267
58754047,Building,0,1, ,Y,Single Family,,2789.24660449834,234.054753039352
58754048,Pine Forest Apts/ Canterbury Ln Apts,1943,1,1112 ,Y,Apartments,,1424.62800983515,161.033107726868
58754049,Building,0,1, ,Y,Single Family,,99.4394409892436,41.3130837516831
58754052,Building,0,1, ,Y,Single Family,,1431.47791270511,160.242757371747
58754054,Building,0,1, ,Y,Single Family,,2663.99669980678,217.627733177047
58754055,Building,0,1, ,Y,Single Family,,1036.59494867875,140.598454787633
58754058,Building,0,1, ,Y,Single Family,,1945.23737873899,179.760639390447
58754061,Building,0,1, ,Y,Single Family,,1813.24035582346,201.930227369976
58754062,Building,0,1, ,Y,Single Family,,1710.72325166928,185.184790688487
58754063,Building,1940,1, ,Y,Single Family,,962.623716483106,132.823068874669
58754064,Building,0,1, ,Y,Single Family,,2462.0686452481,213.989750033113
58754066,Building,0,1, ,Y,Single Family,,427.375749306496,84.5315486170177
58754068,Building,0,1, ,Y,Single Family,,513.687869429915,101.222432923225
58754073,Building,0,1, ,Y,Single Family,,2179.21384282021,216.062843796977
58754074,Building,1910,1, ,Y,Single Family,,1652.33904960614,177.889892866818
58754075,Building,0,1, ,Y,Single Family,,1433.7855641685,161.558450750932
58754079,Building,1940,1, ,Y,Single Family,,950.065256118484,134.523126093749
58754082,Building,0,1, ,Y,Single Family,,2061.81354179298,194.75149695295
58754084,Building,0,1, ,Y,Single Family,,902.730072887675,143.91636809097
58754086,Building,0,1, ,Y,Single Family,,2103.76883024076,206.630367309227
58754089,Building,0,1, ,Y,Retail,,1160.99989583491,146.202855477215
58754090,Building,0,1, ,Y,Single Family,,941.977506430209,134.124726471429
58754091,Building,0,1, ,Y,Single Family,,153.576615997054,53.8693380920208
58754094,Building,0,1, ,Y,Retail,,2821.98851834383,253.362076687816
58754095,Building,0,1, ,Y,Single Family,,3261.73206739446,263.530095863004
58754099,Building,0,1, ,Y,Single Family,,110.174307645156,42.1037729981938
58754103,Building,0,1, ,Y,School,,6684.7547092946,351.574872177243
58754104,Building,0,1, ,Y,Single Family,,981.287512101589,149.304731252789
58754105,Building,0,1, ,Y,Single Family,,2008.2973293686,185.920504432381
58754107,Building,0,1, ,Y,Single Family,,1637.68708527668,166.901890120284
58754108,Building,1942,1, ,Y,Single Family,,1862.86311993172,179.196733341526
58754109,Building,0,1, ,Y,Single Family,,3650.32551398115,323.410280504258
58754110,Building,0,1, ,Y,Single Family,,1483.90456025604,161.069354950821
58754111,Building,0,1, ,Y,Single Family,,1067.75443301826,152.955842150532
58754113,Building,0,1, ,Y,Single Family,,1593.93836955095,175.351080883566
58754114,Building,0,1, ,Y,Single Family,,1478.36280672241,170.75126055942
58754118,Building,0,1, ,Y,Single Family,,2653.96184678279,239.79269694815
58754119,Building,0,1, ,Y,Single Family,,174.875808276952,52.9015992340195
58754121,Building,0,1, ,Y,Single Family,,1812.49700051542,203.752421769203
58754123,Building,0,1, ,Y,Single Family,,220.49689902167,59.4240958104807
58754124,Building,0,1, ,Y,Single Family,,970.248521204387,125.556187818906
58754129,Building,1942,1, ,Y,Single Family,,1916.38964239699,181.986996297294
58754130,Building,0,1, ,Y,Single Family,,1830.93952529919,189.507487335025
58754131,Building,1940,1, ,Y,Single Family,,1082.96618685624,147.206874785511
58754132,Building,0,1, ,Y,Single Family,,2639.54550299298,229.013295723109
58754133,Building,0,1, ,Y,Single Family,,166.561962948642,55.0210500345657
58754135,Building,1942,1, ,Y,Single Family,,1843.7830402025,179.186492378233
58754137,Building,0,1, ,Y,Single Family,,2037.79377254793,247.263507886135
58754141,Building,0,1, ,Y,County Administration,,2357.55915535395,216.305538802938
58754143,Building,0,1, ,Y,Single Family,,1686.41397117818,169.710580811663
58754144,Building,0,1, ,Y,Single Family,,1330.50088783922,164.268939357559
58754146,Building,0,1, ,Y,Single Family,,166.093304040484,51.5617807338917
58754149,Building,1942,1, ,Y,Single Family,,1393.50194493754,169.541292465639
58754150,Building,0,1, ,Y,Single Family,,2141.73457140589,206.689977988435
58754151,Building,0,1, ,Y,Single Family,,1041.60156388366,137.012662991808
58754152,Building,0,1, ,Y,Single Family,,1979.82636458234,205.087504909874
58754153,Building,0,1, ,Y,Single Family,,1094.12159330386,137.522929244037
58754154,Building,1942,1, ,Y,Single Family,,1867.12028674985,179.70209530032
58754155,Building,0,1, ,Y,Single Family,,1658.51760916626,176.286560555823
58754156,Building,0,1, ,Y,Single Family,,2852.44988165873,226.947221903311
58754157,Building,1942,1, ,Y,Single Family,,1911.71789484447,181.978070044057
58754167,Building,0,1, ,Y,Single Family,,1627.82359614839,190.651053924326
58754170,Building,0,1, ,Y,Single Family,,3939.9965340961,271.749283150992
58754173,Building,0,1, ,Y,Single Family,,1323.50230479654,161.608613781265
58754174,Building,0,1, ,Y,Single Family,,2570.28370367635,221.512074880824
58754176,Building,0,1, ,Y,Single Family,,1437.24699064318,180.216997365503
58754177,Building,0,1, ,Y,Single Family,,1992.42171574164,229.751706026249
58754180,Building,0,1, ,Y,Single Family,,138.71879945681,47.4795243985929
58754181,Building,0,1, ,Y,Single Family,,868.591035690208,131.004682775576
58754182,Building,0,1, ,Y,Single Family,,1927.1154097168,189.54180972425
58754184,Building,0,1, ,Y,Single Family,,343.425236731685,78.3158124778765
58754185,Building,0,1, ,Y,Single Family,,2691.16128405768,299.760909766403
58754186,Building,0,1, ,Y,Single Family,,1025.18037723334,131.926281479711
58754187,Building,0,1, ,Y,Single Family,,1142.39193774336,141.916913900525
58754188,Building,0,1, ,Y,Single Family,,1081.276215007,141.503597769637
58754189,Building,0,1, ,Y,Single Family,,1079.08621649316,141.626495541977
58754190,Building,1942,1, ,Y,Single Family,,1925.37666515766,219.386078337084
58754191,Building,0,1, ,Y,Single Family,,1117.31551245008,135.071081939069
58754193,Building,0,1, ,Y,Single Family,,2082.55273726233,201.649365903124
58754194,Building,0,1, ,Y,Single Family,,2686.55857066959,246.029832735921
58754195,Building,0,1, ,Y,Single Family,,1749.24817701917,174.333275699092
58754196,Building,0,1, ,Y,Single Family,,1710.59479430096,172.672312221561
58754197,Building,1942,1, ,Y,Single Family,,2132.91118389245,209.236080281118
58754198,Building,1940,1, ,Y,Single Family,,937.444715494949,134.932790928623
58754199,Building,0,1, ,Y,Single Family,,907.720918617244,135.034858591834
58754200,Building,0,1, ,Y,Single Family,,489.37203488733,88.6704735315833
58754202,Building,0,1, ,Y,County Administration,,2217.36606384309,210.478637378794
58754203,Building,0,1, ,Y,Single Family,,153.718239953123,51.4326911378276
58754206,Building,0,1, ,Y,Single Family,,2075.06065498089,198.377259458762
58754207,Huntington Lane Apartments,1943,1,921 ,Y,Apartments,,2468.07267304615,240.391577966602
58754208,Building,0,1, ,Y,Single Family,,1186.89602305326,150.634514311289
58754209,Building,1940,1, ,Y,Single Family,,1402.61519198322,179.213288891796
58754210,Building,0,1, ,Y,Single Family,,1048.62372840843,133.634127440718
58754211,Building,0,1, ,Y,Single Family,,1092.20454207472,138.611798954606
58754214,Building,0,1, ,Y,Single Family,,1799.00193175588,182.341751814003
58754217,Building,0,1, ,Y,Single Family,,1555.90607240941,157.786637691566
58754218,Building,0,1, ,Y,Single Family,,1515.30245554742,160.628633957579
58754220,Building,0,1, ,Y,Single Family,,1699.06519853744,176.931673916613
58754221,Building,0,1, ,Y,Single Family,,2558.5884003324,235.570925642072
58754222,Building,0,1, ,Y,Single Family,,2376.82188330037,201.367717844557
58754225,Building,0,1, ,Y,Single Family,,3633.40795343978,268.588452030303
