X,Y,OBJECTID,Name,Address,Type,City,Zip,GlobalID,last_edited_date
-84.393413113781349,33.75757284995921,1,"CNN Center, The",1 CNN Center,Museum,Atlanta,30303,{649D01A3-F5BF-4957-BE9C-ACAD06CB8FAE},
-84.550651627319922,33.952403107260629,2,Marietta Museum of History,1 Depot St.,Gallery,Marietta,30060,{B9D3F79E-70A7-4808-A8E2-EDF4AF586F2A},
-84.388305660062798,33.757188242593102,3,"Atlanta-Fulton Public Library, Central",1 Margaret Mitchell Square,Gallery,Atlanta,30303,{AAE71DF1-9AA6-4492-B028-5047F7D0CE95},
-84.395057080268572,33.758292039025719,4,Philips Arena,1 Philips Dr.,Performance,Atlanta,30303,{F3CC364B-78A5-426C-8AB7-E585DE9AE482},
-84.38636695204994,33.754805587815795,5,GSU Ernest G. Welch School of Art & Design Gallery,10 Peachtree Center Ave.,Gallery,Atlanta,30303,{4D03C763-FDD4-4315-8CBD-E572B0F83F91},
-84.38636695204994,33.754805587815795,6,Kopleff Recital Hall at Georgia State University,10 Peachtree Center Ave. NE,Performance,Atlanta,30303,{08C4E9A7-EA00-4976-B6F4-CB636651DC70},
-84.399017572806827,33.752243037915811,7,ZuCot Gallery,100 Centennial Olympic Park Dr. SW,Gallery,Atlanta,30313,{6CEFF87E-B2A4-4F97-8C2F-91657FEE1358},
-84.217011754327231,33.508729104728353,8,Eagle's Landing Country Club,100 Eagle's Landing Way,Other,Stockbridge,30281,{ABB29CB8-D026-49B4-8FB8-BAA588242099},
-84.490468500989905,34.237464850410809,9,Cherokee County History Museum and Visitors Center,100 North St.,Museum,Canton,30114,{D4374E42-1FB1-4B2F-81C5-4E8FE914F81D},
-84.516857582184144,33.885811123242206,10,Smyrna Library,100 Village Green Circle SE,Gallery,Smyrna,30080,{62D7807B-DBBD-49BC-89D3-1E175C9493C7},
-84.581305455115398,34.032198696282805,11,"Kennesaw State University, Fine Arts Gallery",1000 Chastain Rd.,Gallery,Kennesaw,30144,{D2B5DDB8-641E-44B4-A766-501102CA1ADF},
-84.581305455115398,34.032198696282805,12,"Kennesaw State University, Sturgis Library Gallery",1000 Chastain Rd.,Gallery,Kennesaw,30144,{99A4EC52-E516-4A96-8CCF-4D3C9739A233},
-84.581305455115398,34.032198696282805,13,"Kennesaw State University, Bailey Performance Center",1000 Chastain Rd.,Performance,Kennesaw,30144,{4774E5A2-698B-47F9-92B9-6EAD4D011BE1},
-84.581305455115398,34.032198696282805,14,"Kennesaw State University, Black Box Theater",1000 Chastain Rd.,Performance,Kennesaw,30144,{50C8F8F7-37B4-4AA2-8408-E8F215D4CA21},
-84.581305455115398,34.032198696282805,15,"Kennesaw State University, Legacy Gazebo Amphitheater",1000 Chastain Rd.,Performance,Kennesaw,30144,{288C8313-10B2-4A08-A7AF-F65279B729D2},
-84.581305455115398,34.032198696282805,16,"Kennesaw State University, Stillwell Theater",1000 Chastain Rd.,Performance,Kennesaw,30144,{ED8F3063-89A3-4648-99E9-E6B677798191},
-84.581305455115398,34.032198696282805,17,"Kennesaw State University, Music Building",1000 Chastain Road,Performance,Kennesaw,30144,{6543CC90-D758-4D5C-908D-11EA2393F1C9},
-84.581305455115398,34.032198696282805,18,"Kennesaw State University, Studio Theatre",1000 Chastain Road,Performance,Kennesaw,30144,{6CD90A36-F4C9-437E-8AB0-C5F5BF0728F3},
-84.581305455115398,34.032198696282805,19,"Bailey Performance Center, Don Russell Clayton Gallery",1000 Chastain Road Northwest,Gallery,Kennesaw,30144,{908C4B1C-E5DB-4591-B40D-8C477A07298F},
-84.140998782873794,33.478858100917336,20,St. James the Apostle Catholic Church,1000 Decatur Rd.,Performance,McDonough,30252,{642F826F-037E-44FB-AC0B-69ABD17275FE},
-84.40995321269213,33.778781417366979,21,Emily Amy Gallery,1000 Marietta St.,Gallery,Atlanta,30318,{24312DF0-16CE-4B2B-ABD6-06F2574B986D},
-84.40995321269213,33.778781417366979,22,Jennifer Schwartz Gallery,1000 Marietta St.,Gallery,Atlanta,30318,{28A141DF-382E-4B77-8F5D-DA73E1B19F6F},
-84.141828204666993,33.813641001191854,23,Stone Mountain Park,1000 Robert E. Lee Drive,Other,Stone Mountain,30083,{B64CDBB5-B51D-4F46-BD7A-D93D157058A5},
-84.409967726800986,33.779096172215205,24,Sandler Hudson Gallery,1009 Marietta St. NW,Gallery,Atlanta,30318,{DD75E084-6239-4667-9CA0-238BBD78AD82},
-84.384090039623572,33.755428736832009,25,Auburn Avenue Research Library,101 Auburn Ave. NE,Film / Gallery / Performance,Atlanta,30303,{B8970C13-6D15-4904-BA7E-958031D8E64F},
-84.295739945937882,33.774966895474066,26,Bandstand on the Square - Decatur,101 E Court Square,Performance,Decatur,30030,{462A09C2-1983-41B3-BC87-D338E2D0268C},
-84.295739945937882,33.774966895474066,27,"DeKalb History Center, The",101 East Court Square,Museum,Decatur,30030,{59636684-FC54-46A9-A2D6-3AE861BDAB89},
-84.295739945937882,33.774966895474066,28,Old Decatur Courthouse,101 East Court Square,Gallery,Decatur,30030,{5F574741-0DDC-42FE-89DB-45C50916141F},
-84.122578706501571,33.440130448560637,29,Heritage Park,101 Lake Dow Rd.,Performance,McDonough,30253,{9794D7C8-B443-4983-A54A-7C366579F2F4},
-84.4100087667141,33.779113668078139,30,Kiang Gallery,1011 Marietta St.,Gallery,Atlanta,30318,{BC4434E7-0863-4148-9292-11582B95AA79},
-84.354946903235316,33.756614250619961,31,Inman Park United Methodist Church,1015 Edgewood Ave. NE,Performance,Atlanta,30307,{0648226E-5581-4D03-B275-FD7D21BBA092},
-84.411763182327789,33.782660017846624,32,Twin Kittens,1016 Howell Mill Rd. NW,Gallery,Atlanta,30318,{968FD458-A8AB-4F3C-929A-0CA8E07CC284},
-84.295137717105931,33.770620713638905,33,Decatur School of Ballet,102 Church St.,Performance,Decatur,30030,{66E82B8F-2920-447A-99E3-68BA4A367F96},
-84.383630391350707,33.841147634627376,34,103 West,103 West Paces Ferry Rd.,Other,Atlanta,30305,{8456B6A5-6425-42E2-90C8-08D38747BF8D},
-84.368168372665025,33.782823659938749,35,Solomon Projects,1037 Monroe Dr.,Gallery,Atlanta,30306,{C32AA06E-6C3F-4274-A6EB-6C072A89FEC1},
-84.353024112090026,33.773679362180431,36,Plaza Theatre,1049 Ponce de Leon Ave.,Performance,Atlanta,30306,{6C723655-2EC3-4460-8FD8-CA81EA5212E7},
-84.367662269856567,34.036194037588714,37,Roswell Visual Arts Center & Gallery,10495 Woodstock Rd.,Gallery,Roswell,30075,{2AFB83F0-1D41-416E-9B41-B48A7978D70B},
-84.411962162577993,33.783446876748876,38,Northside Tavern,1058 Howell Mill Rd.,Performance,Atlanta,30318,{076F80BF-8A40-4DF7-8D43-FF791BC2A0D5},
-84.454964224713706,33.447590343383311,39,"ArtWorks on the Square, LLC",107 Stonewall Ave.,Performance,Fayetteville,30214,{FFB80C10-9F49-4E1A-9E21-9D687C065AC2},
-84.185273284575146,34.03612109161368,40,Atlanta Asian Culture And Arts Center Inc,10475 Medlock Bridge Rd,Other,Johns Creek,0,{BB97A133-B49E-4889-B326-E9B071CF532E},
-84.422951206778365,33.738185629457718,41,"Wren's Nest, The",1050 Ralph D. Abernathy Blvd. SW,Museum / Performance,Atlanta,30310,{17765865-6ADD-462D-A6EA-08E6FE8B39AD},
-84.219894972219763,34.040762324130107,42,Dancing Goat Theatre,10700 State Bridge Road,Performance,Alpharetta,30022,{AF8F207C-40F7-4C29-A853-0731C0E872AE},
-84.378939113180934,33.783846633870034,43,Piedmont Park,1071 Piedmont Ave.,Performance,Atlanta,30309,{BACD3472-44FF-46A6-962A-0C3338F54268},
-84.360119241987192,34.027907706482452,44,"Swallow at the Hollow, The",1072 Green St.,Performance,Roswell,30075,{96E7ACAA-58E3-4740-85D7-DFB0067DA0BC},
-84.421812832390927,33.789427763487396,45,Digital Arts Studio,1082 Huff Rd.,Gallery,Atlanta,30318,{AB4B1F80-A1A2-45E3-9345-8EC99F5D7155},
-84.353334380867494,33.762387787657758,46,"MASK Center, The",1083 Austin Ave.,Gallery,Atlanta,30307,{E6330AFA-CEAA-44EB-A7B4-E75431EDD981},
-84.353334380867494,33.762387787657758,47,Horizon Theatre,1083 Austin Ave. NE,Performance,Atlanta,30307,{A127CA04-042D-4FCE-9C2A-C54D7586ED23},
-84.360119243415227,34.028310128161984,48,Farmhouse in the City,1094 Green St.,Other,Roswell,30075,{4B6AF8E4-55C4-4C5E-B4D2-AEA01A992629},
-84.350990783732286,33.763823106344013,49,Variety Playhouse,1099 Euclid Ave. NE,Performance,Atlanta,30307,{FEBC5EEC-6A8C-4CBE-A935-7ACF5045DF8D},
-84.550893667133664,33.952139290602979,50,Theatre in the Square's Alley Stage,11 Whitlock Ave. NW,Performance,Marietta,30064,{8FF8A749-E008-4F9B-84A9-98B8997967AC},
-84.550893667133664,33.952139290602979,51,Theatre in the Square's Mainstage,11 Whitlock Ave. NW,Performance,Marietta,30064,{BEA3B7DF-798B-4B61-BD99-38781C7C1D5B},
-84.41202305864671,33.784664837186902,52,Poem 88,1100 Howell Mill Rd.,Readings,Atlanta,30318,{2A559555-21A2-456A-B82E-2130D7155551},
-84.521583060476445,33.94187528516548,53,Joe Mack Wilson Theatre at Southern Polytechnic,1100 South Marietta Parkway,Performance,Marietta,30060,{8EC33431-8FE0-4200-AED3-0B0B1A6F7790},
-84.335591495694189,34.051496033363378,54,Funny Farm Comedy Club,11000 Alpharetta Hwy.,Performance,Roswell,30075,{7CC31325-2A7E-4255-B99E-87B686634C09},
-84.361294833018349,34.029038679064151,55,Elegant Attic,1105 Canton St.,Performance,Roswell,30075,{AC76C093-8EF4-4534-8522-1CFAACF16FFD},
-84.350829198159531,33.763951484354727,56,7 Stages Theatre - Back Stage,1105 Euclid Ave. NE,Performance,Atlanta,30307,{4E9AC944-2EA7-4475-B9F1-05176652F8BC},
-84.350829198159531,33.763951484354727,57,7 Stages Theatre - Main Stage,1105 Euclid Ave. NE,Performance,Atlanta,30307,{5FABE0AB-BD68-4F31-AFC0-D430ED38FB97},
-84.350829198159531,33.763951484354727,58,Synchronicity at 7 Stages Theatre,1105 Euclid Ave. NE,Performance,Atlanta,30307,{52FD9459-91EB-4EA2-B1EA-54AF5CC2BE25},
-84.364447719985463,33.757264386600731,59,One Twelve Gallery,112 Krog St.,Gallery,Atlanta,30307,{3C3E812E-900A-4DC4-AF1E-8EEA6CAD6AC5},
-84.364447719985463,33.757264386600731,60,Wm Turner Gallery,112 Krog St.,Gallery,Atlanta,30307,{A7113D59-C3F5-445C-8565-9302D8ABFF56},
-84.350345023084472,33.764336341236564,61,"5 Spot, The",1123 Euclid Ave.,Performance,Atlanta,30307,{ED257C88-CD9B-4914-9298-7A3866676874},
-84.384377256901629,33.785894419392932,62,Opera Atlanta Event Center,1150 Crescent Ave.,Performance,Atlanta,30309,{A09AB010-CB60-49AC-B2E6-D6557EBFF226},
-84.349886283898826,33.765083003144852,63,Criminal Records,1154-A Euclid Ave.,Performance,Atlanta,30307,{CCF2D233-9EF7-4D6E-A088-72F0F9D8973F},
-84.549509572934653,33.953323878772814,64,"Strand Theatre, The",117 North Park Square,Performance,Marietta,30060,{9B98925B-7794-4078-926A-815B832C4C60},
-84.41184805721538,33.785827381142418,65,Astolfi Art,1170 Howell Mill Rd.,Gallery,Atlanta,30318,{D385B026-5D5D-4C01-8D86-9319052E3A24},
-84.41184805721538,33.785827381142418,66,Tanner Hill Gallery,1170 Howell Mill Rd.,Gallery,Atlanta,30318,{350874EE-AC1C-46C4-A45D-08E0E857A04B},
-84.582918242204158,33.489087360095731,67,The Legacy Theater,1175 Senoia Road,Performance,Tyrone,30290,{6D8995AA-FB12-4DC0-99D9-C2E1FD11F035},
-84.349360591427782,33.764819027801089,68,Charis Books and More,1189 Euclid Ave. NE,Readings,Atlanta,30307,{D208A6B3-3DF7-4699-AB55-131D1F0C2FB2},
-84.205308456548082,34.069834404973641,69,Susan Chambers School - Alpharetta,11895 Jones Bridge Road,Performance,Alpharetta,30005,{36B6A35E-A486-481D-8B94-AC8B8B60D639},
-84.268261784708699,33.776916502379713,70,Academy Theatre,119 Center St.,Performance,Avondale Estates,30002,{91A672E5-F6F2-4A4A-99DF-CB24ABEC33AA},
-84.268261784708699,33.776916502379713,71,Academy Theatre - Samford Studio,119 Center St.,Performance,Avondale Estates,30002,{B3402B55-29B5-4A45-8BAB-29FD508C3150},
-84.268261784708699,33.776916502379713,72,Phoenix Theatre Academy,119 Center St.,Performance,Avondale Estates,30002,{828071FF-C887-413B-88AA-6DF797C8CB28},
-84.309822940599886,34.058491350687476,73,Wills Park,11915 Wills Rd.,Performance,Alpharetta,30004,{A1214DEB-9DC3-4C56-9E6F-C8F7B0B36A26},
-84.26844900086266,33.759487889607662,74,DeKalb School of the Arts,1192 Clarendon Ave.,Performance,Avondale Estates,30002,{E7A6F421-2828-42EB-BE4E-3373FCF21043},
-84.426720419516329,33.788677185471101,75,Art Space International,1192 Huff Rd. NW,Gallery,Atlanta,30318,{30D721AF-70BF-40AC-822C-E26DFDDDE17F},
-84.383178141561331,33.787195116865306,76,German Cultural Center Atlanta,1197 Peachtree St. NE,Other,Atlanta,30361,{EF862EDF-A31B-4DB7-96F9-2F9F880F9456},
-84.289519815981308,33.772759285985352,77,Sycamore Place Gallery,120 Sycamore Place,Gallery,Decatur,30033,{F94BE623-06DC-43DD-B628-259D0A0B3620},
-84.414316893225518,33.786924629302582,78,"Goat Farm, The",1200 Foster Street,Gallery / Performance,Atlanta,30318,{27B9D74C-AD5D-4F0C-B570-1BC65843CFE0},
-84.3489235057868,33.773991654895902,79,Druid Hills United Methodist Church,1200 Ponce de Leon Ave. NE,Performance,Atlanta,30306,{C855688A-038D-4D1B-897A-D9C3FD1EE086},
-84.418200317759428,33.978205653004522,80,Frameworks Gallery,1205 Johnson Ferry Rd.,Gallery,Marietta,30068,{AE9F2EC3-5316-480A-8C2C-23F559DDD497},
-84.392029904294688,33.762413849198225,81,World of Coca-Cola,121 Baker St.,Museum,Atlanta,30313,{45C467AE-F53D-4637-B805-B2993B1C80C8},
-84.285001033580258,33.773194293560771,82,PushPush Theater,121 New St.,Performance,Decatur,30030,{3D268778-1389-43C4-AE86-710DE24CB5F9},
-84.389432123118951,33.787853247126066,83,Whole World Improv Theatre,1216 Spring St. NW,Performance,Atlanta,30309,{8A5DF85A-F5DF-4797-BAF7-9C5E8907C4F2},
-84.389432123118951,33.787853247126066,84,"Whole World Improv Theatre, 3rd Space Theatre",1216 Spring St. NW,Performance,Atlanta,30309,{79E0E1FF-AF3E-40AD-9D20-371B70FDB1D7},
-84.339938859803951,33.856946250431484,85,Brookhaven Library,1242 N. Druid Hills Rd.,Gallery,Atlanta,30319,{DBCF4F1F-0F97-45D6-A9D5-78F60CFBD0F3},
-84.346863295942768,33.740028730501109,86,"Graveyard Tavern, The",1245 Glenwood Ave. SE,Performance,Atlanta,30316,{B0A3EDDB-0C3E-4378-8EC9-2E5B69DC1A7D},
-84.561066301396068,33.984173932073894,87,"Georgia Ballet Studios, The",1255 Field Pkwy.,Performance,Marietta,30066,{CDD5D150-C250-46DA-822C-71E42B209D39},
-84.516657013853944,33.93292249303272,88,Life University,1269 Barclay Circle,Performance,Marietta,30060,{D8CE3B41-30D8-43FD-9330-E0CDD1A14472},
-84.423439239215753,33.720144514633375,89,"B-Complex, The",1272 Murphy Ave,Gallery,Atlanta,30310,{551CF22C-1E8F-419E-96AB-181491F3F695},
-84.423439239215753,33.720144514633375,90,"B Complex, The",1272 Murphy Ave. SW,Gallery,Atlanta,30310,{EDA61F8C-2548-4EE3-B2D2-1A91D15C5762},
-83.990072162820596,33.957087248671954,91,Aurora Theatre's Main Stage,128 Pike St.,Performance,Lawrenceville,30045,{C46B1360-C59C-407C-95AC-1DF4D8C607F6},
-83.990072162820596,33.957087248671954,92,Aurora Theatre's Studio,128 Pike St.,Performance,Lawrenceville,30045,{3D0227B6-4370-41BB-8ACC-C8044A36321A},
-84.384691365325835,33.789707386314696,93,High Museum of Art,1280 Peachtree St. NE,Gallery,Atlanta,30309,{B6FB8CC0-1A57-4AF5-B2D1-E2E038962EB7},
-84.384691365325835,33.789707386314696,94,SCAD-ACA Gallery,1280 Peachtree St. NE,Gallery,Atlanta,30309,{0798BA3A-E121-4B53-A6B1-92026EEF4D75},
-84.384691365325835,33.789707386314696,95,Alliance Theatre's Hertz Stage,1280 Peachtree St. NE,Performance,Atlanta,30309,{8913DCA8-7C91-4D9B-9CD3-C1C6FAD47FFD},
-84.384691365325835,33.789707386314696,96,Alliance Theatre's Main Stage,1280 Peachtree St. NE,Performance,Atlanta,30309,{ED78B54E-3BCD-49BF-B889-43F3514F46A3},
-84.384691365325835,33.789707386314696,97,High Museum of Art - Hill Auditorium,1280 Peachtree St. NE,Performance,Atlanta,30309,{51CAE66E-4741-4EE0-AD40-8700C313CDB7},
-84.384691365325835,33.789707386314696,98,Woodruff Arts Center - Hill Auditorium,1280 Peachtree St. NE,Performance,Atlanta,30309,{08654101-2A57-47FB-90AE-FF2AC8788F5B},
-84.384691365325835,33.789707386314696,99,Woodruff Arts Center - Rich Auditorium,1280 Peachtree St. NE,Performance,Atlanta,30309,{AF927C2F-4EAD-4D1A-AD16-7A6FBA1B13C8},
-84.384691365325835,33.789707386314696,100,Woodruff Arts Center - Symphony Hall,1280 Peachtree St. NE,Performance,Atlanta,30309,{8C9EBCB5-DF81-4B0C-BD59-C58B9D394C0A},
-84.384691365325835,33.789707386314696,101,"Woodruff Arts Center, The",1280 Peachtree St. NE,Gallery / Performance,Atlanta,30309,{6AB04E80-E009-49D3-A17D-C9682C217D20},
-84.307651243558823,33.808575010995668,102,Toco Hill-Avis G. Williams Library,1282 McConnell Dr.,Library,Decatur,30033,{39647C6E-DBEF-4291-8239-67FA9AE8FEAA},
-84.296673997219727,33.776581717981742,103,Holiday Inn Conference Center (Decatur),130 Clairmont Ave.,Performance,Decatur,30030,{54C3AC7F-E84C-49D0-B6A3-A02115EC89E3},
-84.386380969390416,33.842741835358268,104,Atlanta History Center,130 West Paces Ferry Rd. NW,Museum,Atlanta,30305,{77508A24-8371-4AEE-90BA-5F845D7ECA51},
-84.299038717506463,33.774587568607146,105,Manuel Maloof Auditorium,1300 Commerce Dr.,Performance,Decatur,30030,{A1366456-C321-41DD-8F0C-04D7297E1781},
-84.384955023757684,33.790639337922798,106,Museum of Design Atlanta (MODA),1315 Peachtree St.,Gallery,Atlanta,30309,{F6070F13-8A6E-47AF-8BAF-A41BB72656CF},
-84.385453980350931,33.790835805479354,107,First Presbyterian Church of Atlanta,1328 Peachtree St.,Performance,Atlanta,30309,{24570A65-6443-4C2E-805F-A33D778F3433},
-84.342173041512737,33.880871395149249,108,Au Rendez-vous,1328 Windsor Pkwy. NE,Other,Atlanta,30319,{C648CEA7-528B-4738-9AC3-012D69DA0AF5},
-84.374027434019865,33.791650011593653,109,Atlanta Botanical Garden,1345 Piedmont Ave. NE,Museum / Performance,Atlanta,30309,{0B9F7268-941D-46D6-AE46-054A3F19A501},
-84.383025644246317,33.755416929719395,110,APEX Museum,135 Auburn Ave. NE,Museum,Atlanta,30303,{38546E5A-DB00-4EAC-9248-EB1E080B9B61},
-84.390435930443772,33.876356812248957,111,Chastain Arts Center,135 West Wieuca Rd. NW,Performance,Atlanta,30342,{3C4A0F42-9435-4996-BAE6-2ABFDBC21E3B},
-84.354588226232181,33.520214419532792,112,Arts Clayton Gallery,136 South Main St.,Gallery,Jonesboro,30236,{235FA737-3689-430A-B845-A2AF9D4A166B},
-84.343456973212682,33.785746257350048,113,Beacon Dance Studio Theatre,1361 Chalmette Dr.,Performance,Atlanta,30306,{5DA9CE35-A4C5-4A79-A2E8-CF18F7A94F36},
-84.387918783446949,33.791876443808135,114,"Loft, The",1374 W. Peachtree St.,Performance,Atlanta,30309,{9C228636-FD0C-476B-B8E8-529A82CA9BFB},
-84.387918783446949,33.791876443808135,115,Vinyl,1374 W. Peachtree St.,Performance,Atlanta,30309,{CFE7B208-E926-402E-8C81-CC622108F6D3},
-84.387918783446949,33.791876443808135,116,Center Stage Atlanta,1374 West Peachtree St. NW,Performance,Atlanta,30309,{B9148749-6540-4E44-9F80-0DBA979B5F16},
-84.33233778217317,33.830688405584823,117,First Metropolitan Community Church of Atlanta,1379 Tullie Rd.,Performance,Atlanta,30329,{DD403DDB-77E0-480D-BA2A-97852A377B8B},
-84.295645888943568,33.77439903307733,118,CORE Studios,139 Sycamore St.,Performance,Decatur,30030,{5109EC97-DAFF-4BED-B05D-4D7F46844A9D},
-84.38931669023286,33.793105124231595,119,Center for Puppetry Arts - Main Stage,1404 Spring St. NW,Performance,Atlanta,30309,{2C9E743A-F62D-4DA1-A5E8-B920F16738A7},
-84.38931669023286,33.793105124231595,120,Center for Puppetry Arts - Second Stage,1404 Spring St. NW,Performance,Atlanta,30309,{DF438DC6-F39A-4413-BAA7-134F11FA31E2},
-84.129539465634139,33.837639400288495,121,Mountain Park United Methodist Church,1405 Rockbridge Road,Performance,Stone Mountain,30087,{26A96A81-7261-49D2-BBEA-1E667A9B0DFD},
-84.434552327126056,33.803455591587863,122,National Museum of Decorative Painting,1406 Woodmont Lane,Gallery,Atlanta,30318,{89DA1E95-8659-4078-B884-DF79404C8BC2},
-84.295574591218184,33.769893736535465,123,Agnes Scott - Alston Campus Center,141 E. College Ave.,Performance,Decatur,30030,{0630073D-19E8-4DCE-8B16-AF9FB1508B61},
-84.295574591218184,33.769893736535465,124,Agnes Scott - Bradley Observatory,141 E. College Ave.,Performance,Decatur,30030,{3260C898-92BD-4847-8726-C3B64B4F3745},
-84.295574591218184,33.769893736535465,125,Agnes Scott - Gaines Chapel,141 E. College Ave.,Performance,Decatur,30030,{4AF9EC67-FEFC-4770-B3F0-98B1861D9DC9},
-84.295574591218184,33.769893736535465,126,Agnes Scott - Julia Thompson Smith Chapel,141 E. College Ave.,Performance,Decatur,30030,{DE15FC5D-7F5F-4AFD-8447-FC9E8026A10A},
-84.295574591218184,33.769893736535465,127,Agnes Scott - Presser Hall,141 E. College Ave.,Performance,Decatur,30030,{5146B350-3C1C-4DA0-8DAA-590C56E73E8A},
-84.295574591218184,33.769893736535465,128,Agnes Scott - Presser Hall's Maclean Auditorium,141 E. College Ave.,Performance,Decatur,30030,{5BF1C146-E422-4A42-955A-5A3CED423BAB},
-84.295574591218184,33.769893736535465,129,Agnes Scott - Winter Theatre,141 E. College Ave.,Performance,Decatur,30030,{4B91E201-F326-422A-A8FB-9635E9A9DA3C},
-84.295574591218184,33.769893736535465,130,Agnes Scott - Dalton Gallery,141 East College Ave.,Gallery,Decatur,30030,{5F780124-7272-4CCA-9248-E2E91C27F9EF},
-84.356930323213106,33.793065837851373,131,Morningside Presbyterian Church,1411 N. Morningside Dr. NE,Performance,Atlanta,30306,{D3165F99-53A2-43EC-8D6C-68AE4FDD13C8},
-84.462958630209911,33.983780344420204,132,Temple Kol Emeth,1415 Old Canton Rd.,Other,Marietta,30062,{EC505EFA-80C7-4D19-8EFA-4754C8847B3F},
-84.340303964104393,33.774947877651663,133,Red Wall Studio & Gallery,1428 Ponce de Leon Ave.,Gallery,Atlanta,30307,{58FF0B94-C358-4423-BA9A-7BFE12D228E3},
-84.389238667517432,33.794801716213144,134,"Breman Jewish Museum, The",1440 Spring St. NW,Museum,Atlanta,30309,{19A76C29-8AAD-4ED4-9217-D58763C37926},
-84.552024590937748,33.954269987471392,135,"Root House Museum, The",145 Denmead St.,Museum,Marietta,30060,{18645F1B-8361-4B41-ADB2-6EB7FEBD8D21},
-84.365410861485756,33.758308364628384,136,MINT Gallery,145B Sampson St.,Gallery,Atlanta,30312,{E5D7EC0A-700C-4EEF-BE43-E77988F24377},
-84.550069382781757,33.954634837653963,137,Marietta First Baptist Church,148 Church St.,Performance,Marietta,30060,{8059775D-969F-4D31-BEA2-C2BB1E69316E},
-84.411684211979576,33.785806442081871,138,Westside Arts District,14th St. NW & Howell Mill Rd.,Gallery,Atlanta,30318,{A0277B3F-A7C0-43D0-BDBA-DDBB686C48E7},
-84.57452938857304,33.949613346308681,139,Laurel Park,151 Manning Rd.,Performance,Marietta,30064,{DDF2F25D-05B0-4A50-8563-895161640D1A},
-84.387908415357018,33.796197164661905,140,Rhodes Hall,1516 Peachtree St. NW,Performance,Atlanta,30309,{D0ADC84E-F718-4113-91D7-8A5BB7F5343A},
-84.391012904376026,33.758503793556983,141,"Tabernacle, The",152 Luckie St. NW,Performance,Atlanta,30303,{3CB8EA72-681C-4205-BECF-C9A10F82392E},
-84.299829632227684,33.775125311565702,142,Decatur Market & Gallery,153 Ponce de Leon Place,Gallery,Decatur,30030,{D8FD0F86-D52B-4B2B-A396-F4217D20D1FF},
-84.388414495242699,33.79719848837744,143,SCAD-Dewberry Gallery,1545 Peachtree St.,Gallery,Atlanta,30309,{BA0181DF-AFB8-4504-B538-15C7A01F3410},
-84.388414495242699,33.79719848837744,144,Ansley Park Playhouse,1545 Peachtree St. NE,Performance,Atlanta,30309,{9922026C-B8B7-415E-A093-A5AB038FFC0A},
-84.336020356477604,33.945300753430367,145,Dunwoody United Methodist Church,1548 Mt. Vernon Rd.,Performance,Dunwoody,30038,{95656240-CD0B-40BB-9959-C6B18D49DF5B},
-84.388798688425851,33.797327963763962,146,Bill Lowe Gallery,1555 Peachtree St. NE,Gallery,Atlanta,30309,{6786E78E-DDDA-4517-929E-977ADC8F3C45},
-84.550059379365081,33.955337869590636,147,AB Gallery,156 Church St.,Gallery,Marietta,30060,{7FA7428D-2353-4C63-8E11-0A4B77A711FD},
-84.317298736895864,33.77847210970895,148,Fernbank Science Center,156 Heaton Park Dr. NE,Museum,Atlanta,30307,{F554C61A-A0B9-4032-ACDC-C4BFCDB816F3},
-84.333448915043078,34.162284320535449,149,Scottsdale Farms,15639 Birmingham Hwy.,Performance,Alpharetta,30004,{158048B4-EAD2-4D86-8859-88E94A555C7A},
-84.14173585846612,33.745351524208417,150,Redan-Trotti Library,1569 Wellborn Rd.,Gallery,Lithonia,30058,{2A3450EB-7FB8-4251-ACC5-0048B54BBAF9},
-84.36891438680351,33.797433445360639,151,Smith's Olde Bar,1578 Piedmont Ave. NE,Performance,Atlanta,30324,{EFC08125-193D-4A7A-9FE6-5C04F8EA7E72},
-84.390026401099647,33.797875009905987,152,"Temple on Peachtree, The",1589 Peachtree St. NE,Other,Atlanta,30309,{973752B5-62B9-4BD6-871B-03B085BB78FB},
-84.361390939721957,34.024240912273456,153,Taylor Kinzel Gallery,16 Elizabeth Way,Gallery,Roswell,30075,{61C4E89C-47F1-44E3-A597-00724F6592B7},
-84.333539987559234,33.803808143219385,154,Global Health Odyssey Museum,1600 Clifton Rd. NE,Museum,Atlanta,30333,{7F8B1172-00E5-4E77-95B2-6742F68E8AF9},
-84.333539987559234,33.803808143219385,155,David J. Sencer CDC Museum,1600 Clifton Road,Gallery,Atlanta,30333,{AB1E7667-AB83-4723-9FDD-91C84047C8FB},
-84.390412427667087,33.797782657836542,156,SCAD-Gallery See,1600 Peachtree St. NW,Gallery,Atlanta,30309,{798997DF-A627-428C-967E-38C68CF76C4E},
-84.390372627410002,33.797755799569501,157,SCAD-Trois Gallery,1600 Peachtree St. NW,Gallery,Atlanta,30309,{D74F31D9-1F22-4100-A39D-6B8A6133B7BC},
-84.323343620588432,33.789383631395523,158,Emory's Rich Memorial Building,1602 Fishburne Drive,Performance,Atlanta,30322,{2912DAF6-6325-499A-B079-1BCBD7EB323E},
-84.390372627410002,33.797755799569501,159,SCAD Atlanta,1600 Peachtree St. NW,Gallery / School,Atlanta,30309,{50596267-ADD0-46C2-9A94-DFB0063E9E8C},
