OBJECTID,GEOID10,County,Area_Name,Total_Population,Total_Population_MOE_2016,Planning_Region,AcresLand,AcresWater,AcresTotal,SqMi_Land,SqMi_Water,SqMi_Total,TRACTCE10,CountyName,TOT_STUDENTS_ENROLLED_SCHOOL_YR,SUBSET_STUDENTS_GRADES_PK_5,SUBSET_STUDENTS_GRADES_6_8,SUBSET_STUDENTS_GRADES_9_12,PCT_GRADES_PK_5,PCT_GRADES_6_8,PCT_GRADES_9_12,STUDENT_SERVED_BY_SPECIAL_ED,PCT_SERVED_BY_SPECIAL_ED,STUDENT_SERVED_BY_GIFTED,PCT_SERVED_BY_GIFTED,STUDENT_IS_ENGLISH_LEARNER,PCT_ENGLISH_LEARNER,CT_RETAINED_STUDTS,PCT_RETAINED_STUDTS,CT_HOMELESS_UNACCOMP_STUDTS,PCT_HOMELESS,CT_STUDTS_PARENT_ACTV_MILITARY,PCT_STUDTS_PARENT_ACTV_MILITARY,CT_MID_STUDENTS_WITHDRAW_HOME,PCT_MID_STUDENTS_WITHDRAW_HOME,CT_HS_STUDENTS_WITHDRAW_HOME,PCT_HS_STUDENTS_WITHDRAW_HOME,CT_MID_STUDENTS_WITHDRAW_DJJ,PCT_MID_STUDENTS_WITHDRAW_DJJ,CT_HS_STUDENTS_WITHDRAW_DJJ,PCT_HS_STUDENTS_WITHDRAW_DJJ,CT_STUDENTS_WITHDRAW_ANY,PCT_STUDENTS_WITHDRAW_ANY,STUDENTS_ABSENT_0_5_days,PCT_STUDENTS_ABSENT_0_5_days,STUDENTS_ABSENT_6_15_days,PCT_STUDENTS_ABSENT_6_15_days,STUDENTS_ABSENT_16_MORE_DAYS,PCT_STUDTS_ABSENT_16_MORE_DAYS,CT_STUDTS_REC_DISCIPLINE,PCT_STUDTS_ABS_REC_DISCIPLINE,CT_STUDTS_OSS_MORE_10_days,PCT_STUDTS_OSS_MORE_10_days,CT_STUDTS_ISS_MORE_10_days,PCT_STUDTS_ISS_MORE_10_days,CT_GRD3_MILES_EOG_ELA_PRO_DIS,PCT_GRD3_MILES_EOG_ELA_PRO_DIS,CT_GRD5_MILES_EOG_ELA_PRO_DIS,PCT_GRD5_MILES_EOG_ELA_PRO_DIS,CT_GRD8_MILES_EOG_ELA_PRO_DIS,PCT_GRD8_MILES_EOG_ELA_PRO_DIS,CT_GRD3_MILES_EOG_MATH_PRO_DIS,PCT_GRD3_MILES_EOG_MATH_PRO_DIS,CT_GRD5_MILES_EOG_MATH_PRO_DIS,PCT_GRD5_MILES_EOG_MATH_PRO_DIS,CT_GRD8_MILES_EOG_MATH_PRO_DIS,PCT_GRD8_MILES_EOG_Math_PRO_DIS,CT_MILES_EOC_ALGEBRA_PRO_or_DIS,PCT_MILES_EOC_ALGEBRA_PRO_DIS,DENOM_TOT_GRD3_MILES_EOG_ELA,DENOM_TOT_GRD5_MILES_EOG_ELA,DENOM_TOT_GRD8_MILES_EOG_ELA,DENOM_TOT_GRD3_MILES_EOG_MATH,DENOM_TOT_GRD5_MILES_EOG_MATH,DENOM_TOT_GRD8_MILES_EOG_MATH,DENOM_TOT_MILES_EOC_ALG_TAKERS,GlobalID,last_edited_date
240,13063040621,13063,"Census Tract 406.21, Clayton County",10262,859,ARC 10,1984.86999512,0,1984.86999512,3.10136008,0,3.10136008,040621,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{73E52331-3516-48F8-BE00-2E8277CF938B},
241,13063040619,13063,"Census Tract 406.19, Clayton County",3182,372,ARC 10,899.75299072,18.22380066,917.97698975,1.40585995,0.0284747,1.43434,040619,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{CBE551B2-7FBA-4896-8CB4-CBC423E9CD20},
242,13063040523,13063,"Census Tract 405.23, Clayton County",3137,504,ARC 10,667.27001953,0.30048001,667.57000732,1.04261005,0.0004695,1.04307997,040523,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{B75CAA53-8FB4-41CD-B335-0DE398229C75},
243,13063040522,13063,"Census Tract 405.22, Clayton County",4614,544,ARC 10,1235.55004883,4.05079985,1239.59997559,1.93054998,0.00632937,1.93686998,040522,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{581643C1-3893-4536-A5F4-EDC9482F9C1A},
244,13063040520,13063,"Census Tract 405.20, Clayton County",3511,355,ARC 10,532.90997314,5.80278015,538.7119751,0.832672,0.00906684,0.84173697,040520,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{358AA876-700E-4CDD-85EC-5827E5D99811},
245,13063040519,13063,"Census Tract 405.19, Clayton County",4047,530,ARC 10,388.30499268,4.67993021,392.98498535,0.606727,0.00731239,0.614039,040519,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{5B2BB24F-D834-4ED1-9C68-709F95BCA711},
246,13063040417,13063,"Census Tract 404.17, Clayton County",4946,576,ARC 10,1277.2800293,3.82989001,1281.10998535,1.99574995,0.0059842,2.00172997,040417,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{204CBC92-A695-4F1F-B6F5-362E60AA1AD7},
247,13063040203,13063,"Census Tract 402.03, Clayton County",3457,637,ARC 10,717.74102783,2.5726099,720.31298828,1.12146997,0.0040197,1.12548995,040203,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{8CF82A1E-F006-4A12-BF6A-3D82DAB08A2C},
248,13063040617,13063,"Census Tract 406.17, Clayton County",1474,244,ARC 10,266.2170105,1.40529001,267.62200928,0.41596401,0.00219577,0.41815901,040617,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{69302B80-D434-4370-B10A-26A553D5165B},
249,13063040615,13063,"Census Tract 406.15, Clayton County",2115,254,ARC 10,802.05297852,11.60529995,813.65802002,1.25320995,0.0181333,1.27134001,040615,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{463C6266-2BFB-4613-BE5B-C4333E0AD01C},
250,13063040521,13063,"Census Tract 405.21, Clayton County",3291,432,ARC 10,649.15698242,0,649.15698242,1.01431,0,1.01431,040521,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{610AB9BC-359B-40BB-9FF0-3B4134DF35C5},
251,13063040415,13063,"Census Tract 404.15, Clayton County",6151,882,ARC 10,997.22399902,4.36067009,1001.58001709,1.55815995,0.00681355,1.56497002,040415,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{85C1105A-785A-4213-A2CE-EDD736DEC4D5},
252,13063040414,13063,"Census Tract 404.14, Clayton County",1983,273,ARC 10,518.37097168,0.71438199,519.08599854,0.809955,0.00111622,0.81107199,040414,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{A0260CC3-FF13-41E8-977E-DC598396DCA5},
253,13063040204,13063,"Census Tract 402.04, Clayton County",3639,449,ARC 10,673.22900391,5.47782993,678.70697021,1.05192006,0.00855911,1.06048,040204,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{4E8DDD2C-5899-4F78-8943-D13A47F22AD0},
254,13063040308,13063,"Census Tract 403.08, Clayton County",4302,454,ARC 10,2285.59008789,2.56940007,2288.15991211,3.57122993,0.00401469,3.57524991,040308,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{C9952FC0-F57F-402F-A2E1-A19A3AA5EAB3},
255,13063040620,13063,"Census Tract 406.20, Clayton County",3688,408,ARC 10,2241.08007813,23.95759964,2265.04003906,3.50168991,0.0374338,3.53911996,040620,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{5C2C17D5-D4A7-45D1-99EE-8A144CFD79C0},
256,13063040616,13063,"Census Tract 406.16, Clayton County",8496,927,ARC 10,1625.59997559,7.36126995,1632.95996094,2.53999996,0.011502,2.55150008,040616,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{877EA9EE-2954-4940-98C9-CA944E690783},
257,13063040526,13063,"Census Tract 405.26, Clayton County",6483,1066,ARC 10,1249.20996094,3.96876001,1253.18005371,1.95188999,0.00620119,1.95808995,040526,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{C3A82854-4013-449C-AF80-3D8D49BC9384},
258,13063040525,13063,"Census Tract 405.25, Clayton County",3379,416,ARC 10,569.08099365,9.24446011,578.32598877,0.889189,0.0144445,0.90363401,040525,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{7ADD8F88-B9CD-4106-8C8D-61EB3B188AF1},
259,13063040524,13063,"Census Tract 405.24, Clayton County",7824,766,ARC 10,1326.33996582,6.30316019,1332.65002441,2.07241011,0.00984869,2.08226991,040524,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{A38AAAC7-8723-40BF-84B5-9252F9918796},
260,13063040416,13063,"Census Tract 404.16, Clayton County",3935,468,ARC 10,948.13702393,1.34820998,949.48602295,1.48145998,0.00210658,1.48356998,040416,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{9919D57D-135F-4A2B-8BA2-D613F7BE4B4D},
261,13063040306,13063,"Census Tract 403.06, Clayton County",4202,664,ARC 10,1079.04003906,2.70654988,1081.75,1.68599999,0.00422898,1.69023001,040306,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{D318EBE4-B625-4F87-B90E-B71567595D37},
262,13063040516,13063,"Census Tract 405.16, Clayton County",6206,759,ARC 10,1089.56994629,5.38566017,1094.94995117,1.70245004,0.00841509,1.71086001,040516,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{25C5C77E-2393-45B2-9119-86728717A609},
263,13063040509,13063,"Census Tract 405.09, Clayton County",4802,415,ARC 10,1277.93994141,10.96850014,1288.91003418,1.99678004,0.0171383,2.01392007,040509,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{DCE70F32-ADF5-47EE-AEB1-700503F97BA7},
264,13063040202,13063,"Census Tract 402.02, Clayton County",2648,313,ARC 10,2472.41992188,24.16909981,2496.59008789,3.86315989,0.0377642,3.90091991,040202,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{A0AB756E-3B75-48C7-AD95-61969CF720C0},
265,13063040518,13063,"Census Tract 405.18, Clayton County",4877,641,ARC 10,873.35900879,0.64692199,874.00598145,1.36461997,0.00101082,1.36563003,040518,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{49D7E2E3-3186-4368-9F4B-E65A6944155F},
266,13063040515,13063,"Census Tract 405.15, Clayton County",7674,906,ARC 10,1458.85998535,26.62339973,1485.47998047,2.27946997,0.0415991,2.32105994,040515,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{F5497F33-8BC3-430B-9F67-450C0DDAFF57},
267,13063040513,13063,"Census Tract 405.13, Clayton County",4970,516,ARC 10,1701.95996094,28.11420059,1730.06994629,2.6593101,0.0439284,2.7032299,040513,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{D2ED3C42-9297-4767-8882-6A210175E5FE},
268,13151070403,13151,"Census Tract 704.03, Henry County",10299,790,ARC 10,13952.40039063,171.5039978,14123.90039063,21.80060005,0.267975,22.0685997,070403,Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{02A3F179-5E13-41FA-B8C0-8E6A52FC82B9},
269,13151070307,13151,"Census Tract 703.07, Henry County",4203,480,ARC 10,2115.98999023,54.55989838,2170.55004883,3.30623007,0.0852498,3.39147997,070307,Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{79BAD535-506C-4570-88EA-8B98361FB2B3},
270,13151070113,13151,"Census Tract 701.13, Henry County",3967,457,ARC 10,1665.08996582,10.15629959,1675.25,2.60170007,0.0158692,2.61757994,070113,Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{FED6F237-D709-46E9-84E7-FBD28CE5C3D9},
271,13151070501,13151,"Census Tract 705.01, Henry County",7623,783,ARC 10,13091.29980469,213.65299988,13305,20.4552002,0.33383301,20.78910065,070501,Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{D3545714-DFBA-4AAC-B6FB-439B17F36EF6},
272,13151070502,13151,"Census Tract 705.02, Henry County",14653,1021,ARC 10,20304.90039063,185.50900269,20490.40039063,31.72640038,0.28985801,32.0163002,070502,Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{358878E2-F734-44A3-B135-7A6C1A40DCEE},
273,13151070311,13151,"Census Tract 703.11, Henry County",11676,969,ARC 10,2636.35009766,7.6424799,2643.98999023,4.11929989,0.0119414,4.13122988,070311,Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{65CA00EE-EE84-4049-B12D-BF567AE94A27},
274,13151070404,13151,"Census Tract 704.04, Henry County",7869,791,ARC 10,15809.29980469,264.25100708,16073.5,24.70199966,0.41289201,25.1147995,070404,Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{FAD10777-91C1-4111-A8EE-FFF8E9C1A941},
275,13151070204,13151,"Census Tract 702.04, Henry County",4720,367,ARC 10,6104.83007813,69.42900085,6174.25976563,9.53880024,0.108483,9.64727974,070204,Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{30045DEB-8DAA-4F8C-971F-365650679785},
276,13151070310,13151,"Census Tract 703.10, Henry County",4354,373,ARC 10,3561.62011719,38.00510025,3599.62011719,5.5650301,0.059383,5.62441015,070310,Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0CE1469C-7598-452A-8CB4-4F39A92127C5},
277,13151070205,13151,"Census Tract 702.05, Henry County",10596,788,ARC 10,6404.58007813,53.86529922,6458.45019531,10.00720024,0.0841645,10.09130001,070205,Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{7314BAD2-5F46-4DF2-92F8-C3752727FE0B},
278,13151070309,13151,"Census Tract 703.09, Henry County",7471,552,ARC 10,2921.02001953,5.40616989,2926.42993164,4.56408978,0.00844714,4.57254982,070309,Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{896C6A4A-5820-4236-A17A-1046B4C3A3D7},
279,13151070114,13151,"Census Tract 701.14, Henry County",5717,653,ARC 10,2990.73999023,37.06209946,3027.81005859,4.6730299,0.0579095,4.73094988,070114,Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{8AF8102A-FCA1-4A94-97A0-0802D2FAF9F8},
280,13151070111,13151,"Census Tract 701.11, Henry County",9447,895,ARC 10,2249.41992188,7.30246019,2256.7199707,3.51471996,0.0114101,3.52611995,070111,Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{F93DB24E-A3CF-41C0-9B54-DD1D32A15584},
281,13151070107,13151,"Census Tract 701.07, Henry County",7198,688,ARC 10,5370.31005859,52.1108017,5422.41992188,8.39111042,0.0814231,8.47253036,070107,Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{A4A2B117-6955-492C-B902-D80E2728525E},
282,13151070109,13151,"Census Tract 701.09, Henry County",3522,318,ARC 10,2123.80004883,6.94638014,2130.73999023,3.31843996,0.0108537,3.3292799,070109,Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{A438F4EB-2885-405D-922C-747D06560824},
283,13151070110,13151,"Census Tract 701.10, Henry County",7805,731,ARC 10,6492.22998047,152.5,6644.72998047,10.14410019,0.238281,10.38239956,070110,Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{9EC3972A-2396-479A-B9C5-2E74F9930566},
284,13151070108,13151,"Census Tract 701.08, Henry County",4984,402,ARC 10,3126.87988281,21.00869942,3147.87988281,4.88574982,0.0328261,4.91856003,070108,Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{D3694603-B5B3-4A53-B774-190CACDC6D07},
285,13151070306,13151,"Census Tract 703.06, Henry County",9849,791,ARC 10,8841.65039063,63.1515007,8904.79980469,13.81509972,0.0986742,13.9137001,070306,Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{8223F995-D249-4202-B99F-986A2D29BE37},
286,13151070104,13151,"Census Tract 701.04, Henry County",12540,1063,ARC 10,5716.56982422,299.23199463,6015.79980469,8.93214035,0.46755001,9.39968967,070104,Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{6456B218-D028-44D7-9B01-D5D3F7AAFF5A},
287,13151070202,13151,"Census Tract 702.02, Henry County",11264,515,ARC 10,13585.20019531,96.19589996,13681.40039063,21.2269001,0.150306,21.37719917,070202,Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{AD6D4E34-F5A9-49AB-930B-9E48FBB832A9},
288,13151070305,13151,"Census Tract 703.05, Henry County",8936,754,ARC 10,9784.46972656,309.16699219,10093.59960938,15.28820038,0.483073,15.77120018,070305,Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{AA474E00-C3C1-4D07-B005-51A04C690E25},
289,13151070304,13151,"Census Tract 703.04, Henry County",11658,1014,ARC 10,7421.91015625,100.34200287,7522.25,11.59669971,0.156784,11.75349998,070304,Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{4667C657-F01C-4593-BCC2-3B3C29F2DB65},
290,13151070106,13151,"Census Tract 701.06, Henry County",6562,548,ARC 10,4077.59008789,22.91480064,4100.50976563,6.37123013,0.0358044,6.40705013,070106,Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0F9EE451-74EB-44EC-8336-E607EEC423EF},
291,13151070203,13151,"Census Tract 702.03, Henry County",14969,789,ARC 10,22368,481.55499268,22849.59960938,34.95000076,0.75243002,35.70249939,070203,Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{CBFBB6C7-FFDC-4464-B320-1D8A06DDCBF8},
292,13151070402,13151,"Census Tract 704.02, Henry County",12289,880,ARC 10,23445.09960938,105.27500153,23550.30078125,36.63299942,0.164492,36.79729843,070402,Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{11E00613-F1B6-425D-884C-7B2BB19BED36},
293,13015960101,13015,"Census Tract 9601.01, Bartow County",1573,136,ARC 20,23079.09960938,0,23079.09960938,36.06110001,0,36.06110001,960101,Bartow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{99CCF8BE-28FB-4A26-8A2A-EB7BEE4DB5AC},
294,13015960402,13015,"Census Tract 9604.02, Bartow County",8758,705,ARC 20,12719.59960938,104.51200104,12824.09960938,19.87439919,0.16329999,20.03770065,960402,Bartow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{A6AB0106-C826-404E-87E8-A4B515C919C8},
295,13015960901,13015,"Census Tract 9609.01, Bartow County",3206,360,ARC 20,8257.25,184.96699524,8442.21972656,12.90200043,0.289011,13.19099998,960901,Bartow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{794EC843-675D-4FC4-B3AB-E2A514DAA89A},
296,13015960102,13015,"Census Tract 9601.02, Bartow County",10073,774,ARC 20,54358.80078125,116.36799622,54475.19921875,84.93560028,0.181825,85.11750031,960102,Bartow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{B61CB769-966E-4095-8725-C21FCA046B5A},
297,13015960802,13015,"Census Tract 9608.02, Bartow County",2998,382,ARC 20,3426.62011719,1053.70996094,4480.33007813,5.35409021,1.64642,7.00052023,960802,Bartow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{076B17F0-59B7-4C91-A5EE-78804F0ED2E6},
298,13015961000,13015,"Census Tract 9610, Bartow County",7296,622,ARC 20,43843.30078125,602.98199463,44446.30078125,68.50520325,0.942159,69.44730377,961000,Bartow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{88AB3D44-A59C-4430-B12B-6A1CCBCE8905},
299,13015960801,13015,"Census Tract 9608.01, Bartow County",3327,434,ARC 20,4814.39013672,1157.68005371,5972.06982422,7.52248001,1.80887997,9.33135986,960801,Bartow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{4CD1BAF9-BBCC-44E4-A17B-2863E7D3C941},
300,13015960300,13015,"Census Tract 9603, Bartow County",6714,574,ARC 20,39260.3984375,183.94299316,39444.3984375,61.3443985,0.287411,61.63190079,960300,Bartow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{A057FC42-E70C-4E46-9546-6948E49F7C95},
301,13015960902,13015,"Census Tract 9609.02, Bartow County",6351,562,ARC 20,9022.55957031,42.70479965,9065.26953125,14.09770012,0.0667263,14.16450024,960902,Bartow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{AA2F6AE6-1A1E-4526-98DB-0A5180E2B5F5},
302,13015960500,13015,"Census Tract 9605, Bartow County",8056,839,ARC 20,6003.66015625,0,6003.66015625,9.38072014,0,9.38072014,960500,Bartow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{767D9F94-7AFE-4FD8-B46C-7CC613B99A83},
303,13015960600,13015,"Census Tract 9606, Bartow County",9131,770,ARC 20,6100.99023438,88.01650238,6189,9.53279972,0.13752601,9.67031002,960600,Bartow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{99A79E49-A4DE-4E07-BBF1-CC4FBFB784AC},
304,13015960200,13015,"Census Tract 9602, Bartow County",11342,859,ARC 20,43556.30078125,70.52590179,43626.8984375,68.05670166,0.110197,68.16699982,960200,Bartow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{27859613-9757-4D0C-9974-002FFB8205C6},
305,13015960401,13015,"Census Tract 9604.01, Bartow County",10043,918,ARC 20,4386.97021484,0,4386.97021484,6.85464001,0,6.85464001,960401,Bartow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{56A89197-0AEE-49E7-99FC-FD53A7D9127D},
306,13015960803,13015,"Census Tract 9608.03, Bartow County",5417,400,ARC 20,19081.5,1324.0300293,20405.5,29.81480026,2.06879997,31.88360023,960803,Bartow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{260D3A5A-10C5-466B-BA15-A2958F5B966E},
307,13015960700,13015,"Census Tract 9607, Bartow County",7657,730,ARC 20,16196.70019531,1834.79003906,18031.5,25.30730057,2.86685991,28.17420006,960700,Bartow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{962D8C81-7826-4EB8-B944-5F449E941269},
308,13135050319,13135,"Census Tract 503.19, Gwinnett County",6719,465,ARC 10,854.71398926,3.30355,858.01702881,1.33548999,0.0051618,1.34064996,050319,Gwinnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{9F785CDB-1A6C-46B6-A687-87B0198D23CE},
309,13135050219,13135,"Census Tract 502.19, Gwinnett County",3859,342,ARC 10,711.49597168,0,711.49597168,1.11170995,0,1.11170995,050219,Gwinnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{E43C4A8E-3F36-4AB1-B928-0E82B9224A79},
310,13135050211,13135,"Census Tract 502.11, Gwinnett County",5491,522,ARC 10,847.88702393,5.30534983,853.19299316,1.32482004,0.00828961,1.33310997,050211,Gwinnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{918F0C92-D443-4581-B546-DFAE38DDE77F},
