X,Y,OBJECTID_1,Name,County,Address_Li,City,ZIP,Source,GlobalID,last_edited_date,Subtype,Type
-84.103326321123916,33.453006209981822,184,Wesley Way Community Garden - Henry Gardens,Henry,John Wesley Way, ,0,Community Gardens of Henry County,{065E141D-0585-4F5D-8695-30033377D396},2015-01-30T21:10:09.000Z,Community,Garden
-84.380782273188231,33.74672706738221,185,Wesley International Academy,Fulton,Connally Street SE,Atlanta,0,ALFI,{0D71F8E3-CF62-4D63-843F-3987FF4E01FD},2015-02-05T17:47:06.000Z,Unclassified,Orchard
-84.564644621902346,34.320720259066832,186,Waleska Nursery,Cherokee,George Gray Lane, ,0,ALFI,{0BECE49A-3DAB-43B7-8412-F2EEA72AF4D1},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.720183963315549,33.904826893601012,187,Vineyard Farms,Cobb,Macland Road, ,0,ALFI,{6EA3B2F3-0C94-4EFC-BDDD-EE32AE51A2FA},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.283180010425497,33.773214117450664,188,Umarima Wa Burundi - Global Growers,DeKalb,Sams Street,Decatur,0,Global Growers Network,{92DA5AA1-1204-4243-A5F1-6CA79A3B4478},2015-01-30T21:10:09.000Z,Community,Garden
-84.509381862963039,33.405790174238234,189,Two Doves Farm,Fayette,Ebenezer Church Road, ,0, ,{ED01AB41-EBAB-4B18-96CC-F0C4FFA38B68},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.375798342630958,33.756499264690603,190,Truly Living Well - Wheat Street,Fulton,Hilliard Street,Atlanta,0,ALFI,{C4BB2D4B-9F89-470D-A5A7-B315DE7925E9},2016-07-07T20:26:52.000Z,Unclassified,Farm
-84.468161990930184,33.664549657979535,191,Truly Living Well - East Point,Fulton,Washington Road,East Point,0,ALFI,{D7ACACAA-2804-4D3D-81C4-047E2887FA3E},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.551464212436713,34.093404410446169,192,Trefoil Garden,Cherokee,Bascomb Drive, ,0,ALFI,{DB6C88C0-42CD-4B09-8F84-5980127DBD92},2015-02-05T17:47:44.000Z,Unclassified,Farm
-84.683868777629129,33.527001891190309,193,Tierra Sonrisa,Fulton,Hutcheson Ferry Road,Chattahoochee Hills,0,ALFI,{605000B5-6B09-4A9D-8147-7B6FB47A7511},2015-02-05T17:47:44.000Z,Unclassified,Farm
-84.393255345568491,33.711144253302791,194,Villages at Carver - YMCA Boys and Girls Club,Fulton,Pryor Road,Atlanta,0,ACFB_ALFI,{9FC95F71-CCB3-4317-99A1-FA6CD7A4F461},2015-01-30T21:10:09.000Z,Community,Garden
-84.211201030928123,33.777674517637649,195,The Funny Farm,DeKalb,Allgood Road, ,0,ALFI,{01DBBA44-1F1B-4854-BDBF-321880E22314},2015-02-05T17:47:44.000Z,Unclassified,Farm
-84.184296411824505,33.631457634855167,196,TaylOrganic Farms,Henry,Highway 155, ,0,ALFI,{8034633B-2AA9-490C-BDD9-A32720D14DDD},2015-02-05T17:47:44.000Z,Unclassified,Farm
-84.542012703819069,33.793295481483995,197,Swarm Chasers Apiaries,Cobb,Mount Gerizim Road, ,0,ALFI,{7B5F9303-0B42-42CF-998A-F8CDEB0BD647},2015-02-05T17:47:44.000Z,Unclassified,Farm
-84.40891690404311,33.718758808288271,198,Sullivan Center Community Garden,Fulton,Dill Avenue SW,Atlanta,0,ALFI,{CB7AE672-2C54-47D6-AEF5-E5E299888431},2015-01-30T21:10:09.000Z,Community,Garden
-83.909247547649215,33.967389857088165,199,Stokes Farm,Gwinnett,Alcovy Road, ,0,ALFI,{0AEA00CA-200E-4003-8E6E-D127A2521387},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.223578361228704,33.815235048209104,200,Steve Millers Farm,DeKalb,Cimarron Drive, ,0,ALFI,{2E385B99-FF84-44D1-8B8A-C121463B97A0},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.685552673214715,33.78063447387683,201,Stems N Roots Farm,Douglas,Riley Road, ,0,ALFI,{A8E4BF12-485B-45B1-B925-8311A27DBFB7},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.248022596151316,33.813294624367757,202,Southern Place Apartments - Global Growers,DeKalb,Noble Vines Drive,Clarkston,0,Global Growers Network,{4D6E3C39-3B33-47BA-A128-CF734A0D6216},2015-01-30T21:10:09.000Z,Community,Garden
-84.14643754209601,33.484320758154638,203,Sola Fide Farm,Henry,Lullwater Circle, ,0,ALFI,{87E7FAC9-C6B9-4D89-8149-811C3AAB0324},2015-02-05T17:47:45.000Z,Unclassified,Farm
-83.985547958103211,33.455858339523445,204,SnapOla Farm,Henry,Wynne Road, ,0,ALFI,{993C2F53-4E6D-449E-A391-2A123630FFA7},2015-02-05T17:47:45.000Z,Unclassified,Farm
-83.898405978188634,34.102979791114819,205,Serenity Gardens,Gwinnett,Old Thompson Mill Road, ,0,ALFI,{01CFB345-FE1E-4052-B502-AE9F403DF99E},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.734879474981312,33.518613745653397,206,Serenbe Farms,Fulton,Selborne Lane,Chattahoochee Hills,0,ALFI,{B1011053-10B7-49C7-879E-B4CCCFA3D549},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.293522354959521,33.77328280064205,207,Scott Park Garden Club,DeKalb,N Candler Street,Decatur,0,ALFI,{3EE8FF8A-D3DE-4840-983B-9045F1A723EC},2015-01-30T21:10:09.000Z,Community,Garden
-84.576532345086832,33.564069596801801,208,Scharko Farms,Fulton,Pine Street,Fairburn,0,ALFI,{21BB3C24-A1FD-427A-9B53-75BCE314404F},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.046584853498928,33.858491757661,209,S & B Farms,Gwinnett,Highpoint Road,Snellville,0,ALFI,{DA3BAA1D-3F38-493E-9D8B-0B75177065CD},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.010272804803549,33.763186452967716,210,Running Hen Farms,Rockdale,Mink Livsey Road, ,0,ALFI,{809C814B-F969-4A9F-A732-FE4C2B140005},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.301403066445005,34.233380782717632,211,Rockin S Farm,Cherokee,Claude Scott Drive, ,0,ALFI,{0D84B580-9B25-4A35-B949-2F69C458C641},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.058001265592907,33.436884095222183,212,Robinson Family Farm,Henry,Eskew Road, ,0,ALFI,{B954DD64-1776-4868-8ACB-9B21D8745B16},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.420715740709284,33.54539390615804,213,Riverdale Chicken Ranch,Clayton,Lyle Drive, ,0,ALFI,{760F6E49-7DCA-4497-9CE5-E61D6FA3575D},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.37298948310945,34.198834675360672,214,Red Wheel Farm,Cherokee,Union Hill Road, ,0,ALFI,{CC12BE3B-E307-4793-A9C5-B3797738FE79},2015-02-05T17:47:45.000Z,Unclassified,Farm
-83.885844241235873,33.950118741615313,215,Rancho Alegre Farm,Gwinnett,Givens Road, ,0,ALFI,{DFF62562-89A2-49D3-B813-D29A9CC80C95},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.805309663814171,33.533128247811476,216,Planted Rock Farm,Fulton,Campbellton Redwine Road,Chattahoochee Hills,0,ALFI,{44232911-17F4-4441-B4F0-4FA84C42C702},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.371274533427652,33.786049685379908,217,Piedmont Park Urban Orchard,Fulton,Monroe Drive,Atlanta,0,ARC,{2DD589EC-199E-4745-9CBF-4224967AD91D},2015-02-05T17:47:06.000Z,Unclassified,Orchard
-83.932764284877351,33.936951831701094,218,Phoenix Gardens LLC,Gwinnett,Hiram Davis Road, ,0,ALFI,{288D81C8-94A5-4437-9D76-A403424046D0},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.623892940243422,34.039812887125606,219,Papa Homegrown,Cobb,McGuire Drive, ,0,ALFI,{D320DF74-27C9-4ED2-828B-E33834AC93AF},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.45983538399139,34.342182664331403,220,Old Bethany Farm,Cherokee,Upper Bethany Road, ,0,ALFI,{8852D5C8-76BF-4534-AE39-19D4B411D654},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.043078120781843,34.06806464214884,221,Okie Dokie Farm,Gwinnett,Westbrook Road, ,0,ALFI,{2A667D21-3C06-41DF-939A-60ECDE46755B},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.29689596009456,33.762198733921423,222,Oakhurst Community Garden,DeKalb,Oakview Road,Decatur,0,ALFI,{DED91D14-AF8D-41F6-AB1D-59A802C9CE4E},2015-01-30T21:10:09.000Z,Community,Garden
-84.233789216169328,33.829471475053822,223,Northlake Church Garden - Global Growers,DeKalb,Cooledge Road, ,0,Global Growers Network,{9027C5A5-DE25-40B2-892A-31AD85B58EB3},2015-01-30T21:10:09.000Z,Community,Garden
-84.129015173603648,33.639833853748598,224,Nature's Bio Organic Farm,DeKalb,Klondike Road, ,0,ALFI,{2B8C5987-3167-45AC-87CC-E953A33D22F2},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.344603726928597,33.762225728268959,225,Mulberry Fields Community Garden,DeKalb,Candler Street,Atlanta,0,ARC,{9915E9D8-21C8-4560-B5C2-D1B9C0B9B80C},2015-01-30T21:10:09.000Z,Community,Garden
-84.335400293834653,34.103961544332208,226,Moss Hill Farm,Fulton,13230 Freemanville Road,Milton,0,ALFI,{85B1DF7D-24A4-4193-A7CF-336C171159FE},2015-02-05T17:47:44.000Z,Unclassified,Farm
-84.376572738166772,34.162960381787741,227,Morning Glory Farm,Cherokee,Roper Road, ,0,ALFI,{B10A182B-3ACD-4C8C-8793-D8BC96867B41},2015-02-05T17:47:44.000Z,Unclassified,Farm
-84.214197103492211,33.748254320605838,228,Mealor Family Farm,DeKalb,Mercer Road, ,0,ALFI,{7CC31C99-79D3-48D1-8D7D-D1AF8232D3B1},2015-02-05T17:47:44.000Z,Unclassified,Farm
-84.201095361144382,33.56002404109978,229,Mayflor Farms LLC,Henry,Old Conyers Road, ,0,ALFI,{24EF00A6-06D0-4598-BBD2-61234603964C},2015-02-05T17:47:44.000Z,Unclassified,Farm
-84.503901575674831,33.733149947142181,230,Mays High School Orchard,Fulton,Benjamin E. Mays Drive,Atlanta,0,ALFI,{151BCA06-450D-4699-A88C-72F4FC75FEF2},2015-02-05T17:47:06.000Z,Unclassified,Orchard
-84.740060810948535,33.54512589936212,231,Manyfold Farm,Fulton,Rico Road,Chattahoochee Hills,0,ALFI,{51162BDC-B144-4507-AA96-71D6B238DED5},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.32642485847316,34.133345816258441,232,Luna Ridge Farm,Fulton,Wood Road,Milton,0,ALFI,{83841796-6AFF-4B72-9098-08E545214768},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.682753849067751,33.666265560799388,233,Skylight Farm - Glover Family Farm (formerly Le Tre Lune [L3L] Farm),Douglas,Highway 166, ,0,ALFI,{9CD7DE2A-4F2C-4A80-A5C9-9541FBE42E2E},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.354589750998457,33.751432016069373,234,Lang Carson Park Community Garden (R-Town Community Garden),Fulton,Flat Shoals Avenue,Atlanta,0,ALFI,{E90F8324-3E32-44D1-8DA9-2896482DC2EB},2015-02-05T17:47:06.000Z,Unclassified,Orchard
-84.354609994821203,33.75154768860989,235,Lang Carson Park Community Garden (R-Town Community Garden),Fulton,Flat Shoals Avenue,Atlanta,0,Park Pride,{20D71AC0-7B64-4D45-A373-9079408E1165},2015-01-30T21:10:09.000Z,Community,Garden
-84.435013530287108,33.742384438882539,236,KIPP Strive Academy Urban Orchard,Fulton,Lucile Avenue SW,Atlanta,0,ALFI,{66BFAF06-E878-47E9-ABC7-956635EBAFEF},2016-06-14T15:05:20.000Z,Unclassified,Orchard
-84.381059671108915,34.018316317391907,237,Kenari Company Farm,Fulton,Hightower Road,Roswell,0,ALFI,{D3861732-E168-46F9-B2E8-71FE82285CE6},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.407703263347116,34.29238457301966,238,Joyful Noise Acres Farm,Cherokee,Allison Lane, ,0,ALFI,{D2C72B0B-29BC-476F-BCB0-39F8FADD7E5B},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.133577056683635,33.560692241435731,239,Jonathan Toenneges Farm,Henry,Asa Moseley Road, ,0,ALFI,{9A6EA079-EECD-43C2-8981-1B5CF9DB9356},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.240655403105109,33.798476902555194,240,Jolly Avenue - Global Growers,DeKalb,Jolly Avenue, ,0,ACFB_ALFI,{14AACC15-293E-4CDE-AA03-68D89584E09E},2015-01-30T21:10:10.000Z,Community,Garden
-84.031145841698731,33.944393303173342,241,Jamos Organics,Gwinnett,Monfort Road NW, ,0,ALFI,{FBAB1F4E-D228-4D6E-9511-44DC83D6CBE2},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.621326199900466,34.030004781028197,242,Hometown Honey,Cobb,Knightsbridge Road NW,Kennesaw,0,ALFI,{56D89E8F-66FB-4E08-9389-7967EF53EDAD},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.120951734972607,33.441257878737474,243,Heritage Village Garden - Henry Gardens,Henry,Lake Dow Road,McDonough,0,Community Gardens of Henry County,{9B4E21E6-200D-4B32-9EBC-B78364789734},2015-01-30T21:10:10.000Z,Community,Garden
-84.433319703862026,33.726820685900009,244,Harnett/ Oakland City Community Garden,Fulton,Bridges Avenue,Atlanta,0,GO,{B7B38747-59EF-4201-8BB4-83C2FA64AF62},2015-01-30T21:10:10.000Z,Community,Garden
-84.399582621136972,33.741637100454795,245,Rosa Burney - HABESHA,Fulton,Fulton Street SW,Atlanta,0,Park Pride,{D3513F0C-190D-4A60-A27C-B8FAF5D1A4DE},2015-01-30T21:10:10.000Z,Community,Garden
-84.196358673923328,33.87066772993569,246,Gribow Acres,Gwinnett,Indian Trail Drive, ,0,ALFI,{9CC3C936-E77D-474E-A9C3-636160EC9C07},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.369473032759799,33.780718366825283,247,Grady High School Orchard,Fulton,Monroe Drive,Atlanta,0,ALFI,{4BB1F701-BD6E-4B46-83A7-E31963E24A1D},2015-02-05T17:47:06.000Z,Unclassified,Orchard
-84.036591913651421,33.471519831414525,248,Green Ola Acres,Henry,N Ola Road, ,0,ALFI,{0E214475-EE64-427C-BACB-D95394BC38B9},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.279090387330882,33.768460513708874,249,Decatur Kitchen Garden - Global Growers,DeKalb,S. Columbia Drive,Decatur,0,Global Growers Network,{9E335671-2EA8-41CC-BE73-9A4384F9B85B},2015-01-30T21:10:10.000Z,Community,Garden
-84.721910337524491,33.602064530918028,251,Galactic Farms,Fulton,Rivertown Road,Chattahoochee Hills,0,ALFI,{DE0597A9-FA98-4A7D-A35B-9559519BDFDF},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.306200421869562,33.737377304083509,252,Gaia Gardens/ Love is Love Farm,DeKalb,Dancing Fox Road, ,0,ALFI_GO,{FF878BE0-59DC-49AF-AF84-CFD455414DD6},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.315351752784863,34.224333469669943,253,Freehome Garden,Cherokee,Trinity Church Road, ,0,ALFI,{CA187CFC-9F91-4C0B-A951-53E08B971935},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.22903743972455,33.801572195291271,254,Forty Oaks - Global Growers,DeKalb,Holly Hedge Road, ,0,Global Growers Network,{F76216CD-6463-4691-98DB-FCA9FA933BE7},2015-01-30T21:10:10.000Z,Community,Garden
-84.266485611013536,33.493024216784022,255,Finca La Bella Farm,Henry,Benton Fields, ,0,ALFI,{DB4E2A9B-57B8-40FE-9C73-90C3C9FF088A},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.419022667697106,34.229876543839907,256,Fathers Boundary,Cherokee,Evans Cook Road, ,0,ALFI,{B9DF7670-6C7D-4401-B7F8-1F1BEDA565F7},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.683693516792005,33.632286271457872,257,Fairywood Thicket Farm,Fulton,Cochran Mill Road, ,0,ALFI,{CE88DAD7-94FE-4494-BBFF-06171C784226},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.371066795821321,33.785110346304009,258,Education Garden at Piedmont Park,Fulton,Monroe Drive,Atlanta,0,ARC,{B6260705-462D-42FF-8243-7C8AE0C8B7F7},2015-01-30T21:10:10.000Z,Education,Garden
-84.707202661520967,34.001151605203404,259,East of Eden,Cobb,Hayden Brook Drive, ,0,ALFI,{1604FCF1-306D-45D4-A2EC-1489E742C8B0},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.314448232535199,33.744834709903103,260,Drew Charter School Orchard,DeKalb,E Lake Blvd SE,Atlanta,0,ALFI,{2494D29C-1A96-4767-B812-C8B4C04C1579},2015-02-05T17:47:06.000Z,Unclassified,Orchard
-83.941227476528127,33.833871558980547,261,Dillwood Farms,Gwinnett,Old Loganville Road, ,0,ALFI,{81B722A9-D28B-4B6F-A1BD-60C92D677567},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.330248087452333,33.637478763886634,262,Decimal Place Farm,Clayton,Almach Avenue, ,0,ALFI,{E3633CE4-745D-43E7-A410-73244191982A},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.198735094550386,33.925982532231615,263,Dances with Bees,Gwinnett,Kimberly Lane, ,0,ALFI,{637CF7B2-63E6-4BCD-A7D3-399C984CCF03},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.331034763060359,33.747003242059634,264,Crim High School Orchard,DeKalb,Memorial Drive SE,Atlanta,0,ALFI,{AED7E6A8-5E25-440E-9C2F-4AB414F7A36A},2015-02-05T17:47:06.000Z,Unclassified,Orchard
-84.394593865912555,33.667181585070921,265,Crawford Long Middle School Orchard,Fulton,Latona Drive,Atlanta,0,ALFI,{809AEC8B-1183-450D-A4C1-0FDA791280BD},2015-02-05T17:47:06.000Z,Unclassified,Orchard
-84.655419785042113,33.836002182645757,266,Cobb Senior Center - Austell Neighborhood Center,Cobb,Austell - Powder Springs Road,Austell,0,ACFB,{4B96760B-FCE5-4713-8138-D8849690A5D5},2015-01-30T21:10:10.000Z,Community,Garden
-84.458695213157284,34.192461337660745,267,Cloud Cattle Farm,Cherokee,Providence Drive,Holly Springs,0,ALFI,{6B302A0C-6F93-49B3-997F-C9935FBAAEA5},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.378980038758812,34.255678454924407,268,Circle B Ranch,Cherokee,Jack Page Lane, ,0,ALFI,{9E575A2E-6317-40A0-9C56-92D6748F051E},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.441471829064653,34.168798415867741,269,Cagles Farm,Cherokee,Hickory Road,Holly Springs,0,ALFI,{405616AA-FDBD-4407-A914-DA81C51D248F},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.330839356707031,33.740742611873429,270,Burgess Peterson Academy Orchard,DeKalb,Glenwood Avenue,Atlanta,0,GO,{AAB22E8A-0D8C-4075-BC2C-6E4BB695496B},2015-01-30T21:10:10.000Z,Community,Garden
-84.33083657702764,33.740686780924705,271,Burgess Peterson Academy Orchard,DeKalb,Glenwood Avenue,Atlanta,0,ALFI,{D74F0CAF-2741-4ADF-BAFD-E328E6273EAD},2015-02-05T17:47:06.000Z,Unclassified,Orchard
-84.704210267932581,33.886374662333594,272,Brooks Garcia Farm,Cobb,Florence Road,Powder Springs,0,ALFI,{1F364C2F-22BB-4A84-A264-2E3D0F3D01F8},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.338220750764094,33.864234877281774,273,Brookhaven/ DeKalb Service Center,DeKalb,Peachtree Road,Brookhaven,0,GO,{201C9575-9EE9-4A32-9678-AFF716FF32CB},2015-01-30T21:10:10.000Z,Community,Garden
-84.680543075335038,33.842670449027139,274,Bray Family Farms,Cobb,Oglesby Road,Powder Springs,0,ALFI,{CFCADD9E-CB4E-4FE7-9133-248F9532E621},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.366396867258572,33.724867890220537,275,Boulevard Heights Community Garden,Fulton,Schuyler Avenue SE,Atlanta,0,ACFB_ALFI,{1372F59A-F88E-419D-8B28-71750A4AEC7E},2015-01-30T21:10:10.000Z,Community,Garden
-84.216079473791581,33.729475593858183,276,Besmaid Garden Essentials,DeKalb,Maplewood Drive, ,0,ALFI,{8F059156-290E-482A-AF71-DF8EE3403B22},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.20161052693669,33.739297979683784,277,Bamboo Creek Farm - Global Growers,DeKalb,Big Valley Way, ,0,Global Growers Network,{71ED5DB8-FD80-4113-81E1-9E360F7FC8C2},2015-01-30T21:10:10.000Z,Community,Garden
-84.369134589020462,33.810679354891079,278,Atlanta Fire Station #29 Orchard,Fulton,Monroe Drive,Atlanta,0,ALFI,{F2E23781-A7B4-46FB-B13C-DF3E5CFEF371},2015-02-05T17:47:06.000Z,Unclassified,Orchard
-84.40859161388363,33.871026103790712,279,Atlanta Fire Station #27 Orchard,Fulton,Northside Drive NW,Atlanta,0,ALFI,{78593935-DCB6-41CB-9426-CEF09FBE26A0},2015-02-05T17:47:06.000Z,Unclassified,Orchard
-84.464509186635041,33.722939870951109,280,Atlanta Fire Station #25 Orchard,Fulton,Benjamin E. Mays Drive,Atlanta,0,ALFI,{2723E69F-371B-4346-B579-2E2EB34EF784},2015-02-05T17:47:06.000Z,Unclassified,Orchard
-84.347693633197423,33.741990608069102,281,Atlanta Fire Station #13 Orchard,DeKalb,Metropolitan Avenue SE,Atlanta,0,ALFI,{A44A3F36-E8C2-44A8-BD78-66AD37BA0BD0},2015-02-05T17:47:06.000Z,Unclassified,Orchard
-84.368487043931168,33.742295203834033,282,Atlanta Fire Station #10 Orchard,Fulton,Boulevard SE,Atlanta,0,ALFI,{1410198A-0425-41B8-99C2-69A76F52126E},2015-02-05T17:47:06.000Z,Unclassified,Orchard
-84.375038762814768,33.789534271434775,284,Atlanta Botanical Gardens,Fulton,Piedmont Avenue,Atlanta,0,ALFI,{2B870267-9C58-4003-BB1E-ADA6F82DDC20},2015-01-30T21:10:10.000Z,Education,Garden
-83.981668086817024,33.945542844688873,285,Applewood Towers II Community Garden,Gwinnett,Grayson Highway,Lawrenceville,0,ACFB,{D39C353E-49BC-4FD4-8ED7-7D2C2969F7CA},2015-01-30T21:10:10.000Z,Community,Garden
-84.799240789459816,33.711291475325254,286,Abundant Harvest Gardens,Douglas,Cowan Mill Road, ,0,ALFI,{1CA7D59D-F991-4532-9E57-7EBC13D13519},2015-02-05T17:47:45.000Z,Unclassified,Farm
-84.469270294801163,33.765828342348755,287,7th Day Adventist Community Garden (Berean Academy),Fulton,Hamilton E Holmes Dr NW,Atlanta,0,ACFB,{1A636D48-252F-4F74-ACFA-71F9773BDD28},2015-01-30T21:10:10.000Z,School,Garden
-84.391161745138049,33.765046466194178,288,Atlanta Mission Urban Garden,Fulton,Ivan Allen Jr Blvd NW,Atlanta,0,GO,{23130B53-771E-4878-8A75-F7238743FBCD},2015-01-30T21:10:10.000Z,Community,Garden
-84.386255401462279,33.841857080728573,289,Buckhead Men's Garden Club,Fulton,W Paces Ferry,Atlanta,0,GO,{EBD1E4D6-E2A6-4022-A0A2-D3ED335DE6D6},2015-01-30T21:10:10.000Z,Community,Garden
-84.358428847126788,33.770092901918019,290,Poncey Highland Community Garden (Freedom Park),Fulton,Freedom Parkway,Atlanta,0,Park Pride,{20A2E105-9115-4C49-AA0A-C4C559D4D1D0},2015-01-30T21:10:10.000Z,Community,Garden
-84.441115295203531,33.775003150196426,291,Grove Park Community Garden,Fulton,Hortense Place,Atlanta,0,Park Pride,{B1860022-15F6-4B1D-ABD2-1B59779B808D},2015-01-30T21:10:10.000Z,Community,Garden
-84.376088629604396,33.752732732390541,292,Selena S. Butler Community Garden,Fulton,Wm Holmes Borders Sr. Drive SE,Atlanta,0,Park Pride,{46EC63F7-DCBD-40BB-A7B8-06FD9EAEAA1E},2015-01-30T21:10:10.000Z,Community,Garden
-84.516416756039121,34.104573610408636,293,Woodstock Community Garden,Cherokee,Dobbs Road,Woodstock,0,ACFB,{FA142B33-DB02-478B-931F-7FB61C56B6B5},2015-01-30T21:10:10.000Z,Community,Garden
-84.257669810019593,33.710994662490521,294,Wonderland Gardens,DeKalb,Rainbow Drive, ,0,ACFB,{D057098F-BEE7-4422-94A7-9F7A53F09044},2015-01-30T21:10:10.000Z,Community,Garden
-84.158641908448089,33.434257973188551,295,Windy Hill Community Garden,Henry,Windy Hill Road,McDonough,0,Community Gardens of Henry County,{D9A4BE31-AE00-40D0-9587-CEE14B2BA0DB},2015-01-30T21:10:10.000Z,Community,Garden
-84.13980945668078,33.444344412524231,296,Hooten Street Garden,Henry,Hooten Street,McDonough,0,Community Gardens of Henry County,{077BE516-8B36-4AED-A329-2371193FF84B},2015-01-30T21:10:10.000Z,Community,Garden
-84.138120625270062,33.319184139961123,297,Cubihatcha Plot,Henry,Collins Road, ,0,Community Gardens of Henry County,{F740D7BB-25E6-4245-A560-F3D86146E211},2015-01-30T21:10:10.000Z,Community,Garden
-84.430780600249761,33.740426764395693,298,West End - Mother Clyde Community Garden,Fulton,Oak Street,Atlanta,0,ACFB,{9418252D-370F-4D3F-A683-F7F40A64BF8E},2016-06-14T15:49:32.000Z,Community,Garden
-84.410524135247329,33.800751661796994,299,Northside Shepherd Senior Center/ Vivian T. Minor Adult Daycare Community Garden,Fulton,1705 Commerce Drive,Atlanta,0,ACFB,{4E4EBAC9-B881-43F2-A242-B55E15AF2C39},2015-01-30T21:10:10.000Z,Community,Garden
-84.54654406684034,33.911618672150553,300,Marietta Homeless Authority,Cobb,1712 Oak Street SE, ,0,ACFB,{047701E2-BAF7-4620-A64B-1C3EADC00DA6},2015-01-30T21:10:10.000Z,Community,Garden
-84.576337650870357,33.827683748514914,301,Mableton Community Garden,Cobb,5239 Floyd Road, ,0,ACFB,{3F0C3384-06FD-4A9A-BE7B-380F1D5D5091},2015-01-30T21:10:10.000Z,Community,Garden
-84.573950772042622,33.383617749848554,302,Peachtree City Community Garden,Fayette,Kelly Drive,Peachtree City,0,ACFB,{46E8D4D3-DB16-467A-9753-BAC7305618C0},2015-01-30T21:10:10.000Z,Community,Garden
-84.256599555920673,33.792922725386347,303,Tobie Grant Community Garden,DeKalb,Tobie Circle, ,0,ACFB,{334C2AD2-93FB-4AE0-B9EE-E2A5FD475B90},2015-01-30T21:10:10.000Z,Community,Garden
-84.30492837477766,33.777688757987335,304,Tanyard Creek Community Garden,DeKalb,Oakland Street and Northern Avenue,Decatur,0,ACFB,{8093DF41-91C8-4495-82A6-34BF015C7DA5},2015-01-30T21:10:10.000Z,Community,Garden
-84.246592713743553,33.74631933440503,305,Peachcrest Senior Center,DeKalb,Sherrydale Lane, ,0,ACFB,{FFC8F828-AD53-46B8-A4BB-98E6880151CB},2015-01-30T21:10:10.000Z,Community,Garden
-84.267038476857238,33.710721102605021,306,Magnolia Circle Senior Garden,DeKalb,Dash Lewis Drive, ,0,ACFB,{F31D9A0F-DDBB-4B6F-BF80-8E392D97A7F3},2015-01-30T21:10:10.000Z,Community,Garden
-84.261214414175925,33.906634433216254,307,Honeysuckle Park Community Garden,DeKalb,Pleasant Valley Drive,Doraville,0,ACFB,{AD6A97BA-B511-40AD-9AF6-326E5230D22F},2015-01-30T21:10:10.000Z,Community,Garden
-84.336721863036473,33.931308885557144,308,Spruill Center Community Garden,DeKalb,Ashford Dunwoody Road at Meadow Lane,Dunwoody,0,ACFB,{2D0974D2-7E61-46BB-B7C7-6867418DC0BB},2015-01-30T21:10:10.000Z,Community,Garden
