OBJECTID,GEOID10,NAME10,PLNG_REGIO,Median_household_income,Type_2__Annual_Transit_Trips,GlobalID,last_edited_date,Pop_Chng_per_SqMi_2000_2010,Tp2_HousTranspCosts_Pct_Income,Tp2_HousCosts_Pct_Income,Tp2_TranspCosts_Pct_Income,Tp2_AnnualVehMilesTrav
770,13089021413,214.13,ARC 10,32076,246.14,{B3AE4289-89A6-459E-A8B8-38B56300D335},2015-06-02T12:14:55.000Z,2352.5,128.09,88.65,39.44,11410
771,13089021411,214.11,ARC 10,88681,178.96,{5314D484-D52B-4106-B6BE-88B23B3836E0},2015-06-02T12:14:55.000Z,736.7,153.17,109.24,43.92,12617
772,13089020400,204,ARC 10,83378,188.51,{323F64DD-9A04-42E6-A9B3-D27C0B4800C7},2015-06-02T12:14:55.000Z,612.5,144.7,99.97,44.72,12328
773,13089020300,203,ARC 10,104311,118.73,{151096CF-8780-43FE-B8F1-63DCADB00C3B},2015-06-02T12:14:55.000Z,452.9,185.7,137.15,48.55,13508
774,13089020100,201,ARC 10,159362,106.26,{5E0CFAE2-A085-4F5A-A2C3-0E6E64440512},2015-06-02T12:14:55.000Z,-82.5,216.99,166.46,50.53,13373
775,13089023802,238.02,ARC 10,32204,71.48,{8348E03D-1977-4F5F-A256-DA41A874A0CE},2015-06-02T12:14:55.000Z,-25.4,136.09,83.51,52.58,14977
776,13089023801,238.01,ARC 10,48450,67.12,{98F49B39-6675-4EB4-ACEB-113F057F3BA7},2015-06-02T12:14:55.000Z,-660,152.51,97.08,55.43,15892
777,13089023700,237,ARC 10,25772,85.95,{9E8BD6B3-D746-402F-8C25-A836825E162E},2015-06-02T12:14:55.000Z,-349.4,128.63,76.72,51.91,14774
778,13089023506,235.06,ARC 10,42477,67.27,{8F0A92AB-19A0-4F61-81BA-CD3011951AD7},2015-06-02T12:14:55.000Z,-751,148.41,91.1,57.32,16525
779,13089023505,235.05,ARC 10,41853,35.48,{5444BA41-FC05-4A19-B2F7-A7C1A50E137B},2015-06-02T12:14:55.000Z,-751.3,144.37,84.4,59.98,16914
780,13089023427,234.27,ARC 10,55322,25.78,{FDC97EE9-1F26-4AD5-A770-45BC78098CA0},2015-06-02T12:14:55.000Z,-261.7,163.19,96.89,66.31,19239
781,13089023424,234.24,ARC 10,55779,32.66,{3724B0CE-ABE0-4FA2-914B-829419935448},2015-06-02T12:14:55.000Z,538.1,160.7,96.57,64.14,18198
782,13089023422,234.22,ARC 10,51231,36.78,{37B8C874-4EB1-4398-AED8-AD5B20F2FD41},2015-06-02T12:14:55.000Z,288,168.88,104.54,64.34,18493
783,13089023421,234.21,ARC 10,42159,129.12,{73CED25D-B940-413B-9110-B761BD5C269B},2015-06-02T12:14:55.000Z,955,139.54,85.91,53.63,15786
784,13089023315,233.15,ARC 10,62793,29,{5AF238AC-C10C-4ED7-AEDC-652D6A5F6C48},2015-06-02T12:14:55.000Z,266.4,174.72,105.39,69.33,20468
785,13089023314,233.14,ARC 10,45861,35.68,{551158E5-EB63-412C-BA09-E8357EB29A08},2015-06-02T12:14:55.000Z,-519.5,158.5,96.83,61.67,17571
786,13089023115,231.15,ARC 10,,,{32634623-9E73-491B-9BD1-6160B08079CF},2015-06-02T12:14:55.000Z,2356.7,,,,
787,13089023413,234.13,ARC 10,54648,38.17,{05E8AD31-E46A-4899-820A-D21D992EDC82},2015-06-02T12:14:55.000Z,-381.9,158.11,94.01,64.09,18112
788,13089023414,234.14,ARC 10,54151,48.13,{698878DA-705B-49D3-B936-E76CA968DD26},2015-06-02T12:14:55.000Z,-411.1,160.57,98.79,61.78,17670
789,13089023206,232.06,ARC 10,45893,39.52,{AD4353B9-239E-4818-8DB2-90E1145D4E36},2015-06-02T12:14:55.000Z,-172.9,151.54,91.06,60.48,17148
790,13089021907,219.07,ARC 10,63097,21.09,{2A0C02DF-8F08-4D54-931A-C950CD0C7BB4},2015-06-02T12:14:55.000Z,103.8,162.78,101.43,61.35,17748
791,13089023204,232.04,ARC 10,53931,60.95,{7CAD11E8-3A6E-46B5-B91D-B6802ED681B8},2015-06-02T12:14:55.000Z,-113.1,146.53,84.84,61.68,17651
792,13089023113,231.13,ARC 10,27410,181.54,{2E617838-816E-4202-94D2-591B91D95FD5},2015-06-02T12:14:55.000Z,-1697.5,117.19,74.41,42.78,12770
793,13089022010,220.10,ARC 10,40123,80.53,{644B83D0-4709-449F-AAB0-5C108803867F},2015-06-02T12:14:55.000Z,182,139.83,87.38,52.46,15155
794,13089023111,231.11,ARC 10,56050,19.16,{A4EE497B-7363-45DC-BDFE-A8123B59028D},2015-06-02T12:14:55.000Z,-176.7,153.21,92.71,60.5,17332
795,13089021814,218.14,ARC 10,32896,232.47,{E42E04E9-B9E2-43BB-A310-95A87EA45373},2015-06-02T12:14:55.000Z,-40,117.94,76.47,41.47,12861
796,13089021409,214.09,ARC 10,43307,206.85,{0834FD64-BFAF-4967-9107-AB0276BC86CF},2015-06-02T12:14:55.000Z,-1357.5,125.14,83.78,41.37,12238
797,13089021218,212.18,ARC 10,53820,237.17,{5CC44187-D901-4181-85CB-CB96E2B1A3EF},2015-06-02T12:14:55.000Z,1124.5,133.75,93.3,40.45,12488
798,13089023507,235.07,ARC 10,43929,35.24,{FB601A67-A9C5-4182-ABD5-76FFC39640C8},2015-06-02T12:14:55.000Z,-386.4,136.95,76.87,60.08,16665
799,13089023412,234.12,ARC 10,44942,45.76,{6EC1933A-91CE-477F-BA1E-0650896EA2DF},2015-06-02T12:14:55.000Z,-276.8,137,76.84,60.16,17269
800,13089023416,234.16,ARC 10,57057,38.96,{178018E5-6B84-4A41-89B3-AC1D145077AF},2015-06-02T12:14:55.000Z,317.3,170.51,108.1,62.41,18006
801,13089023102,231.02,ARC 10,41028,98.25,{C4B2191C-6F7F-47E2-BF6D-D0801C31BC1F},2015-06-02T12:14:55.000Z,-410,161.55,111.05,50.5,14536
802,13089023000,230,ARC 10,62400,84.42,{5C6FD982-58CE-4379-B969-94835B10ED04},2015-06-02T12:14:55.000Z,-54.3,154.77,103.33,51.43,14424
803,13089021906,219.06,ARC 10,39966,83.93,{4EBC92BB-C784-4239-880B-97AA944B65F9},2015-06-02T12:14:55.000Z,-615.8,137.17,81.07,56.1,16100
804,13089021217,212.17,ARC 10,73927,88.13,{747340D9-64BF-43D4-BF4E-FC2385829729},2015-06-02T12:14:55.000Z,-768.3,177.55,123.01,54.53,15141
805,13089021215,212.15,ARC 10,88346,174.49,{9CF966F2-FAB0-496E-81B7-6490E46CFB39},2015-06-02T12:14:55.000Z,1816.9,166.29,125.89,40.4,11643
806,13089021414,214.14,ARC 10,39250,276.45,{3AB306AC-ED30-4962-B0EB-DD32E5C07B01},2015-06-02T12:14:55.000Z,-1117.5,120.81,84.85,35.96,10719
807,13089021101,211.01,ARC 10,116250,61.78,{9305185A-FC52-451C-842E-100D6D01BDCC},2015-06-02T12:14:55.000Z,583.1,166.6,108.69,57.91,15638
808,13089023316,233.16,ARC 10,60406,97.72,{C9CE0336-521D-43BA-AEA9-227052789B4F},2015-06-02T12:14:55.000Z,277.4,171.87,106.32,65.55,19295
809,13089023313,233.13,ARC 10,46058,39.79,{E7968050-D5D8-4F10-ABBD-9E2D84293053},2015-06-02T12:14:55.000Z,-11.6,157.68,93.52,64.16,18856
810,13089022900,229,ARC 10,66985,44.11,{AB77CEF0-A843-43A1-91A4-81BA04342F18},2015-06-02T12:14:55.000Z,-465.3,134.84,80.68,54.16,14879
811,13089022800,228,ARC 10,84341,90.28,{352CC895-84E6-4CA8-A3C5-C0075266F76F},2015-06-02T12:14:55.000Z,-90,155.17,102.38,52.79,14715
812,13089022600,226,ARC 10,65921,172.85,{BB0DD3FB-DC11-40F0-A148-7813E58F105C},2015-06-02T12:14:55.000Z,595,152.2,108.53,43.67,12587
813,13089022500,225,ARC 10,67756,166.11,{2C5EBB60-7103-4F05-A3EF-517AB87C9DCE},2015-06-02T12:14:55.000Z,151.8,164.95,120.36,44.59,12689
814,13089022100,221,ARC 10,35250,74.64,{5A178838-62B6-4904-AFF5-55ABBEC20162},2015-06-02T12:14:55.000Z,-21.5,125.98,77.66,48.32,14033
815,13089022005,220.05,ARC 10,31778,98.97,{38AA7C66-ADF5-4C5B-934B-6DC00E894DA6},2015-06-02T12:14:55.000Z,-692.3,129.65,81.28,48.37,14121
816,13089023214,232.14,ARC 10,48961,80.84,{873160B7-3FA9-490B-85F0-E279B1746FA0},2015-06-02T12:14:55.000Z,188.1,139.39,86.94,52.45,15331
817,13089022203,222.03,ARC 10,38182,72.46,{9DAAF6C7-71BA-44D8-9452-E23EBE8E99A7},2015-06-02T12:14:55.000Z,482.7,129.74,86.02,43.72,12444
818,13089022009,220.09,ARC 10,26720,244.12,{9523D8B1-EF99-40B0-834B-3F564530C746},2015-06-02T12:14:55.000Z,-1125.7,106.77,67.72,39.05,11907
819,13089021913,219.13,ARC 10,33221,154.83,{4E79A7F1-A090-4B7C-A0F3-D628EA43EFB5},2015-06-02T12:14:55.000Z,-829.2,111.79,69.23,42.57,12889
820,13089021813,218.13,ARC 10,27564,296.46,{184D2C66-606B-4714-9F81-5C47EACAA363},2015-06-02T12:14:55.000Z,1995,102.38,68.09,34.29,10500
821,13089021605,216.05,ARC 10,52218,179.4,{135A7C21-0E36-45AB-BAFD-48FA11C44328},2015-06-02T12:14:55.000Z,277.1,161.59,116.21,45.38,13146
822,13089021308,213.08,ARC 10,43750,95.92,{854847EE-68BE-4021-AF32-830044262896},2015-06-02T12:14:55.000Z,-723,140.58,92.58,48,13709
823,13089022004,220.04,ARC 10,49503,81.63,{D422DF1B-D101-4103-BAC9-E71898E9BA4F},2015-06-02T12:14:55.000Z,-245,160.69,103.2,57.49,16214
824,13089022008,220.08,ARC 10,26211,239.8,{14D0E2BF-ADDC-4449-9447-FC897949EBCB},2015-06-02T12:14:55.000Z,-393.3,115.93,72.44,43.5,12783
825,13089021909,219.09,ARC 10,38741,122.16,{CE2F3E5E-6BD1-459C-BFA9-6630286261F1},2015-06-02T12:14:55.000Z,-1130,124.52,76.24,48.28,14266
826,13089022001,220.01,ARC 10,56641,61.17,{6681C0BE-4751-43BF-9CDF-19644CC4CDBD},2015-06-02T12:14:55.000Z,245.9,152.18,98.21,53.97,15547
827,13089023108,231.08,ARC 10,32393,72.31,{57DC3D4E-076C-4A49-8F3F-12758BCAE2C9},2015-06-02T12:14:55.000Z,-641.4,121.02,68.78,52.24,14945
828,13089020200,202,ARC 10,79289,213.81,{0C3E266F-9E30-47E0-B6C0-B70A9D89E638},2015-06-02T12:14:55.000Z,-431.7,164.31,121.19,43.12,12256
829,13089021306,213.06,ARC 10,37325,127.09,{6FEECA98-4362-447C-9DA4-664B86A9D1FC},2015-06-02T12:14:55.000Z,-309.5,127.36,84.71,42.65,12545
830,13089021305,213.05,ARC 10,40397,160.19,{0D0A8745-A346-4B52-B64C-0731E66B716B},2015-06-02T12:14:55.000Z,-35,152.88,104.9,47.98,13828
831,13089021417,214.17,ARC 10,39141,247.85,{321C55C4-2C1E-452F-9790-18007FA751AE},2015-06-02T12:14:55.000Z,358.6,122.66,85.25,37.41,11010
832,13089021415,214.15,ARC 10,72813,120.74,{4CD12552-090F-4ADF-A4C0-C993BC7FD087},2015-06-02T12:14:55.000Z,913.8,197.05,152.46,44.59,12541
833,13089021102,211.02,ARC 10,89351,135.89,{1E636FE2-9B6E-4A33-94E6-A54F9B1B8480},2015-06-02T12:14:55.000Z,-530.7,170.35,124,46.35,13363
834,13089021307,213.07,ARC 10,47169,41.61,{E5C118B6-B25E-43EF-88A6-0038034887E2},2015-06-02T12:14:55.000Z,-10,141.74,91.16,50.58,13963
835,13089023601,236.01,ARC 10,54120,73.3,{1DF9A9B9-075D-4CE0-A410-88A01F7A889D},2015-06-02T12:14:55.000Z,-865.7,153.78,99.22,54.56,15512
836,13089021412,214.12,ARC 10,97500,52.54,{BD121FC0-9D01-4983-8A01-33C3386B0E87},2015-06-02T12:14:55.000Z,80,144.69,92.15,52.54,14578
837,13089023208,232.08,ARC 10,39960,59.22,{B44B139B-290F-435B-A715-B4229F1921B7},2015-06-02T12:14:55.000Z,-531.7,141.33,83.17,58.16,16792
838,13089023310,233.10,ARC 10,32487,124.33,{A8994B46-0634-46FA-AAFB-F981FBEAD5C1},2015-06-02T12:14:55.000Z,663.7,128.77,78.96,49.81,15071
839,13089020801,208.01,ARC 10,70556,86.24,{85AB59F6-883D-4C99-81D8-C2855576712A},2015-06-02T12:14:55.000Z,-532,190.57,137.12,53.45,15224
840,13089021812,218.12,ARC 10,63056,83.48,{1CC169FF-C144-4BD3-B13F-465998CC5284},2015-06-02T12:14:55.000Z,187.5,130.31,76.83,53.48,15267
841,13089021214,212.14,ARC 10,105161,70.92,{C4936201-E6E0-4021-9D64-F31561757A88},2015-06-02T12:14:55.000Z,112.7,225.3,163.86,61.44,16949
842,13089021810,218.10,ARC 10,78622,94.13,{D82D9D77-8394-401A-AD59-15F66E13C1A6},2015-06-02T12:14:55.000Z,336,165.29,112.29,53,14896
843,13089021809,218.09,ARC 10,91206,48.96,{249EC80C-E898-4887-9123-4B0E99074045},2015-06-02T12:14:55.000Z,65.3,155.53,95.38,60.15,17046
844,13089021808,218.08,ARC 10,72390,89.9,{66D6A130-A432-46D1-BCE0-E979DE1590AA},2015-06-02T12:14:55.000Z,37.5,171.91,117.87,54.03,15421
845,13089021806,218.06,ARC 10,43456,78.56,{C8058F8C-A429-46FB-B0CA-B4276BA64F30},2015-06-02T12:14:55.000Z,116.3,134.76,84.88,49.88,14435
846,13089021805,218.05,ARC 10,50486,48.26,{734193A1-039B-461C-8541-F7A86D8D747E},2015-06-02T12:14:55.000Z,-146.3,156.81,102.2,54.61,15611
847,13089021704,217.04,ARC 10,79361,46.73,{77FCA22C-78DB-453B-8BE7-6BC89CC1FB6C},2015-06-02T12:14:55.000Z,108.6,197.02,141.6,55.42,15396
848,13089021703,217.03,ARC 10,113409,68.34,{466BEB18-DD65-4ABF-8B94-079932A50A69},2015-06-02T12:14:55.000Z,63.5,230.67,172.22,58.45,16164
849,13089021705,217.05,ARC 10,44645,137.35,{00C5C992-73C1-4DC7-AEFF-11C1BFE2B58C},2015-06-02T12:14:55.000Z,26.5,120.78,76.62,44.16,13146
850,13089021908,219.08,ARC 10,34241,152.58,{980B1CF9-62A5-4446-97FC-4A0F13B15978},2015-06-02T12:14:55.000Z,259.2,126.05,78.5,47.55,14088
851,13089023309,233.09,ARC 10,43577,107.52,{8D8DA162-86DF-4AEB-A06A-0D686E727F7A},2015-06-02T12:14:55.000Z,1040.5,146.64,89,57.64,16994
852,13089023211,232.11,ARC 10,59938,55.06,{BB94B382-EC5D-44EA-AAE5-9633BCA475D9},2015-06-02T12:14:55.000Z,-811,144.61,87.62,56.99,16324
853,13089023212,232.12,ARC 10,57667,54.81,{143808FD-D220-49EB-B169-771F298D5433},2015-06-02T12:14:55.000Z,-230,155.27,94.48,60.8,17563
854,13089023306,233.06,ARC 10,67881,53.95,{819087D5-75A5-42A8-A59B-47347B646BA9},2015-06-02T12:14:55.000Z,332.3,166.07,99.04,67.03,19215
855,13089023303,233.03,ARC 10,36324,17.16,{5F04E936-8476-457A-9A47-C7C3791813B7},2015-06-02T12:14:55.000Z,249.7,154.4,93.09,61.3,17996
856,13089021706,217.06,ARC 10,75592,135.45,{90C8776B-4046-4C49-B489-55B16C40E6A2},2015-06-02T12:14:55.000Z,327,172.65,121.79,50.86,14774
857,13089021211,212.11,ARC 10,101226,85.66,{88389B3D-A60F-4828-803F-BBF8381C8E0B},2015-06-02T12:14:55.000Z,25.8,225.56,165.27,60.29,17232
858,13089021210,212.10,ARC 10,113493,61.4,{49AF4080-C7F3-4992-AE57-0C3B4B2F2D63},2015-06-02T12:14:55.000Z,136,223.11,161.58,61.54,16923
859,13089021213,212.13,ARC 10,131324,88.98,{094AB333-9359-44CC-B895-F8D45867D22A},2015-06-02T12:14:55.000Z,170,222.99,164.64,58.35,16212
860,13089021303,213.03,ARC 10,33318,102.24,{776B5148-A3A9-451B-B8C6-0159D4342A33},2015-06-02T12:14:55.000Z,200,124.5,76.28,48.22,13870
861,13089021301,213.01,ARC 10,37292,169.33,{2DA962CF-434F-4096-8A43-390342827E9F},2015-06-02T12:14:55.000Z,191.4,122.63,81.87,40.75,12130
862,13089021209,212.09,ARC 10,64410,127.93,{810A6E9E-C6FC-42EE-9011-20BD9B9E282D},2015-06-02T12:14:55.000Z,-9.5,157.57,110.55,47.01,13592
863,13089021405,214.05,ARC 10,103608,95.78,{E5181120-96DA-4F1F-AB01-097EED530AB6},2015-06-02T12:14:55.000Z,651.1,173.82,123.72,50.1,14251
864,13089021208,212.08,ARC 10,57964,66.85,{D153DD12-F331-4677-8F41-435142514179},2015-06-02T12:14:55.000Z,616.4,140.1,89.13,50.96,14506
865,13089021204,212.04,ARC 10,31462,217.1,{841409EA-DDDF-4AB3-B8B0-6BB9FF3C6B7E},2015-06-02T12:14:55.000Z,-617.8,105.75,66.68,39.07,11816
866,13089021202,212.02,ARC 10,97583,75.54,{2123823D-6CD7-45F3-ADCB-2905A86EF147},2015-06-02T12:14:55.000Z,459.6,210.14,156.63,53.51,14954
867,13089023210,232.10,ARC 10,40298,127.54,{01288F4B-D1C8-4912-B234-112573D3F55A},2015-06-02T12:14:55.000Z,-448.8,145.27,91.74,53.53,15859
868,13089023209,232.09,ARC 10,60625,36.6,{8F538DC2-5332-4A0E-8570-078020799A44},2015-06-02T12:14:55.000Z,-452.8,152.37,88.87,63.5,18201
869,13089023603,236.03,ARC 10,32087,64.54,{A9C457D2-6A7E-4E16-879A-A0A7A5EA3434},2015-06-02T12:14:55.000Z,-865.5,129.58,73.77,55.81,15967
870,13089021603,216.03,ARC 10,52438,150.37,{2DB2D3A6-1F00-4CBA-A4A9-84545E8007AB},2015-06-02T12:14:56.000Z,-252,147.25,102.91,44.34,12585
871,13057090905,909.05,ARC 10,48494,68.43,{2374A5E6-DF9D-494B-9C41-DE578D2ECF14},2015-06-02T12:14:56.000Z,674.4,135.69,79.17,56.51,17071
872,13057090904,909.04,ARC 10,58483,28.64,{A7D2A039-9A1D-4185-AE30-3C938F09E3D9},2015-06-02T12:14:56.000Z,443.1,163.43,101.15,62.28,18178
873,13057091007,910.07,ARC 10,94773,61.68,{E442B5FE-B09A-4932-B5FF-2EE854FBBAF0},2015-06-02T12:14:56.000Z,110.3,200.24,130.31,69.93,20806
874,13057090803,908.03,ARC 10,86046,22.32,{7A009016-3F4A-4B0D-B8EC-4C8D34AB8633},2015-06-02T12:14:56.000Z,509.5,192.43,121.8,70.63,20416
875,13057090804,908.04,ARC 10,93526,18.99,{7D3715A2-BFB9-41B2-B1D4-1C08E6C68363},2015-06-02T12:14:56.000Z,244,179.5,110.52,68.99,20107
876,13057091008,910.08,ARC 10,99054,72.37,{E6EADA14-1208-4A4C-87FC-AC1F908A624C},2015-06-02T12:14:56.000Z,600.8,188.08,121.94,66.15,19460
877,13057090802,908.02,ARC 10,97866,26.36,{287E996B-E18D-4A65-9C31-D742E37D828E},2015-06-02T12:14:56.000Z,74.4,180.91,109.19,71.72,20850
878,13057090501,905.01,ARC 10,66957,0,{32C2102E-0E8F-4A6B-847C-7D08C906FCDE},2015-06-02T12:14:56.000Z,66.4,179.28,107.03,72.25,20987
879,13057090902,909.02,ARC 10,76104,39.98,{C8C6D027-6CE4-45F6-9052-4571C77C2AFF},2015-06-02T12:14:56.000Z,814.2,179.91,116.08,63.83,18635
880,13057091001,910.01,ARC 10,47471,24.9,{F5764B29-78E4-4040-AF44-DBA73836CCBD},2015-06-02T12:14:56.000Z,394.9,144.29,87.11,57.18,17044
881,13057091003,910.03,ARC 10,46634,30.69,{93E8EE81-75CE-4D97-8806-C79D7C5C60BF},2015-06-02T12:14:56.000Z,321.8,141.99,85.1,56.89,16693
882,13057091102,911.02,ARC 10,59813,8.3,{88593E49-B069-4D44-9B84-BB9AD46FB130},2015-06-02T12:14:56.000Z,303.5,144.32,79.53,64.79,19141
883,13057091101,911.01,ARC 10,63835,5.44,{06A61FB5-8D1A-42A8-B40B-E73920D32DE0},2015-06-02T12:14:56.000Z,16.3,170.67,101.89,68.78,20416
884,13057091103,911.03,ARC 10,71285,12.39,{C728FD93-B9E1-40AE-8E8C-5C696AEBAB9F},2015-06-02T12:14:56.000Z,81.9,166.85,96.99,69.86,20893
885,13057090701,907.01,ARC 10,73542,42.23,{5A069428-157D-4371-8300-1660053D41BB},2015-06-02T12:14:56.000Z,798.2,176.41,109.64,66.78,19705
886,13297110601,1106.01,ARC 20,61140,5.04,{F9E14242-32D7-428A-9CF0-9418407138BB},2015-06-02T12:14:56.000Z,100.1,175.95,103.61,72.33,21660
887,13297110507,1105.07,ARC 20,65167,8.73,{DEC75AA4-FADB-4945-97D2-2A94FB2B069C},2015-06-02T12:14:56.000Z,271.5,171.88,102.7,69.18,20239
888,13297110506,1105.06,ARC 20,67774,6,{0DAE15D7-DA18-4138-BAFE-550FE1FE21E4},2015-06-02T12:14:56.000Z,134.1,161.23,90.74,70.49,20499
889,13297110603,1106.03,ARC 20,46807,14.29,{2C20D665-F5C3-4243-A826-62CE26FC30C9},2015-06-02T12:14:56.000Z,80.3,152.52,82.32,70.2,21078
890,13297110602,1106.02,ARC 20,68090,0,{6B391E4E-B129-4D8C-B568-806D53B9D7E8},2015-06-02T12:14:56.000Z,42.8,173.3,100.04,73.26,21107
891,13297110504,1105.04,ARC 20,57105,11.42,{81AB998B-E748-4E8D-941F-D356D84BCD9B},2015-06-02T12:14:56.000Z,79.2,138.17,76.06,62.11,18309
892,13297110508,1105.08,ARC 20,61706,6.64,{B93D2C03-1EA1-4CAA-B4BF-4E04893AB0F7},2015-06-02T12:14:56.000Z,166.6,170.84,100.34,70.5,21034
893,13297110503,1105.03,ARC 20,45170,0,{EC760DF7-009F-46A4-9DB7-9781B508EA5D},2015-06-02T12:14:56.000Z,177.9,166.18,94.36,71.82,21457
894,13297110505,1105.05,ARC 20,68636,0.12,{D1EEEDDE-2A70-4E88-990E-93E4104CA9DF},2015-06-02T12:14:56.000Z,183.2,185.29,112.57,72.73,21654
895,13297110800,1108,ARC 20,46547,1.09,{5E5707C6-6DF1-491D-A6E7-63C072E67202},2015-06-02T12:14:56.000Z,21.8,143.39,74.34,69.04,20210
896,13297110700,1107,ARC 20,46613,3.2,{2E405750-5A69-4DA4-BE21-318DC5E0DBF0},2015-06-02T12:14:56.000Z,83.1,149.32,82.14,67.18,19577
897,13297110400,1104,ARC 20,30609,9.25,{82B33580-BA08-4AE3-84C7-C2C18883794D},2015-06-02T12:14:56.000Z,25.7,130.1,68.07,62.03,18560
898,13297110300,1103,ARC 20,30527,7.61,{8CBECEDA-682B-45C3-A988-FD5336004831},2015-06-02T12:14:56.000Z,99.8,126.57,66.05,60.52,18198
899,13297110200,1102,ARC 20,60000,0,{EEFEAD44-6777-4286-AA8F-46271B1AE9CB},2015-06-02T12:14:56.000Z,20.1,143.5,71.39,72.12,20713
900,13297110100,1101,ARC 20,58635,0,{E1922FEC-6DFE-48BD-B498-52D37CD789FE},2015-06-02T12:14:56.000Z,69.4,173.38,100.27,73.11,21328
901,13057091005,910.05,ARC 10,55288,46.61,{5CA41CE8-611F-47D9-8FC4-2AF4855F245D},2015-06-02T12:14:56.000Z,127.9,149.74,91.33,58.4,17315
902,13057091006,910.06,ARC 10,87841,56.76,{067BB914-2884-4F0E-9E23-FABB142453E4},2015-06-02T12:14:56.000Z,72.1,195.96,127.58,68.39,19947
903,13057090400,904,ARC 10,35094,28.99,{3CA5E8D6-C654-4B80-B1EA-6AEC1198D354},2015-06-02T12:14:56.000Z,238.8,132.33,75.1,57.23,17126
904,13057090601,906.01,ARC 10,47206,17.03,{6A5CA9A4-E31B-43A3-8F1A-A85D01F16875},2015-06-02T12:14:56.000Z,249.9,131.3,70.08,61.23,18016
905,13057090901,909.01,ARC 10,85349,4.98,{4EF884BD-EDB1-42F7-8F72-70361A909B5A},2015-06-02T12:14:56.000Z,126.4,167.94,99.74,68.2,19866
906,13057090602,906.02,ARC 10,54445,2.02,{23A24F1D-30F8-4A71-AE25-F6BFD4100864},2015-06-02T12:14:56.000Z,202.6,162.97,95.46,67.52,19823
907,13057090200,902,ARC 10,59965,1.79,{0B3E05CD-C75A-4EFE-AB73-3BEB85BD09DC},2015-06-02T12:14:56.000Z,24.5,166.48,93.46,73.02,21310
908,13057090702,907.02,ARC 10,52406,9.48,{9B18DCF3-F3EB-4AB2-865D-F1F7FCD5E878},2015-06-02T12:14:56.000Z,217.3,149.94,85.45,64.49,19259
909,13057090502,905.02,ARC 10,85783,14.34,{C396F281-32C0-48EB-8803-F82BD6051353},2015-06-02T12:14:56.000Z,196.7,182.72,109.99,72.73,20934
910,13057090100,901,ARC 10,60407,0,{5437925B-B0D9-407C-8F95-A5FFA6E331B6},2015-06-02T12:14:56.000Z,44.5,153.06,81.2,71.86,21008
911,13057090300,903,ARC 10,78697,0,{A4ACE479-8BBA-4DCE-9607-460993D6FA65},2015-06-02T12:14:56.000Z,181.7,180.58,108.89,71.69,20631
912,13013180206,1802.06,ARC 20,57679,14.35,{5E67C402-21C4-4A88-9C27-203140815D83},2015-06-02T12:14:56.000Z,158.5,134.69,73.14,61.54,17801
913,13013180205,1802.05,ARC 20,40347,19.66,{D5F5DE2F-F1B0-4654-AB19-CCC349E7991B},2015-06-02T12:14:56.000Z,93.7,132.77,73.25,59.52,17653
914,13013180402,1804.02,ARC 20,48951,2.59,{4482BC0D-5D89-4F7A-BD19-F8CF9135E64A},2015-06-02T12:14:56.000Z,139.2,140.56,69.99,70.57,21212
915,13013180303,1803.03,ARC 20,58654,0.53,{72B18B85-3F54-4F16-A758-ABB44D630E63},2015-06-02T12:14:56.000Z,124.6,150.57,81.09,69.48,20549
916,13013180106,1801.06,ARC 20,50238,1.08,{A2A84B44-EEC7-43D2-934D-AE7A76567E1C},2015-06-02T12:14:56.000Z,-40.4,133.23,65.25,67.98,20358
917,13013180103,1801.03,ARC 20,67146,0.92,{DDB129FE-F887-43DE-9F16-E4DFFA9FD656},2015-06-02T12:14:56.000Z,256.1,151.21,78.24,72.96,21690
918,13013180401,1804.01,ARC 20,63633,0,{7F4165EE-4F40-4B2E-8CA9-3E9AF43F0916},2015-06-02T12:14:56.000Z,152.5,148.86,75.78,73.08,21109
919,13013180203,1802.03,ARC 20,35972,40.61,{BF45830E-0F1A-4EB2-B468-7DF0DEC08A8D},2015-06-02T12:14:56.000Z,188.2,119.66,60.36,59.31,18337
920,13013180503,1805.03,ARC 20,60297,21.31,{2E44277B-2042-4712-A826-98CDE7524015},2015-06-02T12:14:56.000Z,335.8,154.86,84.47,70.38,21340
921,13013180502,1805.02,ARC 20,46821,12.46,{54B31106-FE93-4A2C-9DF6-8AB3DF95FFC7},2015-06-02T12:14:56.000Z,100.7,153.65,81.86,71.79,21513
922,13013180204,1802.04,ARC 20,44200,19.9,{B037EE1B-7ADE-4E51-9E2C-FA29AB019DD9},2015-06-02T12:14:56.000Z,88.4,143.5,81.09,62.41,18683
923,13013180501,1805.01,ARC 20,54402,0.65,{A6E6BE34-3C9C-445F-8EE9-D5292520EEA7},2015-06-02T12:14:56.000Z,251,161.05,90.91,70.15,20612
924,13013180301,1803.01,ARC 20,60625,1.63,{C6B215B8-8CD4-4A9F-AD00-7DEC350E7B35},2015-06-02T12:14:56.000Z,86.1,163.45,92.45,71,21272
925,13013180302,1803.02,ARC 20,60041,1.16,{478E6AA0-26C1-492E-913E-FB71A995FB04},2015-06-02T12:14:56.000Z,244.7,147.59,76.13,71.45,21271
