X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_lat,stop_lon
-84.23532,33.78635,8497,905565,905565,ROCKBRIDGE RD@INDIAN CREEK DR,33.78635,-84.23532
-84.236826,33.785258,8498,905566,905566,N INDIAN CREEK DR @ ROCKBRIDGE RD,33.785258,-84.236826
-84.241033,33.807789,8499,905567,905567,E PONCE DE LEON AVE @ HILL ST,33.807789,-84.241033
-84.3283,33.84701,8500,905573,905573,BRIARWOOD RD@KEYS CROSSING,33.84701,-84.3283
-84.32928,33.84797,8501,905574,905574,BRIARWOOD RD@PINE CONE LN,33.84797,-84.32928
-84.330568,33.848972,8502,905575,905575,BRIARWOOD RD@BRIARWOOD WAY,33.848972,-84.330568
-84.38097,33.872971,8503,905577,905577,ROSWELL RD NE @ MIDVALE DR NE,33.872971,-84.38097
-84.38073,33.87506,8504,905578,905578,ROSWELL RD NE @ WIEUCA RD NE,33.87506,-84.38073
-84.380066,33.876369,8505,905579,905579,ROSWELL RD NE@WIEUCA RD,33.876369,-84.380066
-84.381057,33.873078,8506,905580,905580,ROSWELL RD NE @ MIDVALE,33.873078,-84.381057
-84.332355,33.871537,8507,905587,905587,PEACHTREE RD NE @ HERMANCE DR NE,33.871537,-84.332355
-84.33044,33.873621,8508,905588,905588,PEACHTREE RD @ LANIER DR,33.873621,-84.33044
-84.275156,33.880608,8509,905589,905589,CHAMBLEE TUCKER RD @ DEKALB TECH PKWY,33.880608,-84.275156
-84.279576,33.882409,8510,905590,905590,CHAMBLEE TUCKER RD @ HOLIDAY PL,33.882409,-84.279576
-84.28515,33.885606,8511,905591,905591,CHAMBLEE TUCKER RD @ SHALLOWFORD RD,33.885606,-84.28515
-84.294406,33.885635,8512,905592,905592,CHAMBLEE TUCKER RD @ 2331,33.885635,-84.294406
-84.29424,33.89173,8513,905594,905594,CHAMBLEE DUNWOODY RD@HOSPITAL AVE,33.89173,-84.29424
-84.292639,33.891685,8514,905595,905595,CHAMBLEE DUNWOODY RD@CUMBERLAND DR,33.891685,-84.292639
-84.303806,33.917577,8515,905596,905596,N SHALLOWFORD RD @ COMMODORE DR,33.917577,-84.303806
-84.305015,33.919663,8516,905597,905597,SHALLOWFORD RD@SAVOY DR,33.919663,-84.305015
-84.304688,33.919449,8517,905598,905598,SHALLOWFORD RD@SAVOY DR,33.919449,-84.304688
-84.305313,33.920963,8518,905599,905599,SHALLOWFORD RD@COTILLION DR,33.920963,-84.305313
-84.308946,33.925749,8519,905600,905600,SHALLOWFORD RD@PERNOSHALL CT,33.925749,-84.308946
-84.310014,33.926527,8520,905601,905601,DUNWOODY PARK@SHALLOWFORD RD,33.926527,-84.310014
-84.300507,33.885761,8521,905608,905608,CHAMBLEE TUCKER RD @ HOOD AVE,33.885761,-84.300507
-84.30336,33.885777,8522,905609,905609,CHAMBLEE TUCKER RD @ WATKINS AVE,33.885777,-84.30336
-84.305,33.885818,8523,905610,905610,CHAMBLEE TUCKER RD @ NEW PEACHTREE R,33.885818,-84.305
-84.239867,33.809417,8524,905611,905611,E PONCE DE LEON AVE @ MARKET ST,33.809417,-84.239867
-84.241249,33.80801,8525,905612,905612,E PONCE DE LEON AVE @ HILL ST,33.80801,-84.241249
-84.241949,33.807091,8526,905613,905613,E PONCE DE LEON AVE @ N INDIAN CREEK DR,33.807091,-84.241949
-84.48792,33.773093,8527,905615,905615,W PEEK RD NW @ LAVERNE DR NW,33.773093,-84.48792
-84.490051,33.777798,8528,905616,905616,SKIPPER DR NW@815,33.777798,-84.490051
-84.490739,33.779489,8529,905617,905617,SKIPPER DR NW@JONES RD NW,33.779489,-84.490739
-84.494863,33.780673,8530,905620,905620,HARWELL RD NW@DOGWOOD DR NW,33.780673,-84.494863
-84.45364,33.763541,8531,905624,905624,JOSEPH E BOONE BLVD @ SPELLMAN ST NW,33.763541,-84.45364
-84.484675,33.781681,8532,905625,905625,DONALD L HOLLOWELL PKY @ WOODMERE DR NW,33.781681,-84.484675
-84.380514,33.875746,8533,905626,905626,ROSWELL RD NE @ WIEUCA RD,33.875746,-84.380514
-84.379715,33.878613,8534,905627,905627,ROSWELL RD NE@WINDSOR PKWY NE,33.878613,-84.379715
-84.379745,33.880597,8535,905628,905628,ROSWELL RD NE@HEDDEN ST NE,33.880597,-84.379745
-84.37994,33.88297,8536,905629,905629,ROSWELL RD NE@MYSTIC PL NE,33.88297,-84.37994
-84.288221,33.885544,8537,905631,905631,BUFORD HWY@CHAMBLEE TUCKER RD,33.885544,-84.288221
-84.29287,33.877098,8538,905632,905632,BUFORD HWY NE@SHALLOWFORD TER,33.877098,-84.29287
-84.291641,33.879169,8539,905633,905633,BUFORD HWY NE@4725,33.879169,-84.291641
-84.290329,33.88166,8540,905634,905634,BUFORD HWY NE@BEVERLY HILLS DR,33.88166,-84.290329
-84.286744,33.889158,8541,905635,905635,CHAMBLEE DUNWOODY RD @ BUFORD HWY NE,33.889158,-84.286744
-84.285319,33.886479,8542,905640,905640,SHALLOWFORD RD@ADDISON DR,33.886479,-84.285319
-84.284933,33.883744,8543,905641,905641,SHALLOWFORD RD@LA VENTURE DR,33.883744,-84.284933
-84.359291,33.846712,8544,905642,905642,LENOX RD NE @ WRIGHT AVE NE,33.846712,-84.359291
-84.359411,33.846748,8545,905643,905643,LENOX RD NE @ WRIGHT AVE NE,33.846748,-84.359411
-84.381109,33.870295,8546,905644,905644,ROSWELL RD NE @ RICKENBACKER,33.870295,-84.381109
-84.380558,33.860334,8547,905645,905645,ROSWELL RD NE @ LE BRUN RD,33.860334,-84.380558
-84.38045,33.861167,8548,905646,905646,ROSWELL RD NE @ LE BRUN RD NE,33.861167,-84.38045
-84.380276,33.862509,8549,905647,905647,ROSWELL RD NE @ LAUREL FOREST CIR,33.862509,-84.380276
-84.363944,33.849046,8550,905648,905648,PEACHTREE RD NE @ 3393,33.849046,-84.363944
-84.297771,33.885591,8551,905650,905650,CHAMBLEE TUCKER RD @ FLIGHTWAY DR,33.885591,-84.297771
-84.277573,33.881772,8552,905651,905651,CHAMBLEE TUCKER RD @ ASCOT CT,33.881772,-84.277573
-84.248317,33.879027,8553,905652,905652,HENDERSON MILL RD@ASHWOOD LN,33.879027,-84.248317
-84.24545,33.881978,8554,905653,905653,HENDERSON MILL RD @ CHAMBLEE TUCKER RD,33.881978,-84.24545
-84.251214,33.877597,8555,905654,905654,HENDERSON MILL RD@SHABROMAT WAY,33.877597,-84.251214
-84.33204,33.84958,8556,905662,905662,BRIARWOOD RD@1433,33.84958,-84.33204
-84.358006,33.845245,8557,905666,905666,LENOX STATION,33.845245,-84.358006
-84.484904,33.781851,8558,905667,905667,DONALD L HOLLOWELL PKY @ WOODMERE DR,33.781851,-84.484904
-84.481846,33.780978,8559,905668,905668,DONALD L HOLLOWELL PKY @ FIELD RD,33.780978,-84.481846
-84.279989,33.78999,8560,905669,905669,WINN WAY @ BILL THRASHER DR,33.78999,-84.279989
-84.28112,33.79246,8561,905670,905670,WINN WAY @ N DECATUR RD,33.79246,-84.28112
-84.280771,33.791656,8562,905671,905671,WINN WAY @ RUFUS EVANS DR,33.791656,-84.280771
-84.278366,33.793617,8563,905675,905675,N DECATUR RD @ 2806,33.793617,-84.278366
-84.239093,33.810598,8564,905676,905676,E PONCE DE LEON AVE @ MONTREAL RD,33.810598,-84.239093
-84.237862,33.812351,8565,905677,905677,E PONCE DE LEON AVE@SMITH ST,33.812351,-84.237862
-84.239441,33.810589,8566,905679,905679,E PONCE DE LEON AVE @ MONTREAL RD,33.810589,-84.239441
-84.488931,33.7731,8567,905680,905680,W PEEK RD NW @ ALINE DR NW,33.7731,-84.488931
-84.490432,33.773134,8568,905681,905681,SKIPPER DR NW@659,33.773134,-84.490432
-84.430348,33.850374,8569,905682,905682,NORTHSIDE PKY NW @ 3487,33.850374,-84.430348
-84.430214,33.850212,8570,905683,905683,NORTHSIDE PKY NW@3487,33.850212,-84.430214
-84.429877,33.848254,8571,905684,905684,NORTHSIDE PKY NW @ W PACES FERRY RD,33.848254,-84.429877
-84.427567,33.845911,8572,905685,905685,NORTHSIDE PKY NW @ HOWELL MILL RD,33.845911,-84.427567
-84.330546,33.848892,8573,905690,905690,BRIARWOOD RD NE @ BRIARWOOD WAY,33.848892,-84.330546
-84.329403,33.847943,8574,905691,905691,BRIARWOOD RD NE @ PINE CONE LN NE,33.847943,-84.329403
-84.328511,33.847111,8575,905692,905692,BRIARWOOD RD NE @ KEYS CROSSING,33.847111,-84.328511
-84.327607,33.845196,8576,905693,905693,BRIARWOOD RD NE @ 3446,33.845196,-84.327607
-84.325681,33.845554,8577,905696,905696,BUFORD HWY NE @ KNOLL PL,33.845554,-84.325681
-84.339147,33.86025,8578,905697,905697,BROOKHAVEN/OGLETHORPE STATION,33.86025,-84.339147
-84.301955,33.889669,8579,905707,905707,NEW PEACHTREE RD@HOOD AVE,33.889669,-84.301955
-84.317056,33.886892,8580,905708,905708,JOHNSON FERRY RD @ JEFFERSON CIR S,33.886892,-84.317056
-84.287244,33.878966,8581,905711,905711,SHALLOWFORD RD@SHALLOWFORD PL,33.878966,-84.287244
-84.342857,33.836922,8582,905712,905712,N DRUID HILLS RD @ CHILDERS RD,33.836922,-84.342857
-84.340091,33.843467,8583,905714,905714,N DRUID HILLS RD @ CURTIS DR,33.843467,-84.340091
-84.340755,33.843199,8584,905715,905715,N DRUID HILLS RD NE @ CURTIS DR,33.843199,-84.340755
-84.311495,33.930089,8585,905716,905716,PEELER RD@INDEPENDENCE SQ,33.930089,-84.311495
-84.296276,33.922156,8586,905720,905720,N PEACHTREE RD @ DUNWOODY XING,33.922156,-84.296276
-84.296204,33.924215,8587,905721,905721,N PEACHTREE RD@FOREST TRL,33.924215,-84.296204
-84.299101,33.913719,8588,905722,905722,N PEACHTREE RD @ N HILL PKY,33.913719,-84.299101
-84.295912,33.905467,8589,905723,905723,N PEACHTREE RD @ PEACHTREE INDUSTRIAL BLVD,33.905467,-84.295912
-84.308323,33.885736,8590,905725,905725,NEW PEACHTREE RD @ HARDEE AVE,33.885736,-84.308323
-84.49037,33.77479,8591,905727,905727,SKIPPER DR NW@715,33.77479,-84.49037
-84.490319,33.776267,8592,905728,905728,SKIPPER DR NW@ELEANOR TER NW,33.776267,-84.490319
-84.492985,33.782206,8593,905729,905729,SKIPPER DR NW @ HARWELL RDNW,33.782206,-84.492985
-84.482165,33.780865,8594,905737,905737,DONALD L HOLLOWELL PKY @ FIELD RD,33.780865,-84.482165
-84.479836,33.779232,8595,905738,905738,DONALD L HOLLOWELL PKY @ KINGS GRANT DR NW,33.779232,-84.479836
-84.477104,33.777531,8596,905739,905739,DONALD L HOLLOWELL PKY @ PEEK RD NW,33.777531,-84.477104
-84.474529,33.776408,8597,905740,905740,DONALD L HOLLOWELL PKY @ HAMILTON E HOLMES DR,33.776408,-84.474529
-84.285329,33.790521,8598,905741,905741,RUFUS EVANS DR @ SYCAMORE DR,33.790521,-84.285329
-84.381543,33.897841,8599,905743,905743,ROSWELL RD NE @ MT PARAN RD NE,33.897841,-84.381543
-84.380478,33.900208,8600,905744,905744,ROSWELL RD NE @ MARYEANNA DR,33.900208,-84.380478
-84.379832,33.881277,8601,905745,905745,ROSWELL RD NE@HEDDEN ST,33.881277,-84.379832
-84.380128,33.883138,8602,905746,905746,ROSWELL RD NE@MYSTIC PL NE,33.883138,-84.380128
-84.294174,33.874538,8603,905747,905747,BUFORD HWY@WOODSIDE WAY,33.874538,-84.294174
-84.293397,33.876497,8604,905748,905748,BUFORD HWY NE @ SHALLOWFORD TER,33.876497,-84.293397
-84.430901,33.853765,8605,905751,905751,NORTHSIDE PKY NW@BEECHWOOD DR NW,33.853765,-84.430901
-84.442433,33.866401,8606,905752,905752,NORTH ATLANTA HIGH SCHOOL,33.866401,-84.442433
-84.295021,34.071136,8607,905753,905753,OLD MILTON PKWY @ HAYNES BRIDGE RD,34.071136,-84.295021
-84.288268,33.876764,8608,905755,905755,SHALLOWFORD RD@SHALLOWFORD TER,33.876764,-84.288268
-84.290077,33.874017,8609,905756,905756,SHALLOWFORD RD@WOODSIDE,33.874017,-84.290077
-84.36062,33.848519,8610,905758,905758,LENOX RD NE @ KINGSBORO RD NE,33.848519,-84.36062
-84.360573,33.848568,8611,905759,905759,LENOX RD NE @ KINGSBORO RD NE,33.848568,-84.360573
-84.380204,33.851984,8612,905760,905760,PIEDMONT RD NE@3558,33.851984,-84.380204
-84.381348,33.868679,8613,905761,905761,ROSWELL RD NE @ INTERLOCHEN DR NE,33.868679,-84.381348
-84.380757,33.864746,8614,905762,905762,ROSWELL RD NE @ LAKEMOORE DR,33.864746,-84.380757
-84.381386,33.867149,8615,905763,905763,ROSWELL RD NE @ 4100,33.867149,-84.381386
-84.362045,33.850174,8616,905764,905764,PEACHTREE RD NE@LENOX RD NE,33.850174,-84.362045
-84.362343,33.850395,8617,905765,905765,PEACHTREE RD NE @ LENOX RD,33.850395,-84.362343
-84.257827,33.88681,8618,905776,905776,PRESIDENTIAL DR@PRESIDENTIAL PKWY,33.88681,-84.257827
-84.255722,33.885597,8619,905777,905777,CHAMBLEE TUCKER RD@BUCKEYE RD,33.885597,-84.255722
-84.244915,33.883043,8620,905778,905778,CHAMBLEE TUCKER RD @ HENDERSON MILL,33.883043,-84.244915
-84.245758,33.881924,8621,905779,905779,HENDERSON MILL RD@CHAMBLEE TUCKER,33.881924,-84.245758
-84.256393,33.875057,8622,905780,905780,FLOWERS RD@MERCER UNIVERSITY DR,33.875057,-84.256393
-84.255883,33.874992,8623,905781,905781,FLOWERS RD@MERCER UNIVERSITY DR,33.874992,-84.255883
-84.24382,33.899555,8624,905782,905782,PLEASANTDALE RD@4000,33.899555,-84.24382
-84.242843,33.897444,8625,905783,905783,PLEASANTDALE RD@3930,33.897444,-84.242843
-84.339264,33.845069,8626,905784,905784,N DRUID HILLS RD @ LENOX PARK,33.845069,-84.339264
-84.285561,33.790249,8627,905786,905786,SYCAMORE DR @ RUFUS EVANS DR,33.790249,-84.285561
-84.286774,33.790478,8628,905789,905789,CHURCH ST @ SYCAMORE DR,33.790478,-84.286774
-84.287683,33.789568,8629,905790,905790,CHURCH ST @ 1438,33.789568,-84.287683
-84.289352,33.7883,8630,905791,905791,CHURCH ST @ 1380,33.7883,-84.289352
-84.230502,33.789978,8631,905792,905792,MEMORIAL DR@WOODCROFT DR,33.789978,-84.230502
-84.229196,33.792234,8632,905793,905793,MEMORIAL DR @ 4988 (GPTC - NORTH ENTRANCE),33.792234,-84.229196
-84.231539,33.786673,8633,905794,905794,ROCKBRIDGE RD @ S INDIAN CREEK DR,33.786673,-84.231539
-84.240708,33.785556,8634,905795,905795,N DECATUR RD @ 3770,33.785556,-84.240708
-84.236785,33.797735,8635,905796,905796,N INDIAN CREEK DR @ 751,33.797735,-84.236785
-84.237571,33.799731,8636,905797,905797,N INDIAN CREEK DR @ 819,33.799731,-84.237571
-84.235463,33.788094,8637,905799,905799,N INDIAN CREEK DR @ 450,33.788094,-84.235463
-84.212234,33.78699,8638,905800,905800,ROCKBRIDGE RD@HAMBRICK RD,33.78699,-84.212234
-84.238006,33.800456,8639,905801,905801,N INDIAN CREEK DR @ 816,33.800456,-84.238006
-84.335989,33.852471,8640,905804,905804,BRIARWOOD RD@ 1322,33.852471,-84.335989
-84.335227,33.851746,8641,905805,905805,BRIARWOOD RD NE @ LIMEHURST DR,33.851746,-84.335227
-84.332016,33.84942,8642,905806,905806,BRIARWOOD RD NE @ YANCY LN NE,33.84942,-84.332016
-84.379971,33.876883,8643,905811,905811,ROSWELL RD NE@WIEUCA RD,33.876883,-84.379971
-84.37982,33.878843,8644,905812,905812,ROSWELL RD NE@WINDSOR PKWY NE,33.878843,-84.37982
-84.381388,33.895022,8645,905814,905814,ROSWELL RD NE @ OSNER DR NE,33.895022,-84.381388
-84.380749,33.884418,8646,905815,905815,ROSWELL RD NE@MYSTIC DR,33.884418,-84.380749
-84.303986,33.864822,8647,905820,905820,BUFORD HWY NE @ 4203,33.864822,-84.303986
-84.297928,33.891926,8648,905824,905824,CHAMBLEE DUNWOODY RD@CATALINA DR,33.891926,-84.297928
-84.318524,33.888409,8649,905825,905825,JOHNSON FERRY RD @ KESWICK DR,33.888409,-84.318524
-84.320977,33.890526,8650,905827,905827,JOHNSON FERRY RD NE @ DURDEN DR NE,33.890526,-84.320977
-84.286012,33.881498,8651,905828,905828,SHALLOWFORD RD@ORTEGA,33.881498,-84.286012
-84.290346,33.882027,8652,905829,905829,BUFORD HWY NE @ BEVERLY HILLS DR,33.882027,-84.290346
-84.292373,33.878368,8653,905830,905830,BUFORD HWY NE @ 4770,33.878368,-84.292373
-84.339134,33.846833,8654,905832,905832,N DRUID HILLS RD @ BROOKSHIRE,33.846833,-84.339134
-84.342148,33.841534,8655,905833,905833,N DRUID HILLS RD @ DRUID KNOLL DR,33.841534,-84.342148
-84.313337,33.929696,8656,905834,905834,PEELER RD @ SHALLOWFORD RD,33.929696,-84.313337
-84.306941,33.923257,8657,905836,905836,SHALLOWFORD RD@PEACHFORD RD,33.923257,-84.306941
-84.29578,33.90627,8658,905837,905837,N PEACHTREE RD @ PEACHTREE INDUSTRIAL BLVD,33.90627,-84.29578
-84.298992,33.913683,8659,905838,905838,N PEACHTREE RD @ N HILL PKY,33.913683,-84.298992
-84.295509,33.895703,8660,905839,905839,PEACHTREE RD @ INGERSOLL RAND DR,33.895703,-84.295509
-84.30777,33.934118,8661,905840,905840,PEELER RD@OLDE VILLAGE LN,33.934118,-84.30777
-84.308094,33.885844,8662,905842,905842,NEW PEACHTREE RD@HARDEE AVE,33.885844,-84.308094
-84.235477,33.785999,8663,905847,905847,ROCKBRIDGE RD @ N INDIAN CREEK DR,33.785999,-84.235477
-84.209527,33.786965,8664,905848,905848,ROCKBRIDGE RD@OAK HILL CIR,33.786965,-84.209527
-84.490148,33.777816,8665,905850,905850,SKIPPER DR NW@824,33.777816,-84.490148
-84.490395,33.776303,8666,905851,905851,SKIPPER DR NW@ELEANOR TER NW,33.776303,-84.490395
-84.490446,33.774888,8667,905852,905852,SKIPPER DR NW@724,33.774888,-84.490446
-84.490519,33.773098,8668,905853,905853,SKIPPER DR NW@660,33.773098,-84.490519
-84.501686,33.757137,8669,905854,905854,MARTIN LUTHER KING J DR SW@DELMAR,33.757137,-84.501686
-84.506018,33.760395,8670,905855,905855,MARTIN L KING JR DR SW @ FAIRBURN RD,33.760395,-84.506018
-84.507629,33.76181,8671,905856,905856,MARTIN L KING JR DR SW @ ADAMSVILLE DR,33.76181,-84.507629
-84.469498,33.775192,8672,905858,905858,DONALD L HOLLOWELL PKY @ WOODS DR NW,33.775192,-84.469498
-84.467369,33.775669,8673,905859,905859,DONALD L HOLLOWELL PKY @ PEYTON AVE NW,33.775669,-84.467369
-84.464508,33.776585,8674,905860,905860,DONALD L HOLLOWELL PKY @ CENTER HILL AVE NW,33.776585,-84.464508
-84.463348,33.776997,8675,905861,905861,DONALD L HOLLOWELL PKY @ OAK ST NW,33.776997,-84.463348
-84.455864,33.776402,8676,905862,905862,DONALD L HOLLOWELL PKY @ ALTA PL NW,33.776402,-84.455864
-84.381734,33.887681,8677,905863,905863,ROSWELL RD NE@LONG ISLAND DR NE,33.887681,-84.381734
-84.381524,33.890163,8678,905864,905864,ROSWELL RD NE@W BELLE ISLE RD NE,33.890163,-84.381524
-84.287,33.887817,8679,905865,905865,BUFORD HWY NE @ 4995,33.887817,-84.287
-84.285942,33.889614,8680,905866,905866,BUFORD HWY NE @ SHALLOWFORD RD,33.889614,-84.285942
-84.284859,33.891457,8681,905867,905867,BUFORD HWY NE @ MCCLAVE DR,33.891457,-84.284859
-84.381212,33.892714,8682,905869,905869,ROSWELL RD NE@HARDEMAN RD,33.892714,-84.381212
-84.380924,33.884829,8683,905870,905870,ROSWELL RD NE@MYSTIC DR,33.884829,-84.380924
-84.381622,33.887039,8684,905871,905871,ROSWELL RD NE @ LONG ISLAND DR NE,33.887039,-84.381622
-84.285042,33.892021,8685,905873,905873,BUFORD HWY NE @ MCCLAVE DR,33.892021,-84.285042
-84.283691,33.893547,8686,905874,905874,BUFORD HWY NE@5200,33.893547,-84.283691
-84.281937,33.89616,8687,905875,905875,BUFORD HWY NE@5269,33.89616,-84.281937
-84.28361,33.89417,8688,905876,905876,BUFORD HWY NE @ 5200,33.89417,-84.28361
-84.275993,33.901407,8689,905877,905877,BUFORD HWY NE @ JESSE NORMAN WAY,33.901407,-84.275993
-84.274582,33.875918,8690,905879,905879,I-85 ACCESS RD NORTH (N.E. EXPY) @ WOODCOCK BLVD,33.875918,-84.274582
-84.363655,33.849373,8691,905882,905882,PEACHTREE RD NE @ 3414,33.849373,-84.363655
-84.275673,33.874607,8692,905886,905886,I-85 ACCESS RD NORTH (N.E. EXPY) @ 3355,33.874607,-84.275673
-84.366417,33.848801,8693,905887,905887,PEACHTREE RD NE@STRATFORD RD NE,33.848801,-84.366417
-84.36631,33.848236,8694,905888,905888,PEACHTREE RD NE@STRATFORD RD NE,33.848236,-84.36631
-84.367296,33.847874,8695,905889,905889,BUCKHEAD STATION - SOUTHBOUND,33.847874,-84.367296
-84.367542,33.847366,8696,905890,905890,BUCKHEAD STATION - NORTHBOUND,33.847366,-84.367542
-84.371445,33.843456,8697,905891,905891,PEACHTREE RD@PIEDMONT RD,33.843456,-84.371445
-84.301543,33.889604,8698,905895,905895,NEW PEACHTREE RD @ HOOD AVE,33.889604,-84.301543
-84.247712,33.885417,8699,905896,905896,CHAMBLEE TUCKER RD@NORTHCREST RD,33.885417,-84.247712
-84.259774,33.889245,8700,905897,905897,PRESIDENTIAL PKY@4001,33.889245,-84.259774
-84.24762,33.879612,8701,905898,905898,HENDERSON MILL RD@ASHWOOD LN,33.879612,-84.24762
-84.248886,33.879078,8702,905899,905899,HENDERSON MILL@3208,33.879078,-84.248886
-84.251892,33.87735,8703,905900,905900,HENDERSON MILL RD@SHABROMAT WAY,33.87735,-84.251892
-84.251259,33.871742,8704,905901,905901,HENDERSON MILL RD@EVANS RD,33.871742,-84.251259
-84.342496,33.840531,8705,905903,905903,N DRUID HILLS RD @ GAIL DR,33.840531,-84.342496
-84.342082,33.841874,8706,905904,905904,N DRUID HILLS RD @ WRIGHT AVE,33.841874,-84.342082
-84.342876,33.839833,8707,905905,905905,N DRUID HILLS RD @ GOODWIN RD,33.839833,-84.342876
-84.339135,33.852471,8708,905906,905906,N DRUID HILLS RD @ PINE GROVE AVE,33.852471,-84.339135
-84.339037,33.852426,8709,905907,905907,N DRUID HILLS RD @ PINE GROVE AVE,33.852426,-84.339037
-84.338938,33.850833,8710,905908,905908,N DRUID HILLS RD @ COLONIAL DR,33.850833,-84.338938
-84.454239,33.776436,8711,905909,905909,DONALD L HOLLOWELL PKY @ EUGENIA PL NW,33.776436,-84.454239
-84.452226,33.776682,8712,905910,905910,DONALD L HOLLOWELL PKY @ EMILY PL NW,33.776682,-84.452226
-84.450996,33.776527,8713,905911,905911,DONALD L HOLLOWELL PKY @ CHARLOTTE PL NW,33.776527,-84.450996
-84.306688,33.789112,8714,905912,905912,CLAIREMONT AVE@CLAIRMONT RUN,33.789112,-84.306688
-84.306527,33.789765,8715,905913,905913,CLAIREMONT AVE @ N DECATUR RD,33.789765,-84.306527
-84.305984,33.791447,8716,905914,905914,CLAIRMONT RD@POWELL LN,33.791447,-84.305984
-84.305613,33.792665,8717,905915,905915,CLAIRMONT RD@1361,33.792665,-84.305613
-84.310015,33.807595,8718,905916,905916,CLAIRMONT RD@MASON MILL RD,33.807595,-84.310015
-84.309092,33.809577,8719,905917,905917,CLAIRMONT RD@MCCONNELL DR,33.809577,-84.309092
-84.308552,33.810856,8720,905918,905918,CLAIRMONT RD@WILLIAMSBURG DR,33.810856,-84.308552
-84.307831,33.812435,8721,905919,905919,CLAIRMONT RD @ N DRUID HILLS RD,33.812435,-84.307831
-84.237479,33.784614,8722,905920,905920,ROCKBRIDGE RD @ N INDIAN CREEK DR,33.784614,-84.237479
-84.244123,33.785854,8723,905921,905921,N DECATUR RD @ 3711,33.785854,-84.244123
-84.491088,33.77981,8724,905923,905923,KINGSTON RD NW @ SKIPPER DR NW,33.77981,-84.491088
-84.488942,33.773029,8725,905924,905924,ALINE DR NW @ W PEEK RD NW,33.773029,-84.488942
-84.261007,33.886769,8726,905926,905926,PRESIDENTIAL DR@3110,33.886769,-84.261007
-84.382513,33.854239,8727,905927,905927,PIEDMONT RD NE@ROSWELL RD NE,33.854239,-84.382513
-84.38188,33.853406,8728,905928,905928,PIEDMONT RD NE@HABERSHAM RD NE,33.853406,-84.38188
-84.315526,33.847451,8729,905940,905940,CLAIRMONT RD NE @ CENTURY PL,33.847451,-84.315526
-84.285329,33.845676,8730,905942,905942,BRIARCLIFF RD@OAK GROVE RD,33.845676,-84.285329
-84.28395,33.847148,8731,905943,905943,BRIARCLIFF RD@WOODWARDIA RD,33.847148,-84.28395
-84.28326,33.849057,8732,905944,905944,BRIARCLIFF RD@BRIARLAKE RD,33.849057,-84.28326
-84.281846,33.853726,8733,905945,905945,BRIARCLIFF RD@SUNRISE DR,33.853726,-84.281846
-84.290264,33.869919,8734,905946,905946,SHALLOWFORD RD @ DRESDEN DR,33.869919,-84.290264
-84.29047,33.871458,8735,905947,905947,SHALLOWFORD RD@2868,33.871458,-84.29047
-84.290373,33.870053,8736,905948,905948,SHALLOWFORD RD@DRESDEN DR,33.870053,-84.290373
-84.289786,33.866911,8737,905949,905949,SHALLOWFORD RD@2728,33.866911,-84.289786
-84.327858,33.875326,8738,905951,905951,PEACHTREE RD @ ASHFORD DUNWOODY RD,33.875326,-84.327858
-84.326092,33.876324,8739,905952,905952,PEACHTREE RD NE @ REDDING RD NE,33.876324,-84.326092
-84.302604,33.897538,8740,905954,905954,PEACHTREE IND BLVD @ IVY LN,33.897538,-84.302604
-84.339135,33.85333,8741,905956,905956,N DRUID HILLS RD NE@ BRIARWOOD RD,33.85333,-84.339135
-84.339952,33.856695,8742,905957,905957,N DRUID HILLS RD NE @ SYLVAN CIR NE,33.856695,-84.339952
-84.340072,33.856758,8743,905958,905958,N DRUID HILLS RD NE @ STANDARD DR,33.856758,-84.340072
-84.339407,33.854708,8744,905959,905959,N DRUID HILLS RD NE @ THORNWELL DR,33.854708,-84.339407
-84.339331,33.854861,8745,905960,905960,N DRUID HILLS RD NE @ SYLVAN CIR NE,33.854861,-84.339331
-84.33931,33.846909,8746,905961,905961,N DRUID HILLS RD @ BROOKSHIRE LN,33.846909,-84.33931
-84.334225,33.851057,8747,905962,905962,BRIARWOOD RD@BRIARWOOD HILLS,33.851057,-84.334225
-84.33377,33.85084,8748,905963,905963,BRIARWOOD RD@COOSAWATTEE DR,33.85084,-84.33377
-84.27988,33.91891,8749,905966,905966,WOODWIN RD @ TILLY MILL RD,33.91891,-84.27988
-84.28113,33.92241,8750,905968,905968,TILLY MILL RD @ PEACHTREE INDUSTRIAL BLVD,33.92241,-84.28113
-84.264828,33.929842,8751,905970,905970,WINTERS CHAPEL RD @ AMWILER RD NW,33.929842,-84.264828
-84.269846,33.906469,8752,905971,905971,BUFORD HWY@5700,33.906469,-84.269846
-84.487931,33.773021,8753,905972,905972,W PEEK RD NW @ LAVERNE DR NW,33.773021,-84.487931
-84.499641,33.755573,8754,905973,905973,MARTIN LUTHER KING J DR SW@BROWNLEE,33.755573,-84.499641
-84.509461,33.763814,8755,905975,905975,MARTIN L KING JR DR SW @ ADAMSVILLE PLACE PKY,33.763814,-84.509461
-84.513699,33.768567,8756,905976,905976,MARTIN L KING JR DR SW @ OLD GORDON RD,33.768567,-84.513699
-84.473244,33.775761,8757,905977,905977,DONALD L HOLLOWELL PKY @ REGINA DR NW,33.775761,-84.473244
