OBJECTID,Name,Acres,Sq_Miles,County20,County10,GlobalID,last_edited_date
910,Fairmount,1145.41027,1.78970355,no,no,{9E3F7238-B2A0-4FEF-B1AD-B2380AB7CED8},2017-09-26T15:14:45.000Z
911,Calhoun,9616.60963855,15.02595256,no,no,{5186180E-2F6D-4C5D-9862-8CFD825958EE},2017-09-26T15:14:45.000Z
912,Talmo,1355.16616928,2.11744714,no,no,{911F7646-420B-4E5D-8D59-FB7C91DF97AD},2017-09-26T15:14:45.000Z
913,Pendergrass,1950.16850748,3.04713829,no,no,{09F7B0C8-EFFB-4D00-9507-D31206C05567},2017-09-26T15:14:45.000Z
914,Nicholson,2572.48547854,4.01950856,no,no,{21BA900C-3972-46D3-8A98-B15699827AFB},2017-09-26T15:14:45.000Z
915,Maysville,2759.81480219,4.31221063,no,no,{B916D27A-A7A5-425D-A625-B4281F8E1B6F},2017-09-26T15:14:45.000Z
916,Jefferson,14079.88409482,21.9998189,no,no,{D07530E7-4092-43DF-8DFB-D77B5AA4E421},2017-09-26T15:14:45.000Z
917,Hoschton,1662.51165568,2.59767446,no,no,{477C091E-4D66-4367-821A-E2231201CBA0},2017-09-26T15:14:45.000Z
918,Commerce,7554.23469859,11.80349172,no,no,{84C03469-0AE1-431D-89A6-13434B2BDFFE},2017-09-26T15:14:45.000Z
919,Arcade,5440.3457871,8.50054029,no,no,{EE508282-64F8-4BE3-810C-E4F03BF3594E},2017-09-26T15:14:45.000Z
920,Varnell,2148.59984161,3.35718725,no,no,{9EF129D6-5522-4555-AF21-8D36B7BEAA85},2017-09-26T15:14:45.000Z
921,Tunnel Hill,1026.70713171,1.60422989,no,no,{00B9FA08-292C-4E33-8511-BCD11E979FA8},2017-09-26T15:14:45.000Z
922,Dalton,13155.07961286,20.5548119,no,no,{570109D7-5276-4ED7-A63A-22C5264DB627},2017-09-26T15:14:45.000Z
923,Cohutta,3023.73136698,4.72458026,no,no,{5B75C99D-00E5-4DAD-9A11-0BBFAADFB686},2017-09-26T15:14:45.000Z
924,Mount Airy,1656.57703923,2.58840162,no,no,{35204266-B84E-4BD5-AA6A-B2A435AF65C6},2017-09-26T15:14:45.000Z
925,Demorest,1454.02750437,2.27191798,no,no,{9FCE4FBC-4A20-4732-9C08-8FD08F3AB35E},2017-09-26T15:14:45.000Z
926,Cornelia,2548.3912299,3.9818613,no,no,{EA46E7B6-9D20-43C6-91D0-E7C64ED4BB94},2017-09-26T15:14:45.000Z
927,Clarkesville,1592.71947409,2.48862418,no,no,{CCA1BDBF-BC0A-42EE-B0ED-30F0182660B6},2017-09-26T15:14:45.000Z
928,Morrow,2139.98106328,3.34372041,yes,yes,{610DBED9-D2CE-426B-A8B0-E4510747C3CF},2017-09-26T15:14:45.000Z
929,Riverdale,2903.98389585,4.53747484,yes,yes,{E8E93C12-AA1F-454E-BB60-378B7CDF0AC0},2017-09-26T15:14:45.000Z
930,Lula,2681.43081494,4.18973565,yes,no,{A05B2359-2634-4AA3-B4C2-42585C16F119},2017-09-26T15:14:45.000Z
931,Sunny Side,129.589427,0.20248348,yes,no,{CD907071-E635-420C-B26E-1E163891A5A3},2017-09-26T15:14:45.000Z
932,Carl,706.08229961,1.10325359,yes,no,{D87C72E3-04CF-4F42-ADA5-5E626B6197E3},2017-09-26T15:14:46.000Z
933,Douglasville,14328.17364739,22.38777133,yes,yes,{5C6366D2-C07C-44AA-BC9A-5938E1A53911},2017-09-26T15:14:46.000Z
934,McDonough,8168.59816595,12.76343464,yes,yes,{DA0319E6-CA5B-4997-80F5-B9A12215797A},2017-09-26T15:14:46.000Z
935,Whitesburg,1609.04823973,2.51413787,yes,no,{4746D148-0D36-4B10-BB30-78B3774D9DAB},2017-09-26T15:14:46.000Z
936,Cumming,3736.08368766,5.83763076,yes,no,{8C3581EA-75B4-4F10-90EE-2A4A1AB559CE},2017-09-26T15:14:46.000Z
937,Between,775.99368236,1.21249013,yes,no,{18704F6B-B4FF-4472-9DCB-48897BA96EDE},2017-09-26T15:14:46.000Z
938,Good Hope,1195.81616205,1.86846275,yes,no,{257F4080-4F5D-4E18-84CC-B4D0B8E16DDD},2017-09-26T15:14:46.000Z
939,Villa Rica,9340.58820465,14.59466907,yes,yes,{8FC3D026-1801-49C8-9EEA-CA98725C49A2},2017-09-26T15:14:46.000Z
940,Roopville,505.50910699,0.78985798,yes,no,{BAC7447F-C293-429E-B267-CF9C1456BC5D},2017-09-26T15:14:46.000Z
941,Braselton,7783.2928234,12.16139504,yes,yes,{CA95CCFF-76E1-4858-99FA-3667803145EF},2017-09-26T15:14:46.000Z
942,Lake City,1178.95022454,1.84210973,yes,yes,{9FE33B21-906C-49F1-91E4-29FE33E6B0EE},2017-09-26T15:14:46.000Z
943,Forest Park,6018.56148608,9.40400232,yes,yes,{1CD536EB-6DF4-4FA6-BD1E-67919A586D9B},2017-09-26T15:14:46.000Z
944,Waleska,942.79249169,1.47311327,yes,yes,{02D51D41-FA74-4BEC-A0A9-E60E0CC6DE41},2017-09-26T15:14:46.000Z
945,Mountain Park,331.4774928,0.51793358,yes,yes,{BEF85CBF-3610-4B23-9039-D13C4276D589},2017-09-26T15:14:46.000Z
946,Hapeville,1517.29157873,2.37076809,yes,yes,{EEA7A4C6-9697-4E12-AD71-237BF819CF93},2017-09-26T15:14:46.000Z
947,Sandy Springs,24833.29447352,38.80202262,yes,yes,{56F52F89-5565-4609-B403-4196C00D3F24},2017-09-26T15:14:46.000Z
948,Alpharetta,17436.72920019,27.24488938,yes,yes,{F9C1DFFB-2BAD-40BB-8034-52D68637EBA3},2017-09-26T15:14:46.000Z
950,Palmetto,7635.22495665,11.930039,yes,yes,{7041F2B4-8F5A-4842-B0D7-045EA907E8BB},2017-09-26T15:14:46.000Z
951,Johns Creek,20090.24571322,31.39100893,yes,yes,{A389A9D2-FF53-4DFB-9739-3DE36E638527},2017-09-26T15:14:46.000Z
952,College Park,6857.17786663,10.71434042,yes,yes,{38144DCD-2405-4DAC-80D6-5DCB7CA9BCB1},2017-09-26T15:14:46.000Z
953,Milton,25063.01767098,39.16096512,yes,yes,{3AFA46C6-16E8-4A34-997B-FCE078AFAA7F},2017-09-26T15:14:46.000Z
954,East Point,9422.82322813,14.7231613,yes,yes,{A6AB20FA-0ACB-4484-A13E-2110C6953130},2017-09-26T15:14:46.000Z
955,Roswell,26708.4928654,41.73202011,yes,yes,{A13447BC-0190-422D-9670-092B4070165F},2017-09-26T15:14:46.000Z
956,Statham,2255.29612257,3.52390019,yes,no,{E15BD724-CC04-4B28-A4FA-40A9E9724069},2017-09-26T15:14:46.000Z
957,Haralson,449.04336678,0.70163026,yes,no,{CB460116-5CC2-431C-B3F2-52547F08220A},2017-09-26T15:14:46.000Z
958,Grantville,3789.97008291,5.92182826,yes,no,{43CEE2E6-9D51-4C8F-AD20-2548CA9E31B4},2017-09-26T15:14:46.000Z
959,Canton,11910.21577579,18.60971215,yes,yes,{D731ADF6-911F-4009-9508-92778F443FD7},2017-09-26T15:14:46.000Z
960,Austell,3759.56690811,5.87432329,yes,yes,{81059D4D-B956-433E-A5E3-BD5451DFE003},2017-09-26T15:14:46.000Z
961,Marietta,14832.85808426,23.17634076,yes,yes,{56BB9CD1-E637-448F-9A6A-16D16127064E},2017-09-26T15:14:46.000Z
962,Hiram,2442.66340625,3.81666157,yes,no,{E5BC2696-9CD5-4559-A739-DFBD5D49908D},2017-09-26T15:14:46.000Z
963,Carrollton,14585.20623037,22.78938474,yes,no,{222A57FD-7E15-4C51-BB6A-16FFD037B385},2017-09-26T15:14:46.000Z
965,Pine Lake,161.09257288,0.25170715,yes,yes,{FE1064C4-9C23-40A3-B504-3162541E0386},2017-09-26T15:14:46.000Z
967,Lithonia,593.00770829,0.92657454,yes,yes,{D970B69A-2E37-4DC1-9275-06E4C7C7805A},2017-09-26T15:14:46.000Z
968,Stone Mountain,1042.77901452,1.62934221,yes,yes,{D2659356-BA3E-4B23-94D8-7274102F99AB},2017-09-26T15:14:46.000Z
969,Jersey,474.92083036,0.7420638,yes,no,{AA83520F-6A1D-40D2-BCE1-37725FACD933},2017-09-26T15:14:46.000Z
970,Monroe,9681.77377463,15.12777152,yes,no,{DB0CBFEE-4751-43BF-A537-A19DFA7D8852},2017-09-26T15:14:46.000Z
971,Walnut Grove,1831.68518114,2.8620081,yes,no,{18BA3182-C786-4FA0-9067-26640C647709},2017-09-26T15:14:46.000Z
974,Dunwoody,8476.98858551,13.24529467,yes,yes,{DAE03206-7B84-42B6-9D64-69827B7F741C},2017-09-26T15:14:46.000Z
975,Dallas,4480.74929266,7.00117077,yes,no,{C9CBD4AF-D561-4219-A9AB-68C47F0EC224},2017-09-26T15:14:46.000Z
976,Temple,4765.78857159,7.44654464,yes,no,{5D544FDC-FD50-4181-ACB6-18C7918E0B59},2017-09-26T15:14:47.000Z
977,Bethlehem,1471.89951787,2.299843,yes,no,{C4DC7700-7ABF-452F-83CE-E54EFCAF0A0E},2017-09-26T15:14:47.000Z
978,Winder,8141.45999643,12.72103125,yes,no,{A0BF3E4B-8431-48DF-AFB5-E25E0241B2EC},2017-09-26T15:14:47.000Z
979,Moreland,499.71119312,0.78079874,yes,no,{1FC1E296-132F-4E0D-92D1-00A9B3385433},2017-09-26T15:14:47.000Z
980,Newnan,11933.68303593,18.64637975,yes,no,{2621ACCD-204B-48B5-824C-D9284199BED7},2017-09-26T15:14:47.000Z
981,Senoia,3525.41618752,5.50846279,yes,no,{4FCF101E-4B60-43EA-9C5F-D1A4BEBF1A83},2017-09-26T15:14:47.000Z
982,Sharpsburg,343.91652161,0.53736957,yes,no,{704924C3-B9FE-4F9A-A21B-0EA142A1DADB},2017-09-26T15:14:47.000Z
983,Turin,815.93939664,1.27490531,yes,no,{E69E199D-5A1B-436B-A9BD-1E8F17A76347},2017-09-26T15:14:47.000Z
984,Lawrenceville,8581.59478453,13.40874185,yes,yes,{431A74EB-859E-4832-B837-40720737475B},2017-09-26T15:14:47.000Z
985,Dacula,3149.37573519,4.92089959,yes,yes,{657D312A-294A-4461-8261-3F55E2F33105},2017-09-26T15:14:47.000Z
986,Berkeley Lake,1175.46688818,1.83666701,yes,yes,{DA3F3004-4D0A-416F-8B3B-62C480AE558C},2017-09-26T15:14:47.000Z
987,Norcross,3855.68237309,6.02450371,yes,yes,{3E67A46E-1BFB-4F28-BDD8-32D1612F03FC},2017-09-26T15:14:47.000Z
988,Peachtree Corners,10531.86018877,16.45603155,yes,yes,{6CBCE5EA-1F73-46AD-ABCD-B8DCA12BF55D},2017-09-26T15:14:47.000Z
990,Suwanee,6999.34856669,10.93648214,yes,yes,{9C9032C4-F2B3-44F7-B7A8-D76B6B6E405C},2017-09-26T15:14:47.000Z
991,Loganville,4748.72938505,7.41988967,yes,yes,{1A288B60-3AB9-49AA-842E-8E9D03C06ADD},2017-09-26T15:14:47.000Z
992,Acworth,5663.21821848,8.84877847,yes,yes,{53C2E35A-70CA-4085-8C13-3D4F5F1F90E8},2017-09-26T15:14:47.000Z
993,Lovejoy,1763.44345376,2.7553804,yes,yes,{18BED0A7-005A-4D57-86E6-DD5EF5CBBE5F},2017-09-26T15:14:47.000Z
994,Powder Springs,4570.24442584,7.14100692,yes,yes,{8886ED38-25AD-4FEA-8BDA-5FD8DA2415E4},2017-09-26T15:14:47.000Z
996,Ball Ground,3527.75388083,5.51211544,yes,yes,{07B72099-3829-4C97-9D73-D39AA41EF52F},2017-09-26T15:14:47.000Z
997,Rest Haven,180.93004574,0.2827032,yes,yes,{927317B3-D706-4A40-AA44-453175A22151},2017-09-26T15:14:47.000Z
998,Duluth,6487.22071145,10.13628236,yes,yes,{FD95C804-99E1-477E-9F06-32A390C41C43},2017-09-26T15:14:47.000Z
999,Lilburn,4308.12806273,6.7314501,yes,yes,{8AED1E95-E922-49FD-9760-CA90030D4051},2018-06-05T14:22:12.000Z
1001,Holly Springs,4312.49134079,6.73826772,yes,yes,{B82606D2-197A-428E-AF7A-8B1D3963993A},2017-09-26T15:14:47.000Z
1002,Chamblee,4858.04106346,7.59068916,yes,yes,{86AB85B3-3DD3-403E-BD2D-E6F549CF37F7},2017-09-26T15:14:47.000Z
1003,Snellville,6704.14227804,10.47522231,yes,yes,{F256845E-8689-45DF-9FB7-588BB71997D0},2017-09-26T15:14:47.000Z
1004,Winterville,1693.6706872,2.64636045,no,no,{5F48058A-DC7D-468B-B9BA-4DE5C225AD7B},2017-09-26T15:14:47.000Z
1005,Bogart,1522.3451729,2.37866433,no,no,{6CBE9564-D316-46B6-BD31-55E42EF49445},2017-09-26T15:14:47.000Z
1006,Athens-Clarke County (balance),75613.0996738,118.14546826,no,no,{277D5ABD-980C-4D74-B236-8174F0A0910D},2017-09-26T15:14:47.000Z
1007,Conyers,7552.88288359,11.80137951,yes,yes,{CC5252E5-3CBF-491C-9E6A-37A01874DF1A},2017-09-26T15:14:47.000Z
1008,Grayson,1594.05767946,2.49071512,yes,yes,{45E4AF6E-B639-46BE-B606-B2664B89E908},2017-09-26T15:14:47.000Z
1009,Gray,2489.24776762,3.88944964,no,no,{99874BC2-5437-4740-880F-12F785CBCB6C},2017-09-26T15:14:47.000Z
1010,Macon,36067.69957999,56.3557806,no,no,{51946312-19D6-4976-8D4D-DCCC04276142},2017-09-26T15:14:47.000Z
1011,Bremen,6763.87023376,10.56854724,yes,no,{80F27ADA-4823-4E52-89E7-70CE3D8356D7},2017-09-26T15:14:47.000Z
1012,Pooler,19459.35518408,30.40524248,no,no,{FAB28411-FC82-4E08-960F-53BFD6515CCF},2017-09-26T15:14:47.000Z
1013,Garden City,9184.14967446,14.35023387,no,no,{40E096E8-9EA3-4E0A-83BD-4DE27D366BC3},2017-09-26T15:14:48.000Z
1014,Bloomingdale,8984.72773126,14.03863708,no,no,{C9DDB4AD-9DBD-4A1E-8EEE-9B0B826AED4D},2017-09-26T15:14:48.000Z
1015,Unadilla,3891.69927719,6.08078012,no,no,{890C7BF3-D24F-4A68-B1B9-0AA8432A9EA1},2017-09-26T15:14:48.000Z
1016,Pinehurst,652.81348261,1.02002107,no,no,{8E49BEB2-BE51-4F32-B79F-1F54DF078EA6},2017-09-26T15:14:48.000Z
1017,Lilly,385.16967067,0.60182761,no,no,{6F900D9D-565F-4834-B2A6-11F8F30A00B8},2017-09-26T15:14:48.000Z
1018,Dooling,296.08203374,0.46262818,no,no,{A870B041-5673-433A-91FB-7931B20871D4},2017-09-26T15:14:48.000Z
1019,Crawford,751.16325561,1.17369259,no,no,{7BDF532E-00CE-4624-A2DE-A619F6C18E5D},2017-09-26T15:14:48.000Z
1020,Brinson,1305.93625537,2.0405254,no,no,{0B64560B-3CF4-4CC3-8DD8-3D4652DBD339},2017-09-26T15:14:48.000Z
1021,Bainbridge,12852.35084347,20.0817982,no,no,{D5D7FC2A-1F78-4FC1-A89D-14CBB19FE3B3},2017-09-26T15:14:48.000Z
1022,Attapulgus,509.51129788,0.7961114,no,no,{D6C8E261-93C8-4E44-AD99-8BC50B925BAB},2017-09-26T15:14:48.000Z
1023,Dahlonega,5531.03072114,8.6422355,no,no,{D80C299A-16E8-44E7-9309-D659BDFB69D4},2017-09-26T15:14:48.000Z
1024,Ivey,1901.00765818,2.97032447,no,no,{0B5E384A-73AC-411A-AA02-86C42E3D84FA},2017-09-26T15:14:48.000Z
1025,Bowdon,2390.07671347,3.73449487,yes,no,{AE8C1F02-9D7D-4482-8A19-BA40DD025116},2017-09-26T15:14:48.000Z
1027,Meigs,1023.91560969,1.59986814,no,no,{AC5C0D45-B81A-4488-9077-FAACB2D4FBAC},2017-09-26T15:14:48.000Z
1028,Camilla,3979.49083031,6.21795442,no,no,{3C84DE60-629F-436C-BFF5-B6DCC891AF76},2017-09-26T15:14:48.000Z
1029,Baconton,1248.84331786,1.95131768,no,no,{A3231059-97D0-43AC-9C25-2757BED2BC04},2017-09-26T15:14:48.000Z
1030,Ochlocknee,611.11765364,0.95487133,no,no,{2F7258E0-44B3-47CF-B2AD-FE23C148D3E1},2017-09-26T15:14:48.000Z
1031,Coolidge,523.92156854,0.81862745,no,no,{296CBF9F-21D2-45EA-B44D-9FE3ABFB474D},2017-09-26T15:14:48.000Z
1032,Boston,1444.28946992,2.2567023,no,no,{AE2FCBE7-0A98-4D64-9576-E9EA84470A2C},2017-09-26T15:14:48.000Z
1033,Tennille,1143.00004838,1.78593758,no,no,{735F03B9-03D0-4165-89E3-39925F07AAB9},2017-09-26T15:14:48.000Z
1034,Sandersville,8222.35595619,12.84743118,no,no,{AB554D4C-2C5C-4EEF-8958-CEC28B0D94F8},2017-09-26T15:14:48.000Z
1035,Riddleville,502.14526449,0.78460198,no,no,{80CDD0C2-9E30-4CA9-8F4C-20FA2B9DD288},2017-09-26T15:14:48.000Z
1036,Oconee,830.81536766,1.29814901,no,no,{09C8191C-F38B-48F6-966B-343790F0EDC3},2017-09-26T15:14:48.000Z
1037,Patterson,1696.08711294,2.65013611,no,no,{C6B7B89B-E6C8-468A-80D8-5D109B96AF39},2017-09-26T15:14:48.000Z
1038,Warrenton,1231.5872667,1.9243551,no,no,{C103E72F-6323-474D-AD37-584E30D2338E},2017-09-26T15:14:48.000Z
1039,Norwood,527.91464494,0.82486663,no,no,{7D99DE76-8B5D-4C88-BFB5-9B9AE26BC152},2017-09-26T15:14:48.000Z
1040,Camak,508.38593858,0.79435303,no,no,{3F88CFDF-459C-47FB-BF7D-49A7C61207CB},2017-09-26T15:14:48.000Z
1041,Elberton,3060.78226953,4.7824723,no,no,{45E10C41-9BB4-43B5-A449-AB183D0E8DDA},2017-09-26T15:14:48.000Z
1042,Lumber City,1240.73898945,1.93865467,no,no,{976CD735-0577-4032-A099-D9A49A4C9E49},2017-09-26T15:14:48.000Z
1043,Montezuma,2962.25171827,4.62851831,no,no,{5F13E2A0-450D-4444-B32B-DF40AA09193E},2017-09-26T15:14:48.000Z
1044,Marshallville,2019.83515836,3.15599244,no,no,{1864137D-377E-448A-8518-A256F382B35B},2017-09-26T15:14:48.000Z
1045,Waverly Hall,2148.42034569,3.35690679,no,no,{9031A3CA-FA2A-4712-A070-029114053162},2017-09-26T15:14:48.000Z
1046,Hazlehurst,3078.33821532,4.80990346,no,no,{DAE16547-29A5-440E-85F2-B317CAD689D8},2017-09-26T15:14:48.000Z
1047,Orchard Hill,229.94275756,0.35928556,yes,no,{DE6090D5-281B-48CC-AF90-7086CE37BC46},2017-09-26T15:14:48.000Z
1048,Gainesville,21492.3475175,33.581793,yes,no,{5C96B098-9B2F-4F0C-9CF8-539D170DB7AB},2017-09-26T15:14:48.000Z
1049,Oakwood,3038.73432376,4.74802238,yes,no,{771CCBB4-C5C6-4AD5-BB90-87EB8D23E72E},2017-09-26T15:14:48.000Z
1050,Adairsville,5773.92547623,9.02175856,yes,no,{0EF79117-124B-49CC-AA9E-D408568D6738},2017-09-26T15:14:48.000Z
1051,Cartersville,18589.37482342,29.04589817,yes,no,{C2F5DA63-04BC-4929-8361-F3628598D203},2017-09-26T15:14:49.000Z
1052,Emerson,4520.05942853,7.06259286,yes,no,{0B63BA58-9E48-4669-A3D7-5E7B22E3D19B},2017-09-26T15:14:49.000Z
1053,Locust Grove,6320.74919978,9.87617063,yes,yes,{E4930169-4327-4BCA-BB31-7E73F797532B},2017-09-26T15:14:49.000Z
1055,Tyrone,8239.63851058,12.87443517,yes,yes,{3F41FC3F-CDCD-43B1-A869-52CC20164B7C},2017-09-26T15:14:49.000Z
1320,Brookhaven,7439.85128912,11.62476764,yes,yes,{225DA808-D36B-4281-AEFD-666D738D72F6},2017-09-26T15:14:49.000Z
1720,Doraville,3119.82549473,4.87472734,yes,yes,{BBEA27CA-DB41-447F-84A4-09D5EF840D17},2017-09-26T15:14:49.000Z
2520,Decatur,2829.28020053,4.42075031,yes,yes,{6991A122-D3D8-40DD-89F8-FCB9FDF4C758},2017-09-26T15:14:49.000Z
2920,Clarkston,1139.44545433,1.78038352,yes,yes,{01F82151-4404-4E22-9534-4A8357143E14},2017-09-26T15:14:49.000Z
2921,Smyrna,9878.06419385,15.4344753,yes,yes,{23CCFEFE-CDBB-4B98-979A-57D2C4AF6D82},2017-09-26T15:14:49.000Z
3323,Tucker,12891.9129109,20.14361393,yes,yes,{3019D82B-1189-4881-9584-023781C8C4A0},2017-09-26T15:14:49.000Z
3324,Chattahoochee Hills,37888.4155448,59.2006493,yes,yes,{FDBAAD98-26CE-4989-B29C-A77B35E7C2B3},2017-09-26T15:14:49.000Z
3725,Avondale Estates,789.49990755,1.23359361,yes,yes,{13D4ACA7-4CEB-411D-8DB8-3E69F8F985CF},2017-09-26T15:14:49.000Z
4126,Stockbridge,8796.88524772,13.7451332,yes,yes,{06001EF7-104E-4937-871E-45C29A8407D5},2017-09-26T15:14:49.000Z
4529,Stonecrest,24292.19257205,37.9565509,yes,yes,{115E0BCF-CAF2-4749-B299-E968D9C07087},2017-09-26T15:14:49.000Z
4530,South Fulton,54559.89281984,85.24983254,yes,yes,{7FC2773B-6E54-4FBA-9356-C6E10DBE255A},2017-09-26T15:14:49.000Z
4535,Atlanta,87420.26421848,136.59416286,yes,yes,{6533ACB3-368A-409D-86DC-6B1D454AB8C1},2018-07-24T17:28:39.000Z
4537,Sugar Hill,7015.81172043,10.96220581,yes,yes,{62512AD0-1D38-481D-ACED-0153726EC7E2},2018-12-11T21:09:01.000Z
4538,Woodstock,7991.40858498,12.48657592,yes,yes,{7BF41862-8CFF-492C-91FD-14380E2C75B9},2018-11-05T17:19:36.000Z
