OBJECTID,csTmin_FREQ,csTmin_INTN,csTmin_DURA,csTmin_INDX,csTmax_FREQ,csTmax_INTN,csTmax_DURA,csTmax_INDX,hwTmin_FREQ,hwTmin_INTN,hwTmin_DURA,hwTmin_INDX,hwTmax_FREQ,hwTmax_INTN,hwTmax_DURA,hwTmax_INDX,tsiH_IND,tsiC_IND,Shape__Area,Shape__Length
748,1,-17,4,3,0,-20,4,1,0,-999,-999,0,1,8,5,4,0,0,1,4
749,1,-18,4,3,1,-18,4,2,0,-999,-999,0,1,8,5,4,0,0,1,4
750,1,-18,4,2,1,-16,4,2,0,-999,-999,0,1,8,5,4,0,0,1,4
751,1,-18,4,2,1,-16,4,1,0,-999,-999,0,1,8,5,4,0,0,1,4
752,1,-18,4,3,1,-18,4,1,0,-999,-999,0,2,8,5,5,0,0,1,4
753,1,-18,4,1,1,-19,4,2,0,-999,-999,0,0,10,4,2,0,0,1,4
754,1,-18,4,4,0,-25,4,3,0,-999,-999,0,2,8,5,5,0,0,1,4
755,1,-19,4,6,1,-28,4,3,0,-999,-999,0,2,8,5,6,0,0,1,4
756,1,-19,4,6,1,-29,4,4,0,-999,-999,0,2,8,5,7,0,0,1,4
757,1,-20,4,5,1,-29,4,5,0,-999,-999,0,2,9,5,6,0,1,1,4
758,1,-20,4,5,1,-28,4,5,0,10,4,3,2,9,6,7,0,1,1,4
759,1,-20,4,5,1,-28,5,5,0,9,5,7,2,9,6,7,1,1,1,4
760,1,-20,4,5,1,-27,4,5,0,8,5,8,2,10,6,7,1,1,1,4
761,1,-20,4,5,1,-26,4,5,1,7,5,7,2,10,6,7,1,1,1,4
762,1,-20,4,5,1,-26,4,5,1,7,5,7,2,10,6,7,1,1,1,4
763,1,-20,4,5,1,-26,4,4,0,8,4,7,2,10,6,7,1,0,1,4
764,1,-19,4,5,1,-25,4,4,0,8,4,6,2,10,6,7,1,0,1,4
765,1,-19,4,5,1,-24,4,4,0,10,4,4,2,9,6,7,0,0,1,4
766,1,-20,4,5,1,-24,4,4,0,9,5,7,2,9,6,7,1,0,1,4
767,1,-19,4,5,1,-24,4,4,0,8,3,5,2,8,6,7,1,0,1,4
768,1,-19,4,5,1,-24,4,3,0,8,4,6,2,8,5,7,1,0,1,4
769,1,-19,4,4,1,-23,4,3,0,8,4,6,2,8,5,5,1,0,1,4
770,1,-19,4,4,0,-24,4,3,0,8,4,3,2,8,5,6,0,0,1,4
771,1,-20,4,4,0,-24,4,3,0,-999,-999,0,2,8,6,6,0,0,1,4
772,1,-20,4,4,0,-23,4,2,0,-999,-999,0,2,8,6,6,0,0,1,4
773,1,-20,4,4,0,-22,4,3,0,-999,-999,0,2,8,5,5,0,0,1,4
774,1,-19,4,3,0,-22,4,2,0,-999,-999,0,2,8,5,5,0,0,1,4
775,1,-18,4,3,0,-21,4,2,0,-999,-999,0,1,8,5,4,0,0,1,4
776,1,-18,4,2,0,-22,4,2,0,-999,-999,0,1,9,5,4,0,0,1,4
777,1,-17,4,2,0,-23,4,2,0,-999,-999,0,2,8,5,5,0,0,1,4
778,1,-17,4,2,0,-24,4,2,0,-999,-999,0,2,8,5,5,0,0,1,4
779,1,-16,4,3,0,-24,4,4,0,9,3,2,2,8,5,4,0,0,1,4
780,1,-17,4,3,0,-25,4,3,0,9,3,5,2,8,5,4,0,0,1,4
781,1,-16,4,3,0,-26,4,3,0,8,4,6,2,7,4,4,0,0,1,4
782,1,-16,4,3,0,-24,4,3,0,6,4,5,2,7,5,4,0,0,1,4
783,1,-16,4,2,0,-24,4,2,1,6,4,4,0,9,4,1,0,0,1,4
784,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
785,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
786,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
787,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
788,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
789,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
790,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
791,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
792,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
793,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
794,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
795,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
796,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
797,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
798,0,-13,4,0,0,-999,-999,0,0,-999,-999,0,2,11,4,5,0,0,1,4
799,0,-13,4,0,0,-999,-999,0,0,-999,-999,0,2,9,4,5,0,0,1,4
800,0,-13,4,0,0,-999,-999,0,0,16,4,4,2,8,5,6,0,0,1,4
801,0,-14,4,2,0,-19,4,1,0,-999,-999,0,2,8,5,6,0,0,1,4
802,0,-15,4,4,0,-26,3,3,0,11,4,6,2,8,5,6,1,0,1,4
803,0,-15,4,5,0,-27,4,3,1,8,5,7,2,8,5,6,1,0,1,4
804,0,-16,4,5,0,-25,4,3,0,11,4,7,1,8,5,4,0,0,1,4
805,1,-16,4,4,0,-26,4,3,1,8,5,7,1,8,5,4,0,0,1,4
806,1,-16,4,3,0,-22,4,3,0,-999,-999,0,1,8,5,4,0,0,1,4
807,1,-16,4,2,0,-18,4,2,0,-999,-999,0,1,8,5,3,0,0,1,4
808,1,-17,5,2,1,-18,4,1,0,-999,-999,0,1,8,5,3,0,0,1,4
809,1,-18,5,2,1,-16,5,2,0,-999,-999,0,1,8,5,4,0,0,1,4
810,1,-19,5,3,1,-16,4,2,0,-999,-999,0,1,8,5,4,0,0,1,4
811,1,-19,4,3,1,-16,4,2,0,-999,-999,0,1,8,5,3,0,0,1,4
812,1,-19,4,2,1,-16,4,1,0,-999,-999,0,1,8,5,3,0,0,1,4
813,1,-18,4,2,1,-16,4,1,0,-999,-999,0,0,12,7,5,0,0,1,4
814,1,-18,4,2,1,-17,4,4,0,-999,-999,0,0,-999,-999,0,0,0,1,4
815,1,-18,4,3,1,-20,4,3,0,-999,-999,0,1,9,4,2,0,0,1,4
816,1,-20,4,6,1,-25,4,5,0,-999,-999,0,2,8,5,6,0,1,1,4
817,1,-20,5,6,1,-27,5,5,0,-999,-999,0,2,9,5,6,0,1,1,4
818,1,-20,4,6,1,-28,5,6,0,-999,-999,0,2,9,5,6,0,1,1,4
819,1,-21,4,6,1,-27,4,7,0,-999,-999,0,2,9,5,7,0,1,1,4
820,1,-21,4,5,1,-26,5,7,0,10,4,7,2,10,5,7,1,1,1,4
821,1,-21,4,5,1,-26,5,7,0,9,5,7,2,10,6,7,1,1,1,4
822,1,-21,4,6,1,-25,5,8,1,8,5,7,2,10,6,8,1,1,1,4
823,1,-21,4,6,1,-24,5,8,1,8,5,8,2,10,6,8,1,1,1,4
824,1,-21,4,5,1,-24,5,6,0,8,5,7,2,10,6,8,1,1,1,4
825,1,-21,4,4,1,-23,5,5,0,9,4,6,2,10,6,7,1,0,1,4
826,1,-21,4,4,1,-22,5,5,0,10,4,3,2,10,6,7,0,0,1,4
827,1,-20,4,4,1,-22,5,5,0,10,4,3,2,9,6,7,0,0,1,4
828,1,-20,4,4,1,-22,5,5,0,-999,-999,0,2,9,5,7,0,0,1,4
829,1,-21,4,5,1,-21,5,5,0,9,3,5,2,8,5,6,1,1,1,4
830,1,-21,4,4,1,-21,5,5,0,8,4,6,2,8,5,6,1,0,1,4
831,1,-21,4,4,1,-22,5,5,0,9,4,6,2,8,5,6,1,0,1,4
832,1,-21,4,4,1,-22,5,4,0,-999,-999,0,2,8,5,7,0,0,1,4
833,1,-21,4,4,1,-21,4,4,0,-999,-999,0,2,8,5,6,0,0,1,4
834,1,-22,4,3,1,-21,4,3,0,-999,-999,0,2,8,5,5,0,0,1,4
835,1,-21,4,3,1,-20,4,3,0,-999,-999,0,2,8,5,5,0,0,1,4
836,1,-20,4,3,1,-20,4,3,0,-999,-999,0,2,8,5,5,0,0,1,4
837,1,-20,4,3,1,-20,4,3,0,-999,-999,0,1,10,4,2,0,0,1,4
838,1,-19,4,1,1,-18,4,2,0,-999,-999,0,0,11,4,2,0,0,1,4
839,1,-18,4,2,0,-20,4,1,0,-999,-999,0,2,8,4,5,0,0,1,4
840,1,-17,4,2,0,-22,4,2,0,-999,-999,0,2,8,5,6,0,0,1,4
841,1,-17,4,2,0,-22,4,2,0,10,3,2,2,8,5,5,0,0,1,4
842,1,-17,4,2,0,-23,4,2,0,9,3,2,2,8,5,5,0,0,1,4
843,1,-17,4,2,0,-22,4,2,0,9,3,5,2,8,5,4,0,0,1,4
844,1,-17,4,2,0,-22,4,2,1,6,4,5,0,10,4,2,0,0,1,4
845,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
846,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
847,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
848,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
849,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
850,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
851,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
852,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
853,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
854,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
855,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
856,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
857,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
858,0,-14,4,0,0,-999,-999,0,0,-999,-999,0,0,21,3,3,0,0,1,4
859,0,-14,4,0,0,-999,-999,0,0,-999,-999,0,2,11,4,5,0,0,1,4
860,0,-14,4,0,0,-999,-999,0,0,-999,-999,0,2,9,4,5,0,0,1,4
861,0,-14,4,2,0,-19,4,1,0,-999,-999,0,2,9,5,5,0,0,1,4
862,1,-16,4,2,1,-16,5,4,0,-999,-999,0,2,8,5,6,0,0,1,4
863,1,-16,5,4,0,-22,4,2,0,-999,-999,0,1,8,5,4,0,0,1,4
864,1,-16,4,3,0,-21,4,2,0,-999,-999,0,2,8,5,6,0,0,1,4
865,1,-17,4,4,0,-21,5,3,0,-999,-999,0,2,8,5,6,0,0,1,4
866,1,-18,4,2,0,-20,4,2,0,-999,-999,0,1,8,5,4,0,0,1,4
867,1,-18,4,3,1,-19,4,3,0,-999,-999,0,1,8,5,4,0,0,1,4
868,1,-18,4,3,1,-16,5,3,0,-999,-999,0,1,8,5,4,0,0,1,4
869,1,-18,4,2,1,-16,5,3,0,-999,-999,0,1,8,5,3,0,0,1,4
870,1,-18,4,3,1,-16,4,2,0,-999,-999,0,1,8,5,3,0,0,1,4
871,1,-18,4,2,1,-17,4,2,0,-999,-999,0,1,8,5,3,0,0,1,4
872,1,-19,4,2,1,-16,4,1,0,-999,-999,0,0,10,5,3,0,0,1,4
873,1,-19,4,1,1,-15,4,2,0,-999,-999,0,0,-999,-999,0,0,0,1,4
874,1,-18,4,1,1,-16,4,2,0,-999,-999,0,0,-999,-999,0,0,0,1,4
875,1,-18,4,2,1,-17,4,4,0,-999,-999,0,0,-999,-999,0,0,0,1,4
876,1,-19,4,4,1,-19,5,6,0,-999,-999,0,1,8,5,2,0,0,1,4
877,1,-20,5,6,1,-24,4,7,0,-999,-999,0,1,9,4,3,0,1,1,4
878,1,-20,5,6,1,-25,5,8,0,-999,-999,0,2,9,5,5,0,1,1,4
879,1,-21,5,8,2,-25,5,8,0,-999,-999,0,2,10,5,5,0,1,1,4
880,1,-21,4,8,2,-24,5,8,0,-999,-999,0,2,10,5,6,0,1,1,4
881,1,-21,4,7,2,-24,5,7,0,11,4,3,2,10,5,7,0,1,1,4
882,1,-21,4,7,2,-22,5,7,0,10,5,7,2,11,5,7,1,1,1,4
883,1,-22,4,6,2,-21,5,8,0,9,5,7,2,11,5,7,1,1,1,4
884,1,-22,4,5,2,-21,5,6,0,10,5,8,2,11,6,8,1,1,1,4
885,1,-22,4,6,2,-21,5,7,0,10,4,7,2,11,6,8,1,1,1,4
886,1,-22,4,6,2,-21,5,6,0,10,4,6,2,10,6,8,1,1,1,4
887,1,-22,4,6,2,-20,5,6,0,11,3,5,2,10,6,8,1,1,1,4
888,1,-22,4,6,1,-20,5,6,0,-999,-999,0,2,10,6,7,0,1,1,4
889,1,-21,4,6,1,-20,5,6,0,-999,-999,0,2,10,6,7,0,1,1,4
890,1,-21,4,6,1,-20,5,6,0,10,3,2,2,9,6,7,0,1,1,4
891,1,-21,4,4,1,-20,5,6,0,10,3,5,2,9,5,6,1,0,1,4
892,1,-21,4,4,1,-20,5,6,0,10,4,6,2,9,6,7,1,0,1,4
893,1,-22,4,4,1,-20,5,7,0,10,3,2,2,8,5,7,0,0,1,4
894,1,-22,4,3,1,-20,5,6,0,10,3,2,2,8,5,7,0,0,1,4
895,1,-22,4,3,1,-20,4,5,0,-999,-999,0,2,8,5,7,0,0,1,4
896,1,-22,4,3,1,-19,4,5,0,-999,-999,0,2,8,5,7,0,0,1,4
897,1,-21,4,3,1,-19,4,5,0,-999,-999,0,2,8,5,5,0,0,1,4
898,1,-20,4,2,1,-18,5,4,0,-999,-999,0,1,9,5,3,0,0,1,4
899,1,-20,4,1,1,-18,4,4,0,-999,-999,0,0,10,4,3,0,0,1,4
900,1,-19,4,1,1,-17,4,4,0,-999,-999,0,1,10,4,2,0,0,1,4
901,1,-18,4,1,1,-18,4,2,0,-999,-999,0,2,9,5,5,0,0,1,4
902,1,-18,4,1,0,-20,4,1,0,-999,-999,0,2,8,5,5,0,0,1,4
903,1,-18,4,2,0,-21,4,2,0,-999,-999,0,2,8,4,5,0,0,1,4
904,1,-18,4,1,0,-20,4,1,0,9,3,5,2,8,5,5,1,0,1,4
905,1,-17,4,1,0,-20,4,2,1,7,4,5,0,11,3,2,0,0,1,4
906,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
907,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
908,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
909,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
910,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
911,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
912,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
913,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
914,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
915,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
916,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
917,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
918,0,-14,4,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0,1,4
919,0,-13,4,0,0,-999,-999,0,0,-999,-999,0,2,11,4,5,0,0,1,4
920,0,-14,4,0,0,-999,-999,0,0,-999,-999,0,2,10,4,5,0,0,1,4
921,0,-15,4,3,0,-21,3,2,0,-999,-999,0,2,9,5,5,0,0,1,4
922,1,-16,5,2,1,-14,5,3,0,-999,-999,0,1,10,5,3,0,0,1,4
923,1,-17,5,4,1,-18,5,3,0,-999,-999,0,2,8,5,6,0,0,1,4
924,1,-17,5,3,1,-18,5,3,0,-999,-999,0,2,8,5,6,0,0,1,4
925,1,-18,5,3,1,-17,5,6,0,-999,-999,0,2,8,5,6,0,0,1,4
926,1,-18,5,3,1,-17,5,6,0,-999,-999,0,2,8,5,6,0,0,1,4
927,1,-18,4,2,1,-17,5,5,0,-999,-999,0,2,8,5,5,0,0,1,4
928,1,-19,4,3,1,-17,5,3,0,-999,-999,0,1,8,5,3,0,0,1,4
929,1,-19,5,3,1,-17,5,3,0,-999,-999,0,1,8,5,3,0,0,1,4
930,1,-19,4,3,1,-16,5,3,0,-999,-999,0,1,9,5,4,0,0,1,4
931,1,-18,4,3,1,-17,5,2,0,-999,-999,0,1,8,5,3,0,0,1,4
932,1,-18,4,2,1,-17,4,2,0,-999,-999,0,1,8,5,3,0,0,1,4
933,1,-19,4,2,1,-17,4,2,0,-999,-999,0,1,8,5,4,0,0,1,4
934,1,-19,4,2,1,-16,4,2,0,-999,-999,0,0,-999,-999,0,0,0,1,4
935,1,-18,4,2,1,-16,4,2,0,-999,-999,0,0,-999,-999,0,0,0,1,4
936,1,-18,4,2,1,-17,5,4,0,-999,-999,0,0,-999,-999,0,0,0,1,4
937,1,-19,5,6,2,-20,5,5,0,-999,-999,0,1,9,4,3,0,1,1,4
938,1,-20,5,8,2,-22,5,6,0,-999,-999,0,1,9,4,3,0,1,1,4
939,2,-20,5,8,2,-23,5,7,0,-999,-999,0,2,10,4,5,0,1,1,4
940,2,-21,5,8,2,-23,5,7,0,-999,-999,0,2,10,5,6,0,1,1,4
941,2,-21,5,7,2,-22,5,7,0,-999,-999,0,2,11,5,7,0,1,1,4
942,2,-21,4,7,2,-22,5,7,0,11,3,2,2,11,5,7,0,1,1,4
943,2,-21,4,7,2,-22,5,7,0,11,4,7,2,12,5,7,1,1,1,4
944,2,-22,4,7,2,-22,5,7,0,10,5,7,2,12,5,7,1,1,1,4
945,2,-22,4,7,2,-21,5,7,0,11,5,7,2,11,5,8,1,1,1,4
946,2,-22,4,7,2,-21,5,8,0,11,4,7,2,11,6,8,1,1,1,4
947,2,-22,5,7,2,-21,5,7,0,11,4,6,2,11,6,8,1,1,1,4
948,2,-23,5,6,2,-21,5,6,0,11,4,6,2,10,6,8,1,1,1,4
949,2,-22,5,6,1,-20,5,6,0,11,4,6,2,10,6,7,1,1,1,4
950,2,-22,5,6,1,-20,5,6,0,11,3,6,2,10,5,7,1,1,1,4
951,2,-22,5,6,1,-20,5,6,0,11,3,5,2,10,5,7,1,1,1,4
952,1,-22,4,6,1,-20,5,6,0,11,3,5,2,9,5,6,1,1,1,4
953,1,-22,4,6,1,-19,5,6,0,11,3,6,2,9,5,7,1,1,1,4
954,2,-22,4,6,1,-20,5,6,0,11,3,2,2,9,6,7,0,1,1,4
955,1,-23,4,6,1,-20,5,6,0,11,3,3,2,9,5,7,0,1,1,4
956,1,-22,4,5,1,-19,5,6,0,-999,-999,0,2,9,5,6,0,1,1,4
957,1,-22,4,5,1,-19,5,6,0,-999,-999,0,2,8,5,6,0,1,1,4
958,1,-21,4,5,1,-19,5,5,0,-999,-999,0,2,8,5,6,0,1,1,4
959,1,-21,4,5,1,-18,5,5,0,-999,-999,0,2,8,5,6,0,1,1,4
960,1,-21,4,4,1,-18,4,5,0,-999,-999,0,1,9,5,4,0,0,1,4
961,1,-20,4,1,1,-18,4,4,0,-999,-999,0,1,10,4,2,0,0,1,4
962,1,-19,4,1,1,-17,4,2,0,-999,-999,0,1,11,4,2,0,0,1,4
963,1,-19,4,2,1,-17,4,2,0,-999,-999,0,2,8,5,5,0,0,1,4
964,1,-18,4,1,1,-17,4,2,0,12,3,3,2,8,5,5,0,0,1,4
965,1,-18,4,0,1,-17,4,2,0,10,4,5,2,8,4,5,1,0,1,4
966,1,-18,4,0,1,-17,4,2,0,11,3,2,2,8,4,5,0,0,1,4
967,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
968,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
969,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
971,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
972,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
973,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
974,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
976,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
977,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
978,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
979,0,-13,4,0,0,-999,-999,0,0,-999,-999,0,1,12,4,3,0,0,1,4
980,0,-13,4,0,0,-999,-999,0,0,-999,-999,0,2,11,4,6,0,0,1,4
981,1,-14,5,0,0,-999,-999,0,0,-999,-999,0,2,10,5,5,0,0,1,4
982,1,-16,4,2,0,-17,4,1,0,-999,-999,0,2,10,5,6,0,0,1,4
983,1,-17,5,3,1,-18,5,2,0,-999,-999,0,2,9,5,6,0,0,1,4
984,1,-18,5,7,1,-20,5,4,0,-999,-999,0,2,9,5,6,0,0,1,4
985,1,-18,5,5,1,-17,5,6,0,-999,-999,0,2,8,5,6,0,1,1,4
986,2,-18,5,5,1,-17,5,5,0,-999,-999,0,2,8,5,5,0,1,1,4
987,1,-19,5,5,1,-17,5,5,0,-999,-999,0,2,8,5,6,0,1,1,4
988,1,-19,5,5,1,-17,5,5,0,-999,-999,0,2,8,5,6,0,1,1,4
989,1,-19,4,5,1,-17,5,3,0,-999,-999,0,1,8,5,5,0,0,1,4
990,2,-20,5,5,1,-18,5,3,0,-999,-999,0,1,8,5,4,0,0,1,4
991,1,-19,5,5,1,-17,5,3,0,-999,-999,0,1,8,5,4,0,0,1,4
992,1,-19,4,3,1,-18,5,3,0,-999,-999,0,1,8,5,3,0,0,1,4
993,1,-19,4,2,1,-18,5,3,0,-999,-999,0,1,8,5,3,0,0,1,4
994,1,-20,4,3,1,-17,4,2,0,-999,-999,0,2,8,5,6,0,0,1,4
995,1,-19,4,2,1,-16,4,4,0,-999,-999,0,0,13,4,2,0,0,1,4
996,1,-18,4,3,1,-17,4,4,0,-999,-999,0,0,-999,-999,0,0,0,1,4
997,2,-19,4,4,2,-18,5,4,0,-999,-999,0,0,-999,-999,0,0,0,1,4
998,2,-20,4,6,2,-20,5,6,0,-999,-999,0,1,9,4,3,0,1,1,4
999,2,-21,5,8,2,-21,5,7,0,-999,-999,0,2,10,4,5,0,1,1,4
1000,2,-21,5,8,2,-22,5,7,0,-999,-999,0,1,10,4,4,0,1,1,4
1001,2,-21,5,8,2,-22,5,7,0,-999,-999,0,2,11,4,6,0,1,1,4
1002,2,-21,5,7,2,-22,5,8,0,-999,-999,0,2,12,5,6,0,1,1,4
1003,2,-22,5,7,2,-22,5,8,0,13,3,3,2,12,5,6,0,1,1,4
1004,2,-22,5,7,2,-22,5,7,0,12,4,7,2,12,5,7,1,1,1,4
1005,2,-22,5,7,2,-22,5,7,0,12,4,7,2,12,5,7,1,1,1,4
1006,2,-22,5,7,2,-21,5,7,0,12,4,7,2,12,5,7,1,1,1,4
1007,2,-23,4,7,2,-21,5,8,0,12,4,7,2,11,5,8,1,1,1,4
1008,2,-23,5,7,2,-21,5,7,0,12,4,8,2,11,5,8,1,1,1,4
1009,2,-24,5,7,2,-21,5,7,0,12,4,7,2,11,5,8,1,1,1,4
1010,2,-23,5,6,2,-21,5,6,0,12,4,7,2,10,5,7,1,1,1,4
1011,2,-23,5,7,2,-20,5,6,0,12,4,6,2,11,5,7,1,1,1,4
1012,2,-23,5,6,1,-20,5,6,0,12,4,7,2,10,5,7,1,1,1,4
1013,1,-24,5,6,1,-20,5,5,0,12,4,6,2,10,5,7,1,1,1,4
1014,2,-23,5,6,1,-20,5,5,0,12,4,4,2,10,5,6,0,1,1,4
1015,2,-24,5,6,1,-19,5,5,0,12,4,4,2,10,5,7,0,1,1,4
1016,1,-23,5,6,1,-19,5,6,0,-999,-999,0,2,9,5,7,0,1,1,4
1017,2,-23,4,6,1,-19,5,5,0,-999,-999,0,2,9,5,6,0,1,1,4
1018,2,-23,4,6,1,-19,5,5,0,-999,-999,0,2,9,5,6,0,1,1,4
1019,2,-22,4,6,1,-19,5,6,0,-999,-999,0,2,9,5,6,0,1,1,4
1020,1,-22,4,6,1,-19,5,6,0,-999,-999,0,2,9,5,6,0,1,1,4
1021,1,-22,4,5,1,-18,5,6,0,-999,-999,0,2,9,5,6,0,1,1,4
1022,1,-21,4,2,1,-18,4,4,0,-999,-999,0,1,10,4,3,0,0,1,4
1023,1,-20,4,1,1,-18,5,4,0,-999,-999,0,1,11,4,2,0,0,1,4
1024,1,-20,4,1,1,-17,4,2,0,-999,-999,0,1,10,4,3,0,0,1,4
1025,1,-19,4,1,1,-17,4,2,0,-999,-999,0,2,9,5,5,0,0,1,4
1026,1,-19,4,1,1,-17,4,1,0,13,3,3,2,9,4,5,0,0,1,4
1027,1,-18,4,2,1,-17,4,1,0,13,3,3,2,9,4,5,0,0,1,4
1028,1,-18,4,1,1,-17,4,1,0,11,3,6,1,11,4,2,0,0,1,4
1029,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1030,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1031,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1032,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1033,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1034,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
