X,Y,OBJECTID,Name,Acres,Sq_Miles,County20,County10,Pop_wHealth_Insurance,Pct_Pop_wHealth_Ins,Pop_wPriv_Health_Ins,Pct_Pop_wPriv_Health_Ins,Population_with_public_coverage,Pct_Pop_with_public_coverage,Pop_wNo_Health_Ins,Pct_Pop_wNo_Health_Ins,Pop_u18_wNo_Health_Ins,Pct_Pop_u18_wNo_Health_Ins,Pop_18to64_Employed,Pop_18to64_Empl_wNo_Health_Ins,Pct_Pop_18to64_Emp_wNo_Hlth_Ins,Pop_18to64_Unemployed,Pop_18to64_Unemp_wNo_Health_Ins,Pct_Pop_18to64_Unemp_No_HlthIns,Pop_18to64_Not_in_Labor_Force,Pop_18to64_Not_LabFor_NoHlthIns,PctPop_18to64_NotLFor_NoHlthIns,GlobalID,last_edited_date
-82.809289956652009,32.982667907084753,305,Sandersville,8222.3203125,12.84739971, , ,4676,83.7,3100,55.5,2072,37.1,908,16.3,70,4.4,1969,359,18.2,261,187,71.6,1165,292,25.1,{D95152D5-52FD-4F36-ADEE-7FC6045D1189},
-82.666071755242626,32.906925700779794,306,Riddleville,502.14300537,0.78459901, , ,42,60,36,51.4,7,10,28,40,3,30,29,11,37.9,8,3,37.5,22,11,50,{CD2CE887-6963-40E9-9A8D-4E26CFCDF757},
-82.957679100276195,32.853458768045506,307,Oconee,830.81201172,1.29814005, , ,250,90.9,185,67.3,108,39.3,25,9.1,0,0,84,8,9.5,6,0,0,66,17,25.8,{2B3AC623-6510-4742-B4B9-A35D88FA5BF2},
-82.725837267601122,32.826328914590121,308,Harrison,1131.10998535,1.76735997, , ,299,74,147,36.4,185,45.8,105,26,13,13.1,109,41,37.6,26,20,76.9,94,31,33,{C33E1D61-97F8-4F25-80A7-3FE619B35577},
-82.967849699072261,33.017650169309476,309,Deepstep,565.97802734,0.88433999, , ,128,83.7,113,73.9,48,31.4,25,16.3,3,15,54,9,16.7,7,6,85.7,26,7,26.9,{9AEEEC09-79D8-49D9-BE01-C467DC1A8126},
-82.603265043305043,32.982513568205889,310,Davisboro,1955.81005859,3.05594993, , ,496,65.5,294,38.8,240,31.7,261,34.5,0,0,203,55,27.1,32,21,65.6,300,185,61.7,{AACADDDA-8416-400D-9DE6-CE1BE8D7A0E6},
-83.20000918146556,31.989083887274052,311,Rhine,2010.47998047,3.14137006, , ,451,81.7,285,51.6,284,51.4,101,18.3,3,2.3,155,46,29.7,13,1,7.7,126,51,40.5,{5A41D376-C67B-422D-BBCC-55D814F27E89},
-83.175985130858436,32.195241647535354,312,Eastman,3498.60009766,5.4665699, , ,4370,83.4,2751,52.5,2018,38.5,872,16.6,87,6.6,1832,438,23.9,195,62,31.8,1151,285,24.8,{38CB5C60-1387-42B1-81DF-B07F72ECC20D},
-83.1549160473092,32.394521729258472,313,Chester,559.63897705,0.87443602, , ,225,65.8,100,29.2,147,43,117,34.2,18,19.8,101,48,47.5,23,17,73.9,91,34,37.4,{A792655B-9105-43BD-A3A5-4498FFA908BB},
-83.064554395675799,32.105908494724616,314,Chauncey,1104.81994629,1.72627997, , ,317,86.1,172,46.7,153,41.6,51,13.9,8,8.2,145,20,13.8,4,0,0,84,23,27.4,{F5C314CB-EE5E-46BD-9C13-ABD83F211A13},
-82.794955161326726,33.560123612066569,315,Sharon,501.03900146,0.78287399, , ,63,81.8,32,41.6,40,51.9,14,18.2,0,0,22,9,40.9,3,0,0,29,5,17.2,{0E42C13C-2590-4450-9286-0801A6CD4269},
-82.896550532784175,33.554538206531319,316,Crawfordville,2007.52001953,3.13673997, , ,471,79.3,268,45.1,295,49.7,123,20.7,11,9,198,57,28.8,27,11,40.7,143,44,30.8,{AE5FC914-1246-48DA-A7DA-4358BAB935A3},
-84.431207470519695,30.875637343896209,317,Climax,510.81900024,0.798154, , ,148,74.7,91,46,95,48,50,25.3,4,16,74,23,31.1,5,5,100,35,18,51.4,{D60B6BBD-94D6-493E-A729-79A1816DE9EB},
-84.737949092116338,30.978447895141567,318,Brinson,1305.93005371,2.04051995, , ,233,72.4,120,37.3,137,42.5,89,27.6,12,18.2,78,11,14.1,25,22,88,115,39,33.9,{BE63E3AC-7DE0-4A0F-B7E1-D2CB253D0533},
-84.572161394970493,30.90455047689457,319,Bainbridge,12852.29980469,20.08169937, , ,9348,79,5348,45.2,5220,44.1,2481,21,232,7.5,3881,1135,29.2,531,386,72.7,2384,660,27.7,{C9CB01BB-8A2E-48C9-B1BD-ACDF3BD346E3},
-84.483889892957222,30.749495913765163,320,Attapulgus,509.50900269,0.79610801, , ,439,80.6,195,35.8,266,48.8,106,19.4,12,8.2,170,44,25.9,6,2,33.3,124,48,38.7,{C6BAD11A-B4F5-4CA0-A262-34161D889508},
-83.97955730262936,34.530283461616364,321,Dahlonega,5531.00976563,8.64220047, , ,4459,79.9,3971,71.2,1173,21,1119,20.1,64,11.2,2599,944,36.3,107,63,58.9,1313,48,3.7,{D306F227-9012-4FAA-8B29-889C193FBC7F},
-81.774749552324892,32.440485991067725,322,Statesboro,8879.5,13.87419987, , ,24020,81.9,19085,65.1,6020,20.5,5294,18.1,349,8.4,11512,2831,24.6,1499,422,28.2,10263,1645,16,{C21B4C9F-C5D7-40AC-9224-C5FB775599BF},
-85.122417280643688,34.914785074277283,323,Ringgold,3042.2199707,4.75346994, , ,3196,87.6,2789,76.5,786,21.6,451,12.4,31,3.2,1679,268,16,62,19,30.6,431,133,30.9,{66E24021-5126-4C27-AAFC-4A499670B537},
-81.88480677552144,32.365942713266925,324,Register,500.12399292,0.78144401, , ,87,85.3,64,62.7,36,35.3,15,14.7,2,14.3,36,3,8.3,7,3,42.9,14,7,50,{C0447FD9-A7FC-4409-B9FC-8D61E18FC5B2},
-81.929500699062501,32.538823806606437,325,Portal,1394.43994141,2.17880988, , ,518,66.6,338,43.4,262,33.7,260,33.4,82,34.2,236,83,35.2,36,15,41.7,154,80,51.9,{FEB0C592-2F67-44DA-B6FC-E03F6DFE23A3},
-81.666798262091106,32.389693236878628,326,Brooklet,2155.2800293,3.36763, , ,1382,87,1108,69.8,410,25.8,206,13,4,1,663,137,20.7,83,54,65.1,224,11,4.9,{6D632F45-EA89-4A5D-87FD-91BB69EA98A7},
-81.942324347078028,32.807110719486431,327,Millen,2308.36010742,3.60682011, , ,2385,81.1,1287,43.8,1276,43.4,556,18.9,0,0,909,351,38.6,83,47,56.6,412,158,38.3,{3C7FF516-FD2B-48F5-81CD-CC5FF4D96987},
-82.970554646397048,33.276676967672188,328,Sparta,1170.22998047,1.82849002, , ,1162,83.7,832,59.9,535,38.5,227,16.3,39,13.4,440,67,15.2,95,65,68.4,307,56,18.2,{91BBEDE7-B335-46AB-9756-B56DE761A272},
-84.176329447170801,31.57761471701113,329,Albany,35760.6015625,55.87590027, , ,59031,78.4,34382,45.6,32336,42.9,16305,21.6,1167,5.8,26032,7114,27.3,6297,3589,57,14044,4402,31.3,{40295FD5-4A7F-4BF7-BCA6-34337E760836},
-84.142332394429502,32.913330925959194,330,Yatesville,560.75598145,0.87618101, , ,400,90.9,327,74.3,149,33.9,40,9.1,1,1.2,194,28,14.4,13,3,23.1,47,8,17,{DF10AF50-BFC5-449E-9CBC-5CD75D22A649},
-84.327135396262634,32.890808065768496,331,Thomaston,6231.41992188,9.73659039, , ,7632,86.9,3934,44.8,4648,52.9,1153,13.1,54,2.4,2782,510,18.3,572,288,50.3,1678,301,17.9,{147B65A1-6183-47BC-A0A6-FB57514F47EC},
-84.877041778565925,32.509966638217925,332,Columbus,141431,220.98599243, , ,154277,83.6,115052,62.4,62553,33.9,30169,16.4,2567,5.2,73666,15391,20.9,8995,4960,55.1,30529,7117,23.3,{3500B14F-0DBC-464A-AB33-2D1D824FCC16},
-85.052938304785798,31.623915524137221,333,Fort Gaines,4928.22998047,7.70035982, , ,859,80.4,251,23.5,671,62.8,209,19.6,42,9.9,210,78,37.1,98,45,45.9,193,44,22.8,{AE6A6E89-5803-44FA-B483-8DE540F294C9},
-84.86912311979664,31.519823385816839,334,Bluffton,1029.0300293,1.60785997, , ,80,76.9,56,53.8,32,30.8,24,23.1,0,0,56,17,30.4,3,3,100,8,4,50,{E4645320-D8C9-4F12-BA81-08C7980F1F94},
-84.517815264071942,32.318722980376052,335,Buena Vista,2107.26000977,3.29259992, , ,1549,68.3,877,38.7,936,41.3,718,31.7,56,11.2,807,393,48.7,199,77,38.7,507,192,37.9,{CAD98595-ECDA-4F80-B436-F81EC0779759},
-84.662569011552861,32.088536619214281,336,Richland,2076.4699707,3.24447989, , ,1448,72,718,35.7,914,45.5,563,28,32,7.7,569,149,26.2,165,86,52.1,599,296,49.4,{D8C81280-4521-46E5-80A5-36E0B0FFF7DF},
-84.798034794018591,32.048768868907445,337,Lumpkin,1023.63000488,1.59941995, , ,819,67.4,514,42.3,421,34.6,397,32.6,12,5.7,460,149,32.4,147,120,81.6,207,116,56,{CE18F49C-3FAE-428A-BF4C-10C2EDDFA41A},
-85.097996698271459,33.279240898375107,338,Franklin,2229.54003906,3.48364997, , ,569,70.3,304,37.6,343,42.4,240,29.7,16,11.3,280,103,36.8,80,61,76.2,174,60,34.5,{4583856F-8AC0-4D3B-B170-81E8F5497D7A},
-85.259602506362953,33.407015741753106,339,Ephesus,1932.61999512,3.01972008, , ,445,84.1,280,52.9,202,38.2,84,15.9,6,3.8,179,34,19,18,13,72.2,100,31,31,{0E29A163-D145-4A57-AF35-4FBECE2412B7},
-85.103726013611379,33.368904273132799,340,Centralhatchee,2096.98999023,3.27654004, , ,355,77.9,238,52.2,166,36.4,101,22.1,18,12.6,162,39,24.1,22,21,95.5,72,23,31.9,{D751C753-DD5F-45C5-A5BC-23ADB5693885},
-83.920628634194287,31.829795874213445,341,Warwick,519.65301514,0.811957, , ,368,85.6,194,45.1,204,47.4,62,14.4,0,0,174,26,14.9,28,17,60.7,91,19,20.9,{9FC123EC-BC49-4055-BC2E-698CF4A79CCD},
-83.835609965889134,31.530398173714492,342,Sylvester,3973.57006836,6.20870018, , ,4385,72.8,2231,37,2542,42.2,1642,27.2,138,7.8,2243,840,37.4,399,268,67.2,872,396,45.4,{B83B913E-C853-4B2C-B96D-8AA34D7354D2},
-83.735925507464884,31.509891142599596,343,Sumner,1157.19995117,1.80813003, , ,290,63.3,156,34.1,160,34.9,168,36.7,40,33.3,136,65,47.8,31,13,41.9,80,50,62.5,{E4525740-FD8E-4926-A779-88C9BEB2973F},
-83.789823604056636,31.514512353051597,344,Poulan,1070.77001953,1.67307997, , ,964,82,538,45.8,570,48.5,211,18,15,5.9,418,72,17.2,50,16,32,268,108,40.3,{3A5C2360-9559-4B92-BEB5-5300C0FD74A4},
-83.082641194211249,32.82237933260042,345,Toomsboro,1191.57995605,1.86185002, , ,208,81.9,145,57.1,103,40.6,46,18.1,0,0,93,16,17.2,11,8,72.7,65,22,33.8,{0CF73150-5112-433B-BFCD-1BAD723C4FA4},
-83.201097502306666,32.846576362776233,346,McIntyre,3434.93994141,5.36709976, , ,666,74.6,311,34.8,498,55.8,227,25.4,41,19.5,164,76,46.3,33,11,33.3,286,99,34.6,{EDD4591B-5380-4869-A6C8-927371D54709},
-83.29832880267675,32.909055615939344,347,Ivey,1901,2.97030997, , ,802,84.7,626,66.1,302,31.9,145,15.3,19,7.1,347,61,17.6,21,6,28.6,149,59,39.6,{F3E03455-4E3D-4AE5-9110-BB3F3D5F53EC},
-82.671172695618893,32.180539754394239,348,Glenwood,2023.43005371,3.16160989, , ,425,75.4,166,29.4,287,50.9,139,24.6,4,3.3,180,84,46.7,10,1,10,146,46,31.5,{ED8FD1BE-8261-436F-93C9-A78C5513A336},
-82.779754605181509,32.146945809507578,349,Alamo,1288.93005371,2.01395011, , ,475,80.5,281,47.6,230,39,115,19.5,18,11.5,210,38,18.1,11,10,90.9,115,49,42.6,{98DEBC96-BDCA-4A08-B7BA-16C82339560C},
-83.173699831837396,32.810763827433924,350,Irwinton,2012.80004883,3.14499998, , ,467,69.5,362,53.9,187,27.8,205,30.5,25,19.4,211,75,35.5,10,10,100,222,95,42.8,{7EC0FF02-EF1A-4673-A606-5C7A1E412EC3},
-83.334927669055801,32.886644683867651,351,Gordon,3481.72998047,5.44019985, , ,1721,80.7,1189,55.7,767,36,412,19.3,25,5.2,766,206,26.9,46,24,52.2,537,155,28.9,{13342E7A-F585-4334-A00F-A016F241F051},
-81.431432667204916,31.356781302994996,352,Darien,15406.29980469,24.07229996, , ,2646,76.4,1191,34.4,1793,51.7,819,23.6,32,3.4,1101,418,38,157,151,96.2,684,218,31.9,{0ABEF4D6-4446-46AC-9D1B-C282096041E4},
-84.03844519754395,33.322810770202729,353,Jenkinsburg,796.08099365,1.24388003, , ,307,81.6,214,56.9,120,31.9,69,18.4,9,7.6,178,47,26.4,16,7,43.8,26,6,23.1,{EDBA1D27-54AC-4629-8371-BE3FBDFD7EA0},
-83.967980274254785,33.291267072817348,354,Jackson,4005.16992188,6.25808001, , ,3625,78,2489,53.6,1484,31.9,1021,22,39,2.7,1762,561,31.8,300,232,77.3,767,189,24.6,{C32EA3C3-14B3-47CD-B2C3-0DA813CF2213},
-83.902909605363121,33.252413096317895,355,Flovilla,1253.04003906,1.95788002, , ,512,79.1,307,47.4,249,38.5,135,20.9,35,18.6,217,51,23.5,48,38,79.2,109,11,10.1,{2D9570CD-E03F-41BE-8859-62E3664E8455},
-83.588097287838764,33.400797440503773,356,Shady Dale,563.11602783,0.87986898, , ,155,71.4,78,35.9,97,44.7,62,28.6,0,0,100,48,48,6,0,0,44,14,31.8,{5BF22607-5CB4-4009-BBBC-C5F811FCE335},
-83.686131845887047,33.307495810604713,357,Monticello,2073.81005859,3.24031997, , ,2171,84.7,1261,49.2,1141,44.5,391,15.3,5,0.6,930,200,21.5,217,104,47.9,369,82,22.2,{571060FD-29DC-4691-ADE9-FCC0D9AD275E},
-84.062325673152571,32.293465166090776,358,Oglethorpe,1306.06005859,2.04071999, , ,1132,80.9,493,35.2,769,54.9,268,19.1,7,2.5,471,109,23.1,81,38,46.9,356,108,30.3,{09E258E8-BCF1-4C46-91B0-B72ECD14A8D8},
-84.458198176649191,33.29251490896133,359,Brooks,2867.5300293,4.48051023,yes,yes,527,87.8,468,78,127,21.2,73,12.2,28,16.8,255,22,8.6,31,10,32.3,78,7,9,{8C3932EF-FD3C-474B-A3AC-14AC20FA5DBA},
-84.274629254775107,33.241887249789308,360,Griffin,8990.04003906,14.0468998,yes, ,18868,81.3,11351,48.9,9618,41.4,4348,18.7,390,6.2,7557,1667,22.1,1387,772,55.7,5022,1470,29.3,{08F47C3A-11AB-4618-B44D-551060FBA25E},
-83.831614914194319,34.015113404826046,361,Auburn,4220.52978516,6.59458017,yes, ,5699,77.1,4342,58.8,1844,25,1689,22.9,111,6.1,3528,924,26.2,300,182,60.7,1183,472,39.9,{064E945D-697C-4E8D-B284-69637005EF5D},
-84.024613120857751,32.299656068361948,362,Montezuma,2962.23999023,4.62849998, , ,2531,77.6,1688,51.7,1214,37.2,732,22.4,63,8.7,1034,197,19.1,355,167,47,784,305,38.9,{CE89251B-430D-4C31-8859-DA069CC41575},
-83.940712959457585,32.456433476500216,363,Marshallville,2019.82995605,3.15598011, , ,1167,84.1,748,53.9,584,42.1,220,15.9,12,4.1,490,69,14.1,72,61,84.7,318,78,24.5,{D5D9D40D-4FF1-4711-827C-A8D73FC5CBF1},
-84.737758639653677,32.683686329620755,364,Waverly Hall,2148.40991211,3.35688996, , ,794,84.9,651,69.6,253,27.1,141,15.1,12,9.7,429,34,7.9,106,81,76.4,128,14,10.9,{9DCAECF7-CC20-45F7-A53A-D9D2080A0242},
-84.698964348685379,32.811987181875281,365,Shiloh,1454.83996582,2.27319002, , ,574,87.5,466,71,167,25.5,82,12.5,30,15,276,33,12,30,1,3.3,83,18,21.7,{B6B575E4-3209-4E96-9404-EF1BEE19ABC7},
-84.354052318216333,33.521113192777307,366,Jonesboro,1621.29003906,2.53326011,yes,yes,2612,81.9,1659,52,1258,39.4,579,18.1,107,11.7,1154,237,20.5,244,104,42.6,533,131,24.6,{B4F2B75F-6D93-48F7-A082-78AABBC4AA0E},
-84.876043377309429,32.764521226630521,367,Hamilton,2116.2199707,3.30659008, , ,638,84.1,413,54.4,281,37,121,15.9,4,1.6,308,61,19.8,58,42,72.4,91,14,15.4,{0121E07C-0EBF-4518-8F20-12467A70FBFA},
-84.189410340729424,32.372613947668825,368,Ideal,739.11602783,1.15487003, , ,359,78.7,141,30.9,244,53.5,97,21.3,23,13.8,125,25,20,28,20,71.4,76,29,38.2,{07976101-E7F2-499E-AE6C-34748F77FEAC},
-82.599417431788552,31.865099567937381,369,Hazlehurst,3078.33007813,4.80987978, , ,3058,73.8,1832,44.2,1802,43.5,1083,26.2,238,21.6,1451,479,33,192,150,78.1,709,216,30.5,{D83DF0E3-C895-48DC-BC12-5DF79948D435},
-82.696763321764479,31.722142661943003,370,Denton,986.80999756,1.54189003, , ,235,82.7,140,49.3,116,40.8,49,17.3,12,17.9,95,14,14.7,13,12,92.3,77,11,14.3,{1C24186A-36E6-4B6C-9309-F4B47A67766F},
-83.325805292279583,34.580725398220295,371,Toccoa,6125.14990234,9.57054996, , ,6736,81.2,4683,56.5,3055,36.8,1555,18.8,252,12.2,2948,694,23.5,556,264,47.5,1416,345,24.4,{EEE555FF-7487-4D5E-BB0B-7EE963EAE4E8},
-83.19670344113122,34.502691425234076,372,Avalon,1131.32995605,1.76769996, , ,125,65.8,95,50,66,34.7,65,34.2,5,20.8,81,31,38.3,16,10,62.5,30,19,63.3,{80847B38-270C-4931-8158-DC1EF7AAEE34},
-83.650897015232928,31.472031487452693,373,Ty Ty,511.16799927,0.79869998, , ,631,64,348,35.3,369,37.4,355,36,48,16.8,362,148,40.9,34,26,76.5,209,133,63.6,{9B571613-1511-4FD0-95A7-01031161A578},
-83.52051065697421,31.462496623187395,374,Tifton,8179.62988281,12.78069973, , ,12318,75.9,7716,47.6,6112,37.7,3903,24.1,554,14,5444,1685,31,587,288,49.1,4335,1329,30.7,{8D5B9D85-2150-4DD5-A13C-80D2BDEF2DFC},
-83.594943831289584,31.338904048665572,375,Omega,1154.68994141,1.80420005, , ,784,58.2,234,17.4,586,43.5,562,41.8,106,24.4,319,135,42.3,66,39,59.1,365,282,77.3,{4680F90C-908C-4496-8F42-BA1C85A45A0A},
-83.805463502884365,31.178138361454732,376,Riverside,135.48100281,0.211689, , ,17,100,17,100,5,29.4,0,0,0,,11,0,0,0,0,,1,0,0,{3FA52D35-4244-44D7-A856-7DFD1CD5FF9A},
-83.684277279975262,31.269215438971571,377,Norman Park,2005.93994141,3.13427997, , ,932,68.4,553,40.6,466,34.2,431,31.6,75,19.6,491,168,34.2,70,42,60,268,135,50.4,{8E7A5765-13BE-4E78-B5CC-F32C4C5A2164},
-83.770369519311402,31.159445929756131,378,Moultrie,10578.5,16.52890015, , ,9983,72.2,4725,34.2,6503,47,3842,27.8,368,8.6,4533,1965,43.3,490,295,60.2,2676,1150,43,{38267511-3A7E-496B-B592-729D488B0248},
-83.877042379475867,31.19889406730535,379,Funston,744.90600586,1.16392004, , ,509,68.5,231,31.1,314,42.3,234,31.5,51,17.6,273,104,38.1,20,10,50,99,67,67.7,{3421BCB7-1DD7-46AD-86F8-00DF3F781DED},
-83.587625366325597,31.175978411827725,380,Ellenton,508.74301147,0.79491001, , ,89,69,28,21.7,72,55.8,40,31,3,15,30,15,50,0,0,,33,22,66.7,{4893125F-999E-4967-A572-4994DF659F57},
-83.916962751793065,31.321842187306018,381,Doerun,810.19500732,1.26593006, , ,621,78.2,374,47.1,302,38,173,21.8,27,10.8,265,74,27.9,27,20,74.1,135,52,38.5,{00061B9E-A0A4-4962-8A3A-63429D4CB503},
-83.623883793770375,31.067855309549508,382,Berlin,473.26998901,0.73948401, , ,470,83.2,246,43.5,288,51,95,16.8,2,1.7,146,60,41.1,45,7,15.6,148,26,17.6,{B3EA6C2E-80E6-4876-8D56-7DFF3CE67DFC},
-82.49929287643846,33.466661230260577,383,Thomson,2820.69995117,4.40734005, , ,4892,74.6,2556,39,2985,45.5,1666,25.4,441,19.4,1979,751,37.9,302,156,51.7,1141,318,27.9,{81321E95-FE35-437B-872B-600A3D26BE2B},
-82.385223413321214,33.41488399224999,384,Dearing,527.69396973,0.82452101, , ,467,78.2,307,51.4,222,37.2,130,21.8,14,9.1,221,63,28.5,28,19,67.9,128,34,26.6,{A3D252C1-9645-4A09-8B76-469FCDD04A99},
-82.594449964503383,32.378201814252037,385,Soperton,2857.01000977,4.46407986, , ,2216,82.9,1165,43.6,1359,50.8,458,17.1,26,3.3,836,271,32.4,89,45,50.6,472,116,24.6,{F506D4A3-6F3F-4D59-AF95-D80B3DF45C2D},
-85.187361085628126,34.26708628162136,386,Rome,20247.69921875,31.63699913, , ,27463,78.8,17139,49.2,13747,39.5,7379,21.2,658,7.3,12847,3664,28.5,2073,1293,62.4,5887,1700,28.9,{4A0B75F1-83BB-42E1-B22E-3370A6371F3B},
-85.339081026839622,34.10644390915563,387,Cave Spring,2601.57006836,4.06494999, , ,1106,86.7,755,59.2,487,38.2,169,13.3,0,0,416,56,13.5,83,40,48.2,238,73,30.7,{F9CF81B9-9DAE-4DFB-9A8E-5CB9020A9D07},
-83.388639274569982,33.325766024432355,388,Eatonton,13190.40039063,20.60989952, , ,4725,74.6,2479,39.1,2919,46.1,1610,25.4,72,4.3,2709,1091,40.3,257,115,44.7,982,320,32.6,{D5C681B6-6DA6-4CD9-AE9D-C7C53C2E0ACD},
-84.347768773680457,31.71992211673842,389,Sasser,499.69500732,0.78077298, , ,304,81.5,191,51.2,151,40.5,69,18.5,6,4.9,108,22,20.4,23,20,87,62,21,33.9,{E536DBF5-BFCB-4967-AC8D-5079DB68738A},
-84.511760468524741,31.894388975751045,390,Parrott,498.20800781,0.77845103, , ,153,82.3,98,52.7,92,49.5,33,17.7,6,17.1,58,21,36.2,8,0,0,21,6,28.6,{B0AE6A32-BD99-4E19-A209-26526177BFF0},
-84.443669889701056,31.77214755957549,391,Dawson,2401.5,3.75234008, , ,3074,73,1191,28.3,2186,51.9,1138,27,57,4.3,1245,465,37.3,441,318,72.1,756,298,39.4,{420D2427-C5D8-4523-AA2A-01F9D8232D6B},
-84.364336400750688,31.830551408248869,392,Bronwood,505.75799561,0.79024702, , ,269,89.1,91,30.1,200,66.2,33,10.9,0,0,64,18,28.1,14,2,14.3,55,13,23.6,{08211A29-B1C9-43D9-A64C-DAEBAB9C814F},
-82.124412376479128,32.087060478187617,393,Reidsville,4926.08984375,7.69701004, , ,1958,77.6,1189,47.1,1041,41.3,565,22.4,132,18.5,854,185,21.7,123,88,71.5,496,160,32.3,{CFF028A8-1584-4130-8298-4FD596C77107},
-82.019956399307532,32.160354942560744,394,Manassas,497.04098511,0.776627, , ,97,95.1,87,85.3,24,23.5,5,4.9,4,12.9,41,1,2.4,0,0,,20,0,0,{5E23AC30-8ABC-4476-8C79-6E2088AE0E7D},
-81.930345769149781,31.939484145324574,395,Glennville,4241.93017578,6.62801981, , ,2868,82.4,2368,68.1,953,27.4,611,17.6,117,13.6,1376,286,20.8,72,41,56.9,742,167,22.5,{E2BC030C-0FF3-4D08-9ED9-F2BC17CDF6ED},
-82.110297375074992,32.179367540411775,396,Collins,662.02502441,1.03441, , ,508,79,195,30.3,355,55.2,135,21,13,5.4,152,60,39.5,47,28,59.6,146,34,23.3,{C7A75572-76D8-4563-A1BF-EA719EBAF2D5},
-84.01042833677883,32.719614722945515,397,Roberta,963.56500244,1.50557005, , ,628,80.8,345,44.4,353,45.4,149,19.2,23,13.1,304,99,32.6,65,16,24.6,95,11,11.6,{7CE42B74-D83A-4A9C-AEDE-B1097B33E54F},
-81.745696937729051,31.709640328670424,398,Ludowici,1498.73999023,2.34177995, , ,1689,74,1294,56.7,586,25.7,594,26,72,11.6,718,282,39.3,238,161,67.6,483,79,16.4,{21F96A16-5786-4DF2-9D1D-4CB3A18493F7},
-82.138760691531573,32.280613598666072,399,Cobbtown,435.37399292,0.68027198, , ,286,85.4,216,64.5,141,42.1,49,14.6,2,2.7,126,28,22.2,8,4,50,65,15,23.1,{375D711A-B62C-487E-8B6F-315065F60176},
-82.928797513647623,34.350196430164075,400,Hartwell,3268.62011719,5.10722017, , ,3521,82,2637,61.4,1482,34.5,773,18,81,8.6,1509,312,20.7,88,45,51.1,784,335,42.7,{191A3497-CEFC-48CE-A34E-8A4D08109278},
-83.083141629534452,34.372698311084797,401,Bowersville,1984.75,3.10117006, , ,350,85.8,257,63,126,30.9,58,14.2,11,12.9,185,27,14.6,12,9,75,67,11,16.4,{61B384D2-4F64-4D39-B55A-72B48C9A62E5},
-84.787097419897691,32.346955401843402,402,Cusseta-Chattahoochee County,160727,251.13600159, , ,6520,88.2,5818,78.7,1141,15.4,870,11.8,81,2.7,2106,326,15.5,462,178,38.5,1406,285,20.3,{C3DDBF13-BB43-46DF-9D38-681CCE953164},
-82.508021451255416,32.037094381655074,403,Uvalda,1220,1.90626001, , ,439,74.4,193,32.7,293,49.7,151,25.6,19,10.7,163,68,41.7,17,17,100,116,47,40.5,{94342FC1-3797-422E-9D49-9996E70E4DE0},
-82.559555849812057,32.31872184821605,404,Tarrytown,554.07202148,0.86573702, , ,88,97.8,65,72.2,48,53.3,2,2.2,0,0,31,2,6.5,3,0,0,17,0,0,{6FAA6272-0994-4109-84E2-7BAAA53812F3},
-82.595236205663099,32.183118661144491,405,Mount Vernon,2636.76000977,4.1199398, , ,1652,74.9,1066,48.3,768,34.8,555,25.1,112,24.6,783,223,28.5,53,40,75.5,600,180,30,{B806BD99-EB75-4DEC-86BF-0F458FB97322},
-82.466988425823459,32.216375958840501,406,Higgston,2020.18994141,3.15654993, , ,298,75.1,206,51.9,135,34,99,24.9,19,18.6,176,40,22.7,15,13,86.7,56,27,48.2,{6EDEC13B-2301-4D41-BC41-484DEAC6FC79},
-82.478928448592882,32.080975299746939,407,Alston,1840.33996582,2.87554002, , ,123,78.3,105,66.9,43,27.4,34,21.7,12,38.7,62,5,8.1,1,0,0,32,17,53.1,{480E04D1-A237-46A2-A7DB-5A88EF71DB20},
-82.569005472126548,32.188222740777164,408,Ailey,1302.13000488,2.03456998, , ,487,81.8,395,66.4,179,30.1,108,18.2,9,8.8,201,51,25.4,19,16,84.2,174,32,18.4,{394E2FC0-F9F6-4E9A-903B-9E37FA8B5881},
-84.342384105827563,33.094432392343577,409,Zebulon,2908.88989258,4.54513979, , ,1186,81,809,55.2,517,35.3,279,19,15,3.7,481,158,32.8,67,51,76.1,279,55,19.7,{EDAD491E-EB61-42E8-8877-6F6606713B1E},
-84.362619117741346,33.181092050854382,410,Williamson,382.35501099,0.59742898, , ,273,62.6,142,32.6,175,40.1,163,37.4,27,24.1,162,85,52.5,58,39,67.2,38,8,21.1,{0EDC2C79-25AB-43DE-90F7-CD17478B79EB},
-84.500143575686906,33.011875914501523,411,Molena,1114.13000488,1.74083996, , ,311,71.7,172,39.6,197,45.4,123,28.3,30,24,120,33,27.5,45,38,84.4,80,22,27.5,{561147D7-14CE-49AD-BCE0-724F3A66E8C0},
-84.308368931059292,33.050896554911276,412,Meansville,337.6499939,0.52757698, , ,140,84.3,91,54.8,69,41.6,26,15.7,0,0,68,22,32.4,11,4,36.4,26,0,0,{E4B3CF6F-2FFC-4E44-ACDB-F0D187386C67},
-84.438406896484608,33.091772908672269,413,Concord,530.12902832,0.82832599, , ,287,82.2,190,54.4,136,39,62,17.8,23,21.9,119,25,21,13,5,38.5,52,9,17.3,{79A9EC0F-C5FD-4FB8-8E97-0AA91805767B},
