OBJECTID,MTAZ10,CTAZ10,TRACT10,TAD10,SD10,FIPS,COUNTY,ACRES,GlobalID,last_edited_date
4184,4184,13057058,13057091101,13057005,18,13057,Cherokee,1858.336476,{583F0D61-6AF1-453F-A74E-1E7C9525AAEC},
4185,4185,13057059,13057091101,13057005,18,13057,Cherokee,834.37112,{DEF2D097-DEA3-441F-95D1-6C8E528C45E2},
4186,4186,13057076,13057091006,13057005,18,13057,Cherokee,517.209017,{C3BAE19F-72FC-4E59-87FC-B69FB30B857D},
4187,4187,13057077,13057091006,13057005,18,13057,Cherokee,671.765255,{1D7FAD93-5FA9-4830-B5D1-69340BC0C339},
4188,4188,13057075,13057091005,13057005,18,13057,Cherokee,418.8809,{11F28F74-AD1A-4251-91E8-BBEB0A9EDBC4},
4189,4189,13057074,13057091005,13057005,18,13057,Cherokee,639.970973,{5922B42F-7FD1-4A7C-B2DC-A8698982F34A},
4190,4190,13057073,13057091005,13057005,18,13057,Cherokee,499.656139,{29450272-1257-4BD8-AA51-E8D085F57807},
4191,4191,13057072,13057091005,13057005,18,13057,Cherokee,279.659661,{A3D370E4-3E9C-4553-B0AE-B0E6663A016B},
4192,4192,13057070,13057091003,13057005,18,13057,Cherokee,502.756251,{E88CA66F-878E-4A00-8D20-C4A0978A095A},
4193,4193,13057071,13057091003,13057005,18,13057,Cherokee,556.460786,{F80D71A4-4452-4998-B2AA-64AEAF8BC1E6},
4194,4194,13057069,13057091003,13057005,18,13057,Cherokee,900.113287,{86B8BC69-0E31-4376-BC2E-C3B823786142},
4195,4195,13057068,13057091003,13057005,18,13057,Cherokee,424.494488,{4E015E9C-59D6-4CE7-95FC-CFC659E126F3},
4196,4196,13057068,13057091003,13057005,18,13057,Cherokee,118.48636,{E54FE89A-38D7-4C46-B494-345A09198DBB},
4197,4197,13057067,13057091102,13057005,18,13057,Cherokee,831.44604,{74422D85-07E8-4272-96A9-D34548A36EEC},
4198,4198,13057066,13057091102,13057005,18,13057,Cherokee,456.062808,{10D3E723-6E81-4681-992F-3EFA71CF4826},
4199,4199,13057065,13057091102,13057005,18,13057,Cherokee,692.529399,{FA866CFE-503E-4AB0-B3D1-3F056D051346},
4200,4200,13057064,13057091102,13057005,18,13057,Cherokee,491.311261,{0A558CFB-3524-41CF-BE98-502960C46477},
4201,4201,13057064,13057091102,13057005,18,13057,Cherokee,269.446354,{B44ED78B-C606-4EAF-876E-C16A52E0DF5A},
4202,4202,13057061,13057091103,13057005,18,13057,Cherokee,1953.840657,{13CC9254-B0F8-4BC9-8E62-E6A9AEEF54A8},
4203,4203,13057063,13057091103,13057005,18,13057,Cherokee,550.718861,{8DE2C580-0AC9-48F8-9791-EC286636E16E},
4204,4204,13057062,13057091103,13057005,18,13057,Cherokee,499.275653,{71E8EE77-A3E8-4D2D-9C46-EFCDC67AAC64},
4205,4205,13057062,13057091103,13057005,18,13057,Cherokee,136.622728,{8198C105-25B5-4BFC-9AF4-F57CBBDE85A7},
4206,4206,13057062,13057091103,13057005,18,13057,Cherokee,1133.722816,{D5324311-C495-41F1-B587-19E49E0C0554},
4207,4207,13057062,13057091103,13057005,18,13057,Cherokee,325.602067,{DCD3A871-285D-4DBA-B693-C9DAA7BB648A},
4208,4208,13057060,13057091103,13057005,18,13057,Cherokee,280.34596,{2C7BD5AA-48A5-4067-8398-A42B904F14D0},
4209,4209,13057060,13057091103,13057005,18,13057,Cherokee,2049.993375,{D3158007-D0F8-4F3F-801B-08520ED2098F},
4210,4210,13077030,13077170403,13077049,132,13077,Coweta,825.286827,{EE423DFF-D02B-4DFF-84EB-B6ADF795A5E0},
4211,4211,13077030,13077170403,13077049,132,13077,Coweta,1052.012657,{86B27729-4971-4A18-AE1D-F7AC2E3D9793},
4212,4212,13077030,13077170403,13077049,132,13077,Coweta,3523.521601,{09D1FE15-EC8D-44AB-91EF-3E62895D2F54},
4213,4213,13077030,13077170403,13077049,132,13077,Coweta,2416.842642,{1E64BDF6-D220-4B9F-AA29-A3E39AAFABBC},
4214,4214,13077029,13077170403,13077049,132,13077,Coweta,379.894958,{B50DD9F2-26C6-49A9-AEF7-80AF0E28DEA6},
4215,4215,13077029,13077170403,13077049,132,13077,Coweta,2287.658866,{7F004565-DF71-4500-ADCE-1A790A351F16},
4216,4216,13077056,13077170402,13077049,132,13077,Coweta,646.74574,{1C2D0BED-F0A0-45FD-AF0E-99A8B29173DE},
4217,4217,13077056,13077170402,13077049,132,13077,Coweta,194.710436,{A17F35B1-B156-4363-B94B-D7BFDC09FAEF},
4218,4218,13077056,13077170402,13077049,132,13077,Coweta,860.395379,{02E1626C-DC75-4A81-B4FA-CD0349E699DC},
4219,4219,13077056,13077170402,13077049,132,13077,Coweta,706.193701,{EBF10E40-9163-4B28-8276-C83D0100E659},
4220,4220,13077056,13077170402,13077049,132,13077,Coweta,322.097023,{17359866-E179-4932-843D-0C8600AB7F62},
4221,4221,13077057,13077170402,13077049,132,13077,Coweta,747.644479,{0652A9D7-8B27-4017-80D9-EF204FA2516A},
4222,4222,13077057,13077170402,13077049,132,13077,Coweta,872.251937,{5C4A0107-9B69-4297-BDA7-7C114F6B972A},
4223,4223,13077057,13077170402,13077049,132,13077,Coweta,1371.60396,{365DD50D-F136-4157-9592-A09CCA0A291C},
4224,4224,13077058,13077170402,13077049,132,13077,Coweta,1279.267064,{A32362BC-B0DB-49E1-887F-48420C08BC41},
4225,4225,13077058,13077170402,13077049,132,13077,Coweta,906.414804,{719BBDEE-0D3A-4EB6-B844-7EEED18206D8},
4226,4226,13077059,13077170402,13077049,132,13077,Coweta,1665.785615,{5866A399-70CE-4661-906D-157ED074652C},
4227,4227,13077059,13077170402,13077049,132,13077,Coweta,602.412936,{05FCADD5-A2B3-4F8E-98A4-5B6D9CB02D1C},
4228,4228,13077055,13077170406,13077049,132,13077,Coweta,1249.813487,{3BF845E8-BD45-4185-B166-98AF867677EB},
4229,4229,13077054,13077170406,13077049,132,13077,Coweta,1208.98854,{7D015FEF-DECD-4D85-A7B8-23EEA79D6793},
4230,4230,13077054,13077170406,13077049,132,13077,Coweta,705.511181,{EEE4F7A6-D9FF-43C2-9D79-FCAE604346E0},
4231,4231,13077052,13077170404,13077049,132,13077,Coweta,317.755292,{60A8BBD7-03B2-4F49-BBA9-14907C0BADB4},
4232,4232,13077052,13077170404,13077049,132,13077,Coweta,2070.296349,{3953D158-0DC0-4B6D-9E54-633BB05DF3DA},
4233,4233,13077053,13077170404,13077049,132,13077,Coweta,728.151527,{063E1D60-9B5A-4E3A-9D25-253EE56EDEB7},
4234,4234,13077051,13077170404,13077049,132,13077,Coweta,1670.276389,{3B8326FB-A124-4859-B002-126353D2254E},
4235,4235,13077050,13077170405,13077049,132,13077,Coweta,2012.854323,{27FC41F1-AF66-4E4E-9EED-D5A3487FBCC8},
4236,4236,13077049,13077170405,13077049,132,13077,Coweta,1892.098644,{E768B48E-0BC7-486E-AA1D-55D0467434D6},
4237,4237,13077048,13077170405,13077049,132,13077,Coweta,970.882175,{29A84268-5779-4659-8F6C-5754E7575C86},
4238,4238,13077035,13077170306,13077049,132,13077,Coweta,2104.209092,{5CA7F8A4-0B84-4D9D-B3C2-EA0419F02B41},
4239,4239,13077031,13077170306,13077049,132,13077,Coweta,951.107072,{5E2EBFBD-DA43-4F43-BDD1-0116F83E4F0B},
4240,4240,13077032,13077170306,13077049,132,13077,Coweta,457.213982,{B260F5E3-2FDF-4FCF-B794-F6A4429BA937},
4241,4241,13077033,13077170306,13077049,132,13077,Coweta,692.593509,{E3695DB8-0E63-461A-9F53-64AB6D636B90},
4242,4242,13077034,13077170306,13077049,132,13077,Coweta,217.203527,{F7C80155-1839-442A-A3D6-2BB741683152},
4243,4243,13077038,13077170602,13077049,132,13077,Coweta,193.562239,{8EB053DD-B40C-42D3-89FE-B6209B724604},
4244,4244,13077038,13077170602,13077049,132,13077,Coweta,1094.874626,{FDB42A86-12EA-4047-AE9F-031E8E7245E1},
4245,4245,13077037,13077170602,13077049,132,13077,Coweta,776.316208,{16B71F38-F190-43E2-BB04-5D145B568E1D},
4246,4246,13077036,13077170602,13077049,132,13077,Coweta,424.626492,{D78B0015-A86B-43BC-BC53-6996C0221587},
4247,4247,13077040,13077170603,13077049,132,13077,Coweta,1122.456763,{9C12DEF9-34E7-4724-93E1-00E63385DE63},
4248,4248,13077039,13077170603,13077049,132,13077,Coweta,2280.097057,{EC038854-A704-4A10-8985-E00268A96700},
4249,4249,13077039,13077170603,13077049,132,13077,Coweta,508.880233,{50FB9E39-2840-44FB-B408-B3B2E1DC8AE3},
4250,4250,13077041,13077170603,13077049,132,13077,Coweta,674.993636,{8E4BCDE9-E90D-49E3-B1D9-880D5F3C6189},
4251,4251,13077041,13077170603,13077049,132,13077,Coweta,663.378535,{E9B63552-ADFD-4116-A356-A279D295944B},
4252,4252,13077041,13077170603,13077049,132,13077,Coweta,1891.591786,{A7969E2F-265F-4EA7-B1ED-CB5442FDD8C7},
4253,4253,13077041,13077170603,13077049,132,13077,Coweta,878.185252,{FC7D590C-8259-4C12-A232-7D516A188969},
4254,4254,13077014,13077170601,13077049,132,13077,Coweta,105.55962,{BCE1A016-288C-4D73-8B70-C5B033E50283},
4255,4255,13077014,13077170601,13077049,132,13077,Coweta,177.729592,{BBA9881D-6336-4F2F-9573-3B7713AA5E1E},
4256,4256,13077014,13077170601,13077049,132,13077,Coweta,323.538195,{FD5507DD-1CF5-4B66-9C4F-E555929C9672},
4257,4257,13077014,13077170601,13077049,132,13077,Coweta,137.163269,{A12C160A-4373-4F6D-A809-B3E0C6AEF2C6},
4258,4258,13077015,13077170601,13077049,132,13077,Coweta,1701.821498,{C78EFA50-2F82-4C26-8B5A-82BD6E52D4E6},
4259,4259,13077015,13077170601,13077049,132,13077,Coweta,314.756439,{AF37B3CB-CF44-415C-ADAC-2607774513D7},
4260,4260,13077012,13077170601,13077049,132,13077,Coweta,2487.648706,{72163BD1-4971-4485-8400-CC70B299DEDF},
4261,4261,13077012,13077170601,13077049,132,13077,Coweta,350.27974,{AFAFC978-94C9-4044-B81B-8AE7D843685F},
4262,4262,13077013,13077170601,13077049,132,13077,Coweta,8.052392,{49F4B207-9D2F-48EB-A621-C639E3CE409C},
4263,4263,13077013,13077170601,13077049,132,13077,Coweta,5.379151,{010DD3C0-DE1F-4B21-8F4B-1229D2354CE7},
4264,4264,13077013,13077170601,13077049,132,13077,Coweta,16.260717,{F491499B-3A2E-4FE5-B43B-647180D32E55},
4265,4265,13077013,13077170601,13077049,132,13077,Coweta,11.032984,{E6154C58-F186-44B8-9977-FCFA54AD4726},
4266,4266,13077013,13077170601,13077049,132,13077,Coweta,46.468629,{B8B2AA5F-8FF3-4543-A48A-7183768A0BA6},
4267,4267,13077013,13077170601,13077049,132,13077,Coweta,116.053806,{C65728D3-0FAD-475C-BBC9-3EDE8611D4C2},
4268,4268,13077013,13077170601,13077049,132,13077,Coweta,235.211958,{3891EB2C-65CD-4067-AF26-0243BA632269},
4269,4269,13077027,13077170305,13077049,132,13077,Coweta,918.435004,{1D1CFCCC-B79F-44EE-BC13-64E29C4A4359},
4270,4270,13077027,13077170305,13077049,132,13077,Coweta,401.075695,{97549533-C70D-478E-9142-90B9EA1312AC},
4271,4271,13077028,13077170305,13077049,132,13077,Coweta,915.345746,{DFC64230-EFB1-4365-B3D9-DAB91C6294A0},
4272,4272,13077028,13077170305,13077049,132,13077,Coweta,1834.5622,{5616E879-6985-4B5D-885A-15EA4F2C5011},
4273,4273,13077028,13077170305,13077049,132,13077,Coweta,843.070543,{15BC8C01-3777-4802-B43D-F6B709F4679A},
4274,4274,13077028,13077170305,13077049,132,13077,Coweta,326.950271,{6F0CFFAB-C108-48E1-8CF5-F17C67472735},
4275,4275,13077028,13077170305,13077049,132,13077,Coweta,207.152598,{80CCCE67-5ECF-477E-A5F0-4AC36315E941},
4276,4276,13077028,13077170305,13077049,132,13077,Coweta,57.748618,{264B1817-ACAC-4862-9BB2-AA0910601055},
4277,4277,13077028,13077170305,13077049,132,13077,Coweta,67.999123,{332BA268-CDA9-4CE1-9560-731043959D26},
4278,4278,13077025,13077170305,13077049,132,13077,Coweta,329.891624,{BD835EA8-44DA-4AED-9C56-17561DBE3B80},
4279,4279,13077025,13077170305,13077049,132,13077,Coweta,103.024597,{FCBD9371-58E5-4BF1-90C9-66E230734DE8},
4280,4280,13077025,13077170305,13077049,132,13077,Coweta,68.380583,{8B76EC6B-E709-48B7-9AD0-910AAF3A9044},
4281,4281,13077026,13077170305,13077049,132,13077,Coweta,234.725863,{2A86344D-3B65-4568-B632-A76B905E1E07},
4282,4282,13077026,13077170305,13077049,132,13077,Coweta,297.344695,{9D178F5E-FFC6-4108-9CEC-BF5FBDA0BA4F},
4283,4283,13077026,13077170305,13077049,132,13077,Coweta,161.061416,{0B229857-6826-4E70-A77A-61B4C79F88A0},
4284,4284,13077024,13077170304,13077049,132,13077,Coweta,114.673526,{AD689D99-50CA-47FC-9A1C-834F49375644},
4285,4285,13077024,13077170304,13077049,132,13077,Coweta,1607.629311,{8DC8B5E1-D57D-4E6F-92BC-205B6AE2F4F9},
4286,4286,13077023,13077170304,13077049,132,13077,Coweta,31.146389,{1B82A649-9E6A-46FA-B554-EF7C8120EC10},
4287,4287,13077023,13077170304,13077049,132,13077,Coweta,834.056287,{8210B2A5-C9BC-44DB-AFDB-64F4E6A3DB71},
4288,4288,13077023,13077170304,13077049,132,13077,Coweta,1791.903031,{FA1B0B09-C474-4F52-B629-D8155D32DEAD},
4289,4289,13077022,13077170304,13077049,132,13077,Coweta,662.358148,{78C69B15-D2DC-4F99-BF17-7452F957FCB7},
4290,4290,13077022,13077170304,13077049,132,13077,Coweta,237.173364,{721ABEB1-2DE1-4D8D-BFAB-6EF7FFAA0AF6},
4291,4291,13077022,13077170304,13077049,132,13077,Coweta,2108.141964,{CEC117DF-E83D-46AB-BA7F-D5F726803671},
4292,4292,13077020,13077170303,13077049,132,13077,Coweta,1852.945281,{E7AFA4B0-6549-4CA4-A540-0D7940EDBDF1},
4293,4293,13077020,13077170303,13077049,132,13077,Coweta,1246.348828,{12710DDA-61DB-4529-9B1D-D302CD82591C},
4294,4294,13077020,13077170303,13077049,132,13077,Coweta,469.218525,{FB2112BE-06BA-4D07-B75A-B097C24FF791},
4295,4295,13077020,13077170303,13077049,132,13077,Coweta,2745.150677,{363EA921-CA69-43EF-A1C8-568DEF4369E5},
4296,4296,13077020,13077170303,13077049,132,13077,Coweta,1164.984856,{C1E35BC3-0112-4F67-AAFE-2F4A4492C19A},
4297,4297,13077021,13077170303,13077049,132,13077,Coweta,1087.338642,{2C4E71E0-B888-4EF4-9417-AE2820614F50},
4298,4298,13077021,13077170303,13077049,132,13077,Coweta,691.465736,{F5FB7F4E-54C8-48D3-9850-41FF08C5D55E},
4299,4299,13077021,13077170303,13077049,132,13077,Coweta,948.430879,{6C3A7603-3A7F-4369-B16A-4A43D583D346},
4300,4300,13077021,13077170303,13077049,132,13077,Coweta,249.644595,{234144B9-7E44-44AB-9B82-4A061C192643},
4301,4301,13077021,13077170303,13077049,132,13077,Coweta,2867.314124,{CC7F4EFC-7B7C-43DD-AF8F-E477FBC21D91},
4302,4302,13077021,13077170303,13077049,132,13077,Coweta,542.283638,{90740571-012F-4DD0-8463-411D34581219},
4303,4303,13077021,13077170303,13077049,132,13077,Coweta,999.064994,{D7F4C058-94D2-46FF-A04D-211F51F0C91B},
4304,4304,13077004,13077170100,13077050,131,13077,Coweta,2988.031486,{AD3C0264-9FCD-4B57-BB0D-62CCD8776EAC},
4305,4305,13077004,13077170100,13077050,131,13077,Coweta,3184.904329,{91774A1D-E90B-4964-BF21-FEACEF949446},
4306,4306,13077004,13077170100,13077050,131,13077,Coweta,250.676967,{5A720734-DA88-48C2-B462-B4A0C0403895},
4307,4307,13077004,13077170100,13077050,131,13077,Coweta,2472.379646,{F88B13D9-897F-4D9A-BBD8-8FE8AE4E592E},
4308,4308,13077004,13077170100,13077050,131,13077,Coweta,2840.870132,{C5DBBAB5-398B-49CE-951B-4186F6207086},
4309,4309,13077004,13077170100,13077050,131,13077,Coweta,1724.838799,{A6C53F9F-2F03-413E-8C39-E2E21704639A},
4310,4310,13077004,13077170100,13077050,131,13077,Coweta,3016.315342,{F73E00D5-669E-44EB-8C87-546796050D7F},
4311,4311,13077002,13077170100,13077050,131,13077,Coweta,4289.070459,{55B38046-02A3-4A78-AA24-EE60A9A99E06},
4312,4312,13077002,13077170100,13077050,131,13077,Coweta,8813.324727,{1B9D57F1-766F-4BBB-B488-EE6036B56120},
4313,4313,13077002,13077170100,13077050,131,13077,Coweta,1829.674593,{3DC53EFA-05FB-4438-8FF4-D06744C16EBB},
4314,4314,13077002,13077170100,13077050,131,13077,Coweta,4510.832194,{F59F3608-78AA-4281-8448-E0BF2AD2DA6B},
4315,4315,13077001,13077170100,13077050,131,13077,Coweta,2260.11243,{E956A8BB-462A-4BD7-A8C8-B5729E6683CA},
4316,4316,13077001,13077170100,13077050,131,13077,Coweta,6466.401519,{8A89D3EE-5A6C-4A5E-9409-F6DEE95B1882},
4317,4317,13077001,13077170100,13077050,131,13077,Coweta,1553.101204,{F87796D8-9327-418C-AA0C-15292E5D1085},
4318,4318,13077001,13077170100,13077050,131,13077,Coweta,2348.561598,{F7ADBFB9-15E0-4F31-9837-3CFC0FDAC260},
4319,4319,13077001,13077170100,13077050,131,13077,Coweta,1610.818453,{CA12BBD8-6245-40DC-9703-1D694C693F5A},
4320,4320,13077003,13077170100,13077050,131,13077,Coweta,673.944817,{9FE76D1B-16F7-4E88-B0FC-4338F01213D6},
4321,4321,13077003,13077170100,13077050,131,13077,Coweta,3071.561859,{5D8AAE28-6FFC-455D-90AD-17C4D85772B5},
4322,4322,13077003,13077170100,13077050,131,13077,Coweta,1303.380374,{D4DAF85D-852B-4E56-91B2-26C3149BE10D},
4323,4323,13077018,13077170200,13077050,131,13077,Coweta,1337.044377,{BB9B0F66-8F64-45A9-A728-E934A4286B23},
4324,4324,13077018,13077170200,13077050,131,13077,Coweta,1037.668715,{D1A8BD0D-8DF3-4DD1-8C80-B0E9AE150DCE},
4325,4325,13077017,13077170200,13077050,131,13077,Coweta,362.353957,{FEF3D558-D143-4F9A-BD84-E0362795F821},
4326,4326,13077017,13077170200,13077050,131,13077,Coweta,665.049799,{B76EF00F-9884-4ADB-8881-306A95810679},
4327,4327,13077017,13077170200,13077050,131,13077,Coweta,479.480628,{F88A2363-830B-41F3-B22B-56B72CFDCF65},
4328,4328,13077017,13077170200,13077050,131,13077,Coweta,931.823569,{F896A62A-7BB8-443D-9D5C-83E79F69FF8E},
4329,4329,13077017,13077170200,13077050,131,13077,Coweta,2030.74582,{2AD6301A-477C-44E3-8969-D9B22ED86029},
4330,4330,13077017,13077170200,13077050,131,13077,Coweta,234.703494,{D58B8FCD-98CD-4A86-A7A0-2BBBC032E242},
4331,4331,13077019,13077170200,13077050,131,13077,Coweta,1409.97973,{D4005E2F-753F-42E1-9424-F98C0B9E801C},
4332,4332,13077019,13077170200,13077050,131,13077,Coweta,479.838389,{1DE8975E-6058-4612-94B7-C1898EB562D4},
4333,4333,13077016,13077170200,13077050,131,13077,Coweta,532.215145,{74D425C3-7244-4402-9BC4-838132756441},
4334,4334,13077016,13077170200,13077050,131,13077,Coweta,15.128011,{813AC394-5D65-4B41-A82C-114E575C2FF0},
4335,4335,13077016,13077170200,13077050,131,13077,Coweta,17.302922,{558FA366-DAD3-415C-9AA2-C3D8F9CB62AD},
4336,4336,13077016,13077170200,13077050,131,13077,Coweta,59.75477,{B719821C-A91D-4B40-853B-83CF3098F444},
4337,4337,13077008,13077170700,13077050,131,13077,Coweta,25.820549,{A5B5C17C-3656-40F7-A6FB-CB67EAD308AC},
4338,4338,13077008,13077170700,13077050,131,13077,Coweta,5.969305,{2EEEBE3D-B306-4702-8470-F09FE56BCB94},
4339,4339,13077008,13077170700,13077050,131,13077,Coweta,8.173422,{C1AAF6E7-7E30-4DBE-8D17-2C1CB95572D3},
4340,4340,13077008,13077170700,13077050,131,13077,Coweta,127.368078,{35EFAFDC-66A2-4113-9484-343145B4FD7A},
4341,4341,13077008,13077170700,13077050,131,13077,Coweta,170.586793,{ADB26165-953A-4B90-8506-8612BF37D893},
4342,4342,13077008,13077170700,13077050,131,13077,Coweta,107.326909,{FEB2DE5B-B7C1-4065-BEA5-8A948957D08F},
4343,4343,13077007,13077170700,13077050,131,13077,Coweta,327.521096,{0A8ED4AA-38DF-4705-A72F-75DAC299CC6B},
4344,4344,13077007,13077170700,13077050,131,13077,Coweta,357.403074,{4756C408-7A82-4C71-853C-A7B953BADEED},
4345,4345,13077007,13077170700,13077050,131,13077,Coweta,162.261767,{4CC3FB6B-BECE-4ABC-A684-856C9EFBDE78},
4346,4346,13077005,13077170700,13077050,131,13077,Coweta,1508.745301,{F5514628-7A19-4545-BAEE-D9C005F3FE22},
4347,4347,13077005,13077170700,13077050,131,13077,Coweta,153.269785,{1F923695-8903-4620-9190-8C04E25BE2A6},
4348,4348,13077006,13077170700,13077050,131,13077,Coweta,2256.407592,{66D6826A-55EE-4DC7-8686-5EC21FE81BCB},
4349,4349,13077006,13077170700,13077050,131,13077,Coweta,904.720195,{9186BB4B-6574-4BCC-9D4E-503EFF06170C},
4350,4350,13077006,13077170700,13077050,131,13077,Coweta,1664.461826,{9304252B-AA8E-4593-815F-0E7685438DAC},
4351,4351,13077006,13077170700,13077050,131,13077,Coweta,1513.502716,{3028D3AD-E329-465B-8C35-F6BD7299748B},
4352,4352,13077009,13077170801,13077050,133,13077,Coweta,1912.69642,{B10B1418-864E-498A-9DCA-B3C4FB7FE063},
4353,4353,13077009,13077170801,13077050,133,13077,Coweta,1670.352655,{27CFC6AD-52BB-4BEC-A23C-C17ED94D0A2E},
4354,4354,13077009,13077170801,13077050,133,13077,Coweta,672.41816,{ACF67545-20EB-4A87-A978-5FE8411D8429},
4355,4355,13077009,13077170801,13077050,133,13077,Coweta,1803.72892,{3E20FFF0-509F-449F-BCE1-BAEC7C145170},
4356,4356,13077009,13077170801,13077050,133,13077,Coweta,1208.800818,{24D19EE9-9406-43B7-99E0-10134CB50CA6},
4357,4357,13077009,13077170801,13077050,133,13077,Coweta,7444.180165,{785E519D-B95F-4A54-9EDF-0E1A5FFE7953},
4358,4358,13077009,13077170801,13077050,133,13077,Coweta,931.541675,{9CD1FC4B-4C30-4C98-BEDD-559A5F6AE7A0},
4359,4359,13077009,13077170801,13077050,133,13077,Coweta,474.866389,{FBD0E452-F55A-4B53-8BDE-FE7A9531CC89},
4360,4360,13077009,13077170801,13077050,133,13077,Coweta,50.165638,{3DD1FBAC-7EC7-4286-9564-54FB474D2E9C},
4361,4361,13077011,13077170801,13077050,133,13077,Coweta,664.801164,{13ABFE8D-011B-41A5-BBE4-FD26C9906AA8},
4362,4362,13077011,13077170801,13077050,133,13077,Coweta,261.86495,{8C77422D-8FF7-4EE2-9AAF-B6BF4A403FB4},
4363,4363,13077011,13077170801,13077050,133,13077,Coweta,4366.567215,{8FE30B95-6FAE-4367-B43E-EBDDC87F2C12},
4364,4364,13077011,13077170801,13077050,133,13077,Coweta,2393.069483,{530DCACA-7371-4C7E-A0FF-B946D59AEBBE},
4365,4365,13077010,13077170801,13077050,133,13077,Coweta,2431.628655,{AFC7FAC7-6BB4-4C56-B105-61C1BC7D64A8},
4366,4366,13077010,13077170801,13077050,133,13077,Coweta,1097.029833,{72CC69F7-C413-47F0-98AC-6D0D06E88918},
4367,4367,13077010,13077170801,13077050,133,13077,Coweta,868.777097,{F2162A34-D8F8-4BCD-9D1B-9B3D84FBEA94},
4368,4368,13077010,13077170801,13077050,133,13077,Coweta,2494.330622,{221F6F1B-A495-4DF3-A20A-3B48B51A3D0B},
4369,4369,13077010,13077170801,13077050,133,13077,Coweta,998.615107,{FB25C10F-80FA-4823-93DE-0E0E324DD861},
4370,4370,13077010,13077170801,13077050,133,13077,Coweta,676.395824,{CA5FB75C-245C-4AAC-A5B3-AD096C40DA42},
4371,4371,13077010,13077170801,13077050,133,13077,Coweta,2062.910291,{84D110D3-7606-4334-819C-AD155411CF0B},
4372,4372,13077010,13077170801,13077050,133,13077,Coweta,82.748379,{1C1347A5-B500-4A1B-962D-8430EFE8DA25},
4373,4373,13077044,13077170802,13077050,133,13077,Coweta,1675.236026,{1E4D7CAF-AE03-4F84-B851-C2D2510A0B2D},
4374,4374,13077044,13077170802,13077050,133,13077,Coweta,2321.643054,{585197C3-8F04-4573-BB97-7E1B4821E26C},
4375,4375,13077044,13077170802,13077050,133,13077,Coweta,2103.815975,{B6CE3D93-25F6-46F5-9548-23D01EB3F239},
4376,4376,13077044,13077170802,13077050,133,13077,Coweta,403.34281,{5288ED46-D67E-4BEF-B2F8-7D04F6091109},
4377,4377,13077044,13077170802,13077050,133,13077,Coweta,1890.592491,{CF984EEF-0176-4A81-881E-8FEED890CC01},
4378,4378,13077044,13077170802,13077050,133,13077,Coweta,298.029466,{D5F2222A-5578-4A43-A325-3AF40C616C74},
4379,4379,13077044,13077170802,13077050,133,13077,Coweta,912.578005,{5A4271D2-C071-402C-9F2D-2DFDB83EB480},
4380,4380,13077044,13077170802,13077050,133,13077,Coweta,1809.681732,{9EC1361D-D45C-4EDE-B146-5F467CE6C271},
4381,4381,13077043,13077170802,13077050,133,13077,Coweta,697.641879,{35B44B4D-F9BF-4323-87BB-42FECA1BF08C},
4382,4382,13077043,13077170802,13077050,133,13077,Coweta,596.741525,{63F0A17F-1A60-4620-952D-10D696994F6A},
4383,4383,13077043,13077170802,13077050,133,13077,Coweta,1570.916906,{5056D374-A296-41A6-84DF-7DF3DEFA50DF},
4384,4384,13077043,13077170802,13077050,133,13077,Coweta,115.807474,{B24C892D-E643-4733-A1D3-21C65B4D4A87},
4385,4385,13077043,13077170802,13077050,133,13077,Coweta,250.949453,{841A3D05-C168-456C-9883-928B8E08BA79},
4386,4386,13077043,13077170802,13077050,133,13077,Coweta,1129.856905,{6C50AC9C-F3BB-4A00-8BAB-9E017EAB7F53},
4387,4387,13077043,13077170802,13077050,133,13077,Coweta,2390.88851,{F812298A-4985-4250-A8DC-459DCAC29F33},
4388,4388,13077042,13077170802,13077050,133,13077,Coweta,3595.336555,{09E6319C-9D20-48F4-8A95-D4A631F314CE},
4389,4389,13077042,13077170802,13077050,133,13077,Coweta,862.516711,{97418120-CCF0-4138-9529-480C1AEFE163},
4390,4390,13077042,13077170802,13077050,133,13077,Coweta,6778.862449,{27E5398E-89F2-4698-9FF1-0E98484D09BF},
4391,4391,13077060,13077170502,13077050,134,13077,Coweta,3227.145168,{5932F207-8863-4382-9138-A2EFE90F33C2},
4392,4392,13077060,13077170502,13077050,134,13077,Coweta,2710.089303,{1AADCFC7-5221-45B0-A52C-B5D9B83364F3},
4393,4393,13077060,13077170502,13077050,134,13077,Coweta,2658.761605,{ACEF7C93-8CD0-499F-9764-2E08222EDAF4},
4394,4394,13077062,13077170502,13077050,134,13077,Coweta,324.962309,{F1AE20BD-4B48-4D12-83EB-45F82654D2CC},
4395,4395,13077062,13077170502,13077050,134,13077,Coweta,383.863111,{15177BA1-4E7F-42AC-A994-C7209448C400},
4396,4396,13077062,13077170502,13077050,134,13077,Coweta,1052.49124,{347F3E01-FEB1-4267-BE50-F929AD73BDB7},
4397,4397,13077062,13077170502,13077050,134,13077,Coweta,1174.331745,{6342844D-B738-4578-B78C-A66AD5872D31},
4398,4398,13077062,13077170502,13077050,134,13077,Coweta,372.634013,{CE228906-3B86-40B8-8FA9-7274DD08FAC1},
4399,4399,13077061,13077170502,13077050,134,13077,Coweta,2989.068582,{2BA1B0C6-B9FD-4685-934E-8B1B6E799984},
