X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
-84.365226,33.746625,18533,103094,103094,MEMORIAL DR SE@CAMERON ST SE,,,,,,,
-84.36802,33.746812,18534,103095,103095,MEMORIAL DR SE@BOULEVARD SE,,,,,,,
-84.366961,33.7466,18535,103097,103097,MEMORIAL DR SE@BEREAN AVE SE,,,,,,,
-84.368139,33.746669,18536,103098,103098,MEMORIAL DR SE@BOULEVARD  SE,,,,,,,
-84.369716,33.746686,18537,103100,103100,MEMORIAL DR SE@PARK AVE SE,,,,,,,
-84.372531,33.74673,18538,103104,103104,MEMORIAL DR SE @ WOOD ST SE,,,,,,,
-84.37974,33.749681,18539,103108,103108,DECATUR ST SE @ HILL ST,,,,,,,
-84.391431,33.755725,18540,103130,103130,MARIETTA ST NW @ FAIRLIE ST NW,,,,,,,
-84.390071,33.754393,18541,103134,103134,MARIETTA ST NW @ PEACHTREE ST,,,,,,,
-84.3877,33.75306,18542,103138,103138,DECATUR ST SE @ CENTRAL AVE SW,,,,,,,
-84.376613,33.755447,18543,103162,103162,AUBURN AVE NE @ HILLIARD ST NE,,,,,,,
-84.37136,33.74685,18544,103168,103168,MEMORIAL DR@LOOMIS AVE,,,,,,,
-84.379162,33.746888,18545,103169,103169,MEMORIAL DR SE @ HILL ST SE,,,,,,,
-84.375825,33.746836,18546,103170,103170,MEMORIAL DR @ GEORGE ST,,,,,,,
-84.373643,33.751438,18547,103190,103190,JACKSON ST SE @ TODD ST SE,,,,,,,
-84.374187,33.752798,18548,103191,103191,JACKSON ST SE @ GARTRELL ST SE,,,,,,,
-84.374264,33.753756,18549,103193,103193,JACKSON ST SE @ CHAMBERLAIN ST SE,,,,,,,
-84.375167,33.755465,18550,103196,103196,AUBURN AVE @ WILLIAM H BORDERS SR DR,,,,,,,
-84.375944,33.746729,18551,103198,103198,MEMORIAL DR @ GRANT ST SE,,,,,,,
-84.376695,33.747015,18552,103200,103200,GRANT ST @ MEMORIAL DR,,,,,,,
-84.373578,33.746646,18553,103202,103202,MEMORIAL DR@CHEROKEE AVE,,,,,,,
-84.375881,33.749978,18554,103900,103900,KING MEMORIAL STATION,,,,,,,
-84.349267,33.741948,18555,104012,104012,MORELAND AVE SE @ SANDERS AVE SE,,,,,,,
-84.349403,33.740623,18556,104013,104013,MORELAND AVE SE @ GLENWOOD AVE,,,,,,,
-84.347435,33.747421,18557,104014,104014,MEMORIAL DR SE@1237,,,,,,,
-84.347176,33.747707,18558,104046,104046,MEMORIAL DR SE@VANNOY ST SE,,,,,,,
-84.34905,33.74768,18559,104048,104048,MEMORIAL DR SE@MORELAND AVE SE,,,,,,,
-84.34939,33.74752,18560,104050,104050,MEMORIAL DR SE@MORELAND AVE SE,,,,,,,
-84.350372,33.747425,18561,104052,104052,MEMORIAL DR SE@FLAT SHOALS AVE SE,,,,,,,
-84.350682,33.747238,18562,104054,104054,MEMORIAL DR SE@HOWELL DR SE,,,,,,,
-84.352554,33.747028,18563,104056,104056,MEMORIAL DR SE@WILBUR AVE SE,,,,,,,
-84.353043,33.746651,18564,104058,104058,MEMORIAL DR SE@WILBUR AVE SE,,,,,,,
-84.354233,33.746696,18565,104060,104060,MEMORIAL DR SE@STOVALL ST SE,,,,,,,
-84.354568,33.746346,18566,104062,104062,MEMORIAL DR SE@STOVALL ST SE,,,,,,,
-84.35601,33.746338,18567,104064,104064,MEMORIAL DR SE@GIBSON ST SE,,,,,,,
-84.356575,33.746719,18568,104066,104066,MEMORIAL DR SE@HOLTZCLAW ST SE,,,,,,,
-84.359052,33.746627,18569,104068,104068,MEMORIAL DR SE@CHESTER AVE SE,,,,,,,
-84.359258,33.746538,18570,104070,104070,MEMORIAL DR SE@CHESTER AVE SE,,,,,,,
-84.362193,33.746653,18571,104076,104076,MEMORIAL DR SE@PEARL ST SE,,,,,,,
-84.362291,33.746591,18572,104078,104078,MEMORIAL DR SE@PEARL ST SE,,,,,,,
-84.286047,33.747217,18573,104436,104436,MEMORIAL DR SE@VENICE DR,,,,,,,
-84.344049,33.739058,18574,105002,105002,FLAT SHOALS AVE SE @ MAY AVE SE,,,,,,,
-84.341777,33.736149,18575,105004,105004,FLAT SHOALS AVE SE @ MILTON PL SE,,,,,,,
-84.340494,33.734136,18576,105006,105006,FLAT SHOALS AVE SE @ ORMEWOOD AVE SE,,,,,,,
-84.328669,33.729303,18577,105016,105016,FLAT SHOALS RD SE@LEAH LN SE,,,,,,,
-84.325332,33.727647,18578,105018,105018,FLAT SHOALS RD SE@1909,,,,,,,
-84.334886,33.739963,18579,105038,105038,GLENWOOD AVE SE@MAYNARD TER SE,,,,,,,
-84.33231,33.739919,18580,105040,105040,GLENWOOD AVE SE@CLIFTON ST SE,,,,,,,
-84.330647,33.739874,18581,105042,105042,GLENWOOD AVE SE@WINTHROP DR SE,,,,,,,
-84.329835,33.739754,18582,105043,105043,GLENWOOD AVE SE@WINTHROP DR SE,,,,,,,
-84.3264,33.73968,18583,105044,105044,GLENWOOD AVE SE@HOWARD ST SE,,,,,,,
-84.330071,33.739928,18584,105074,105074,GLENWOOD AVE SE @ WINTHROP DR SE,,,,,,,
-84.33256,33.73999,18585,105075,105075,GLENWOOD AVE SE @ CLIFTON ST SE,,,,,,,
-84.334778,33.740035,18586,105076,105076,GLENWOOD AVE SE @ MAYNARD TER SE,,,,,,,
-84.325432,33.72776,18587,105094,105094,FLAT SHOALS RD SE@1930,,,,,,,
-84.326887,33.728766,18588,105096,105096,FLAT SHOALS RD SE@HILLBURN DR SE,,,,,,,
-84.32831,33.729249,18589,105098,105098,FLAT SHOALS RD SE@LEAH LN SE,,,,,,,
-84.327234,33.728712,18590,105107,105107,FLAT SHOALS RD SE@HILLBURN DR SE,,,,,,,
-84.339994,33.733804,18591,105118,105118,FLAT SHOALS AVE SE @ EAST SIDE AVE,,,,,,,
-84.342005,33.736749,18592,105120,105120,FLAT SHOALS AVE SE @ VAN EPPS AVE SE,,,,,,,
-84.342476,33.737617,18593,105122,105122,FLAT SHOALS AVE SE @ NEWTON AVE SE,,,,,,,
-84.33315,33.72686,18594,105124,105124,BOULDERCREST DR SE @ PIPER CIR SE,,,,,,,
-84.333635,33.727843,18595,105126,105126,BOULDERCREST DR SE @ STALLINGS AVE SE,,,,,,,
-84.336396,33.730708,18596,105130,105130,BOULDERCREST DR SE @ FLAT SHOALS RD SE,,,,,,,
-84.342842,33.738065,18597,105152,105152,FLAT SHOALS AVE SE @ NEWTON AVE SE,,,,,,,
-84.337211,33.731236,18598,105158,105158,FLAT SHOALS AVE SE @ CAVANAUGH AVE SE,,,,,,,
-84.335724,33.72995,18599,105160,105160,BOULDERCREST DR SE @ FLAT SHOALS RD SE,,,,,,,
-84.33418,33.72902,18600,105161,105161,BOULDERCREST DR SE @ WINFIELD AVE SE,,,,,,,
-84.3345,33.72911,18601,105162,105162,BOULDERCREST DR SE @ BLACK OAK DR SE,,,,,,,
-84.333918,33.727795,18602,105164,105164,BOULDERCREST DR SE @ STALLINGS AVE SE,,,,,,,
-84.33357,33.72709,18603,105166,105166,BOULDERCREST DR SE @ WILLOW PL SE,,,,,,,
-84.314222,33.751125,18604,105172,105172,HOSEA L WILLIAMS DR @ LAKEVIEW DR NE,,,,,,,
-84.316101,33.751144,18605,105174,105174,HOSEA L WILLIAMS DR NE @ ROCKYFORD RD NE,,,,,,,
-84.31739,33.751144,18606,105176,105176,HOSEA L WILLIAMS DR NE @ BATES AVE NE,,,,,,,
-84.318723,33.751161,18607,105178,105178,HOSEA L WILLIAMS DR NE @ BRANHAM ST NE,,,,,,,
-84.320145,33.751171,18608,105180,105180,HOSEA L WILLIAMS DR NE @ NORWOOD AVE NE,,,,,,,
-84.321533,33.751175,18609,105182,105182,HOSEA L WILLIAMS DR @ KIRKWOOD RD,,,,,,,
-84.324722,33.75272,18610,105184,105184,HOSEA L WILLIAMS DR @ DOYLE ST SE,,,,,,,
-84.325806,33.753239,18611,105186,105186,HOSEA L WILLIAMS DR @ WARREN ST NE,,,,,,,
-84.329028,33.75339,18612,105188,105188,HOSEA L WILLIAMS DR @ ROGERS ST NE,,,,,,,
-84.330333,33.75339,18613,105190,105190,HOSEA L WILLIAMS DR NE @ CLAY ST NE,,,,,,,
-84.331616,33.753399,18614,105192,105192,HOSEA L WILLIAMS DR @ CLIFTON ST NE,,,,,,,
-84.333007,33.753408,18615,105194,105194,HOSEA L WILLIAMS DR @ WYMAN ST NE,,,,,,,
-84.334573,33.753417,18616,105196,105196,HOSEA L WILLIAMS DR @ WOODBINE AVE,,,,,,,
-84.337573,33.753443,18617,105198,105198,HOSEA L WILLIAMS DR @ ANNISTON AVE SE,,,,,,,
-84.338497,33.753443,18618,105200,105200,HOSEA L WILLIAMS DR SE @ MAYSON AVE,,,,,,,
-84.338595,33.755368,18619,105202,105202,MAYSON AVE NE@HARDEE ST NE,,,,,,,
-84.338748,33.755439,18620,105203,105203,MAYSON AVE NE@HARDEE ST NE,,,,,,,
-84.323425,33.751984,18621,105208,105208,HOSEA L WILLIAMS DR @ HOWARD ST NE,,,,,,,
-84.345855,33.747552,18622,105210,105210,MEMORIAL DR SE@TRENTON ST SE,,,,,,,
-84.344388,33.747535,18623,105212,105212,MEMORIAL DR SE@HAAS AVE SE,,,,,,,
-84.343247,33.747535,18624,105214,105214,MEMORIAL DR SE@PATTERSON AVE SE,,,,,,,
-84.341942,33.747526,18625,105216,105216,MEMORIAL DR SE@MEMORIAL TER SE,,,,,,,
-84.319886,33.747313,18626,105218,105218,MEMORIAL DR SE@DOUGLAS ST SE,,,,,,,
-84.317255,33.747295,18627,105220,105220,MEMORIAL DR SE@2154,,,,,,,
-84.314516,33.747285,18628,105222,105222,MEMORIAL DR SE @ E LAKE BLVD SE,,,,,,,
-84.335855,33.747455,18629,105226,105226,MEMORIAL DR SE @ DIXIE ST SE,,,,,,,
-84.328539,33.747447,18630,105228,105228,MEMORIAL DR SE @ WILKINSON DR SE,,,,,,,
-84.331581,33.747524,18631,105232,105232,MEMORIAL DR SE @ CLIFTON ST SE,,,,,,,
-84.332749,33.747627,18632,105234,105234,MEMORIAL DR SE @ WYMAN ST SE,,,,,,,
-84.3358,33.747545,18633,105236,105236,MEMORIAL DR SE@DIXIE ST SE,,,,,,,
-84.337524,33.747635,18634,105238,105238,MEMORIAL DR SE@1560,,,,,,,
-84.338493,33.747555,18635,105240,105240,MEMORIAL DR SE@LAMON AVE SE,,,,,,,
-84.339737,33.747654,18636,105242,105242,MEMORIAL DR SE@EASTSIDE AVE SE,,,,,,,
-84.341877,33.747589,18637,105244,105244,MEMORIAL DR SE@MEMORIAL TER SE,,,,,,,
-84.343185,33.747643,18638,105246,105246,MEMORIAL DR SE@PATTERSON AVE SE,,,,,,,
-84.344353,33.747612,18639,105248,105248,MEMORIAL DR SE@HAAS AVE SE,,,,,,,
-84.345329,33.747612,18640,105250,105250,MEMORIAL DR SE@DAHLGREEN ST SE,,,,,,,
-84.322115,33.739668,18641,105251,105251,GLENWOOD AVE SE@TERRY MILL RD SE,,,,,,,
-84.320637,33.73991,18642,105252,105252,GLENWOOD AVE SE@LOMITA RD,,,,,,,
-84.320694,33.740017,18643,105254,105254,GLENWOOD AVE SE@LOMITA RD SE,,,,,,,
-84.314038,33.740002,18644,105260,105260,GLENWOOD AVE @ E LAKE BLVD,,,,,,,
-84.313865,33.740196,18645,105264,105264,GLENWOOD AVE SE @ E LAKE BLVD SE,,,,,,,
-84.342532,33.760443,18646,105302,105302,LA FRANCE ST @ WHITEFOORD AVE,,,,,,,
-84.32356,33.747402,18647,105339,105339,MEMORIAL DR SE @ S HOWARD ST,,,,,,,
-84.326354,33.739838,18648,105349,105349,GLENWOOD AVE SE @ HOWARD ST SE,,,,,,,
-84.338649,33.753551,18649,105370,105370,MAYSON AVE @ HOSEA L WILLIAMS DR,,,,,,,
-84.337649,33.753372,18650,105372,105372,HOSEA L WILLIAMS DR @ ANNISTON AVE SE,,,,,,,
-84.334692,33.753345,18651,105374,105374,HOSEA L WILLIAMS DR @ WOODBINE AVE SE,,,,,,,
-84.33317,33.753345,18652,105376,105376,HOSEA L WILLIAMS DR @ WYMAN ST SE,,,,,,,
-84.331583,33.753328,18653,105378,105378,HOSEA L WILLIAMS DR @ CLIFTON ST NE,,,,,,,
-84.33042,33.753328,18654,105380,105380,HOSEA L WILLIAMS DR @ CLAY ST NE,,,,,,,
-84.329268,33.753319,18655,105382,105382,HOSEA L WILLIAMS DR @ ROGERS ST SE,,,,,,,
-84.326561,33.753301,18656,105383,105383,HOSEA L WILLIAMS DR SE @ WARREN ST SE,,,,,,,
-84.324343,33.752415,18657,105384,105384,HOSEA L WILLIAMS DR @ DOYLE ST SE,,,,,,,
-84.322854,33.751466,18658,105386,105386,HOSEA L WILLIAMS DR @ HOWARD ST SE,,,,,,,
-84.320669,33.75109,18659,105390,105390,HOSEA L WILLIAMS DR NE @ NORWOOD AVE NE,,,,,,,
-84.317701,33.751072,18660,105392,105392,HOSEA L WILLIAMS DR NE @ BATES AVE SE,,,,,,,
-84.31432,33.751036,18661,105396,105396,HOSEA L WILLIAMS DR NE @ LAKEVIEW DR SE,,,,,,,
-84.341214,33.747517,18662,105410,105410,MEMORIAL DR SE@1422,,,,,,,
-84.339703,33.747518,18663,105412,105412,MEMORIAL DR SE@EASTSIDE AVE SE,,,,,,,
-84.338616,33.747509,18664,105414,105414,MEMORIAL DR SE@LAMON AVE SE,,,,,,,
-84.33755,33.747491,18665,105416,105416,MEMORIAL DR SE@1599,,,,,,,
-84.333344,33.747429,18666,105420,105420,MEMORIAL DR SE@MAYNARD TER SE,,,,,,,
-84.33193,33.747429,18667,105422,105422,MEMORIAL DR SE@CLIFTON ST SE,,,,,,,
-84.328728,33.747253,18668,105426,105426,MEMORIAL DR SE@WILKINSON DR SE,,,,,,,
-84.326321,33.747366,18669,105428,105428,MEMORIAL DR SE@WARREN ST SE,,,,,,,
-84.32365,33.747296,18670,105430,105430,MEMORIAL DR SE@ELEANOR ST,,,,,,,
-84.343918,33.739058,18671,105432,105432,FLAT SHOALS AVE SE @ MAY AVE SE,,,,,,,
-84.326234,33.747429,18672,105448,105448,MEMORIAL DR SE @ WARREN ST SE,,,,,,,
-84.321144,33.747494,18673,105452,105452,MEMORIAL DR @ PALATKA ST SE,,,,,,,
-84.319451,33.747366,18674,105455,105455,MEMORIAL DR SE @ DOUGLAS ST SE,,,,,,,
-84.317201,33.747366,18675,105456,105456,MEMORIAL DR SE @ 2154,,,,,,,
-84.343658,33.740079,18676,105462,105462,GLENWOOD AVE SE@PATTERSON AVE SE,,,,,,,
-84.343114,33.740159,18677,105464,105464,GLENWOOD AVE@PATTERSON AVE,,,,,,,
-84.340209,33.739954,18678,105466,105466,GLENWOOD AVE SE@EASTSIDE AVE SE,,,,,,,
-84.33985,33.74014,18679,105468,105468,GLENWOOD AVE SE@EASTSIDE AVE SE,,,,,,,
-84.338191,33.740008,18680,105470,105470,GLENWOOD AVE@BLAKE AVE SE,,,,,,,
-84.336171,33.739938,18681,105471,105471,GLENWOOD AVE@MCWILLIAMS AVE,,,,,,,
-84.338288,33.740079,18682,105472,105472,GLENWOOD AVE@BLAKE AVE,,,,,,,
-84.345593,33.740105,18683,105474,105474,GLENWOOD AVE SE@FLAT SHOALS AVE SE,,,,,,,
-84.345011,33.739864,18684,105476,105476,FLAT SHOALS AVE @ GLENWOOD AVE,,,,,,,
-84.34531,33.740168,18685,105478,105478,GLENWOOD AVE SE@FLAT SHOALS AVE SE,,,,,,,
-84.336017,33.740062,18686,105512,105512,GLENWOOD AVE@MCWILLIAMS AVE,,,,,,,
-84.314723,33.743794,18687,105517,105517,E LAKE BLVD @ LAKESIDE VILLAGE DR SE,,,,,,,
-84.314363,33.741028,18688,105523,105523,E LAKE BLVD @ HILLSIDE VILLAGE DR,,,,,,,
-84.313846,33.74749,18689,105572,105572,MEMORIAL DR @ E LAKE TER,,,,,,,
-84.317984,33.740259,18690,105574,105574,GLENWOOD AVE SE @ BERNICE ST SE,,,,,,,
-84.314677,33.746447,18691,105578,105578,E LAKE BLVD @ MEMORIAL DR SE,,,,,,,
-84.293775,33.731761,18692,106002,106002,MCAFEE RD @ MARION CIR,,,,,,,
-84.292727,33.73183,18693,106004,106004,MCAFEE RD @ STANTON ST,,,,,,,
-84.291467,33.731741,18694,106006,106006,MCAFEE RD @ HOOPER ST,,,,,,,
-84.290326,33.731731,18695,106008,106008,MCAFEE RD @ NORMAL ST,,,,,,,
-84.28543,33.73168,18696,106012,106012,MCAFEE RD @ WINDYHILL RD,,,,,,,
-84.28347,33.731685,18697,106014,106014,MCAFEE RD @ CANDLER RD,,,,,,,
-84.280553,33.731623,18698,106016,106016,MCAFEE RD @ WILLA DR,,,,,,,
-84.279162,33.731706,18699,106018,106018,MCAFEE RD @ DON JUAN LN,,,,,,,
-84.277023,33.731719,18700,106020,106020,MCAFEE RD @ WILLA WAY,,,,,,,
-84.299204,33.73226,18701,106022,106022,MCAFEE RD @ DANIEL AVE,,,,,,,
-84.300411,33.732281,18702,106024,106024,MCAFEE RD @ PARKER AVE,,,,,,,
-84.30187,33.73222,18703,106026,106026,MCAFEE RD @ MCAFEE PL,,,,,,,
-84.303864,33.732159,18704,106028,106028,MCAFEE RD @ STARMOUNT,,,,,,,
-84.305758,33.73213,18705,106030,106030,MCAFEE RD @ DELPHINE DR,,,,,,,
-84.309289,33.732283,18706,106032,106032,MCAFEE RD @ 2ND AVE,,,,,,,
-84.27696,33.73193,18707,106036,106036,MCAFEE RD @ WILLA WAY,,,,,,,
-84.27888,33.73198,18708,106038,106038,MCAFEE RD @ DON JUAN LN,,,,,,,
-84.28008,33.73201,18709,106040,106040,MCAFEE RD@WILLA DR,,,,,,,
-84.283142,33.731882,18710,106042,106042,MCAFEE RD @ CANDLER RD,,,,,,,
-84.28991,33.73209,18711,106048,106048,MCAFEE RD @ NORMAL ST,,,,,,,
-84.291051,33.732145,18712,106050,106050,MCAFEE RD @ HOOPER ST,,,,,,,
-84.29237,33.73219,18713,106052,106052,MCAFEE RD @ STANTON ST,,,,,,,
-84.293836,33.73202,18714,106054,106054,MCAFEE RD @ MARION CIR,,,,,,,
-84.296216,33.73202,18715,106056,106056,MCAFEE RD @ W LAKESIDE DR,,,,,,,
-84.298234,33.732244,18716,106058,106058,MCAFEE RD @ QUILLIAN AVE,,,,,,,
-84.309174,33.731966,18717,106064,106064,MCAFEE RD @ 2ND AVE,,,,,,,
-84.305046,33.731895,18718,106066,106066,MCAFEE RD @ DELPHINE WAY,,,,,,,
-84.303442,33.731964,18719,106068,106068,MCAFEE RD @ GARDEN CIR,,,,,,,
-84.302226,33.732022,18720,106070,106070,MCAFEE RD @ MCAFEE PL,,,,,,,
-84.300515,33.731905,18721,106072,106072,MCAFEE RD @ PARKER AVE,,,,,,,
-84.29961,33.73185,18722,106074,106074,MCAFEE RD @ DANIEL AVE,,,,,,,
-84.298169,33.731858,18723,106076,106076,MCAFEE RD @ QUILLIAN AVE,,,,,,,
-84.296169,33.731803,18724,106078,106078,MCAFEE RD @ KEHELEY DR,,,,,,,
-84.292383,33.748785,18725,106082,106082,CANDLER RD@TUPELO ST SE,,,,,,,
-84.292145,33.747263,18726,106084,106084,CANDLER RD@MEMORIAL DR SE,,,,,,,
-84.291048,33.744775,18727,106086,106086,CANDLER RD@ALSTON DR SE,,,,,,,
-84.290451,33.743214,18728,106088,106088,CANDLER RD@WHITE OAK DR,,,,,,,
-84.289925,33.742168,18729,106090,106090,CANDLER RD@DAWES AVE,,,,,,,
-84.289137,33.740809,18730,106092,106092,CANDLER RD @ SALMON AVE SE,,,,,,,
-84.288181,33.738857,18731,106094,106094,CANDLER RD @ GLENWOOD RD,,,,,,,
-84.287323,33.737281,18732,106096,106096,CANDLER RD @ HILLSIDE AVE,,,,,,,
-84.285879,33.735025,18733,106098,106098,CANDLER RD @ NORTHVIEW AVE,,,,,,,
-84.284478,33.73319,18734,106100,106100,CANDLER RD @ MELLVILLE AVE,,,,,,,
-84.283359,33.731891,18735,106102,106102,CANDLER RD @ MCAFEE RD,,,,,,,
-84.281719,33.729867,18736,106104,106104,CANDLER RD@TILSON RD,,,,,,,
-84.279992,33.727405,18737,106106,106106,CANDLER RD @ RALEIGH RUCKER WAY,,,,,,,
-84.28161,33.729975,18738,106108,106108,CANDLER RD @ TILSON RD,,,,,,,
-84.283587,33.732321,18739,106110,106110,CANDLER RD@MCAFEE RD,,,,,,,
-84.284695,33.733655,18740,106112,106112,CANDLER RD@MELLVILLE AVE,,,,,,,
-84.285515,33.734806,18741,106114,106114,CANDLER RD @ NORTHVIEW AVE,,,,,,,
-84.286934,33.736988,18742,106116,106116,CANDLER RD@HILLSIDE AVE,,,,,,,
-84.2883,33.739457,18743,106118,106118,CANDLER RD @ GLENWOOD RD,,,,,,,
-84.288995,33.740746,18744,106120,106120,CANDLER RD@EASTWOOD DR,,,,,,,
-84.289473,33.741758,18745,106122,106122,CANDLER RD@AMELIA AVE,,,,,,,
-84.290027,33.742948,18746,106124,106124,CANDLER RD@WHITE OAK DR,,,,,,,
-84.290885,33.74464,18747,106126,106126,CANDLER RD@ALSTON DR,,,,,,,
-84.291801,33.746681,18748,106128,106128,CANDLER RD@MEMORIAL DR,,,,,,,
-84.292296,33.748749,18749,106130,106130,CANDLER RD@TUPELO ST,,,,,,,
-84.292219,33.751533,18750,106132,106132,CANDLER RD@BOULEVARD DR SE,,,,,,,
-84.280709,33.72856,18751,106134,106134,CANDLER RD @ CANDLER PKY,,,,,,,
-84.280155,33.727925,18752,106136,106136,CANDLER RD @ OAKLAND TER,,,,,,,
-84.3112,33.751098,18753,106148,106148,HOSEA L WILLIAMS DR @ 1ST AVE,,,,,,,
-84.309907,33.747249,18754,106150,106150,MEMORIAL DR SE @ 2ND AVE SE,,,,,,,
-84.30845,33.747231,18755,106152,106152,MEMORIAL DR SE @ 3RD AVE SE,,,,,,,
-84.306557,33.746964,18756,106154,106154,MEMORIAL DR SE@COTTAGE GROVE AVE SE,,,,,,,
-84.305481,33.746979,18757,106156,106156,MEMORIAL DR SE@CARTER AVE SE,,,,,,,
-84.301461,33.747149,18758,106158,106158,MEMORIAL DR SE@GREEN AVE SE,,,,,,,
-84.299276,33.747131,18759,106160,106160,MEMORIAL DR SE@DANIEL AVE SE,,,,,,,
-84.298385,33.747104,18760,106162,106162,MEMORIAL DR SE@DANIEL AVE SE,,,,,,,
-84.296265,33.747076,18761,106164,106164,MEMORIAL DR SE@SPENCE AVE SE,,,,,,,
-84.294323,33.74695,18762,106166,106166,MEMORIAL DR SE@OAKRIDGE AVE SE,,,,,,,
-84.291395,33.747039,18763,106168,106168,MEMORIAL DR SE @ CANDLER RD SE,,,,,,,
-84.289123,33.74703,18764,106170,106170,MEMORIAL DR@RICHARD ALLEN DR,,,,,,,
-84.28609,33.747136,18765,106172,106172,MEMORIAL DR@VENICE DR,,,,,,,
-84.283107,33.74747,18766,106174,106174,MEMORIAL DR@DELANO DR,,,,,,,
-84.280274,33.748163,18767,106176,106176,MEMORIAL DR@LINE ST,,,,,,,
-84.309756,33.740008,18768,106178,106178,GLENWOOD AVE SE @ 2ND AVE SE,,,,,,,
-84.309637,33.74007,18769,106180,106180,GLENWOOD AVE SE@2ND AVE SE,,,,,,,
-84.306495,33.739998,18770,106182,106182,GLENWOOD AVE SE@SUMMIT DR,,,,,,,
-84.306665,33.739906,18771,106184,106184,GLENWOOD AVE SE@SUMMIT DR,,,,,,,
-84.304919,33.73989,18772,106186,106186,GLENWOOD AVE SE@CARTER AVE SE,,,,,,,
-84.305435,33.740093,18773,106188,106188,GLENWOOD AVE SE@CARTER AVE SE,,,,,,,
-84.300463,33.739791,18774,106190,106190,GLENWOOD AVE SE@PARKER AVE,,,,,,,
-84.299517,33.739755,18775,106192,106192,GLENWOOD AVE SE@DANIEL AVE,,,,,,,
-84.299225,33.739902,18776,106194,106194,GLENWOOD AVE SE@DANIEL AVE,,,,,,,
-84.297865,33.739719,18777,106196,106196,GLENWOOD AVE SE@QUILLIAN AVE,,,,,,,
-84.297623,33.739845,18778,106198,106198,GLENWOOD AVE SE@QUILLIAN AVE,,,,,,,
-84.294985,33.739289,18779,106200,106200,GLENWOOD AVE SE@ALLENDALE DR SE,,,,,,,
-84.295128,33.739426,18780,106202,106202,GLENWOOD AVE SE@ALLENDALE DR SE,,,,,,,
-84.293877,33.739011,18781,106204,106204,GLENWOOD AVE SE@ASHBURTON AVE,,,,,,,
-84.293811,33.739073,18782,106206,106206,GLENWOOD AVE SE@ASHBURTON AVE,,,,,,,
-84.291083,33.738929,18783,106208,106208,GLENWOOD AVE SE@HOOPER ST SE,,,,,,,
-84.291412,33.738885,18784,106210,106210,GLENWOOD AVE SE@HOOPER ST SE,,,,,,,
-84.289475,33.738875,18785,106212,106212,GLENWOOD RD@MORGAN PL SE,,,,,,,
-84.289719,33.738716,18786,106214,106214,GLENWOOD RD@MORGAN PL SE,,,,,,,
-84.288353,33.738663,18787,106216,106216,GLENWOOD RD@CANDLER RD,,,,,,,
-84.287094,33.738722,18788,106218,106218,GLENWOOD RD @ ALEXANDER DR,,,,,,,
-84.28566,33.738686,18789,106220,106220,GLENWOOD RD@GLENHILL PL,,,,,,,
-84.283442,33.738605,18790,106222,106222,GLENWOOD RD@OLD HICKORY ST,,,,,,,
-84.281312,33.738532,18791,106224,106224,GLENWOOD RD @ 3325,,,,,,,
-84.280182,33.738496,18792,106226,106226,GLENWOOD RD@LINE ST,,,,,,,
-84.277486,33.738486,18793,106228,106228,GLENWOOD RD@THOMAS ST,,,,,,,
-84.280279,33.738568,18794,106230,106230,GLENWOOD RD@LINE ST,,,,,,,
-84.281312,33.738604,18795,106232,106232,GLENWOOD RD @ 3324,,,,,,,
-84.283323,33.738667,18796,106234,106234,GLENWOOD RD@OLD HICKORY ST,,,,,,,
-84.285605,33.738758,18797,106236,106236,GLENWOOD RD@ELLINGTON ST,,,,,,,
-84.288007,33.73883,18798,106238,106238,GLENWOOD RD @ CANDLER RD,,,,,,,
-84.301773,33.754742,18799,106240,106240,E LAKE DR @ W PHARR RD,,,,,,,
-84.301842,33.75264,18800,106242,106242,E LAKE DR NE@KNOX ST NE,,,,,,,
-84.301481,33.751365,18801,106244,106244,E LAKE DR SE@HOSEA L WILLIAMS DR,,,,,,,
-84.298579,33.751302,18802,106246,106246,HOSEA L WILLIAMS DR @ DANIEL AVE SE,,,,,,,
-84.296155,33.751382,18803,106248,106248,HOSEA L WILLIAMS DR @ SPENCE AVE SE,,,,,,,
-84.29398,33.751453,18804,106250,106250,HOSEA L WILLIAMS DR @ OAKRIDGE AVE SE,,,,,,,
-84.292339,33.751533,18805,106252,106252,HOSEA L WILLIAMS DR @ CANDLER RD,,,,,,,
-84.277763,33.747026,18806,106268,106268,FAIRLEE DR@MELANIE CT,,,,,,,
-84.280052,33.745533,18807,106270,106270,LINE ST @ LINE CIR,,,,,,,
-84.279625,33.742936,18808,106272,106272,WHITE OAK DR @ LINE ST,,,,,,,
-84.277115,33.743061,18809,106274,106274,WHITE OAK DR @ THOMAS ST,,,,,,,
-84.29348,33.751623,18810,106276,106276,HOSEA L WILLIAMS DR @ OAKRIDGE AVE NE,,,,,,,
-84.296013,33.751534,18811,106278,106278,HOSEA L WILLIAMS DR @ SPENCE AVE,,,,,,,
-84.298427,33.751454,18812,106280,106280,HOSEA L WILLIAMS DR @ DANIEL AVE,,,,,,,
-84.30138,33.751299,18813,106282,106282,HOSEA L WILLIAMS DR @  E LAKE DR,,,,,,,
-84.301216,33.752258,18814,106284,106284,E LAKE DR@KNOX ST,,,,,,,
