OBJECTID,GEOID10,NAME10,PLNG_REGIO,last_edited_date,Percent_BA_or_Higher,Median_household_income,GlobalID,Pop_Change_per_SqMi_2000_2010,Pct_HH_wBroadandAccess_5isBest
733,13089023803,238.03,ARC 10,2015-05-19T14:17:38.000Z,17.1,40352,{575E8F4A-893F-48C1-888B-679F7DBF8E2E},-439.5,3
734,13089022402,224.02,ARC 10,2015-05-19T14:17:38.000Z,68.4,27045,{2D71DEBB-1DC9-45E2-A807-2485720C57F8},1050.8,3
735,13089022700,227,ARC 10,2015-05-19T14:17:38.000Z,60.8,92667,{BA20ACF2-C19F-4945-B15C-BC3B6CFA74E0},392.2,4
736,13089022403,224.03,ARC 10,2015-05-19T14:17:38.000Z,87.1,132313,{51994454-FB34-4AF8-ADB4-155B5DDA0A78},15.8,5
737,13089023425,234.25,ARC 10,2015-05-19T14:17:38.000Z,32.2,63816,{2E514982-D6EC-4A95-8F05-81E284584533},211,4
738,13089022204,222.04,ARC 10,2015-05-19T14:17:38.000Z,34.9,40044,{54C377FD-C665-48DB-9FD4-3905AB2AF9AA},323.8,4
739,13089023423,234.23,ARC 10,2015-05-19T14:17:38.000Z,22.1,50175,{F4478355-9CD4-4003-B448-4BC2DEEC0D7E},372.7,3
740,13089023419,234.19,ARC 10,2015-05-19T14:17:38.000Z,32,62813,{9B5AC178-6653-48B4-8C3B-833922AA5872},551.5,5
741,13089023312,233.12,ARC 10,2015-05-19T14:17:38.000Z,36.7,63025,{7B092315-18E6-4523-9A30-61B2980CB2CC},627.1,5
742,13089023311,233.11,ARC 10,2015-05-19T14:17:38.000Z,39.7,80149,{05DF0E43-A048-4D6A-9207-42D53CD5EB09},257.9,5
743,13089023213,232.13,ARC 10,2015-05-19T14:17:38.000Z,23.7,42072,{9D2B29DC-A4A9-4E06-BB2A-E56EB5DCAC3D},793,3
744,13089022301,223.01,ARC 10,2015-05-19T14:17:38.000Z,58.8,51310,{B0DE8EF8-69E3-46AF-8105-901907BDE590},274.4,4
745,13089023602,236.02,ARC 10,2015-05-19T14:17:38.000Z,12.9,36875,{C3407660-A114-4F0B-9EAB-4F3728C36CCF},-543.6,3
746,13089023504,235.04,ARC 10,2015-05-19T14:17:38.000Z,6,20022,{BEAEE394-B97E-4178-9FE0-DCE297307E27},-1242.5,2
747,13089023411,234.11,ARC 10,2015-05-19T14:17:38.000Z,17.3,47557,{016C366E-C223-4934-8556-3B7E02ED4020},-717.3,3
748,13089023410,234.10,ARC 10,2015-05-19T14:17:38.000Z,12.7,28822,{3FE1E706-24FB-40B8-BAFA-55DC6CCF2A5B},-563.1,2
749,13089023501,235.01,ARC 10,2015-05-19T14:17:38.000Z,6,31534,{AA7B3963-9A22-45B3-A286-0D43684D5E36},-153.3,2
750,13089023114,231.14,ARC 10,2015-05-19T14:17:38.000Z,29.9,54608,{B58D42D6-5375-454E-A56F-5E2034881DF7},-283.3,4
751,13089023112,231.12,ARC 10,2015-05-19T14:17:38.000Z,8.6,26496,{48F747FD-4EDC-4C42-BBB4-93C4564EDA35},-1778,2
752,13089021912,219.12,ARC 10,2015-05-19T14:17:38.000Z,61.2,79844,{72DC5AB5-703C-4F47-9591-94D9EF2B7E23},-25.2,5
753,13089021910,219.10,ARC 10,2015-05-19T14:17:38.000Z,33.2,51382,{EBE4BF5E-CE62-4438-8FA8-B8BE440BC4FC},185.7,3
754,13089021604,216.04,ARC 10,2015-05-19T14:17:38.000Z,69.6,128750,{91D3BFD2-9206-4B86-B044-E66E27FF3125},231.5,5
755,13089021504,215.04,ARC 10,2015-05-19T14:17:38.000Z,75.3,57861,{58ECED4B-FB92-4AC4-9438-AFDE85B46726},213.3,4
756,13089021503,215.03,ARC 10,2015-05-19T14:17:38.000Z,49.1,41453,{99391FA1-ACCA-4327-96D8-95465AF000FB},-18.6,4
757,13089023107,231.07,ARC 10,2015-05-19T14:17:38.000Z,18.7,37776,{15168BC1-6AC5-4E23-A8D2-8F34AF534989},-812.1,3
758,13089023418,234.18,ARC 10,2015-05-19T14:17:38.000Z,37,52517,{446B35E6-67C1-4F5B-88A4-CDA586FF9B6A},496.4,3
759,13089023101,231.01,ARC 10,2015-05-19T14:17:38.000Z,23.2,40952,{8663B3B3-A0CD-41EE-9283-1F4B52B0CCE8},-695,3
760,13089022401,224.01,ARC 10,2015-05-19T14:17:38.000Z,80.6,69917,{60A6FA68-BFAA-45C9-917C-BAD853F176AA},563,4
761,13089020900,209,ARC 10,2015-05-19T14:17:38.000Z,35.6,37242,{BD21851F-8E78-4BC9-BFEC-AEDF45C3332B},-610.6,4
762,13089020700,207,ARC 10,2015-05-19T14:17:38.000Z,51.3,46458,{838FB7E4-AB25-4B38-9D51-8AC25B23AF00},-1174,3
763,13089020600,206,ARC 10,2015-05-19T14:17:38.000Z,42.3,39718,{F7FCD576-97EA-4593-8065-760C72A29DF5},-412.5,3
764,13089020500,205,ARC 10,2015-05-19T14:17:38.000Z,38.6,39282,{363461B5-E777-4401-9442-B96C79B0D37E},-565.7,3
765,13089021410,214.10,ARC 10,2015-05-19T14:17:38.000Z,28.4,44159,{3CA0C2C5-2384-4B2C-B2B0-3436B5E5A2D5},-320.9,3
766,13089021216,212.16,ARC 10,2015-05-19T14:17:38.000Z,70.9,63595,{CC002BF5-546B-47E0-8C0E-2C85D8462ED8},2567.9,4
767,13089021911,219.11,ARC 10,2015-05-19T14:17:38.000Z,7.9,24355,{BE850D23-92AA-434C-B390-73B231151C97},-1460,2
768,13089020802,208.02,ARC 10,2015-05-19T14:17:38.000Z,42.1,42679,{A6F4099A-93C0-4D9F-96B4-1F9933CC75F1},447.3,3
769,13089021416,214.16,ARC 10,2015-05-19T14:17:38.000Z,38.1,53555,{7ACFF26A-3DB2-4345-BEE5-FB412B57DF85},-2486.7,3
770,13089021413,214.13,ARC 10,2015-05-19T14:17:38.000Z,15.9,32076,{4B8A8DFB-97FF-4389-9F1D-24D6F827E981},2352.5,3
771,13089021411,214.11,ARC 10,2015-05-19T14:17:38.000Z,76,88681,{A796E579-25AE-4E15-A136-929AFE74815E},736.7,5
772,13089020400,204,ARC 10,2015-05-19T14:17:38.000Z,78.9,83378,{31697B4B-EF6C-4DB5-8B92-159D16765E3D},612.5,4
773,13089020300,203,ARC 10,2015-05-19T14:17:38.000Z,82.8,104311,{665E1811-B5A6-4552-88D9-1E5A14B9C7C2},452.9,5
774,13089020100,201,ARC 10,2015-05-19T14:17:38.000Z,78,159362,{2D3CF2EC-8F64-47FF-8527-CC007E3643B8},-82.5,5
775,13089023802,238.02,ARC 10,2015-05-19T14:17:38.000Z,21.8,32204,{670E911A-7BB7-48CB-84B8-A7B4961E1392},-25.4,2
776,13089023801,238.01,ARC 10,2015-05-19T14:17:38.000Z,28.7,48450,{75DEFA78-7575-48A5-A3F4-0016B94C8D7A},-660,3
777,13089023700,237,ARC 10,2015-05-19T14:17:38.000Z,27.9,25772,{730B168C-FE52-401F-937D-DEB2DA73F5A1},-349.4,2
778,13089023506,235.06,ARC 10,2015-05-19T14:17:38.000Z,17.1,42477,{28D6AE01-BA3C-4C6B-B7FF-632232359945},-751,3
779,13089023505,235.05,ARC 10,2015-05-19T14:17:38.000Z,20.3,41853,{7EA14FEF-2985-4F95-8B7E-A48FFCF8D9D8},-751.3,3
780,13089023427,234.27,ARC 10,2015-05-19T14:17:38.000Z,33,55322,{87366438-FFE0-4F47-919E-40BC28F0B836},-261.7,4
781,13089023424,234.24,ARC 10,2015-05-19T14:17:38.000Z,22.1,55779,{DE5CA1C8-0814-4CA9-AEB8-CC25C540AA55},538.1,4
782,13089023422,234.22,ARC 10,2015-05-19T14:17:38.000Z,21.6,51231,{F048FCF1-7DC8-4F14-AFDF-D606213BDCC4},288,4
783,13089023421,234.21,ARC 10,2015-05-19T14:17:38.000Z,25.5,42159,{DF5E88D4-CBED-44F6-90B2-B8E7AE45A731},955,3
784,13089023315,233.15,ARC 10,2015-05-19T14:17:38.000Z,41.9,62793,{0829B100-229E-4354-9609-0E47F79176C5},266.4,4
785,13089023314,233.14,ARC 10,2015-05-19T14:17:38.000Z,24.9,45861,{BCBEC429-EE54-4C7A-AD4F-E6A77EC76776},-519.5,4
786,13089023115,231.15,ARC 10,2015-05-19T14:17:38.000Z,6,,{D1C3F00D-3FC0-4332-A851-5FF906C009B7},2356.7,5
787,13089023413,234.13,ARC 10,2015-05-19T14:17:38.000Z,26.8,54648,{06CA226C-BB7D-41DD-80A0-319A12D9CDEC},-381.9,4
788,13089023414,234.14,ARC 10,2015-05-19T14:17:38.000Z,20.1,54151,{18A256D0-FC27-4E2F-82B1-C101621FD81B},-411.1,4
789,13089023206,232.06,ARC 10,2015-05-19T14:17:38.000Z,18,45893,{C4F2A995-AF7F-483F-9AF1-AB960855922D},-172.9,3
790,13089021907,219.07,ARC 10,2015-05-19T14:17:38.000Z,45.2,63097,{F0F1E4CD-6ADD-4594-8F55-3CF30F8D7820},103.8,4
791,13089023204,232.04,ARC 10,2015-05-19T14:17:38.000Z,27.3,53931,{48A2CB32-81AE-4D9F-AF5D-BE3AC035414C},-113.1,4
792,13089023113,231.13,ARC 10,2015-05-19T14:17:38.000Z,26.3,27410,{2C87DEBD-1A7C-4D7B-AFB0-55C00A1BB89E},-1697.5,3
793,13089022010,220.10,ARC 10,2015-05-19T14:17:38.000Z,19.4,40123,{003FD43B-1986-4034-8AC3-FBD42FA87C30},182,4
794,13089023111,231.11,ARC 10,2015-05-19T14:17:38.000Z,31.1,56050,{5663D2BF-0D9D-4983-953E-E67B74624452},-176.7,3
795,13089021814,218.14,ARC 10,2015-05-19T14:17:38.000Z,28.8,32896,{FC620093-B620-4FDB-B4F4-83DFD37BFC6B},-40,3
796,13089021409,214.09,ARC 10,2015-05-19T14:17:38.000Z,25.4,43307,{2393D78D-F4F4-418A-BF79-8A67382D100C},-1357.5,3
797,13089021218,212.18,ARC 10,2015-05-19T14:17:38.000Z,55.2,53820,{E672EAD0-09C1-4707-97BB-EEE98300AE8A},1124.5,4
798,13089023507,235.07,ARC 10,2015-05-19T14:17:38.000Z,14.3,43929,{5B63DB8E-8B23-4F3F-9D88-2A983A51AD37},-386.4,3
799,13089023412,234.12,ARC 10,2015-05-19T14:17:38.000Z,21.7,44942,{3DA165C4-1BD9-4CF8-8CD7-F38B0DF1019A},-276.8,4
800,13089023416,234.16,ARC 10,2015-05-19T14:17:38.000Z,29,57057,{E57C2D2A-71AF-4FE8-A8CF-28F122080749},317.3,4
801,13089023102,231.02,ARC 10,2015-05-19T14:17:38.000Z,40.6,41028,{866CEA19-CAD3-4835-A767-ADA2BE87ED21},-410,3
802,13089023000,230,ARC 10,2015-05-19T14:17:38.000Z,59.7,62400,{F85B51D8-0017-4D41-B155-E3038C86844D},-54.3,4
803,13089021906,219.06,ARC 10,2015-05-19T14:17:38.000Z,20.7,39966,{226E3CEB-ED3E-4010-9A0E-D340CB5E9CB7},-615.8,3
804,13089021217,212.17,ARC 10,2015-05-19T14:17:38.000Z,63,73927,{AD06AF67-2A81-4977-B197-90DE40B16E58},-768.3,5
805,13089021215,212.15,ARC 10,2015-05-19T14:17:38.000Z,79.1,88346,{CB1B1A8E-9377-4D05-957B-91186926756F},1816.9,4
806,13089021414,214.14,ARC 10,2015-05-19T14:17:38.000Z,29.1,39250,{4BDA31E0-5896-46F3-B449-8E9532B57F96},-1117.5,4
807,13089021101,211.01,ARC 10,2015-05-19T14:17:38.000Z,68.4,116250,{FD5A2F99-6ED0-441F-BBBD-18A5DAC485D3},583.1,5
808,13089023316,233.16,ARC 10,2015-05-19T14:17:38.000Z,40,60406,{83A65FA7-3AD5-44C6-903A-2AC608BD37CD},277.4,4
809,13089023313,233.13,ARC 10,2015-05-19T14:17:38.000Z,19,46058,{F85FB14D-57DF-4D81-A1F5-6E7AEA0FC3E0},-11.6,4
810,13089022900,229,ARC 10,2015-05-19T14:17:38.000Z,55.4,66985,{4D1AE844-9163-43AA-882F-AED323E45D3F},-465.3,4
811,13089022800,228,ARC 10,2015-05-19T14:17:38.000Z,76.3,84341,{39A8E536-8DD6-44BA-B034-60E2AAEB1CD1},-90,4
812,13089022600,226,ARC 10,2015-05-19T14:17:38.000Z,74.6,65921,{AF13F295-037C-423C-974F-1A9C44E52706},595,4
813,13089022500,225,ARC 10,2015-05-19T14:17:38.000Z,72.8,67756,{97F50265-ABB8-4233-9F22-CDB898965D94},151.8,4
814,13089022100,221,ARC 10,2015-05-19T14:17:38.000Z,29.5,35250,{E3212380-D558-4456-999A-4FADB7B21CE6},-21.5,3
815,13089022005,220.05,ARC 10,2015-05-19T14:17:38.000Z,21.9,31778,{F99E993C-80B6-409F-B7CC-83ECF0C52FBD},-692.3,4
816,13089023214,232.14,ARC 10,2015-05-19T14:17:38.000Z,30.1,48961,{14403867-4098-44FB-B29F-7497E2DBCE52},188.1,3
817,13089022203,222.03,ARC 10,2015-05-19T14:17:38.000Z,55.8,38182,{B0BA438E-15DA-4A1E-AF4B-0D1D8AF04380},482.7,3
818,13089022009,220.09,ARC 10,2015-05-19T14:17:38.000Z,17,26720,{5AFEEE84-38D4-4242-92BB-648377077E94},-1125.7,2
819,13089021913,219.13,ARC 10,2015-05-19T14:17:38.000Z,17.8,33221,{D5673963-56A8-4C2F-B26C-EC5C83A7CD17},-829.2,2
820,13089021813,218.13,ARC 10,2015-05-19T14:17:38.000Z,24.8,27564,{55C522E7-0317-481C-8258-C929BF5334C0},1995,3
821,13089021605,216.05,ARC 10,2015-05-19T14:17:38.000Z,53.7,52218,{D7D0851A-D393-46D9-9CFD-134FFCA06FE2},277.1,5
822,13089021308,213.08,ARC 10,2015-05-19T14:17:38.000Z,27.8,43750,{D4794F1D-CF55-4913-B159-E423857193AC},-723,3
823,13089022004,220.04,ARC 10,2015-05-19T14:17:38.000Z,29.6,49503,{EDA7B922-F8B0-4FE2-A29E-3759C8249B6F},-245,4
824,13089022008,220.08,ARC 10,2015-05-19T14:17:38.000Z,15.6,26211,{666E3E35-6958-47A8-9F6C-F2B8DD3A9395},-393.3,3
825,13089021909,219.09,ARC 10,2015-05-19T14:17:38.000Z,27,38741,{8D2816CB-3AEF-4D2B-A5D1-EE9068CCE29C},-1130,2
826,13089022001,220.01,ARC 10,2015-05-19T14:17:38.000Z,49.5,56641,{E6503D7B-C165-4405-8C00-8AA63E3B8345},245.9,4
827,13089023108,231.08,ARC 10,2015-05-19T14:17:38.000Z,11.3,32393,{88C7D511-DE0A-489E-8362-176EA48C76F1},-641.4,3
828,13089020200,202,ARC 10,2015-05-19T14:17:38.000Z,70.9,79289,{B629C758-8C95-4A7C-8DF5-29EADBED4B68},-431.7,4
829,13089021306,213.06,ARC 10,2015-05-19T14:17:38.000Z,22.8,37325,{C6975A87-DDA7-4AD0-B823-4222A9D2C42D},-309.5,4
830,13089021305,213.05,ARC 10,2015-05-19T14:17:38.000Z,27.1,40397,{26302E96-3E8C-4254-B0D1-475BD4B67FB8},-35,4
831,13089021417,214.17,ARC 10,2015-05-19T14:17:38.000Z,29.7,39141,{1DB269C4-8AE6-4815-A37C-BE2B1B92D2BF},358.6,3
832,13089021415,214.15,ARC 10,2015-05-19T14:17:38.000Z,64.8,72813,{5060D6FD-7AC7-4269-AC0D-BFD324D1BC7A},913.8,5
833,13089021102,211.02,ARC 10,2015-05-19T14:17:38.000Z,73.9,89351,{680F3D8F-CD4B-4764-B5E7-2ADAA69E3660},-530.7,5
834,13089021307,213.07,ARC 10,2015-05-19T14:17:38.000Z,23.7,47169,{A68F3B22-0303-4949-AC82-BEBD901D0AD7},-10,3
835,13089023601,236.01,ARC 10,2015-05-19T14:17:39.000Z,32.2,54120,{FC292BD9-D52B-4314-AFF3-1B50893E815E},-865.7,3
836,13089021412,214.12,ARC 10,2015-05-19T14:17:39.000Z,63.5,97500,{C88DC0A4-149D-4287-B67A-88528643C7E6},80,4
837,13089023208,232.08,ARC 10,2015-05-19T14:17:39.000Z,30.1,39960,{36B5E001-CE12-4127-BC04-751860863AD2},-531.7,4
838,13089023310,233.10,ARC 10,2015-05-19T14:17:39.000Z,25,32487,{1CC44E16-EF3F-4CE1-8FA4-39D1158076B5},663.7,2
839,13089020801,208.01,ARC 10,2015-05-19T14:17:39.000Z,52.4,70556,{86FB6C8F-D161-435B-BDB3-9EF8B7564F3F},-532,4
840,13089021812,218.12,ARC 10,2015-05-19T14:17:39.000Z,41.4,63056,{323905CA-55B6-4898-9FA7-6559AE0C2000},187.5,5
841,13089021214,212.14,ARC 10,2015-05-19T14:17:39.000Z,72.1,105161,{0FDD80E9-4124-4973-B983-9368E5025470},112.7,5
842,13089021810,218.10,ARC 10,2015-05-19T14:17:39.000Z,60.7,78622,{76892371-BDBE-418B-81D3-029BD348FEDF},336,5
843,13089021809,218.09,ARC 10,2015-05-19T14:17:39.000Z,62.9,91206,{1EABFBC7-640F-4393-ABD8-9EDB21EBD5A4},65.3,5
844,13089021808,218.08,ARC 10,2015-05-19T14:17:39.000Z,51.5,72390,{31D5E7B9-D22B-4437-AE04-CEBD43FC9A50},37.5,4
845,13089021806,218.06,ARC 10,2015-05-19T14:17:39.000Z,29.5,43456,{8ADB2BD6-BAAB-4F56-BB62-D35048F34434},116.3,4
846,13089021805,218.05,ARC 10,2015-05-19T14:17:39.000Z,36.3,50486,{41BE0B20-1577-4BD3-AB20-C8271F359160},-146.3,4
847,13089021704,217.04,ARC 10,2015-05-19T14:17:39.000Z,59.1,79361,{6B9D2328-FE3E-459C-BD81-C91A661BC92C},108.6,4
848,13089021703,217.03,ARC 10,2015-05-19T14:17:39.000Z,68.4,113409,{60818DEE-7CEA-428B-8684-B21D86CB839C},63.5,4
849,13089021705,217.05,ARC 10,2015-05-19T14:17:39.000Z,49.8,44645,{5A62375F-32DA-4B10-964D-F814C6A66459},26.5,4
850,13089021908,219.08,ARC 10,2015-05-19T14:17:39.000Z,27.9,34241,{8CC01AF8-AA8B-4A8A-9D5C-A48D5660E963},259.2,3
851,13089023309,233.09,ARC 10,2015-05-19T14:17:39.000Z,22.7,43577,{BFBA5005-2EAC-4603-B06E-59AEE3DF4D17},1040.5,3
852,13089023211,232.11,ARC 10,2015-05-19T14:17:39.000Z,29.5,59938,{2037E029-9B0E-46ED-A0FE-2C4C3AC6F11F},-811,4
853,13089023212,232.12,ARC 10,2015-05-19T14:17:39.000Z,28,57667,{2CA71343-F87D-43A7-934E-412DEDD98BAD},-230,4
854,13089023306,233.06,ARC 10,2015-05-19T14:17:39.000Z,29.5,67881,{2B025B92-526D-4BE5-9AE7-ECAD1CC5AAB3},332.3,4
855,13089023303,233.03,ARC 10,2015-05-19T14:17:39.000Z,21.9,36324,{08F92532-59E9-4598-A1F3-AA7FA83CC234},249.7,3
856,13089021706,217.06,ARC 10,2015-05-19T14:17:39.000Z,64.8,75592,{98377247-BBAB-410C-AEF5-409D15FE55D2},327,4
857,13089021211,212.11,ARC 10,2015-05-19T14:17:39.000Z,67.3,101226,{42255364-D245-4C77-ABB1-5CF88C1E8943},25.8,5
858,13089021210,212.10,ARC 10,2015-05-19T14:17:39.000Z,77.1,113493,{5AC53E24-2419-4C73-8311-C8A38618CF76},136,5
859,13089021213,212.13,ARC 10,2015-05-19T14:17:39.000Z,76,131324,{B5244F12-0E6F-4E8D-9FDF-28BDEC1A51B2},170,5
860,13089021303,213.03,ARC 10,2015-05-19T14:17:39.000Z,13.8,33318,{C0B264C1-797C-4414-860C-BFD327E33331},200,3
861,13089021301,213.01,ARC 10,2015-05-19T14:17:39.000Z,34.5,37292,{707DCDDE-BCC5-483F-9942-A8274DBFD09F},191.4,3
862,13089021209,212.09,ARC 10,2015-05-19T14:17:39.000Z,57.7,64410,{C8B95906-8BE9-4AEA-85D0-8852274693E2},-9.5,4
863,13089021405,214.05,ARC 10,2015-05-19T14:17:39.000Z,76.6,103608,{87305F0F-4040-4975-8958-F4E3877AC953},651.1,5
864,13089021208,212.08,ARC 10,2015-05-19T14:17:39.000Z,56.6,57964,{83C47A6C-B373-46B8-8673-6A21801E0E28},616.4,4
865,13089021204,212.04,ARC 10,2015-05-19T14:17:39.000Z,1.3,31462,{A3F26A54-934E-4C97-9FA5-4BA082135716},-617.8,2
866,13089021202,212.02,ARC 10,2015-05-19T14:17:39.000Z,75.6,97583,{BC16C8A5-66B7-49C7-9D92-C5B043F27E08},459.6,5
867,13089023210,232.10,ARC 10,2015-05-19T14:17:39.000Z,23.2,40298,{1D6F8585-96C6-4761-93AA-4B262B2EDC20},-448.8,3
868,13089023209,232.09,ARC 10,2015-05-19T14:17:39.000Z,27.1,60625,{CB60AA61-2E98-4BC0-9C0F-EC5EB3F508C3},-452.8,4
869,13089023603,236.03,ARC 10,2015-05-19T14:17:39.000Z,11.2,32087,{64DE75A2-B208-4EAA-8B8A-984D07C83E18},-865.5,3
870,13089021603,216.03,ARC 10,2015-05-19T14:17:39.000Z,68,52438,{B5FE15C7-EC02-4343-9B69-0DDD2291B0E4},-252,4
871,13057090905,909.05,ARC 10,2015-05-19T14:17:39.000Z,37.4,48494,{BCADACB4-1EAC-4DE9-9D52-F12AEEE4AD00},674.4,4
872,13057090904,909.04,ARC 10,2015-05-19T14:17:39.000Z,28.7,58483,{E29D8DD0-D15D-42A6-A427-3DA578674D76},443.1,4
873,13057091007,910.07,ARC 10,2015-05-19T14:17:39.000Z,56.8,94773,{2C1635D4-8328-4401-890D-0239A0057336},110.3,5
874,13057090803,908.03,ARC 10,2015-05-19T14:17:39.000Z,53.2,86046,{1833352B-F279-47EF-B1C3-2FA24D31C714},509.5,5
875,13057090804,908.04,ARC 10,2015-05-19T14:17:39.000Z,39.2,93526,{C8845F83-8BC0-4440-BF9C-BBBD5856E00B},244,4
876,13057091008,910.08,ARC 10,2015-05-19T14:17:39.000Z,55.4,99054,{919AE783-D6E1-4CB1-9C40-296ED1ECE6B9},600.8,5
877,13057090802,908.02,ARC 10,2015-05-19T14:17:39.000Z,42.6,97866,{00C9408F-BAB9-4FD9-B237-700DEDDA4336},74.4,5
878,13057090501,905.01,ARC 10,2015-05-19T14:17:39.000Z,28,66957,{4577B52C-9CA2-4D5A-A7CC-CB23534A4D1B},66.4,4
879,13057090902,909.02,ARC 10,2015-05-19T14:17:39.000Z,50.1,76104,{DE81AF40-2807-48C9-97E6-58DA6C83B4EC},814.2,4
880,13057091001,910.01,ARC 10,2015-05-19T14:17:39.000Z,21.2,47471,{51397C5C-517C-47CD-9F9F-4C7D95531B54},394.9,3
881,13057091003,910.03,ARC 10,2015-05-19T14:17:39.000Z,21.2,46634,{E0C834F0-CB26-496C-9A29-5E849CB02A5D},321.8,4
882,13057091102,911.02,ARC 10,2015-05-19T14:17:39.000Z,19.3,59813,{3528148B-5F77-4DB6-936D-3809BD22345E},303.5,5
883,13057091101,911.01,ARC 10,2015-05-19T14:17:39.000Z,31.9,63835,{62545E0D-48E7-46DE-9B35-4CA8FCA92BD6},16.3,4
884,13057091103,911.03,ARC 10,2015-05-19T14:17:39.000Z,28.1,71285,{7950A8A4-5E33-4749-9C38-B629EDFB034B},81.9,5
885,13057090701,907.01,ARC 10,2015-05-19T14:17:39.000Z,38.7,73542,{09F81EA8-9961-45FD-A954-3F1D002F0F3E},798.2,4
886,13297110601,1106.01,ARC 20,2015-05-19T14:17:39.000Z,19.9,61140,{B9E63BEF-6226-4A0A-96B7-92C2D8C2EE3B},100.1,4
887,13297110507,1105.07,ARC 20,2015-05-19T14:17:39.000Z,18.9,65167,{3DF9C789-C2A9-4ACC-B4B6-E6BF0C984D36},271.5,5
888,13297110506,1105.06,ARC 20,2015-05-19T14:17:39.000Z,22.8,67774,{82BC245D-9D5C-483C-8BC1-4C5690BAE375},134.1,5
889,13297110603,1106.03,ARC 20,2015-05-19T14:17:39.000Z,15.8,46807,{762D5C89-A796-4DC9-B4FD-36730D8CAFA3},80.3,4
890,13297110602,1106.02,ARC 20,2015-05-19T14:17:39.000Z,23.4,68090,{625EC9F1-2171-4089-A89B-A8C39976102D},42.8,4
891,13297110504,1105.04,ARC 20,2015-05-19T14:17:39.000Z,28.6,57105,{5DFF2DD8-59B8-4D6A-910C-BFC9C71C78B5},79.2,4
892,13297110508,1105.08,ARC 20,2015-05-19T14:17:39.000Z,16.4,61706,{E81EEB51-2BB4-424D-80DB-E36F528AC09E},166.6,4
893,13297110503,1105.03,ARC 20,2015-05-19T14:17:39.000Z,27.6,45170,{10DD0FCD-8A04-40AC-A41F-BDAEBCC1BDAC},177.9,4
894,13297110505,1105.05,ARC 20,2015-05-19T14:17:39.000Z,19,68636,{1121030C-39C6-4A41-82CB-8E4A06D9F71E},183.2,5
895,13297110800,1108,ARC 20,2015-05-19T14:17:39.000Z,14.6,46547,{F251CCB3-B5E1-44E1-BB4E-0EF02692F334},21.8,3
896,13297110700,1107,ARC 20,2015-05-19T14:17:39.000Z,17.1,46613,{BE0DB82A-1631-481B-8229-B22FDC4525E1},83.1,3
897,13297110400,1104,ARC 20,2015-05-19T14:17:39.000Z,6.9,30609,{C9EAADA5-7445-4AAA-8863-36E685D22836},25.7,2
898,13297110300,1103,ARC 20,2015-05-19T14:17:39.000Z,14.3,30527,{D82553C9-0996-4F9B-A999-019E2ECBA853},99.8,2
899,13297110200,1102,ARC 20,2015-05-19T14:17:39.000Z,21.9,60000,{8718297D-7AAE-4621-B113-FBF1D2E635D4},20.1,3
900,13297110100,1101,ARC 20,2015-05-19T14:17:39.000Z,18.4,58635,{36D4FA4E-23E3-4D1B-B776-532737DCD4B8},69.4,4
901,13057091005,910.05,ARC 10,2015-05-19T14:17:39.000Z,30.4,55288,{5315016C-EF0B-4AF8-A933-B86370B18A23},127.9,4
902,13057091006,910.06,ARC 10,2015-05-19T14:17:39.000Z,47.1,87841,{4E46B38F-8397-4AE7-8508-D38868251990},72.1,5
903,13057090400,904,ARC 10,2015-05-19T14:17:39.000Z,14.4,35094,{154533CF-770D-413D-9D02-E8D4C3DB281C},238.8,4
904,13057090601,906.01,ARC 10,2015-05-19T14:17:39.000Z,19.3,47206,{8830178F-44C8-43B4-AE19-E804E71DD92E},249.9,5
905,13057090901,909.01,ARC 10,2015-05-19T14:17:39.000Z,39,85349,{9FE19E73-DBD7-43AF-A3CA-77C43638E173},126.4,5
906,13057090602,906.02,ARC 10,2015-05-19T14:17:39.000Z,23.8,54445,{AC4681D8-8F5C-4791-80ED-07F6B66BF22A},202.6,4
907,13057090200,902,ARC 10,2015-05-19T14:17:39.000Z,20.7,59965,{69525ECB-0122-4C7D-9188-DD9F3E7D69C8},24.5,5
908,13057090702,907.02,ARC 10,2015-05-19T14:17:39.000Z,18.7,52406,{1750AF61-6A6A-484B-A990-18C0FFAB00B7},217.3,4
909,13057090502,905.02,ARC 10,2015-05-19T14:17:39.000Z,39,85783,{3F4AAD69-DF39-443A-88AD-7F535D908C22},196.7,5
910,13057090100,901,ARC 10,2015-05-19T14:17:39.000Z,17.6,60407,{81C6DC79-715D-4AD1-AB64-B4983909FA32},44.5,5
911,13057090300,903,ARC 10,2015-05-19T14:17:39.000Z,42.4,78697,{13F83B86-5659-4413-8EC7-53219A020A94},181.7,5
912,13013180206,1802.06,ARC 20,2015-05-19T14:17:39.000Z,16.7,57679,{133CDF43-AD5E-4DAB-8E6A-0EACBB818CDD},158.5,4
913,13013180205,1802.05,ARC 20,2015-05-19T14:17:39.000Z,14.9,40347,{0ADB6D40-C032-4633-8CA3-00E0AD4BA13C},93.7,3
914,13013180402,1804.02,ARC 20,2015-05-19T14:17:39.000Z,13.9,48951,{BBA1101E-A32A-43BA-A727-1D8F29507670},139.2,3
915,13013180303,1803.03,ARC 20,2015-05-19T14:17:39.000Z,23.5,58654,{D7D333FA-DED4-46E1-8BA2-01AE13945A7C},124.6,4
