X,Y,OBJECTID,FACNAME,FACTYPE,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP,AREACODE,PHONE,CONTACT,TITLE,FIPS,TYPE,NAME,METHOD,updated,draw,GlobalID,last_edited_date
-84.372483567652111,33.698114140009011,2617,Dobbs Elementary School,30,2025 Jonesboro Road SE, ,Atlanta,Georgia,30315,404,802-8050,Dana Evans,Principal,13121,Elementary School,Fulton,Geocode,2012-01-24T00:00:00.000Z, ,{0EDD9105-1462-496B-A94E-9D1A8C554A3B},2016-02-16T15:55:15.000Z
-84.394446969331824,33.666679966459121,2618,Long Middle School,31,3200 Latona Drive SW, ,Atlanta,Georgia,30354,404,802-4800,Elizabeth Harris,Principal,13121,Middle School,Fulton,Geocode,2012-01-24T00:00:00.000Z, ,{4A190909-D0E3-4E4E-9CB6-33A312F06C6C},2016-06-16T20:36:19.000Z
-84.503830813724989,33.776275545864138,2620,Towns Elementary School,30,760 Bolton Road NW, ,Atlanta,Georgia,30331,404,802-7400,Carla Pettis,Principal,13121,Elementary School,Fulton,Geocode,2012-01-24T00:00:00.000Z, ,{E3EBEE67-20FF-4E0D-B96C-D01535632274},2016-02-10T20:33:47.000Z
-84.652983814964358,34.057661158196836,2623,Acworth Intermediate School,30,4220 Cantrell Rd, ,Acworth,Georgia,30101,770,975-6600,Kathleen Curran,Principal,13067,Elementary School,Cobb,Geocode,2012-01-10T00:00:00.000Z, ,{6FD186AA-9EFF-4C27-B70F-00F7B2A962FC},2016-02-03T17:41:07.000Z
-84.735498895546272,34.035346243336328,2624,Allatoona High School,13,3300 Dallas-Acworth Highway, ,Acworth,Georgia,30101,770,975-6503,J Scott Bursmith,Principal,13067,"High School, Public",Cobb,Geocode,2012-01-10T00:00:00.000Z, ,{12845045-5BE6-4AC1-8F83-38F9BAC3FC6D},2016-02-03T17:43:18.000Z
-84.569092137445807,34.052109167190828,2626,Palmer Middle School,31,690 North Booth Road NW, ,Kennesaw,Georgia,30144,770,591-5020,Geraldine Ray,Principal,13067,Middle School,Cobb,Geocode,2012-01-10T00:00:00.000Z, ,{88840362-82B6-4D91-BBC0-BEE949F72F5F},2016-06-16T20:36:19.000Z
-84.634280084884594,33.842138885053757,2630,Cooper Middle School,31,4605 Ewing Road, ,Austell,Georgia,30106,770,819-2438,Peggy Martin,Principal,13067,Middle School,Cobb,Geocode,2012-01-10T00:00:00.000Z, ,{759BA443-BA84-43AE-8357-B6EFA092C62F},2016-06-16T20:36:19.000Z
-84.663644921909295,33.926581104937668,2632,Lovinggood Middle School,31,3825 Luther Ward Road, ,Powder Spirngs,Georgia,30127,678,331-3015,Zinta Perkins,Principal,13067,Middle School,Cobb,Geocode,2012-01-10T00:00:00.000Z, ,{903BCA23-0261-46F5-ADAA-B176361E7261},2016-06-16T20:36:19.000Z
-84.656911404063081,34.002027697233956,2633,Bullard Elementary School,30,3656 Old Stilesboro Road, ,Kennesaw,Georgia,30152,678,594-8720,Sharon Hardin,Secretary,13067,Elementary School,Cobb,Geocode,2012-01-10T00:00:00.000Z, ,{F506BE1C-1DC6-404F-9820-30BD7C9A68C9},2016-02-03T18:20:51.000Z
-84.656735241136488,34.004309292725374,2634,McClure Middle School,31,3660 Old Stilesboro Road, ,Kennesaw,Georgia,30152,678,331-8131,Susan Wing,Principal,13067,Middle School,Cobb,Geocode,2012-01-10T00:00:00.000Z, ,{199AE893-7332-45F0-B381-B5AA77994F6D},2016-06-16T20:36:19.000Z
-84.652066145804525,34.059582720639447,2636,Barber Middle School,31,4222 Cantrell Road NW, ,Acworth,Georgia,30101,770,975-6764,Lisa Williams,Principal,13067,Middle School,Cobb,Geocode,2012-01-10T00:00:00.000Z, ,{E30C3DA2-DF1F-42F8-A0EA-2E3679A26DD0},2016-06-16T20:36:19.000Z
-84.532570187898173,34.216279602396575,2637,Joseph Knox Elementary School,30,151 River Bend Way,,Canton,Georgia,30114,770,345-4307,Kelly Jo Page,Principal,13057,Elementary School,Cherokee,Photo,2011-12-22T00:00:00.000Z,,{20635A8B-7993-4F35-83E2-B0CEC03B1C7D},2016-02-03T21:27:16.000Z
-84.394618914938462,34.215046196377088,2638,Avery Elementary School,30,6391 East Cherokee Drive,,Canton,Georgia,30115,770,479-6200,Letitia Cline,Principal,13057,Elementary School,Cherokee,Photo,2011-12-22T00:00:00.000Z,,{303D6BB7-578D-4A8D-ABAD-9337FC8CB815},2016-02-03T17:59:04.000Z
-84.333146466294963,34.23591364113404,2639,Creekland Middle School,31,1555 Owens Store Road,,Canton,Georgia,30115,770,479-3200,Deborah Wiseman,Principal,13057,Middle School,Cherokee,Photo,2011-12-22T00:00:00.000Z,,{28972FC4-8BB3-46A5-8132-81D2141DB4F2},2016-06-16T20:36:19.000Z
-84.336490991299002,34.236565053145284,2640,Creekview High School,13,1550 Owens Store Road,,Canton,Georgia,30115,770,720-7600,Bob Eddy,Principal,13057,"High School, Public",Cherokee,Photo,2011-12-22T00:00:00.000Z,,{B3626D1D-9D19-45C3-B2D0-EB5AE3E25746},2016-02-03T18:46:11.000Z
-84.533192681804039,34.193156780474787,2641,Freedom Middle School,31,10550 Bells Ferry Road,,Canton,Georgia,30114,770,345-4100,Karen Hawley,Principal,13057,Middle School,Cherokee,Photo,2011-12-22T00:00:00.000Z,,{CF113589-6476-4CCF-98B8-14FBCFCF3B14},2016-06-16T20:36:19.000Z
-84.53498425020932,34.191114356973898,2642,Liberty Elementary School,30,10500 Bells Ferry Road,,Canton,Georgia,30114,770,345-6411,Nicole holmes,Principal,13057,Elementary School,Cherokee,Photo,2011-12-22T00:00:00.000Z,,{5E9AD466-0030-4228-84DD-A4FB86FE337E},2016-02-05T20:09:54.000Z
-84.458620510689173,34.201195070011387,2644,Indian Knoll Elementary School,30,3635 Univeter Road,,Canton,Georgia,30115,770,721-6600,Ann Gazell,Principal,13057,Elementary School,Cherokee,Photo,2011-12-22T00:00:00.000Z,,{CBACDF3D-A7AB-4861-817A-EE2A072AE8CB},2016-02-03T20:50:08.000Z
-84.478880842952648,34.117433229473917,2645,Mill Creek Middle School,31,442 Arnold Mill Road,,Woodstock,Georgia,30188,770,924-5489,Elaine Daniel,Principal,13057,Middle School,Cherokee,Photo,2011-12-22T00:00:00.000Z,,{FB14280B-BA81-4DD0-A35D-4BD8164830D0},2016-06-16T20:36:19.000Z
-84.29467360273938,33.556690997512405,2648,Mount Zion Primary School,,2920 Mount Zion Road,,Jonesboro,Georgia,30236,770,472-2700,Enika Bryant,Principal,13063,Primary School,Clayton,Photo,2011-12-28T00:00:00.000Z,,{66CE5696-72F8-4E9B-9C32-A94EB65AFE9F},2016-02-08T21:11:37.000Z
-84.282780200597941,33.581411783264073,2650,Rex Mill Middle School,31,6380 Evans Drive,,Rex,Georgia,30273,770,474-0702,Karen Murner,Principal,13063,Middle School,Clayton,Photo,2011-12-28T00:00:00.000Z,,{D4AF584B-E3B0-4D09-B488-E51D7214AA0B},2016-06-16T20:36:19.000Z
-84.340846494508767,33.545919358503014,2653,James Jackson Elementary School,30,7711 Mount Zion Boulevard,,Jonesboro,Georgia,30236,678,610-4401,Donna Jackson,Principal,13063,Elementary School,Clayton,Photo,2011-12-28T00:00:00.000Z,,{81F1F7C7-7724-4B19-9066-6E95CC6FAFF8},2016-02-03T21:07:32.000Z
-84.38680084774704,33.564502374810267,2657,Sequoyah Middle School,31,95 Valley Hill Road SW,,Riverdale,Georgia,30274,770,515-7524,Lonnie J White,Principal,13063,Middle School,Clayton,Photo,2012-01-03T00:00:00.000Z,,{C8501B11-F2FE-493A-8163-43E1066BC2F4},2016-06-16T20:36:19.000Z
-84.308074526504569,33.554684060589494,2659,M. E. Stilwell School for the Arts,13,2580 Mount Zion Pkwy,,Jonesboro,Georgia,30236,770,472-2838,Sara Stephens,Principal,13063,"High School, Public",Clayton,Photo,2012-01-03T00:00:00.000Z,,{0536887C-1AE7-4289-B477-7B64189767D0},2016-02-16T20:00:57.000Z
-84.358151591386033,33.524529762268678,2660,Eula Ponds Perry Learning Center,13,137 Spring Street,,Jonesboro,Georgia,30236,770,515-7601,Melvin Blocker,Director,13063,"High School, Public",Clayton,Photo,2012-01-03T00:00:00.000Z,,{70881524-3DA0-4253-BD45-DBFF204F8463},2016-02-16T16:08:15.000Z
-84.253597491261516,33.697337702233355,2661,Columbia Middle School,31,3001 Coumbia Drive,,Decatur,Georgia,30034,678,875-0502,Stephanie Amey,Principal,13089,Middle School,Dekalb,Photo,2012-01-12T00:00:00.000Z,,{D110F524-3B11-4381-8211-85B6D7545D36},2016-06-16T20:36:19.000Z
-84.148774143609486,33.709873740787074,2662,Miller Grove High School,13,2645 Dekalb Medical Parkway,,Lithonia,Georgia,30058,678,875-1102,,Principal,13089,"High School, Public",Dekalb,Photo,2012-01-12T00:00:00.000Z,,{DD402F60-BFAB-44A8-BEAB-4780A29C7F8A},2016-02-08T20:34:18.000Z
-84.650457509186708,33.723356208095637,2665,Factory Shoals Middle School,31,3301 Shoals School Road,,Douglasville,Georgia,30135,770,651-5800,,Principal,13097,Middle School,Douglas,Photo,2012-01-17T00:00:00.000Z,,{18D16BBD-8DA0-41E3-AE8D-C3D6BB7963A5},2016-06-16T20:36:19.000Z
-84.770812360408556,33.696269830824747,2666,Yeager Middle School,31,4000 Kings Highway,,Douglasville,Georgia,30135,770,651-5600,,Principal,13097,Middle School,Douglas,Photo,2012-01-17T00:00:00.000Z,,{1DFA3920-C54E-4CEE-A6AD-DCCA20C2307D},2016-06-16T20:36:19.000Z
-84.59471085319629,33.44033071048969,2670,Crabapple Lane Elementary School,,450 Crabapple Lane,,Peachtree City,Georgia,30269,770,487-5425,Doe Evans,Principal,13113,Elementary School,Fayette,Photo,2012-01-17T00:00:00.000Z,,{68D2213F-4118-4FEC-8BB2-2BE6011E0B88},2016-02-03T18:44:57.000Z
-84.464980917226981,33.695697764067852,2673,Hamilton E. Holmes Elementary School,30,2301 Connally Drive,,East Point,Georgia,30344,470,254-3092,Renee Prior,Principal,13121,Elementary School,Fulton,Photo,2012-01-24T00:00:00.000Z,,{8FD6E737-919B-48EF-B904-AE29D886B1AB},2016-02-03T19:17:43.000Z
-84.391015049181775,34.055619063653161,2674,Blessed Trinity Catholic High School,20,11320 Woodstock Road,,Roswell,Georgia,30075,678,277-9083,,Principal,13121,Private School,Fulton,Photo,2012-01-24T00:00:00.000Z,,{E6723BAA-02FF-451A-B12A-C33767710FDB},2016-02-03T18:12:40.000Z
-84.385563353640052,34.056258004994298,2675,Queen of Angels Catholic School,20,11340 Woodstock Road,,Roswell,Georgia,30075,770,518-1804,,Principal,13121,Private School,Fulton,Photo,2012-01-24T00:00:00.000Z,,{8965A1CC-A79F-4D8D-85B5-4CDD70A38EA6},2016-02-03T18:12:22.000Z
-84.561113891162478,33.699531799323402,2676,Sandtown Middle School,31,5400 Campbellton Road SW,,Atlanta,Georgia,30331,470,254-6500,Kine Geathers,Principal,13121,Middle School,Fulton,Photo,2012-01-24T00:00:00.000Z,,{23A5C745-02F4-4B98-B0F9-2868BC18F226},2016-06-16T20:36:19.000Z
-84.177640389540386,34.03912115615146,2679,Northview High School ,13,10625 Parsons Road,,Johns Creek,Georgia,30097,470,254-3828,Paul Brannon,Principal,13121,"High School, Public",Fulton,Photo,2012-01-25T00:00:00.000Z,,{9DBE68DB-7976-490D-8929-C7B2671CFFE9},2016-02-09T15:16:12.000Z
-84.182694559822352,34.035757003245003,2680,Wilson Creek Elementary School,30,6115 Wilson Road,,Johns Creek,Georgia,30097,470,254-3811,Andrea Cushing,Principal,13121,Elementary School,Fulton,Photo,2012-01-25T00:00:00.000Z,,{D1DB1AF8-84FC-4E8A-8376-07000A72CBD0},2016-02-16T15:07:08.000Z
-84.194483370554735,34.023140557113592,2681,Johns Creek High School,13,5575 State Bridge Road,,Johns Creek,Georgia,30022,470,254-2138,Buck Greene,Principal,13121,"High School, Public",Fulton,Photo,2012-01-25T00:00:00.000Z,,{6822EBCC-1A25-4289-85A0-6FAE70385535},2016-02-03T21:17:55.000Z
-84.340481669418011,34.144692710494745,2683,Birmingham Falls Elementary School,30,14865 Birmingham Highway,,Milton,Georgia,30004,770,667-2820,Susan Matzkin,Principal,13121,Elementary School,Fulton,Photo,2012-01-25T00:00:00.000Z,,{E8E11EEE-FF78-4E06-BD47-2E6CC2D2B6FB},2016-02-03T18:10:57.000Z
-84.283197484672044,34.104944735205343,2686,Cogburn Woods Elementary School,30,13080 Cogburn Road,,Alpharetta,Georgia,30004,770,667-2845,Bruce Fraser,Principal,13121,Elementary School,Fulton,Photo,2012-01-25T00:00:00.000Z,,{2EEB1830-FB0C-4CD9-80BB-1E4B56EA00A6},2016-01-29T21:14:28.000Z
-84.281222115236702,34.1074513698129,2687,Saint Francis High School,20,13440 Cogburn Road,,Alpharetta,Georgia,30004,678,339-9989,,Principal,13121,Private School,Fulton,Photo,2012-01-25T00:00:00.000Z,,{D40BEAF0-67C0-4D06-86B8-259F13902091},2016-02-23T16:30:17.000Z
-84.578867957885009,33.597632180843036,2689,Liberty Point Elementary School,30,9000 Highpoint Road,,Union City,Georgia,30291,470,254-3510,Vanessa johnson,Principal,13121,Elementary School,Fulton,Photo,2012-01-25T00:00:00.000Z,,{FB800680-531D-4897-B696-DA7F5FA91719},2016-02-05T20:13:15.000Z
-84.514056647218766,33.597978466310536,2690,Feldwood Elementary School,30,5790 Feldwood Road,,College Park,Georgia,30349,404,765-2001,Eldrick Horton,Principal,13121,Elementary School,Fulton,Photo,2012-01-25T00:00:00.000Z,,{9D9984A7-F23C-4B91-8F35-BFFB2A8138E7},2016-02-03T18:08:08.000Z
-84.385674545134094,33.916835994287247,2692,Lake Forest Elementary School,30,5920 Sandy Springs Circle NE,,Sandy Springs,Georgia,30328,470,254-8740,Dara Wilson,Principal,13121,Elementary School,Fulton,Photo,2012-01-25T00:00:00.000Z,,{113FA410-22F0-46B1-9948-2682B4B58DF0},2016-02-05T19:48:34.000Z
-84.527055724792731,33.55666559196731,2693,Oakley Elementary School,30,7220 Oakley Terrace,,Union City,Georgia,30291,470,254-4050,Vonnie Thompson,Principal,13121,Elementary School,Fulton,Photo,2012-01-25T00:00:00.000Z,,{E172954A-46EE-4C6F-BC34-49C1D255D211},2016-02-09T15:33:02.000Z
-84.634085404796807,33.616562940856895,2695,Langston Hughes High School,13,7510 Hall Road,,Fairburn,Georgia,30213,470,254-3620,Earnest killum,Principal,13121,"High School, Public",Fulton,Photo,2012-01-25T00:00:00.000Z,,{5310B603-2AEB-47E3-9E3A-4C5907198AF4},2016-02-05T19:57:22.000Z
-84.621769566237688,33.616361950269813,2696,Renaissance Middle School,31,7155 Hall Road,,Fairburn,Georgia,30213,770,306-4330,Maureen Wheeler,Principal,13121,Middle School,Fulton,Photo,2012-01-25T00:00:00.000Z,,{17B7CB31-4822-43A4-850E-DE7736D591FC},2016-06-16T20:36:19.000Z
-84.275675873221346,34.118291426327417,2697,Cambridge High School,13,2845 Bethany Bend Road ,,Milton,Georgia,30004,470,254-2883,Ed Spurka,Principal,13121,"High School, Public",Fulton,Photo,2012-01-25T00:00:00.000Z,,{A3A73A96-9F43-4CB9-BE55-282768B7EA92},2016-02-03T18:22:40.000Z
-84.346716343301566,33.775242700481911,2698,Springdale Park Elementary School,30,1246 Ponce De Leon Avenue NE,,Atlanta,Georgia,30306,404,802-6050,,Principal,13089,Elementary School,DeKalb,Photo,2012-01-25T00:00:00.000Z,,{EB47D629-2802-4CE4-AD8C-795311F420A3},2016-02-10T18:41:36.000Z
-84.479494414383538,33.789058419502169,2699,Coretta Scott King Young Women's Leadership Academy High School,13,1190 Northwest Drive NW,,Atlanta,Georgia,30318,404,802-4900,,Principal,13121,"High School, Public",Fulton,Photo,2012-01-25T00:00:00.000Z,,{FF1922E9-AEE6-4275-8B9E-69AB1D8C279B},2016-02-01T18:18:42.000Z
-84.076910674079784,33.504484781223759,2705,Timber Ridge Elementary School,30,2825 Highway 20 E,,McDonough,Georgia,30252,770,288-3237,,Principal,13151,Elementary School,Henry,Photo,2012-02-01T00:00:00.000Z,,{8B5A6D36-AA22-40E7-8514-DB6B0896B53B},2016-02-10T20:24:13.000Z
-84.066354942084587,34.146080345113788,2706,White Oak Elementary School,30,6442 Suwanee Dam Road,,Sugar Hill,Georgia,30518,678,546-5550,,Principal,13135,Elementary School,Gwinnett,Photo,2012-01-31T00:00:00.000Z,,{DF4FE266-5096-4C3B-857D-ABF728100F7C},2016-02-16T14:48:32.000Z
-84.03208627389003,34.085975162590366,2707,Lanier High School,13,918 Buford Highway NE,,Sugar Hills,Georgia,30518,678,765-4040,,Principal,13135,"High School, Public",Gwinnett,Photo,2012-01-31T00:00:00.000Z,,{F73F7DA6-D758-4BAA-876F-7B691DAB56CF},2016-02-05T19:59:56.000Z
-84.128540755038685,33.903610096047331,2708,Berkmar Middle School,31,4355 Lawrenceville Highway,,Lilburn,Georgia,30047,770,638-2300,,Principal,13135,Middle School,Gwinnett,Photo,2012-01-31T00:00:00.000Z,,{4BC58996-DF6A-498F-950A-E82AF3036EBD},2016-06-16T20:36:19.000Z
-84.061248234968176,34.078988372009171,2711,North Gwinnett Middle School,31,160 Peachtree Industrial Boulevard,,Sugar Hill,Georgia,30518,678,745-2300,,Principal,13135,Middle School,Gwinnett,Photo,2012-01-31T00:00:00.000Z,,{94C71D46-E9B0-441C-B0D8-F0B44332E0A1},2016-06-16T20:36:19.000Z
-83.967560077410951,33.960124385115996,2714,Jenkins Elementary School,30,12 Village Way SE,,Lawrenceville,Georgia,30046,678,407-8900,,Principal,13135,Elementary School,Gwinnett,Photo,2012-01-31T00:00:00.000Z,,{2D083764-BB2E-4208-B19C-BFDECCC09092},2016-02-03T21:12:19.000Z
-83.999278496787056,33.926061823650535,2715,Winn Holt Elementary School,30,588 Old Snellville Highway,,Lawrenceville,Georgia,30046,678,376-8600,,Principal,13135,Elementary School,Gwinnett,Photo,2012-01-31T00:00:00.000Z,,{A8210DD1-D1EC-4D6A-ACA7-19E0D170EB0C},2016-02-16T15:08:10.000Z
-83.893509450584673,33.916129654442855,2720,Archer High School,13,2255 New Hope Road,,Lawrencville,Georgia,30045,678,407-7700,Ken Johnson,Principal,13135,"High School, Public",Gwinnett,Photo,2012-01-31T00:00:00.000Z,,{6CCFC425-BBC0-4E66-BB0E-D2CF67AAED5C},2016-02-03T17:48:57.000Z
-83.91350652709761,33.891924156516659,2721,Cooper Elementary School,30,555 Ozora Road,,Loganville,Georgia,30052,770,554-7050,,Principal,13135,Elementary School,Gwinnett,Photo,2012-01-31T00:00:00.000Z,,{E77B6462-9D97-47EF-8864-798B065DF929},2016-02-03T18:41:53.000Z
-83.959936167669454,33.875150128205071,2722,Bay Creek Middle School,31,821 Cooper Road,,Grayson,Georgia,30017,678,344-7570,,Principal,13135,Middle School,Gwinnett,Photo,2012-01-31T00:00:00.000Z,,{AFAD65DC-34AE-46E4-BD95-70CF69C44C92},2016-06-16T20:36:19.000Z
-83.899813991159746,33.967611334232558,2724,Alcova Elementary School,30,770 Ewing Chapel Road,,Dacula,Georgia,30019,678,376-8500,,Principal,13135,Elementary School,Gwinnett,Photo,2012-01-31T00:00:00.000Z,,{CD368396-BB4D-444C-B3B8-55E21946DF3A},2016-02-03T17:42:05.000Z
-83.988136134866366,34.025171775254677,2727,Woodward Mill Elementary School,30,2020 Buford Drive NE,,Lawrenceville,Georgia,30043,678,407-7590,,Principal,13135,Elementary School,Gwinnett,Photo,2012-01-31T00:00:00.000Z,,{6132D4F6-4D71-4720-81A1-B17A3FDA7DA0},2016-02-16T15:27:33.000Z
-84.087042454891886,34.01312415599282,2730,Peachtree Ridge High School,13,1555 Old Peachtree Road NW,,Suwanee,Georgia,30024,678,957-3100,,Principal,13135,"High School, Public",Gwinnett,Photo,2012-01-31T00:00:00.000Z,,{5BEBD8DE-0E73-4F0F-A86F-D9A5053D591F},2016-02-09T16:34:53.000Z
-84.091052537080799,34.013622878949597,2731,Parsons Elementery School,30,1615 Old Peachtree Road NW,,Suwanee,Georgia,30024,678,957-3050,,Principal,13135,Elementary School,Gwinnett,Photo,2012-01-31T00:00:00.000Z,,{CEC8E160-075B-490F-8418-175DA6C86D8C},2016-02-09T16:23:36.000Z
-84.062138301685707,34.031911835932917,2732,Burnette Elemementry School,30,3221 Burnette Road,,Suwanee,Georgia,30024,678,546-2170,,Principal,13135,Elementary School,Gwinnett,Photo,2012-01-31T00:00:00.000Z,,{FDB34683-1C0C-4FBC-B5E9-DEB9F50CBC86},2016-02-03T18:21:16.000Z
-83.871206988651736,34.075665940397897,2735,Duncan Creek Elementary School,30,4500 Braselton Highway,,Hoschton,Georgia,30548,678,714-5800,,Principal,13135,Elementary School,Gwinnett,Photo,2012-01-31T00:00:00.000Z,,{E4E22517-7C17-4509-A273-28B21416E40A},2016-02-03T18:59:07.000Z
-83.872805854233221,34.077844429803626,2736,Osborne Middle School,31,4404 Braselton Highway,,Hoschton,Georgia,30548,770,904-5400,,Principal,13135,Middle School,Gwinnett,Photo,2012-01-31T00:00:00.000Z,,{3A924242-48CB-4718-BBA2-5E76786336A0},2016-06-16T20:36:19.000Z
-83.946375655852606,34.045630115180963,2744,Twin Rivers Middle School,31,2300 Braselton Highway,,Buford,Georgia,30519,678,407-7550,,Principal,13135,Middle School,Gwinnett,Photo,2012-01-31T00:00:00.000Z,,{F870D21E-0560-44E4-9CAA-FEE575C158E9},2016-06-16T20:36:19.000Z
-84.021944824121036,33.940354864867096,2749,Moore Middle School,31,1221 Lawrenceville Highway,,Lawrencville,Georgia,30046,678,226-7100,,Principal,13135,Middle School,Gwinnett,Photo,2012-01-31T00:00:00.000Z,,{C386DA10-4BF8-4753-962A-1B0B6EC1E78A},2016-06-16T20:36:19.000Z
-84.122552307077243,33.936739226353119,2751,Corley Elementary School,30,1331 Pleasant Hill Road,,Lawrencville,Georgia,30044,678,924-5330,,Principal,13135,Elementary School,Gwinnett,Photo,2012-01-31T00:00:00.000Z,,{AC3D57F5-37AE-4A12-9971-060AC039FFD3},2016-02-03T18:42:09.000Z
-84.139697055511448,33.945487545584299,2752,Radloff Middle School,31,3939 Shackleford Road,,Duluth,Georgia,30096,678,245-3400,,Principal,13135,Middle School,Gwinnett,Photo,2012-01-31T00:00:00.000Z,,{78E2299B-FEFA-47FB-A432-DEC7444ED7B9},2016-06-16T20:36:19.000Z
-83.943827720221719,33.841660300620553,2757,Grace Snell Middle School,31,3800 Brushy Fork Rd SW,,Loganville,Georgia,30052,770,554-7750,,Principal,13135,Middle School,Gwinnett,Photo,2012-01-31T00:00:00.000Z,,{AFAD39DF-B9F8-4814-8BBC-F33AF3632686},2016-06-16T20:36:19.000Z
-84.049951058461048,33.775339563478781,2758,Anderson-Livsey Elementary School,30,4521 Centerville Highway,,Snellville,Georgia,30039,678,344-2082,,Principal,13135,Elementary School,Gwinnett,Photo,2012-01-31T00:00:00.000Z,,{3E012D12-C753-4B35-95D6-B406589451DD},2016-02-03T17:46:25.000Z
-84.070861012490425,33.925282577825904,2761,Alford Elementary School,30,2625 Lawrenceville Highway,,Lawrenceville,Georgia,30044,678,924-5300,,Principal,13151,Elementary School,Henry,Photo,2012-02-01T00:00:00.000Z,,{CF5652F3-F7C5-4187-B9DA-27B8A31ABC92},2016-02-03T17:42:20.000Z
-84.181379092402878,33.506755207906139,2764,Eagles Landing Christian Academy,20,2400 Highway 42 North,,McDonough,Georgia,30253,770,957-2927,,Principal,13151,Private School,Henry,Photo,2012-02-01T00:00:00.000Z,,{AB3AC938-4C29-4539-AD0C-0F81F9E6B07C},2016-02-03T19:01:23.000Z
-84.199304407932729,33.494241389555555,2765,Flippen Elementary School,30,425 Peach Drive,,McDonough,Georgia,30253,770,954-3522,,Principal,13151,Elementary School,Henry,Photo,2012-02-01T00:00:00.000Z,,{2C7ABFF2-F1D5-4555-BB52-36FE421DB513},2016-02-03T19:11:00.000Z
-83.966853128042587,33.900856862456386,2773,Couch Middle School,31,1777 Grayson Highway,,Grayson,Georgia,30017,678,407-7272,,Principal,13135,Middle School,Gwinnett,Photo,2012-01-31T00:00:00.000Z,,{440C27F9-270C-49F7-A7D6-94062E0D064A},2016-06-16T20:36:19.000Z
-83.937669017443099,34.103457888850144,2774,Jones Middle School,31,3575 Ridge Road,,Buford,Georgia,30519,770,904-5450,,Principal,13135,Middle School,Gwinnett,Photo,2012-01-31T00:00:00.000Z,,{A1F92E10-A3FC-4348-A2D3-A3E8CD25455E},2016-06-16T20:36:19.000Z
-84.156689671338441,33.565747386513621,2776,Woodland Middle School,31,820 Moseley Drive,,Stockbridge,Georgia,30281,770,389-2774,,Principal,13151,Middle School,Henry,Photo,2012-02-01T00:00:00.000Z,,{9DAC7092-18A0-451F-9315-C14D10899FEF},2016-06-16T20:36:19.000Z
-84.199456971971372,33.378167441506832,2778,Luella High School,13,603 Walker Drive,,Locust Grove,Georgia,30248,770,898-9822,,Principal,13151,"High School, Public",Henry,Photo,2012-02-01T00:00:00.000Z,,{24533F0B-9171-45E5-9945-456736D0CF69},2016-02-05T20:51:53.000Z
-84.252799343163346,33.470684698527862,2783,Dutchtown High School,13,149 Mitchell Road,,Hampton,Georgia,30228,770,515-7510,,Principal,13151,"High School, Public",Henry,Photo,2012-02-01T00:00:00.000Z,,{28613E4F-BB1C-4D4A-B0C6-3C702AAA5E44},2016-02-03T19:00:19.000Z
-84.246859003410634,33.469972177590925,2784,Dutchtown Middle School,31,155 Mitchell Road,,Hampton,Georgia,30228,770,515-7500,,Principal,13151,Middle School,Henry,Photo,2012-02-01T00:00:00.000Z,,{79529240-EA7F-48F7-9F9E-1159977BE57F},2016-06-16T20:36:19.000Z
-84.252052664757457,33.467021192765543,2785,Dutchtown Elementary School,30,159 Mitchell Road,,Hampton,Georgia,30228,770,471-0844,,Principal,13151,Elementary School,Henry,Photo,2012-02-01T00:00:00.000Z,,{DC0B251F-FAC9-4319-AACE-9591D7609813},2016-02-03T19:00:24.000Z
-84.145597242664479,33.383086304521797,2787,Bethleham Elementary School,30,1000 Academic Pkwy,,Locust Grove,Georgia,30248,770,288-8571,,Principal,13151,Elementary School,Henry,Photo,2012-02-01T00:00:00.000Z,,{D96865BA-4419-49A0-A95E-F60143E8DDFD},2016-02-03T18:09:59.000Z
-84.024450499587331,33.401504290888759,2788,New Hope Elementary School,30,1655 New Hope Road,,Locust Grove,Georgia,30248,770,898-7362,,Principal,13151,Elementary School,Henry,Photo,2012-02-01T00:00:00.000Z,,{F0D7771F-0268-47C8-80A5-2FDA75126A78},2016-02-09T14:32:41.000Z
-84.04893906197465,33.446224977665842,2789,Ola Middle School,31,353 North Ola Road,,McDonough,Georgia,30252,770,288-2108,,Principal,13151,Middle School,Henry,Photo,2012-02-01T00:00:00.000Z,,{BCDEE428-3C08-4655-8FED-F834F64F919D},2016-06-16T20:36:19.000Z
-84.057848819520828,33.348425990200752,2793,Locust Grove Middle School,31,3315 South Ola Road,,Locust Grove,Georgia,30248,770,957-6055,,Principal,13151,Middle School,Henry,Photo,2012-02-01T00:00:00.000Z,,{C1948498-0C51-4ABD-A6CA-680C339859D3},2016-06-16T20:36:19.000Z
-84.080677484961356,33.345321462704717,2794,Wolf Creek Elementary School (Not Built),30,60 South Unity Grove Road,,Locust Grove,Georgia,30248,,,,Principal,13151,Elementary School,Henry,Photo,2012-02-01T00:00:00.000Z,,{F98ECD13-F68B-4B71-8557-CB4AEADC0B48},2016-02-16T18:54:09.000Z
-84.132304554721003,33.342178650159546,2795,Strong Rock Christian School,20,4200 Strong Rock Parkway,,Locust Grove,Georgia,30248,678,833-1200,,Principal,13151,Private School,Henry,Photo,2012-02-01T00:00:00.000Z,,{892A7E4F-D9D3-40E9-A5A0-4ADCED8D1F3B},2016-02-10T19:18:30.000Z
