X,Y,OBJECTID,Name,Acres,Sq_Miles,County20,County10,Income_Total_households,Household_inc_less_35k,Pct_Household_inc_less_35k,Household_inc_35k_75k,Pct_Household_inc_35k_75k,Household_inc_75k_200k,Pct_Household_inc_75k_200k,Household_inc_200k_more,Pct_Household_inc_200k_more,GlobalID,last_edited_date
-84.104920206491641,33.342971746240458,446,Locust Grove,6320.72021484,9.8761301,yes,yes,1766,551,31.2,637,36.1,527,29.8,51,2.9,{0CEC062F-F458-4FB2-BCE8-C93541AFEFB2},
-84.229304375183133,33.526630510962455,447,Stockbridge,8467.58007813,13.23060036,yes,yes,9473,2636,27.8,4127,43.6,2589,27.3,121,1.3,{ED8AC0EC-8B48-4E1D-9FF6-4D2C636CC403},
-84.594055158203389,33.475292274261513,448,Tyrone,8237.28027344,12.87069988,yes,yes,2381,580,24.4,570,23.9,982,41.2,249,10.5,{9B651B98-51A7-4AF2-A1C1-1716D4B08A3D},
-84.3397633311411,33.581643165243413,449,Morrow,2139.9699707,3.34370995,yes,yes,2273,742,32.6,1002,44.1,508,22.3,21,0.9,{7084DA73-D0A7-43D1-B103-739215B39C91},
-84.409712629988434,33.564813505928633,450,Riverdale,2903.9699707,4.53745985,yes,yes,5255,2673,50.9,1542,29.3,1015,19.3,25,0.5,{4007FD9A-AC60-45F6-97C5-8656FC033605},
-83.66507464233149,34.395308134882995,451,Lula,2681.41992188,4.18972015,yes, ,927,362,39.1,395,42.6,170,18.3,0,0,{FB470B78-10C7-4678-81EF-39A1225838F2},
-84.291084540662524,33.34206386867934,452,Sunny Side,129.58900452,0.202483,yes, ,44,17,38.6,16,36.4,11,25,0,0,{5BFBA452-EC6F-48A5-A2D5-11E7FCF71AE0},
-83.81286656433943,34.004530142286285,453,Carl,706.07897949,1.10325003,yes, ,72,30,41.7,24,33.3,18,25,0,0,{3227E955-DCB2-4485-993E-2CC778FAE305},
-84.707179420904893,33.738212215987538,454,Douglasville,14281.59960938,22.31489944,yes,yes,11597,4310,37.2,3882,33.5,3003,25.9,402,3.5,{20D085D7-B9ED-4005-9B7E-E5909790ADD3},
-84.150777027118821,33.439847612069862,455,McDonough,8167.25976563,12.76130009,yes,yes,8374,3468,41.4,3057,36.5,1760,21,89,1.1,{99EC43F6-3D73-4F5E-BF7B-CB988F5D659A},
-84.912282641326428,33.492146250830558,456,Whitesburg,1609.04003906,2.51413012,yes, ,227,107,47.1,94,41.4,26,11.5,0,0,{11684293-A419-4377-8BAC-8C0DCBEC27D6},
-84.13572877789737,34.207635866585001,457,Cumming,3736.07006836,5.83760977,yes, ,1892,775,41,747,39.5,351,18.6,19,1,{D457353F-BDA4-4503-9636-EFC88304E203},
-83.80449371549301,33.817758959478475,458,Between,775.99102783,1.21248996,yes, ,123,35,28.5,37,30.1,48,39,3,2.4,{3C07E475-12FD-477B-9807-F93F41F87037},
-83.609389955774702,33.7849911394296,459,Good Hope,1195.81005859,1.86846006,yes, ,153,48,31.4,37,24.2,68,44.4,0,0,{4D15C2ED-B8BF-489D-9C6A-23C763E7EE51},
-84.917273333672227,33.729733927511077,460,Villa Rica,9317.03027344,14.55790043,yes,yes,5333,1833,34.4,2126,39.9,1292,24.2,82,1.5,{D6447701-D8AD-4148-8CDF-D4D2C2448BC5},
-85.131257965995303,33.456975255882099,461,Roopville,505.50698853,0.789855,yes, ,103,56,54.4,23,22.3,24,23.3,0,0,{FD758F56-9CFE-4DF6-A6BA-3557A2FCF333},
-83.812030758229866,34.108753566551663,462,Braselton,7783.25976563,12.16129971,yes,yes,2660,420,15.8,726,27.3,1202,45.2,312,11.7,{891EDB4C-1930-4C77-AB1F-271FE65259A4},
-84.341169353598247,33.606458668050152,463,Lake City,1178.94995117,1.84210002,yes,yes,819,390,47.6,269,32.8,160,19.5,0,0,{D08FF197-DDDA-41CE-9BDE-8DB302334EC6},
-84.358988642061618,33.620921013595755,464,Forest Park,6003.24023438,9.3800602,yes,yes,5672,3281,57.8,1788,31.5,596,10.5,7,0.1,{2EAE1127-A9F0-49C9-B8F2-64588A8EBC71},
-84.549977386829084,34.317295467618052,465,Waleska,942.78900146,1.47310996,yes,yes,83,38,45.8,26,31.3,14,16.9,5,6,{80602152-C27D-45EB-8A34-CB28ADD72597},
-84.413287882982118,34.083152248603916,466,Mountain Park,331.47601318,0.517932,yes,yes,261,61,23.4,79,30.3,95,36.4,26,10,{4BFD14DD-503E-40D0-A76E-1D75451865DA},
-84.409512592250209,33.660854072152105,467,Hapeville,1517.29003906,2.37075996,yes,yes,2447,1193,48.8,796,32.5,408,16.7,50,2,{0FFA6F6E-2FE1-40C5-B088-222CBB1D8565},
-84.370149040165941,33.936920482430288,468,Sandy Springs,24833.19921875,38.80189896,yes,yes,42196,11092,26.3,12825,30.4,12123,28.7,6156,14.6,{06DEDF84-E1C1-459C-969F-F79F92A1682C},
-84.273847165920444,34.070356993043319,469,Alpharetta,17436.69921875,27.24480057,yes,yes,22200,3614,16.3,5734,25.8,9875,44.5,2977,13.4,{B7DC73E8-E5C9-4095-9BDC-7A8DEFB2681D},
-84.42316614682484,33.762812073755256,470,Atlanta,85712,133.92500305,yes,yes,181681,74267,40.9,47887,26.4,44361,24.4,15166,8.3,{8366FFBE-C926-4D65-AAB5-BE2BC5431149},
-84.667873809369837,33.531336274575118,471,Palmetto,7635.18994141,11.93000031,yes,yes,1570,681,43.4,644,41,204,13,41,2.6,{B59F0A12-876A-4130-8E4E-A97B9D798878},
-84.202698618795651,34.033210419270148,472,Johns Creek,20090.19921875,31.39089966,yes,yes,26501,3264,12.3,5888,22.2,12360,46.6,4989,18.8,{289E95AF-F973-416C-83ED-ADBEC8A9BE52},
-84.751560217564958,33.560435897708508,473,Chattahoochee Hills,32774.3984375,51.21009827,yes,yes,1005,296,29.5,286,28.5,338,33.6,85,8.5,{56BD7F45-4CC8-44E6-ABBE-F7B0CB74B717},
-84.459869073807198,33.638531744496255,474,College Park,6427.58984375,10.04310036,yes,yes,5235,3156,60.3,1346,25.7,627,12,106,2,{54B04D1A-655A-4C7C-8D2A-EEA5E8E2A99B},
-84.31388036807401,34.135286005142028,475,Milton,25062.90039063,39.16080093,yes,yes,12119,1412,11.7,2526,20.8,5159,42.6,3022,24.9,{39E43E0C-A2CF-4992-8AF4-8246F5B5D135},
-84.470067790512857,33.669695190130447,476,East Point,9422.79003906,14.72309971,yes,yes,12745,5962,46.8,4558,35.8,2075,16.3,150,1.2,{A298BC33-C20C-400A-8AA1-BF40C36D5AC7},
-84.351349959983636,34.039417972171961,477,Roswell,26708.40039063,41.73189926,yes,yes,34408,7232,21,9384,27.3,13024,37.9,4768,13.9,{8BCC99B2-9883-40C0-9718-6F0E0A69DC62},
-84.302456077187998,33.895994683130517,478,Chamblee,3065.34008789,4.78958988,yes,yes,5890,1970,33.4,2020,34.3,1564,26.6,336,5.7,{FE87980B-5689-4DA6-A936-FF10FD9B264C},
-83.598828093259172,33.964919020886022,479,Statham,2255.29003906,3.52389002,yes, ,820,355,43.3,320,39,145,17.7,0,0,{14E5BA2F-3AAA-4149-8E1D-3AFCF41A215C},
-84.568573266990512,33.228598025347495,480,Haralson,449.04199219,0.70162702,yes, ,64,21,32.8,17,26.6,26,40.6,0,0,{A96405FF-067B-408D-9786-9E6A826D772E},
-84.829290196591458,33.236964262510817,481,Grantville,3789.94995117,5.92180014,yes, ,1082,393,36.3,467,43.2,213,19.7,9,0.8,{D92C7120-9286-4E62-9434-B5609D9630D7},
-84.490072464258716,34.246704777258373,482,Canton,11910.20019531,18.60960007,yes,yes,8442,3073,36.4,3155,37.4,2015,23.9,199,2.4,{CD9F83AE-8C19-4FB2-9F2E-6AFCCAE837F6},
-84.644902668259562,33.820030711501566,483,Austell,3759.55004883,5.8743,yes,yes,2267,871,38.4,813,35.9,583,25.7,0,0,{075A8BCD-2F51-41F4-B555-ADEEF0405329},
-84.542243141015391,33.953188973453777,484,Marietta,14756.29980469,23.05669975,yes,yes,22261,9195,41.3,6566,29.5,5689,25.6,811,3.6,{9767A098-2A58-420D-A63F-2A817EBF508E},
-84.77121520403881,33.877150292482497,485,Hiram,2442.64990234,3.81664991,yes, ,1581,436,27.6,599,37.9,481,30.4,65,4.1,{2A698DC5-A192-4857-BB62-CBBBDAC12914},
-85.083569088503211,33.581870785129041,486,Carrollton,14585.09960938,22.78930092,yes, ,8496,4482,52.8,2046,24.1,1683,19.8,285,3.4,{853646E5-C760-4F5A-B174-1B5A78F64B2D},
-84.240270781375855,33.810495226521617,487,Clarkston,676.57702637,1.05715001,yes,yes,2264,1237,54.6,788,34.8,235,10.4,4,0.2,{861C4457-28F6-417F-8553-00211DECF116},
-84.206110191064099,33.790529890190811,488,Pine Lake,161.09199524,0.251706,yes,yes,355,133,37.5,113,31.8,107,30.1,2,0.6,{6133E521-38B5-4C8D-88F6-86E27BC4D6FA},
-84.264869669881122,33.769791471424242,489,Avondale Estates,774.64801025,1.21038997,yes,yes,1181,140,11.9,394,33.4,510,43.2,137,11.6,{D112E21A-F510-48D3-8E59-B44E728C8C17},
-84.105968683420443,33.712806613180248,490,Lithonia,593.00500488,0.92657101,yes,yes,759,464,61.1,233,30.7,62,8.2,0,0,{FA1F5268-1132-4BD6-A4DE-1D00F355A343},
-84.172234049234646,33.803497629854689,491,Stone Mountain,1042.77001953,1.62934005,yes,yes,2419,1150,47.5,702,29,551,22.8,16,0.7,{51401879-81F9-43C4-8AE9-590812A934A2},
-83.799391837099208,33.717406480381207,492,Jersey,474.91900635,0.74206102,yes, ,66,28,42.4,12,18.2,23,34.8,3,4.5,{07D1C0A8-75F2-4900-AF44-B1A0147D22E7},
-83.715411727193711,33.79942368665408,493,Monroe,9681.74023438,15.12769985,yes, ,5034,2724,54.1,1743,34.6,523,10.4,44,0.9,{350AD29D-667F-48FB-8F7C-76ECE2771AB4},
-83.851094583476183,33.745226613068333,494,Walnut Grove,1831.68005371,2.86199999,yes, ,459,141,30.7,182,39.7,136,29.6,0,0,{0A4309D0-96B5-44FA-B08B-D8387DDECA3C},
-84.516908734947606,33.864225203010221,495,Smyrna,9733.99023438,15.20940018,yes,yes,23305,6884,29.5,6824,29.3,7886,33.8,1711,7.3,{581C5898-D9F5-42A8-827A-0B2E24B32C87},
-84.275051325311409,33.906742790991956,496,Doraville,2269.69995117,3.54641008,yes,yes,3200,1290,40.3,1305,40.8,573,17.9,32,1,{454BF1FE-7F88-4C47-AC97-CD7DBB8996AD},
-84.312237047779547,33.941761616221783,497,Dunwoody,8476.19042969,13.24400043,yes,yes,19344,4398,22.7,4783,24.7,7842,40.5,2321,12,{789668DA-D426-4F4D-9B9A-644A6884F0DF},
-84.842636755119841,33.915224162032786,498,Dallas,4480.72998047,7.00114012,yes, ,4349,1703,39.2,1353,31.1,1275,29.3,18,0.4,{F301F79E-0001-42A5-B963-FA6CC9E3527F},
-85.029312211288186,33.732804805552739,499,Temple,4765.77001953,7.44651985,yes, ,1525,720,47.2,403,26.4,402,26.4,0,0,{986B16FC-2DEB-43C8-9588-71A1BEEA8704},
-85.253301327658406,33.5397346425083,500,Bowdon,2390.07006836,3.7344799,yes, ,769,489,63.6,203,26.4,72,9.4,5,0.7,{AB77306B-AEB5-405A-BAAE-E5D52AF84DC9},
-84.29669291714923,33.771187231814118,501,Decatur,2767.83007813,4.32473993,yes,yes,7987,2305,28.9,1574,19.7,2972,37.2,1136,14.2,{6051BFBA-3CFB-47FB-9A1A-D0DAA968BCAE},
-83.709121816291415,33.937503059980436,502,Bethlehem,1471.89001465,2.29982996,yes, ,255,106,41.6,88,34.5,61,23.9,0,0,{A69E7285-8281-440C-87E5-4CC1A49674F5},
-83.720903192575122,33.992463817842072,503,Winder,8141.43017578,12.72099972,yes, ,4693,1724,36.7,1972,42,985,21,12,0.3,{F8C1D404-0C9F-4827-88DA-718EAC34493B},
-84.76965549570842,33.286161658521095,504,Moreland,499.70901489,0.78079599,yes, ,140,39,27.9,55,39.3,45,32.1,1,0.7,{8062E2BC-9B79-4F53-A15B-AB036D0B890D},
-84.774649366800546,33.376773447632559,505,Newnan,11933.59960938,18.64629936,yes, ,12697,4457,35.1,3824,30.1,4055,31.9,361,2.8,{6B75405D-5D6A-4DC4-B49C-49246BCFBFA7},
-84.553248491392267,33.309696701262823,506,Senoia,3525.39990234,5.50844002,yes, ,1308,334,25.5,368,28.1,569,43.5,37,2.8,{1EE5CF4E-E346-4369-AAFD-1B0A6E907196},
-84.648962872260583,33.340864736683635,507,Sharpsburg,343.91500854,0.53736699,yes, ,162,51,31.5,45,27.8,38,23.5,28,17.3,{0203F2FD-E302-4BF3-89B5-3F53C10E7222},
-84.637103793347165,33.325960499099196,508,Turin,815.93597412,1.27489996,yes, ,148,53,35.8,31,20.9,60,40.5,4,2.7,{62ED220A-7F81-48B3-9663-3DD9C5C9321E},
-84.003922477213564,33.856105846488163,509,Snellville,6713.37011719,10.48960018,yes,yes,6176,1706,27.6,2195,35.5,2181,35.3,94,1.5,{979B1458-A9FB-4B16-9FAF-49579FCF4C71},
-83.992578039766144,33.952373945459541,510,Lawrenceville,8580.13964844,13.40649986,yes,yes,9679,4147,42.8,3404,35.2,2011,20.8,117,1.2,{F1600494-0870-4E45-B014-DA422C651007},
-83.893710519324202,33.980852514875849,511,Dacula,3149.36010742,4.92087984,yes,yes,1579,493,31.2,919,58.2,167,10.6,0,0,{72925944-9E5D-4497-97C3-2B17AF355C37},
-84.184175631035316,33.979705296837729,512,Berkeley Lake,1096.59997559,1.71343005,yes,yes,616,57,9.3,97,15.7,325,52.8,137,22.2,{43939709-0506-491F-973F-8FBA9A4531CD},
-84.206976294644477,33.937993955311612,513,Norcross,3855.66992188,6.02447987,yes,yes,4876,2127,43.6,1398,28.7,1169,24,182,3.7,{CD976A60-126D-49BC-B616-9BD5FE9338B1},
-84.231956065184292,33.966671519328038,514,Peachtree Corners,10531.79980469,16.45599937,yes,yes,14699,3738,25.4,4876,33.2,4827,32.8,1258,8.6,{7B8534C1-47D9-4DB4-B7A3-6DFD487DA78E},
-84.056063307249616,34.108011757207308,515,Sugar Hill,6745.62988281,10.53999996,yes,yes,6491,1621,25,2015,31,2679,41.3,176,2.7,{1C68B8EB-D649-43B2-8701-66C4ED155693},
-84.068704537583415,34.050667453129208,516,Suwanee,6999.31982422,10.93640041,yes,yes,5466,811,14.8,1566,28.6,2625,48,464,8.5,{BF11888A-C566-4E41-8F7D-94C06E43E854},
-83.895852407895475,33.835147442713712,517,Loganville,4748.70996094,7.41985989,yes,yes,3581,1104,30.8,1171,32.7,1290,36,16,0.4,{E49B3170-3AB8-4094-BF16-E565ABCA5A71},
-84.668957974896827,34.056466088946109,518,Acworth,5660.68017578,8.84480953,yes,yes,8000,2589,32.4,3148,39.4,2186,27.3,77,1,{C74A691B-D7A2-49F4-998B-0C47A2CA855B},
-84.318105798654457,33.442092430491975,519,Lovejoy,1671.93005371,2.61238003,yes,yes,2009,906,45.1,716,35.6,366,18.2,21,1,{B0C1697C-6DC5-48E5-94CF-E3E5C5F816B8},
-84.683739124241455,33.865974359044465,520,Powder Springs,4570.22998047,7.14097977,yes,yes,4901,1376,28.1,1906,38.9,1562,31.9,57,1.2,{16651BAE-B710-4702-A69B-592413B58834},
-84.331360490904345,33.875501450365654,521,Brookhaven,7265.83007813,11.35289955,yes,yes,21153,5692,26.9,5743,27.1,6874,32.5,2844,13.4,{00F08338-1EC2-4286-8EAB-58E63519C7C3},
-84.361162162543934,34.342087242399657,522,Ball Ground,3527.73999023,5.51209021,yes,yes,614,148,24.1,190,30.9,261,42.5,15,2.4,{A3B17171-34E1-4799-BA7E-16038791825F},
-83.974909587349728,34.133661274608095,523,Rest Haven,180.92900085,0.282702,yes,yes,22,14,63.6,5,22.7,3,13.6,0,0,{55B4988B-7EBD-4F32-A149-CB691AB6570D},
-84.149314606428277,34.005005451853755,524,Duluth,6487.18994141,10.13619995,yes,yes,10558,3184,30.2,3762,35.6,3235,30.6,377,3.6,{8D6207B8-3401-4C6B-9044-588AB8569C0F},
-84.136684492889856,33.889583337755269,525,Lilburn,4308.10986328,6.73142004,yes,yes,3909,1468,37.6,1108,28.3,1158,29.6,175,4.5,{9F937E31-E22C-4E5C-BC56-1A717D089F51},
-84.508375850725372,34.102654341974869,526,Woodstock,7195.87988281,11.24359989,yes,yes,9617,2189,22.8,3119,32.4,3983,41.4,326,3.4,{70B71E5C-75CF-47C5-8D08-6B64E9C2F2E6},
-84.48577894179661,34.168033204738023,527,Holly Springs,4309.41015625,6.73344994,yes,yes,3446,735,21.3,1181,34.3,1470,42.7,60,1.7,{1E4DC50D-3729-41CF-ACF6-40528493DC2D},
-83.36892057803837,33.950820691774162,528,Athens-Clarke County (balance),75612.796875,118.14499664, , ,,,,,,,,,,{B28BED6F-36F0-4AAC-934D-35A2B5FD376F},
-83.649587686112412,32.832042310978082,529,Macon,36067.6015625,56.35559845, , ,,,,,,,,,,{B025044F-3659-480E-9720-BBDDAF46734A},
-85.018793365752074,31.867319343011143,530,Georgetown-Quitman County,102757,160.55799866, , ,,,,,,,,,,{CA5D2284-2063-4410-ADDE-1B9C41D204B9},
-82.869088805371845,30.989102253912979,531,Du Pont,501.03799438,0.78287202, , ,,,,,,,,,,{ED0FA545-824E-4CF0-80E9-6E5282E8608F},
-81.683916579374994,31.836774273774541,532,Gumbranch,524.9039917,0.820162, , ,,,,,,,,,,{A569A369-711B-40DF-AD14-5BEBBD3BB358},
-82.624992584782547,33.153427231841725,533,Edge Hill,118.27100372,0.184799, , ,,,,,,,,,,{B3FBE8CD-DAFA-4145-AFEA-DA2332A64AEA},
-82.070829921734898,33.364454906792965,534,Augusta-Richmond County (balance),196413,306.89599609, , ,,,,,,,,,,{E4B8FDA0-C39D-4ED8-9922-8A8371932243},
-82.890474391522559,32.056245208769141,535,McRae,2829.7800293,4.42152977, , ,,,,,,,,,,{6D8D06F6-6CEC-46A3-BE7B-570F6F80FDE4},
-82.910172888357323,32.078818546165913,536,Helena,1354.2199707,2.1159699, , ,,,,,,,,,,{4F801EE3-DD57-4613-A92C-745B4AE0C3B6},
-83.679414635151659,32.851844172713584,537,Payne,27.45899963,0.0429047, , ,,,,,,,,,,{FED3A990-411F-404E-A168-BB3C033DAAD5},
