X,Y,OBJECTID,Name,Acres,Sq_Miles,County20,County10,Under_18_years,Pct_Under_18_years,Num_18_29_years,Pct_18_29_years,Num_30_44_years,Pct_30_44_years,Num_45_64_years,Pct_45_64_years,Num_65_years_and_over,Pct_65_years_and_over,Median_Age,White,Pct_White,Black_African_American,Pct_Black_African_American,Asian,Pct_Asian,Other_two_races,Pct_Other_two_races,Hispanic_Latino_all_races,Pct_Hispanic_Latino_all_races,GlobalID,created_user,created_date,last_edited_user,last_edited_date
-82.017106095445783,31.484011170907699,293,Screven,1390.60998535,2.1728301, , ,255,33.3,94,12.3,111,14.5,204,26.6,101,13.2,34.1,425,55.4,277,36.1,0,0,13,1.7,51,6.7,{561C25A1-F04D-418D-B283-22763CBA5D90},,,,
-82.026669519676048,31.666181105876774,294,Odum,1243.9699707,1.94369996, , ,161,31.8,34,6.7,122,24.1,112,22.1,77,15.2,34.9,388,76.8,48,9.6,2,0.4,25,4.9,42,8.3,{DC7616E5-DF24-4877-96B5-F9CE83928B7C},,,,
-81.889767303907689,31.59910659535916,295,Jesup,10652.90039063,16.64520073, , ,2225,23.1,1320,13.7,2167,22.5,2505,26,1416,14.7,37.8,4739,49.2,3824,39.7,10,0.1,250,2.6,809,8.4,{C1FA8971-62DA-441D-9101-95F50594A11B},,,,
-81.307870399041462,32.364143673934123,296,Springfield,1767.94995117,2.76241994, , ,780,27,497,17.2,517,17.9,662,22.9,430,14.9,35.2,1982,68.6,815,28.2,0,0,78,2.7,14,0.5,{DE05EB08-8C8F-4242-AD8F-7655E74F992B},,,,
-81.235710377826962,32.293960105109456,297,Rincon,5681.08984375,8.8767004, , ,3986,40.5,925,9.4,2687,27.3,1703,17.3,532,5.4,30,6496,66,1969,20,266,2.7,285,2.9,827,8.4,{A5867BD5-5E8E-4273-ADB8-472DAFF1EE5E},,,,
-81.422533226309838,32.340913411256707,298,Guyton,2061.97998047,3.2218399, , ,614,33.1,332,17.9,358,19.3,393,21.2,156,8.4,29,1290,69.5,542,29.2,0,0,9,0.5,15,0.8,{9927EB9F-2DB2-49CD-9CE0-D44FE1E56140},,,,
-83.1737032296694,33.755488521165027,299,Maxeys,1530.90002441,2.39203, , ,48,21.4,51,22.6,24,10.7,69,30.6,33,14.7,37.5,207,92.5,14,6.3,0,0,3,1.2,0,0,{FAFA4ABF-EEB0-4A38-9070-AC28CD0D2DAB},,,,
-83.110157346700305,33.870075425317559,300,Lexington,350.70300293,0.54797298, , ,79,34.6,19,8.4,48,21.3,40,17.7,41,18,35.1,175,77.1,51,22.6,0,0,1,0.3,0,0,{2901DE29-36D0-456B-937A-E0C26B0ABFC0},,,,
-83.155192978684639,33.883047855545769,301,Crawford,751.15997314,1.17368996, , ,140,17,105,12.7,91,11,234,28.3,256,31,51.8,473,57.3,284,34.4,16,1.9,31,3.7,22,2.7,{8693F750-6619-41BE-80A7-BD6F7C8A09E2},,,,
-83.218062152661489,33.910335093295785,302,Arnoldsville,1088.88000488,1.70137, , ,88,24.9,48,13.5,69,19.5,109,30.9,40,11.2,41.1,314,88.6,29,8.3,0,0,11,3.1,0,0,{D36E8220-3289-41D6-A843-BF62794208F8},,,,
-82.81347348982635,32.935911716821764,303,Tennille,1143,1.78593004, , ,527,29.7,229,12.9,309,17.4,463,26.1,245,13.8,34.7,555,31.3,1218,68.7,0,0,0,0,0,0,{C17823E5-DF2F-4325-8C23-A83327824762},,,,
-82.809289956652009,32.982667907084753,304,Sandersville,8222.3203125,12.84739971, , ,1593,27.7,949,16.5,909,15.8,1582,27.5,719,12.5,36.4,2030,35.3,3566,62,0,0,52,0.9,104,1.8,{D2E2DA59-C414-4327-9BD0-E7342B54CB97},,,,
-82.666071755242626,32.906925700779794,305,Riddleville,502.14300537,0.78459901, , ,13,14.3,28,30,4,4.3,47,50,1,1.4,45.3,85,90,9,10,0,0,0,0,0,0,{B4C9F761-9D05-41A9-BD33-3267C040B70F},,,,
-82.957679100276195,32.853458768045506,306,Oconee,830.81201172,1.29814005, , ,57,22.2,1,0.3,67,26,75,29.2,57,22.2,47.6,162,63.2,84,32.7,6,2.5,4,1.6,0,0,{D512CFFE-97A0-46E8-BFD1-E29D6F6BE025},,,,
-82.725837267601122,32.826328914590121,307,Harrison,1131.10998535,1.76735997, , ,114,24.5,58,12.4,81,17.3,126,27,88,18.8,42.1,92,19.8,361,77.2,1,0.2,9,2,3,0.7,{6BA78C57-619B-4C6B-840C-3102E4F41117},,,,
-82.967849699072261,33.017650169309476,308,Deepstep,565.97802734,0.88433999, , ,17,13.1,8,6.5,34,26.8,30,23.5,39,30.1,48.3,128,100,0,0,0,0,0,0,0,0,{B185413C-DDB7-4A3E-A2A6-3B0F29A2F041},,,,
-82.603265043305043,32.982513568205889,309,Davisboro,1955.81005859,3.05594993, , ,147,7.4,475,23.9,743,37.4,542,27.3,77,3.9,37.6,590,29.7,1337,67.3,6,0.3,4,0.2,50,2.5,{836362F0-4575-44D8-BB53-1CE94A2FA4A2},,,,
-83.20000918146556,31.989083887274052,310,Rhine,2010.47998047,3.14137006, , ,89,23.6,25,6.5,67,17.9,109,28.8,87,23.2,45.9,236,62.5,101,26.8,3,0.9,3,0.9,34,8.9,{5B279575-A016-4368-87A9-AD574C9D80C9},,,,
-83.175985130858436,32.195241647535354,311,Eastman,3498.60009766,5.4665699, , ,1295,24.5,951,18,1068,20.2,1200,22.7,772,14.6,37,2632,49.8,2119,40.1,95,1.8,180,3.4,259,4.9,{EBA54A8E-0A33-4147-BF04-72BCBB10169A},,,,
-83.1549160473092,32.394521729258472,312,Chester,559.63897705,0.87443602, , ,83,5.3,411,26.2,480,30.6,532,33.9,63,4,38.7,594,37.9,898,57.3,3,0.2,13,0.8,60,3.8,{BF693A22-F235-4E88-AA65-6828C2DB6E23},,,,
-83.064554395675799,32.105908494724616,313,Chauncey,1104.81994629,1.72627997, , ,85,26.4,33,10.3,40,12.5,131,40.5,33,10.3,45.4,206,63.9,98,30.2,0,0,6,1.9,13,4.1,{04188A36-EA96-4A22-A2F1-82EB00B2584D},,,,
-82.794955161326726,33.560123612066569,314,Sharon,501.03900146,0.78287399, , ,4,2.6,11,7.8,21,15.6,63,46.8,37,27.3,59.7,46,33.8,89,66.2,0,0,0,0,0,0,{DE55622B-19A7-4521-807A-D5C0FDA07976},,,,
-82.896550532784175,33.554538206531319,315,Crawfordville,2007.52001953,3.13673997, , ,104,20.5,79,15.5,88,17.3,148,29.1,89,17.5,42.3,181,35.7,287,56.4,0,0,10,1.9,31,6.1,{258F140D-B426-416A-9708-87363D459E0E},,,,
-84.431207470519695,30.875637343896209,316,Climax,510.81900024,0.798154, , ,34,12.6,38,14.1,29,10.6,90,32.8,81,29.8,54.5,176,64.6,72,26.3,0,0,3,1,22,8.1,{6003B974-8913-49C2-AB6B-BBA051A251F0},,,,
-84.737949092116338,30.978447895141567,317,Brinson,1305.93005371,2.04051995, , ,43,20.5,32,15.2,32,15.2,78,37.3,25,11.8,43.6,79,37.9,130,62.1,0,0,0,0,0,0,{B3F22A4F-E631-4447-A7E7-B7317DDFAFF7},,,,
-84.572161394970493,30.90455047689457,318,Bainbridge,12852.29980469,20.08169937, , ,3052,24.4,1926,15.4,2539,20.3,2877,23,2114,16.9,37.1,4703,37.6,7379,59,0,0,150,1.2,288,2.3,{60C9769A-06EA-426B-9E6A-874A6E6A88E0},,,,
-84.483889892957222,30.749495913765163,319,Attapulgus,509.50900269,0.79610801, , ,117,27,62,14.3,63,14.5,114,26.2,78,18,40.3,110,25.3,198,45.5,0,0,8,1.8,119,27.3,{42E75D82-6E9F-4CF8-A790-3F6DF0C71E89},,,,
-83.97955730262936,34.530283461616364,320,Dahlonega,5531.00976563,8.64220047, , ,627,9.8,2839,44.4,844,13.2,927,14.5,1157,18.1,26.1,5192,81.2,237,3.7,58,0.9,166,2.6,735,11.5,{8BE792E8-4D1F-431A-876D-DA205491E0E1},,,,
-81.774749552324892,32.440485991067725,321,Statesboro,8879.5,13.87419987, , ,4332,14.1,17327,56.4,3256,10.6,3656,11.9,2150,7,22.1,15791,51.4,12473,40.6,768,2.5,799,2.6,860,2.8,{3808BAA5-9471-4D66-8FFF-16892C04E180},,,,
-85.122417280643688,34.914785074277283,322,Ringgold,3042.2199707,4.75346994, , ,973,26.3,688,18.6,740,20,773,20.9,522,14.1,33.1,2927,79.1,118,3.2,215,5.8,48,1.3,396,10.7,{56CFA501-D2C5-41F0-A337-F5B0D4B61F32},,,,
-81.88480677552144,32.365942713266925,323,Register,500.12399292,0.78144401, , ,24,13.7,15,8.8,39,22.5,42,24.5,52,30.4,51.5,133,77.5,27,15.7,8,4.9,3,2,0,0,{D750C9E2-024E-4B60-849C-80FC9A2487FB},,,,
-81.929500699062501,32.538823806606437,324,Portal,1394.43994141,2.17880988, , ,190,30.8,95,15.4,131,21.2,112,18.1,89,14.4,37.1,453,73.4,139,22.5,2,0.3,17,2.7,7,1.2,{AEA5BD0F-F64D-46A9-8104-69E60ADA3BBA},,,,
-81.666798262091106,32.389693236878628,325,Brooklet,2155.2800293,3.36763, , ,383,26.3,168,11.5,312,21.4,409,28.1,184,12.6,39.2,1215,83.4,117,8,13,0.9,55,3.8,57,3.9,{6D406A38-EB3D-4621-BB53-4712683FFB68},,,,
-81.942324347078028,32.807110719486431,326,Millen,2308.36010742,3.60682011, , ,995,34,404,13.8,377,12.9,603,20.6,547,18.7,31.3,959,32.8,1787,61.1,0,0,143,4.9,32,1.1,{8AD7218C-D652-4C3B-9701-668291A9A2DA},,,,
-82.970554646397048,33.276676967672188,327,Sparta,1170.22998047,1.82849002, , ,180,13.9,220,17,321,24.8,385,29.8,187,14.5,39.5,184,14.2,1040,80.4,0,0,31,2.4,39,3,{FDB2A8DD-C9D6-44AB-B63F-60D9E0D001F8},,,,
-84.176329447170801,31.57761471701113,328,Albany,35760.6015625,55.87590027, , ,19534,26.1,15493,20.7,13921,18.6,16915,22.6,8906,11.9,32.3,17887,23.9,53139,71,674,0.9,1347,1.8,1871,2.5,{2C16A146-17F8-42A6-BAB6-20D009165B61},,,,
-84.142332394429502,32.913330925959194,329,Yatesville,560.75598145,0.87618101, , ,65,19.1,27,8,63,18.6,106,31.1,79,23.2,46.7,286,83.9,39,11.4,0,0,6,1.8,10,3,{D2450BFB-9A3C-4CB9-82C4-ABC6E64EB52E},,,,
-84.327135396262634,32.890808065768496,330,Thomaston,6231.41992188,9.73659039, , ,2285,25.3,1481,16.4,1472,16.3,2095,23.2,1698,18.8,37.4,4922,54.5,3893,43.1,0,0,90,1,126,1.4,{DA6B0BEC-461C-498E-B3E8-8CEBAEEEE117},,,,
-84.877041778565925,32.509966638217925,331,Columbus,141431,220.98599243, , ,49744,24.8,40517,20.2,39715,19.8,47337,23.6,23267,11.6,33.3,86048,42.9,88656,44.2,4613,2.3,7020,3.5,14241,7.1,{78316007-3B96-4731-8DE5-ADCDE667B179},,,,
-85.052938304785798,31.623915524137221,332,Fort Gaines,4928.22998047,7.70035982, , ,427,37.8,150,13.3,146,12.9,246,21.8,159,14.1,29.4,202,17.9,884,78.3,0,0,43,3.8,0,0,{B119AF1C-15E6-4182-B757-47E3196BFFC0},,,,
-84.86912311979664,31.519823385816839,333,Bluffton,1029.0300293,1.60785997, , ,19,19.2,20,20.2,16,16.3,28,27.9,16,16.3,31.5,72,71.2,29,28.8,0,0,0,0,0,0,{E3A69634-127C-4851-BEC7-F94A0133635F},,,,
-84.517815264071942,32.318722980376052,334,Buena Vista,2107.26000977,3.29259992, , ,468,21.2,351,15.9,494,22.4,611,27.7,282,12.8,38.6,618,28,1260,57.1,0,0,57,2.6,269,12.2,{F1826E71-ABDC-4433-AEDC-89580935D96A},,,,
-84.662569011552861,32.088536619214281,335,Richland,2076.4699707,3.24447989, , ,296,19.8,141,9.4,326,21.8,495,33.1,238,15.9,44.6,474,31.7,1014,67.8,0,0,1,0.1,4,0.3,{37FF7E8B-CB9D-4F3A-BAE6-3CA1A8D7F657},,,,
-84.798034794018591,32.048768868907445,336,Lumpkin,1023.63000488,1.59941995, , ,189,17.3,247,22.6,168,15.4,316,28.9,173,15.8,42.1,294,26.9,712,65.1,67,6.1,11,1,10,0.9,{156E5A78-A314-4E8A-8CF5-B8D3098F4DB8},,,,
-85.097996698271459,33.279240898375107,337,Franklin,2229.54003906,3.48364997, , ,152,15.7,161,16.6,155,16,311,32.1,190,19.6,48.6,620,64,292,30.1,0,0,35,3.6,22,2.3,{9C823326-266E-4849-80C2-27811067ED08},,,,
-85.259602506362953,33.407015741753106,338,Ephesus,1932.61999512,3.01972008, , ,127,30.2,71,16.8,53,12.7,112,26.7,57,13.6,32.1,382,90.9,1,0.2,0,0,5,1.1,33,7.8,{68C2299B-DB1F-4BF9-9A23-A865EC0CF217},,,,
-85.103726013611379,33.368904273132799,339,Centralhatchee,2096.98999023,3.27654004, , ,123,31.4,70,17.8,84,21.5,66,16.9,49,12.5,31.7,357,90.8,29,7.5,4,0.9,4,0.9,0,0,{76028051-160E-46D5-AA13-C3462F58A1D2},,,,
-83.920628634194287,31.829795874213445,340,Warwick,519.65301514,0.811957, , ,79,19.5,60,14.7,74,18.1,144,35.3,50,12.3,42.9,141,34.7,263,64.7,0,0,3,0.7,0,0,{9203D0FC-3406-4672-AA58-C0C38F8BAB40},,,,
-83.835609965889134,31.530398173714492,341,Sylvester,3973.57006836,6.20870018, , ,1742,28.8,1022,16.9,1210,20,1246,20.6,829,13.7,33.4,2262,37.4,3678,60.8,0,0,30,0.5,85,1.4,{B7B86F3A-B619-4815-9E7B-D96CAB0728E9},,,,
-83.735925507464884,31.509891142599596,342,Sumner,1157.19995117,1.80813003, , ,106,26.2,39,9.6,53,13.1,126,31.2,80,19.9,46,267,66.2,127,31.4,0,0,10,2.4,0,0,{2CC1851C-F345-4B55-A0CF-26B1AC3D9FA9},,,,
-83.789823604056636,31.514512353051597,343,Poulan,1070.77001953,1.67307997, , ,174,21.7,133,16.6,136,16.9,234,29.2,126,15.7,42.3,523,65.1,248,30.9,0,0,32,4,0,0,{77E9C851-F013-44CD-9F43-231C28ECB3F3},,,,
-83.082641194211249,32.82237933260042,344,Toomsboro,1191.57995605,1.86185002, , ,26,5.7,36,8,57,12.7,165,36.6,166,36.9,58.1,168,37.3,274,60.8,1,0.3,0,0,7,1.6,{D2BB7DAE-A534-4B8E-866F-9E9EF223B148},,,,
-83.201097502306666,32.846576362776233,345,McIntyre,3434.93994141,5.36709976, , ,146,23.5,69,11.1,157,25.4,109,17.6,139,22.4,41.7,120,19.3,408,65.8,0,0,0,0,92,14.9,{4B83A32F-2273-4240-AD3E-D0A9F2EA48CB},,,,
-83.29832880267675,32.909055615939344,346,Ivey,1901,2.97030997, , ,262,28.3,139,15,153,16.5,214,23.1,158,17.1,34.6,913,98.6,0,0,0,0,2,0.2,11,1.2,{48773B5F-C7C5-435A-B505-B2869AA3B08D},,,,
-82.671172695618893,32.180539754394239,347,Glenwood,2023.43005371,3.16160989, , ,148,20,119,16.1,80,10.8,216,29.2,177,23.9,51.3,588,79.5,146,19.8,0,0,5,0.7,0,0,{183A542F-E298-4269-B133-EE8152842C92},,,,
-82.779754605181509,32.146945809507578,348,Alamo,1288.93005371,2.01395011, , ,110,3.3,1036,31.1,1156,34.7,862,25.9,167,5,35.3,1132,34,2108,63.3,0,0,0,0,90,2.7,{AC5978CC-F524-49CE-957C-A7A33E80DFD2},,,,
-83.173699831837396,32.810763827433924,349,Irwinton,2012.80004883,3.14499998, , ,102,18.2,75,13.4,187,33.2,118,21,79,14.1,40.1,266,47.3,244,43.5,0,0,0,0,52,9.2,{567986D2-5CD3-47DF-8700-FDE08F01BBAC},,,,
-83.334927669055801,32.886644683867651,350,Gordon,3481.72998047,5.44019985, , ,442,22.6,346,17.7,374,19.1,516,26.4,278,14.2,34.6,775,39.6,1166,59.6,0,0,8,0.4,8,0.4,{3FD57A5D-AA5F-4A6B-9FC2-E60A88C9715E},,,,
-81.431432667204916,31.356781302994996,351,Darien,15406.29980469,24.07229996, , ,502,27,269,14.5,372,20,399,21.5,316,17,38.3,717,38.6,970,52.2,0,0,93,5,78,4.2,{BB93800E-3B7A-4E20-9CB6-132727490F76},,,,
-84.03844519754395,33.322810770202729,352,Jenkinsburg,796.08099365,1.24388003, , ,115,31.3,65,17.6,94,25.5,58,15.8,36,9.7,31.2,260,70.8,64,17.4,1,0.3,40,10.8,3,0.8,{E8F55C13-7D13-4FFF-A916-9B13DB2C092B},,,,
-83.967980274254785,33.291267072817348,353,Jackson,4005.16992188,6.25808001, , ,1430,28.7,942,18.9,882,17.7,1136,22.8,598,12,33.3,2591,52,1889,37.9,115,2.3,55,1.1,334,6.7,{E42EF228-16A4-459C-B482-A603E4496A1B},,,,
-83.902909605363121,33.252413096317895,354,Flovilla,1253.04003906,1.95788002, , ,184,29.1,100,15.8,129,20.4,137,21.6,83,13.1,32.6,233,36.8,366,57.8,0,0,23,3.6,12,1.9,{84FE5E39-65E9-44AB-A676-9749C717E20F},,,,
-83.588097287838764,33.400797440503773,355,Shady Dale,563.11602783,0.87986898, , ,50,20.7,31,12.9,48,19.8,87,36.4,24,10.1,37.8,133,55.3,39,16.1,0,0,0,0,69,28.6,{B1A50CFA-658D-4461-8B39-7EDE078B7E10},,,,
-83.686131845887047,33.307495810604713,356,Monticello,2073.81005859,3.24031997, , ,795,30.4,447,17.1,539,20.6,533,20.4,303,11.6,31.6,960,36.7,1464,56,18,0.7,97,3.7,76,2.9,{B8AFE4CA-8956-4FD3-A5A6-AF6FDC6D68DF},,,,
-84.062325673152571,32.293465166090776,357,Oglethorpe,1306.06005859,2.04071999, , ,229,18.9,237,19.6,268,22.1,302,24.9,177,14.6,38.1,299,24.7,863,71.3,22,1.8,21,1.7,5,0.4,{2569DB98-8282-45E4-9A60-E0D0916E6239},,,,
-84.458198176649191,33.29251490896133,358,Brooks,2867.5300293,4.48051023,yes,yes,152,27.8,79,14.5,75,13.7,178,32.5,63,11.5,39.5,484,88.5,0,0,3,0.5,18,3.2,43,7.8,{29027D20-EBBF-4F24-87BF-16EC46D38154},,,,
-84.274629254775107,33.241887249789308,359,Griffin,8990.04003906,14.0468998,yes, ,6221,26.8,3969,17.1,4503,19.4,5362,23.1,3133,13.5,34.3,9447,40.7,11884,51.2,348,1.5,325,1.4,1207,5.2,{E685CD86-B193-4B18-99E6-CC00141754E2},,,,
-83.831614914194319,34.015113404826046,360,Auburn,4220.52978516,6.59458017,yes, ,1843,24.5,1362,18.1,1693,22.5,2047,27.2,579,7.7,35.5,5530,73.5,512,6.8,564,7.5,113,1.5,805,10.7,{4F15D35E-21B6-4097-BA30-DE2888334262},,,,
-84.024613120857751,32.299656068361948,361,Montezuma,2962.23999023,4.62849998, , ,695,21.8,596,18.7,475,14.9,1014,31.8,405,12.7,41.3,1017,31.9,2044,64.1,86,2.7,0,0,41,1.3,{D254DBD6-27BB-4FBB-AA2B-676ABAE8ADD7},,,,
-83.940712959457585,32.456433476500216,362,Marshallville,2019.82995605,3.15598011, , ,280,21,219,16.4,200,15,420,31.5,215,16.1,41.8,367,27.5,940,70.5,7,0.5,20,1.5,0,0,{DC2DFA43-BB11-4E45-BB03-A238AB740902},,,,
-84.737758639653677,32.683686329620755,363,Waverly Hall,2148.40991211,3.35688996, , ,102,12.4,164,19.9,107,13,282,34.3,168,20.4,48.2,346,42,447,54.3,5,0.6,25,3,2,0.2,{5BE97836-12A4-469E-9E41-C484759D714C},,,,
-84.698964348685379,32.811987181875281,364,Shiloh,1454.83996582,2.27319002, , ,135,30.4,77,17.3,67,15.2,119,26.9,45,10.2,31.2,197,44.4,244,55,0,0,3,0.6,0,0,{8292CBF0-D872-404B-9AE3-EB167BE1639F},,,,
-84.354052318216333,33.521113192777307,365,Jonesboro,1621.29003906,2.53326011,yes,yes,982,20.7,1334,28.1,1016,21.4,1058,22.3,351,7.4,30.9,1652,34.8,2672,56.3,85,1.8,38,0.8,299,6.3,{ECB93CDE-DE62-4BC8-9676-D9EA3AC9D758},,,,
-84.876043377309429,32.764521226630521,366,Hamilton,2116.2199707,3.30659008, , ,301,26,215,18.6,245,21.2,337,29.1,59,5.1,35.6,551,47.6,484,41.8,0,0,102,8.8,22,1.9,{FEE26D7F-DCD6-49F9-A65F-5A49FB8EBA69},,,,
-84.189410340729424,32.372613947668825,367,Ideal,739.11602783,1.15487003, , ,141,30.8,36,7.9,74,16.2,106,23.2,100,21.8,41.3,83,18.1,373,81.2,0,0,2,0.4,2,0.4,{82F99B17-A7FE-4B38-A49D-8CCB529B482C},,,,
-82.599417431788552,31.865099567937381,368,Hazlehurst,3078.33007813,4.80987978, , ,1095,26.1,508,12.1,852,20.3,1032,24.6,709,16.9,38.8,2681,63.9,1116,26.6,55,1.3,21,0.5,323,7.7,{E09BCEBF-D48E-4F94-B60D-3B468CA6470A},,,,
-82.696763321764479,31.722142661943003,369,Denton,986.80999756,1.54189003, , ,59,23.6,49,19.7,29,11.6,85,33.8,28,11.3,39.3,165,65.8,86,34.2,0,0,0,0,0,0,{63EC5431-1D17-4E94-83FD-9DBD79568865},,,,
-83.325805292279583,34.580725398220295,370,Toccoa,6125.14990234,9.57054996, , ,2054,24.8,1640,19.8,1184,14.3,2096,25.3,1317,15.9,35.4,6088,73.5,1889,22.8,33,0.4,116,1.4,149,1.8,{9F395DB8-5968-4BF0-BFBE-D13EB16BF59A},,,,
-83.19670344113122,34.502691425234076,371,Avalon,1131.32995605,1.76769996, , ,26,12.6,34,16.8,36,17.4,67,32.6,42,20.5,47,180,87.9,15,7.4,0,0,0,0,10,4.7,{CDFBC9A7-0CFB-48E9-AE85-CF6F30361282},,,,
-83.650897015232928,31.472031487452693,372,Ty Ty,511.16799927,0.79869998, , ,210,28.9,193,26.5,132,18.1,122,16.8,71,9.7,26.7,379,52.1,215,29.6,0,0,2,0.3,131,18,{0CFD2C59-C627-4301-9C71-8FE9369EB234},,,,
-83.52051065697421,31.462496623187395,373,Tifton,8179.62988281,12.78069973, , ,3981,23.8,3997,23.9,3295,19.7,3395,20.3,2057,12.3,31.8,8128,48.6,5921,35.4,268,1.6,619,3.7,1790,10.7,{E74ADFE7-AB28-4DDC-8DC0-A66B20C41C95},,,,
-83.594943831289584,31.338904048665572,374,Omega,1154.68994141,1.80420005, , ,396,32.2,204,16.6,264,21.5,216,17.6,148,12,30.8,563,45.8,132,10.7,0,0,0,0,535,43.5,{D8E0DF4F-EB2D-409E-9717-269F5E5E34D1},,,,
-83.805463502884365,31.178138361454732,375,Riverside,135.48100281,0.211689, , ,0,0,2,5.9,4,11.8,19,52.9,10,29.4,61.3,35,100,0,0,0,0,0,0,0,0,{AFA8EF27-8E4E-4FF9-8CF6-DA00866ADF12},,,,
-83.684277279975262,31.269215438971571,376,Norman Park,2005.93994141,3.13427997, , ,271,28.1,151,15.7,251,26.1,183,19,107,11.1,34.7,742,77,114,11.8,0,0,10,1,99,10.3,{E98FA331-80C7-42D4-BC59-FF0F7F69E4AA},,,,
-83.770369519311402,31.159445929756131,377,Moultrie,10578.5,16.52890015, , ,4270,29.7,2214,15.4,2832,19.7,3077,21.4,1984,13.8,34,5593,38.9,6887,47.9,0,0,86,0.6,1812,12.6,{AEB7049C-5C89-442D-A3EA-EFD7188E58E9},,,,
-83.877042379475867,31.19889406730535,378,Funston,744.90600586,1.16392004, , ,173,39,72,16.3,117,26.4,45,10.1,36,8.2,27.6,193,43.5,171,38.5,0,0,12,2.6,69,15.5,{A38F8359-37B6-43B8-BC79-C7BC0A14C1FE},,,,
-83.587625366325597,31.175978411827725,379,Ellenton,508.74301147,0.79491001, , ,43,15.5,30,10.9,26,9.3,80,28.7,100,35.7,57.5,179,64.3,15,5.4,0,0,0,0,84,30.2,{6E51B2B9-5E68-421D-9EAE-EBDA356B7A20},,,,
-83.916962751793065,31.321842187306018,380,Doerun,810.19500732,1.26593006, , ,243,31.4,105,13.6,117,15.2,192,24.9,115,14.9,34.9,461,59.7,296,38.3,8,1,8,1,0,0,{87341FA0-0F61-4733-9FDC-C3DF7476CCA1},,,,
-83.623883793770375,31.067855309549508,381,Berlin,473.26998901,0.73948401, , ,115,20.5,73,13.1,130,23.2,132,23.7,109,19.5,41.5,311,55.6,161,28.8,0,0,0,0,87,15.6,{9069F622-9166-479B-92B4-A9E3754DA760},,,,
-82.49929287643846,33.466661230260577,382,Thomson,2820.69995117,4.40734005, , ,2274,34,910,13.6,1084,16.2,1458,21.8,963,14.4,30.9,1893,28.3,4589,68.6,0,0,33,0.5,174,2.6,{14F587C4-2D6D-4DD9-821E-3D4CCBE98D76},,,,
-82.385223413321214,33.41488399224999,383,Dearing,527.69396973,0.82452101, , ,141,25.8,88,16.1,95,17.4,162,29.6,61,11.1,39.1,428,78.2,117,21.3,0,0,0,0,3,0.5,{F0BA2527-7316-48D7-A349-B9BF3479D684},,,,
-82.594449964503383,32.378201814252037,384,Soperton,2857.01000977,4.46407986, , ,781,25.3,469,15.2,605,19.6,661,21.4,568,18.4,37.2,1068,34.6,1932,62.6,0,0,74,2.4,15,0.5,{AC5047A3-FDAA-4CCE-81B1-88185BB74F18},,,,
-85.187361085628126,34.26708628162136,385,Rome,20247.69921875,31.63699913, , ,9081,25,7083,19.5,6320,17.4,8391,23.1,5412,14.9,33.9,18743,51.6,10352,28.5,726,2,654,1.8,5812,16,{B4786530-27BA-4DAE-99DA-D6F0E95D0D75},,,,
-85.339081026839622,34.10644390915563,386,Cave Spring,2601.57006836,4.06494999, , ,308,26.2,181,15.4,231,19.7,268,22.8,186,15.8,35.3,1063,90.5,92,7.8,2,0.2,18,1.5,0,0,{F214EAFC-57E9-43CD-9676-82B3620991CC},,,,
-83.388639274569982,33.325766024432355,387,Eatonton,13190.40039063,20.60989952, , ,1682,25.8,1239,19,1161,17.8,1676,25.7,763,11.7,35.7,1734,26.6,3821,58.6,0,0,52,0.8,913,14,{A62039AB-8779-4534-A596-A1C985A9ADC4},,,,
-84.347768773680457,31.71992211673842,388,Sasser,499.69500732,0.78077298, , ,86,32.7,37,13.9,40,15.3,59,22.5,41,15.5,31.8,140,53.1,110,41.8,0,0,0,0,13,5.1,{AEA712DA-A0A9-47E4-9EC9-E416F3DB74B8},,,,
-84.511760468524741,31.894388975751045,389,Parrott,498.20800781,0.77845103, , ,29,18.8,9,5.9,26,17.2,36,23.7,52,34.4,48.5,98,64.5,54,35.5,0,0,0,0,0,0,{3B86D496-B0E4-4DC8-9540-A24DE8162FDA},,,,
-84.443669889701056,31.77214755957549,390,Dawson,2401.5,3.75234008, , ,1293,29.7,905,20.8,618,14.2,1023,23.5,514,11.8,29.7,562,12.9,3604,82.8,17,0.4,44,1,122,2.8,{5C5687A7-AFBE-4F3B-8926-B91AB8C21FE9},,,,
-84.364336400750688,31.830551408248869,391,Bronwood,505.75799561,0.79024702, , ,110,28.1,31,7.9,44,11.3,97,24.8,109,27.8,48,95,24.2,296,75.8,0,0,0,0,0,0,{EAADA80F-B850-4399-885A-6E2FAD64BA50},,,,
-82.124412376479128,32.087060478187617,392,Reidsville,4926.08984375,7.69701004, , ,712,27.2,364,13.9,502,19.2,664,25.4,374,14.3,34.2,1088,41.6,1334,51,0,0,76,2.9,120,4.6,{3DA96BA3-3B42-4A62-8ADD-5E6171689558},,,,
-82.019956399307532,32.160354942560744,393,Manassas,497.04098511,0.776627, , ,29,30.4,16,16.7,10,10.8,31,32.4,9,9.8,40,57,59.8,38,40.2,0,0,0,0,0,0,{BC1490EE-B855-43CF-A8E5-2C65F4B76C40},,,,
