OBJECTID,TRACTCE10,GEOID10,NAME10,PLNG_REGIO,Civilian_nonInstitutional_Pop,Civ_nonInstitution_Pop_wDisabil,Pct_Civ_nonInstitut_Pop_wDisab,Civ_nonInstitut_Pop_under_18yrs,Civ_nonInst_under18_wDisab,Pct_Civ_nonInst_under18_wDisab,Civ_nonInst_Pop_18_to_64,Civ_nonInst_18_to_64_wDisab,Pct_Civ_nonInst_18to64_wDisab,Civ_nonInst_Pop_65years_up,Civ_nonInst_65up_wDisab,Pct_Civ_nonInst_65up_wDisab,GlobalID,last_edited_date
1,910103,13045910103,9101.03,ARC 20,4932,732,14.8,1006,4,4.3,3527,511,14.5,399,178,44.6,{74E40FC2-FB43-4A53-A28A-7B35A2CCA5FD},
2,910104,13045910104,9101.04,ARC 20,9656,1123,11.6,2548,3,3,5967,622,10.4,1141,425,37.2,{FF873F0C-D691-4B9A-91AA-B4A7D2905CCB},
3,910502,13045910502,9105.02,ARC 20,3006,492,16.4,780,1,0.9,2023,382,18.9,203,103,50.7,{7D693468-C2C1-4304-A958-452DF37297F1},
4,910800,13045910800,9108,ARC 20,4124,778,18.9,1032,7,7.1,2550,448,17.6,542,257,47.4,{9C1CC1B6-B261-4DFB-800F-72089C5B1974},
5,910101,13045910101,9101.01,ARC 20,5968,922,15.4,1699,3,2.9,3588,528,14.7,681,344,50.5,{1464256B-026B-4CBF-B62B-9FE7ABDEECA1},
6,910200,13045910200,9102,ARC 20,12163,2439,20.1,2927,1,1.4,7617,1508,19.8,1619,889,54.9,{61D6E123-70A7-41F8-9C7E-5A2DEC2658C9},
7,910900,13045910900,9109,ARC 20,4115,862,20.9,1105,13,13.4,2504,435,17.4,506,279,55.1,{FB776B7A-8AB7-4026-A0F0-5D1FADB66C42},
8,910300,13045910300,9103,ARC 20,5869,1090,18.6,1505,6,5.6,3629,820,22.6,735,185,25.2,{86204ED3-9834-423C-8A64-AA1BC134186E},
9,911100,13045911100,9111,ARC 20,7562,1224,16.2,1648,0,0,4771,742,15.6,1143,482,42.2,{9C35D0F7-4A36-42EA-8D2B-7EB57761191E},
10,911000,13045911000,9110,ARC 20,6157,766,12.4,1597,4,4.5,3848,419,10.9,712,275,38.6,{EB58A0CA-4547-49EC-A8DD-0355C7969602},
11,910701,13045910701,9107.01,ARC 20,7827,951,12.2,2084,5,4.9,4838,527,10.9,905,322,35.6,{C5FC338E-46B1-4769-AAF5-F731DD58D680},
12,910703,13045910703,9107.03,ARC 20,8764,1304,14.9,2424,0,0,5319,955,18,1021,349,34.2,{A75A89C0-6D48-4FA1-A775-55AD93F0AB4D},
13,910600,13045910600,9106,ARC 20,5878,893,15.2,1614,2,2.2,3672,603,16.4,592,254,42.9,{590C317F-E389-4379-993E-554E466947D8},
14,910501,13045910501,9105.01,ARC 20,9006,630,7,1670,2,2,6883,441,6.4,453,155,34.2,{44DAD43E-B75D-4660-800B-EA9AFE6A6FC7},
15,910702,13045910702,9107.02,ARC 20,7423,1129,15.2,2013,9,9.4,4243,508,12,1167,431,36.9,{04BDA03B-EAA6-4B32-A85F-6F58B0C3875A},
16,911200,13045911200,9112,ARC 20,5720,1214,21.2,1357,2,1.8,3457,837,24.2,906,353,39,{29319C52-57EA-4D1F-80A7-654E4BAD1DCB},
17,910400,13045910400,9104,ARC 20,3262,662,20.3,685,8,8.5,1957,379,19.4,620,225,36.3,{A1EBCEF5-5629-45D4-91C6-FE659D411D6A},
18,140207,13113140207,1402.07,ARC 10,5265,349,6.6,1182,3,2.8,3170,157,5,913,159,17.4,{4EAE4DC0-AD3B-4B54-98BF-F10FA12F7340},
19,140208,13113140208,1402.08,ARC 10,7732,514,6.6,2476,4,4.4,4497,213,4.7,759,192,25.3,{29C8E9B1-0698-489A-A0CB-A56B3E2C41C4},
20,140303,13113140303,1403.03,ARC 10,4565,275,6,1008,3,3.4,2957,88,3,600,153,25.5,{C02EB793-6BFE-4DE1-AC60-392CB01CFFDA},
21,140304,13113140304,1403.04,ARC 10,5738,741,12.9,1388,3,3.4,3402,295,8.7,948,399,42.1,{720591AF-4282-4C53-9629-C8DC1522485A},
22,140307,13113140307,1403.07,ARC 10,4818,187,3.9,1565,1,0.6,2992,110,3.7,261,68,26.1,{C2C14EE5-EE1E-4885-B9FD-D65A3282EEF1},
23,140408,13113140408,1404.08,ARC 10,3053,390,12.8,615,0,0,1970,225,11.4,468,165,35.3,{3D05A39A-A2C4-4ABE-B901-516340922EF7},
24,140407,13113140407,1404.07,ARC 10,7593,853,11.2,1797,2,1.7,4445,193,4.3,1351,630,46.6,{FB4CB008-AA2A-4DC3-B954-7AAB777FDB3D},
25,140405,13113140405,1404.05,ARC 10,3697,275,7.4,1041,4,4.1,2105,94,4.5,551,138,25,{9DB28DA9-A556-4F73-9B18-269778D2A895},
26,140404,13113140404,1404.04,ARC 10,5566,530,9.5,1295,2,1.9,3367,177,5.3,904,329,36.4,{395C50C2-2D7B-41FE-BAAE-F065FF6A0BC1},
27,140206,13113140206,1402.06,ARC 10,4480,273,6.1,1128,1,1.4,2595,39,1.5,757,218,28.8,{2616EDD5-D182-4739-822F-26C47C77DA0E},
28,140203,13113140203,1402.03,ARC 10,5756,572,9.9,1402,5,5.3,3694,342,9.3,660,155,23.5,{B5336E0C-C134-4B6B-AA7E-32322D4E9C91},
29,140204,13113140204,1402.04,ARC 10,5550,441,7.9,1435,8,8,3523,132,3.7,592,194,32.8,{A31B282E-5A37-4A11-85B1-076955AF9E9C},
30,140305,13113140305,1403.05,ARC 10,5325,377,7.1,1517,3,3,3196,116,3.6,612,215,35.1,{905F0D8D-A9C9-481B-8FC9-E88DE4D3BA56},
31,140403,13113140403,1404.03,ARC 10,5368,596,11.1,1287,1,1.2,3084,213,6.9,997,367,36.8,{6DEA8A8A-8D61-45F6-B065-EFF01004643E},
32,140406,13113140406,1404.06,ARC 10,3754,475,12.7,885,3,2.6,2158,235,10.9,711,217,30.5,{189820F5-D088-4922-83EE-DF2BF7E75D6C},
33,140306,13113140306,1403.06,ARC 10,7595,559,7.4,1957,4,4.5,4432,185,4.2,1206,286,23.7,{89A3C886-E869-417C-A11E-C10799D03124},
34,140102,13113140102,1401.02,ARC 10,5625,821,14.6,944,5,4.9,3581,445,12.4,1100,330,30,{C77A2C16-1CA6-44AC-8558-AD25771D5DF6},
35,140101,13113140101,1401.01,ARC 10,6793,1010,14.9,1174,0,0,4153,628,15.1,1466,382,26.1,{AB948FCE-70DC-4C50-A3E8-5182A973BA73},
36,140502,13113140502,1405.02,ARC 10,3610,604,16.7,954,4,3.6,2157,312,14.5,499,258,51.7,{1A7C599C-A5A3-4C54-852C-DE66C2EA9CB9},
37,140501,13113140501,1405.01,ARC 10,5915,522,8.8,1431,4,3.7,3521,262,7.4,963,207,21.5,{1FA8E172-989C-45C7-B88D-9013AFAA350F},
38,060404,13247060404,604.04,ARC 10,6005,530,8.8,1416,2,1.5,3776,217,5.7,813,292,35.9,{8EB8999E-026B-4616-854E-53AAD22A9E8E},
39,060304,13247060304,603.04,ARC 10,5201,720,13.8,1357,7,7.1,3166,350,11.1,678,273,40.3,{29E4AF96-F628-4678-AD9E-61E620E5E648},
40,060101,13247060101,601.01,ARC 10,3273,472,14.4,644,10,10.1,2044,203,9.9,585,204,34.9,{C7A05B77-F232-4660-9759-D8AF42081DB6},
41,060202,13247060202,602.02,ARC 10,9843,983,10,2539,6,5.9,6139,498,8.1,1165,334,28.7,{D6CC4602-3687-47E5-B768-1768DB1A79B5},
42,060201,13247060201,602.01,ARC 10,4675,248,5.3,1673,0,0,2634,117,4.4,368,131,35.6,{E2BD8EF4-7148-4CAD-8DFB-DA5F6D21B7A7},
43,060306,13247060306,603.06,ARC 10,3097,339,10.9,905,2,2.5,1846,197,10.7,346,119,34.4,{DA5DC06F-6EFD-41AE-93D3-79AE728B60B5},
44,060407,13247060407,604.07,ARC 10,3216,359,11.2,731,3,3.3,2097,233,11.1,388,102,26.3,{AED60C39-6C7E-4176-AB8C-61DDF235F77F},
45,060403,13247060403,604.03,ARC 10,3491,440,12.6,804,2,2.4,2103,206,9.8,584,215,36.8,{903F3962-CFE3-4725-ADD3-8B0C2E00DCFD},
46,060406,13247060406,604.06,ARC 10,5663,672,11.9,1293,9,8.8,3669,378,10.3,701,180,25.7,{6C496150-8B45-4AE7-8B4F-1FE8593CCB75},
47,060305,13247060305,603.05,ARC 10,5328,506,9.5,1486,0,0.5,3434,328,9.6,408,170,41.7,{0FB095DE-7867-4A40-ADEE-09D8C7EC5552},
48,060309,13247060309,603.09,ARC 10,5297,857,16.2,1380,5,5.2,3248,515,15.9,669,270,40.4,{A14D772D-581F-4DAF-A0B8-0B6DA957377D},
49,060308,13247060308,603.08,ARC 10,8254,737,8.9,2707,1,1.4,4844,385,7.9,703,315,44.8,{AE9CA717-041A-42EB-B39A-4277E189AC22},
50,060405,13247060405,604.05,ARC 10,7214,689,9.6,2090,0,0,4271,432,10.1,853,257,30.1,{C2A97765-1211-4523-A898-E45F4B0C45F9},
51,060307,13247060307,603.07,ARC 10,10366,730,7,2341,1,0.8,6757,381,5.6,1268,330,26,{A4EF640D-C273-44CE-A88E-4A528816C23C},
52,060102,13247060102,601.02,ARC 10,5255,613,11.7,1204,9,9.1,3283,313,9.5,768,190,24.7,{3C68B25E-F15C-493E-9EB2-16B7CAD19BE1},
53,030330,13067030330,303.30,ARC 10,5868,325,5.5,1542,0,0,3617,122,3.4,709,203,28.6,{72340877-9F46-4E35-A78F-EFA610306DBE},
54,030328,13067030328,303.28,ARC 10,6413,418,6.5,1520,2,2.4,3821,168,4.4,1072,213,19.9,{84C80B19-785A-4146-81AF-64BE7C4C8E65},
55,030700,13067030700,307,ARC 10,3851,433,11.2,804,1,0.9,2494,193,7.7,553,233,42.1,{98A2E7F4-03CC-4BC7-8446-FC0783E1E0A4},
56,030324,13067030324,303.24,ARC 10,3524,237,6.7,833,0,0,2359,148,6.3,332,89,26.8,{C0E42708-C88D-42E2-9536-8363858F9079},
57,030312,13067030312,303.12,ARC 10,6072,716,11.8,1363,4,4.4,3721,324,8.7,988,332,33.6,{DF6BE234-72F3-47D0-B77C-C53C8669988E},
58,030228,13067030228,302.28,ARC 10,7089,529,7.5,1226,12,11.9,5307,270,5.1,556,113,20.3,{55AAB106-3355-44D7-9DA1-611D6202FAA3},
59,030231,13067030231,302.31,ARC 10,7197,383,5.3,1646,1,0.9,4448,142,3.2,1103,226,20.5,{CEBD3FC2-8E66-4070-A624-5A24FF605A21},
60,030230,13067030230,302.30,ARC 10,12825,1349,10.5,2736,5,5.2,8737,628,7.2,1352,578,42.8,{C03EBC94-AFF4-4007-8AE5-F7DAA291221B},
61,030311,13067030311,303.11,ARC 10,5863,526,9,1322,4,3.9,3789,283,7.5,752,191,25.4,{A9BC3C42-7956-4480-9D46-CBE8F854D7FB},
62,031001,13067031001,310.01,ARC 10,5540,547,9.9,1841,3,3.1,3424,310,9.1,275,180,65.5,{FB2EA8E3-4FFB-40A3-B686-0B4EC5583BC2},
63,030310,13067030310,303.10,ARC 10,8127,959,11.8,2033,2,1.6,5315,593,11.2,779,333,42.7,{61887181-B3B1-4974-94DD-622D0DD49517},
64,030215,13067030215,302.15,ARC 10,9398,849,9,2708,2,2.3,5887,398,6.8,803,390,48.6,{A78EC063-D5EC-4009-A948-124BB4517D46},
65,030601,13067030601,306.01,ARC 10,9068,666,7.3,1889,0,0,6591,578,8.8,588,88,15,{A8F9C4FD-CD9F-4D05-8A7F-41E50B625F9E},
66,030227,13067030227,302.27,ARC 10,7881,875,11.1,1558,5,5.1,5729,614,10.7,594,182,30.6,{D80B5DED-775F-4347-ACF0-84320D13E2B1},
67,030602,13067030602,306.02,ARC 10,6264,888,14.2,1220,12,12.5,3625,317,8.7,1419,419,29.5,{52233C79-F701-4206-A6E1-026FA9B205C8},
68,030506,13067030506,305.06,ARC 10,4189,383,9.1,723,1,1.1,2882,147,5.1,584,228,39,{35B10EF8-78F4-4C1C-A31D-80A0FB03479B},
69,030507,13067030507,305.07,ARC 10,5033,659,13.1,1028,8,8,3300,350,10.6,705,227,32.2,{394BBA13-AFD6-4751-9DE7-390C542203A9},
70,030229,13067030229,302.29,ARC 10,5852,404,6.9,286,17,17.1,5208,248,4.8,358,107,29.9,{A6101110-5C06-4865-86A7-A1CF9447361F},
71,031208,13067031208,312.08,ARC 10,6342,321,5.1,1107,1,0.9,4843,165,3.4,392,146,37.2,{0BE0AE9B-CAB9-482C-9580-31BF084DEC01},
72,031207,13067031207,312.07,ARC 10,3968,153,3.9,376,0,0,3149,110,3.5,443,43,9.7,{63821557-36B5-434D-9A4C-2474B1925478},
73,030226,13067030226,302.26,ARC 10,8877,515,5.8,2708,2,1.6,5719,315,5.5,450,158,35.1,{78370CBC-04D3-488A-A0B3-8BB6215EA190},
74,031505,13067031505,315.05,ARC 10,5946,744,12.5,1763,2,2.5,3697,507,13.7,486,193,39.7,{6E50793A-6E24-450F-B131-F1A6E500CF06},
75,030313,13067030313,303.13,ARC 10,8393,858,10.2,1679,2,2.1,5506,409,7.4,1208,414,34.3,{BEDD7580-D73D-4E8C-A7BC-20E588C6FA14},
76,031310,13067031310,313.10,ARC 10,7642,507,6.6,2932,2,2,4381,313,7.1,329,134,40.7,{DE315203-9579-4F0B-9678-3422F20F20D2},
77,030214,13067030214,302.14,ARC 10,8199,499,6.1,2013,2,2.3,5429,254,4.7,757,199,26.3,{4459B208-754B-4834-82F5-822B30DD232A},
78,031212,13067031212,312.12,ARC 10,2476,105,4.2,405,0,0,1474,26,1.8,597,79,13.2,{C6A36827-CC5B-421A-AA9F-C6758714B5EA},
79,031211,13067031211,312.11,ARC 10,3950,605,15.3,361,28,27.7,3356,415,12.4,233,90,38.6,{B38C750D-FCF9-45F0-89D6-B5C2D06B7330},
80,031209,13067031209,312.09,ARC 10,4172,299,7.2,892,6,5.7,2686,160,6,594,88,14.8,{91CCCAB2-503E-4A90-A3E6-58802B8A9817},
81,030224,13067030224,302.24,ARC 10,6649,645,9.7,1892,3,2.9,3993,252,6.3,764,338,44.2,{8ADB1162-1C74-4676-A9A6-D77457FB8B33},
82,031205,13067031205,312.05,ARC 10,5768,327,5.7,1119,4,3.5,4137,132,3.2,512,156,30.5,{AD851A1D-8B60-4BC8-BB20-075ED700018E},
83,031206,13067031206,312.06,ARC 10,9995,808,8.1,1940,8,7.9,7259,280,3.9,796,374,47,{9B0CF4CC-6272-415B-A078-02E1D58EF146},
84,030220,13067030220,302.20,ARC 10,1866,60,3.2,528,4,4.5,1194,17,1.4,144,19,13.2,{47B9EFB2-655F-4135-9BB3-C54DEC6FB0F5},
85,030905,13067030905,309.05,ARC 10,5747,575,10,1888,1,1,3415,382,11.2,444,174,39.2,{F5773E82-7615-4D9D-AD5D-567F0EB8CADD},
86,030502,13067030502,305.02,ARC 10,6689,811,12.1,1627,3,2.8,3893,294,7.6,1169,471,40.3,{59E8DCF8-95F7-410B-9C4A-E7723A63DF3C},
87,030209,13067030209,302.09,ARC 10,6668,436,6.5,1700,1,0.8,4092,228,5.6,876,195,22.3,{3078074E-FBB3-4AC6-88E6-9536CFB3AEC2},
88,030326,13067030326,303.26,ARC 10,4637,338,7.3,1292,4,4.3,2852,174,6.1,493,108,21.9,{EDB4B913-8F42-4B04-856E-8171252E8BEA},
89,031108,13067031108,311.08,ARC 10,5307,632,11.9,1136,10,9.8,3674,288,7.8,497,233,46.9,{34317A0B-2E52-4E20-8550-F7CDABD8080F},
90,130105,13117130105,1301.05,ARC 20,2571,325,12.6,758,0,0,1543,188,12.2,270,137,50.7,{A36941E4-C93C-49B5-8917-CB0940DC88E4},
91,130205,13117130205,1302.05,ARC 20,2527,216,8.5,738,1,1.4,1404,116,8.3,385,90,23.4,{5A1722C0-FBAC-49E5-BCC2-28062CA81B4B},
92,130603,13117130603,1306.03,ARC 20,5044,145,2.9,1713,1,1.3,3125,108,3.5,206,15,7.3,{90CE74ED-575A-4455-B9FC-70A448418902},
93,130610,13117130610,1306.10,ARC 20,4385,183,4.2,1331,2,2.5,2651,98,3.7,403,52,12.9,{D8154584-6EDE-45C7-836C-8BB58935CAFA},
94,130606,13117130606,1306.06,ARC 20,4491,424,9.4,1458,3,3.3,2330,76,3.3,703,300,42.7,{85621CA9-97C9-4B35-A990-6753F2852557},
95,130604,13117130604,1306.04,ARC 20,5137,260,5.1,1773,2,2,2910,117,4,454,108,23.8,{2724EEFC-CB5B-4BBF-97D2-2F18CDBBCFB1},
96,130611,13117130611,1306.11,ARC 20,4001,144,3.6,1275,1,0.9,2462,60,2.4,264,72,27.3,{3B22D023-0966-4562-98C1-938D06F56C6C},
97,130609,13117130609,1306.09,ARC 20,5398,255,4.7,2034,2,1.5,3112,135,4.3,252,90,35.7,{BCEB9645-B83C-4918-A826-B2F2374E53C2},
98,130607,13117130607,1306.07,ARC 20,5566,237,4.3,1938,1,1.2,3143,52,1.7,485,162,33.4,{C05366F3-C1D0-4564-B5B0-A0ED4036049F},
99,130605,13117130605,1306.05,ARC 20,3927,283,7.2,1026,3,3,2272,38,1.7,629,214,34,{AB4A874A-4DE3-4F97-BAE2-B9007814469E},
100,130602,13117130602,1306.02,ARC 20,5482,209,3.8,1536,4,4,3529,74,2.1,417,73,17.5,{DB699152-473E-4B66-BA13-F863A1030898},
101,130508,13117130508,1305.08,ARC 20,5230,274,5.2,1588,2,1.6,2899,78,2.7,743,170,22.9,{BFF7B110-1076-45BD-BDA8-902E2FE625E7},
102,130507,13117130507,1305.07,ARC 20,2306,261,11.3,381,2,1.6,1484,123,8.3,441,132,29.9,{C29C6081-A542-46F5-BA3F-FCA9C3205464},
103,130409,13117130409,1304.09,ARC 20,2455,251,10.2,497,2,1.6,1666,118,7.1,292,125,42.8,{D5AB65E9-6C60-468E-A491-A7F976F4F66C},
104,030218,13067030218,302.18,ARC 10,5641,323,5.7,1693,1,1,3432,163,4.7,516,143,27.7,{595F546E-AACC-4ADC-B996-EAA29264FD33},
105,030219,13067030219,302.19,ARC 10,9222,656,7.1,2307,1,0.9,5927,372,6.3,988,263,26.6,{DB969C1B-BE3B-4756-A5DF-B042F18C5C56},
106,030235,13067030235,302.35,ARC 10,4880,400,8.2,1288,6,5.7,2983,167,5.6,609,160,26.3,{10F60588-38A4-4F71-863E-1CDA4EBC41AE},
107,030234,13067030234,302.34,ARC 10,6100,335,5.5,1700,2,2.2,3895,229,5.9,505,69,13.7,{AEED7717-7072-4A2E-AC36-596945B6A094},
108,030233,13067030233,302.33,ARC 10,4246,235,5.5,1245,1,0.6,2550,120,4.7,451,108,23.9,{ED58A09D-135B-455A-8AFD-87480F1FEF63},
109,030337,13067030337,303.37,ARC 10,4410,379,8.6,1121,4,3.5,2518,72,2.9,771,268,34.8,{F07C9357-A73D-491E-84AB-6B23CC0EBABD},
110,030334,13067030334,303.34,ARC 10,3279,279,8.5,883,2,2.3,1795,88,4.9,601,171,28.5,{1B573F0F-CE3D-4F70-AD72-0924353F3116},
111,031111,13067031111,311.11,ARC 10,3393,151,4.5,534,2,1.9,2571,93,3.6,288,48,16.7,{17981FE0-2D4C-4169-8EA5-9904791040D5},
112,031110,13067031110,311.10,ARC 10,3538,443,12.5,805,4,4.1,2440,254,10.4,293,156,53.2,{5FB22648-3095-4E5E-872E-DDF52D508726},
113,030405,13067030405,304.05,ARC 10,6184,454,7.3,1477,2,2.1,4219,266,6.3,488,157,32.2,{1F211498-B8F9-46EC-B4A7-C5A8D0DD2BE6},
114,031101,13067031101,311.01,ARC 10,4657,516,11.1,1162,0,0,3093,398,12.9,402,118,29.4,{0AD0F253-3958-4E2C-B1E9-FFF613A249A4},
115,130305,13117130305,1303.05,ARC 20,5679,441,7.8,2068,5,4.8,3213,261,8.1,398,81,20.4,{FDA8F4C8-62CC-4FE7-BE7D-C5441D8B497C},
116,130301,13117130301,1303.01,ARC 20,5684,509,9,1702,2,1.8,3272,302,9.2,710,176,24.8,{3C9D2F33-7CC7-4D89-BB53-57047D1D4171},
117,130405,13117130405,1304.05,ARC 20,4007,354,8.8,1270,3,2.9,2425,177,7.3,312,140,44.9,{0329A18D-8455-4177-9DC9-ED51E4DD4C78},
118,130504,13117130504,1305.04,ARC 20,3732,392,10.5,892,4,4.4,2491,292,11.7,349,61,17.5,{73732909-D35A-4071-A4FA-683D00547FDA},
119,130505,13117130505,1305.05,ARC 20,2638,344,13,465,10,10.1,1682,155,9.2,491,142,28.9,{1CBF5503-9C25-4566-A41B-F812B34B1953},
120,130503,13117130503,1305.03,ARC 20,2717,147,5.4,612,0,0,1822,56,3.1,283,91,32.2,{4E04DD59-9785-4ED7-87E3-96D859A04F5E},
121,130102,13117130102,1301.02,ARC 20,2728,174,6.4,792,1,1,1705,115,6.7,231,51,22.1,{97F10863-C66A-4853-A400-8105194179D1},
122,130103,13117130103,1301.03,ARC 20,3575,461,12.9,869,10,10,2425,300,12.4,281,74,26.3,{1B95DC01-E6D2-4CC0-9441-136F93A5CAC5},
123,130303,13117130303,1303.03,ARC 20,4186,268,6.4,1191,4,3.6,2612,152,5.8,383,73,19.1,{815397C6-03E4-477B-AFE6-8BECD2D595D7},
124,130201,13117130201,1302.01,ARC 20,4809,368,7.7,1520,2,1.5,2834,189,6.7,455,156,34.3,{26D0D000-B897-4D73-A0AB-03C0FB8271E4},
125,030232,13067030232,302.32,ARC 10,5682,336,5.9,1464,4,3.6,3751,193,5.1,467,91,19.5,{3709E256-DCCB-45F3-A567-8453CF2BACE3},
126,030222,13067030222,302.22,ARC 10,5865,405,6.9,1612,2,1.8,3641,164,4.5,612,212,34.6,{576980CC-3977-447A-89FA-CB64AC832D1F},
127,031118,13067031118,311.18,ARC 10,5604,642,11.5,1466,8,8.5,3394,204,6,744,314,42.2,{6270E806-4598-4DDB-B53E-C49DC15735F0},
128,031117,13067031117,311.17,ARC 10,5297,551,10.4,1180,6,6,3384,213,6.3,733,267,36.4,{7D931E3E-98B9-41A5-8F52-F873CCBE80E0},
129,031507,13067031507,315.07,ARC 10,3530,200,5.7,976,4,3.9,2230,95,4.3,324,67,20.7,{401CE644-0DE8-41D0-8474-439E5CCCA84A},
130,031004,13067031004,310.04,ARC 10,7541,767,10.2,2473,3,2.8,4640,518,11.2,428,180,42.1,{D65408C5-8C11-4689-A864-FE590487B30E},
131,030103,13067030103,301.03,ARC 10,9095,776,8.5,2091,3,2.9,6072,493,8.1,932,222,23.8,{25EA08FA-7DDB-433C-8F51-E8687B0C69B3},
132,031404,13067031404,314.04,ARC 10,5757,993,17.2,1321,2,1.5,3530,544,15.4,906,429,47.4,{962AE6FD-5D79-4A42-9E8B-3B636C23D303},
133,031306,13067031306,313.06,ARC 10,3984,571,14.3,827,6,5.6,2700,361,13.4,457,164,35.9,{1810FCB8-94A6-4CC5-9E03-C9062621A931},
134,030101,13067030101,301.01,ARC 10,7799,1039,13.3,1858,2,2.2,4913,435,8.9,1028,563,54.8,{C195DBE4-E735-4B48-A2C5-19E57B9973D8},
135,030104,13067030104,301.04,ARC 10,3646,470,12.9,899,8,8.1,2344,332,14.2,403,65,16.1,{0692DBB9-42F1-44B2-902C-14F00D906D16},
136,130613,13117130613,1306.13,ARC 20,3112,305,9.8,788,0,0,1824,106,5.8,500,199,39.8,{998E8100-425F-423F-AA77-EEFBE9BA1401},
137,130408,13117130408,1304.08,ARC 20,3655,483,13.2,874,4,3.8,2234,227,10.2,547,223,40.8,{5569BC4F-44E7-45A4-BDD3-338C22FADB6B},
138,130612,13117130612,1306.12,ARC 20,6576,291,4.4,2078,1,0.9,3934,151,3.8,564,121,21.5,{E41036C2-D79F-470D-893B-8A51212ACFD7},
139,130608,13117130608,1306.08,ARC 20,5579,215,3.9,1899,0,0.4,3011,65,2.2,669,143,21.4,{E86AE02B-79B1-4D2C-8270-578BD862FEB5},
140,130307,13117130307,1303.07,ARC 20,4271,439,10.3,1271,4,3.7,2423,192,7.9,577,200,34.7,{2197FA51-C601-4EBB-B3A8-89CF6F63EC59},
141,130302,13117130302,1303.02,ARC 20,5550,309,5.6,1799,0,0,3322,229,6.9,429,80,18.6,{F420279F-07CE-4A2D-9B81-D2FDD5E27EA6},
142,130304,13117130304,1303.04,ARC 20,4521,184,4.1,1298,2,1.5,2731,89,3.3,492,76,15.4,{E900C380-609E-4239-963D-40338C3D5B5A},
143,130404,13117130404,1304.04,ARC 20,4639,220,4.7,1693,1,0.9,2673,98,3.7,273,106,38.8,{00ECF601-4FD4-4B4E-A043-7B864C91D6A6},
144,130306,13117130306,1303.06,ARC 20,4610,417,9,1042,3,3.1,2467,87,3.5,1101,298,27.1,{90D40BCC-35E5-4054-9E87-F3CE4F50CB71},
145,130601,13117130601,1306.01,ARC 20,4746,500,10.5,1317,5,5.4,3106,369,11.9,323,60,18.6,{0C5FDC69-1CD5-4A8F-B5C2-C0A43D9236C9},
146,130510,13117130510,1305.10,ARC 20,6492,572,8.8,1947,2,1.5,3902,332,8.5,643,210,32.7,{E1EBCB26-0B7D-4892-8074-93CC67C466C4},
147,130406,13117130406,1304.06,ARC 20,5489,282,5.1,1626,0,0.3,3267,139,4.3,596,138,23.2,{ACBEC1F9-DA3D-4D2A-AEA0-CB46D6306A0D},
148,130410,13117130410,1304.10,ARC 20,3870,220,5.7,1031,1,0.9,2524,128,5.1,315,83,26.3,{E52110B3-A3A4-412E-9AF2-6F619FDF6854},
149,130203,13117130203,1302.03,ARC 20,5484,435,7.9,1593,3,2.7,3443,229,6.7,448,163,36.4,{17D977F8-6C09-49CB-B9E4-503CFC9D0221},
150,130204,13117130204,1302.04,ARC 20,4281,286,6.7,1269,1,1.3,2532,129,5.1,480,140,29.2,{44B75656-A94D-45CE-B9C5-656BB8EC4E8F},
151,130202,13117130202,1302.02,ARC 20,3847,187,4.9,1260,1,1.4,2279,60,2.6,308,109,35.4,{37018420-5915-45A2-89D8-B2D713167D81},
152,130509,13117130509,1305.09,ARC 20,3386,508,15,806,1,0.6,2126,332,15.6,454,171,37.7,{51E2F71A-D2A1-4295-BDC8-9CD08C8DB379},
153,130403,13117130403,1304.03,ARC 20,5709,743,13,1544,2,1.7,3462,336,9.7,703,381,54.2,{91083840-90FF-4F65-81F6-E85E0CAC16C3},
154,031506,13067031506,315.06,ARC 10,4604,506,11,1024,6,5.9,2924,200,6.8,656,246,37.5,{63CC0B09-7988-418B-83ED-85B5989E3824},
155,031508,13067031508,315.08,ARC 10,5073,447,8.8,1272,2,2,3196,266,8.3,605,156,25.8,{BFA7B99C-C2CF-40AC-8042-E49D19737705},
156,031116,13067031116,311.16,ARC 10,4169,239,5.7,1254,0,0,2587,110,4.3,328,129,39.3,{B6D497D9-0ED4-4E53-8A87-BA704BFBC817},
157,031115,13067031115,311.15,ARC 10,4946,453,9.2,1529,0,0,2956,231,7.8,461,222,48.2,{AE994B2A-0834-4A58-A1D3-DDA62E9FE029},
158,030223,13067030223,302.23,ARC 10,5917,425,7.2,1352,3,3.3,4020,198,4.9,545,183,33.6,{A685C6F4-9353-4AB4-A380-6768A2F711FC},
159,031312,13067031312,313.12,ARC 10,9536,736,7.7,2692,11,11.3,6326,166,2.6,518,265,51.2,{6F5C8767-7D29-4B02-BA79-810F2CD4335E},
160,031313,13067031313,313.13,ARC 10,10192,518,5.1,2978,2,2.5,6649,270,4.1,565,173,30.6,{8E4D00E8-2FAC-48F2-983F-5B8C6DDDA098},
161,031309,13067031309,313.09,ARC 10,8351,831,10,2651,1,1.2,5054,615,12.2,646,183,28.3,{35973B49-CCD9-4B97-BFE5-4C19ED3E8CFB},
162,130101,13117130101,1301.01,ARC 20,4097,480,11.7,946,12,12.4,2683,214,8,468,149,31.8,{11EF3C2E-E8E6-4025-98AD-D45C1BEE7D77},
